ubicageo_f,gradorga_b,sexostt,sexos1,sexos2
12057,23,NA,NA,NA
12057,31,NA,NA,NA
12057,32,NA,NA,NA
12057,33,NA,NA,NA
12057,41,NA,NA,NA
12057,42,NA,NA,NA
12057,43,NA,NA,NA
12057,44,NA,NA,NA
12057,50,NA,NA,NA
12057,60,NA,NA,NA
12057,70,NA,NA,NA
12058,11,NA,NA,NA
12058,12,NA,NA,NA
12058,13,NA,NA,NA
12058,21,NA,NA,NA
12058,22,NA,NA,NA
12058,23,NA,NA,NA
12058,31,NA,NA,NA
12058,32,NA,NA,NA
12058,33,NA,NA,NA
12058,41,NA,NA,NA
12058,42,NA,NA,NA
12058,43,NA,NA,NA
12058,44,NA,NA,NA
12058,50,NA,NA,NA
12058,60,NA,NA,NA
12058,70,NA,NA,NA
12059,11,NA,NA,NA
12059,12,NA,NA,NA
12059,13,NA,NA,NA
12059,21,NA,NA,NA
12059,22,NA,NA,NA
12059,23,NA,NA,NA
12059,31,NA,NA,NA
12059,32,NA,NA,NA
12059,33,NA,NA,NA
12059,41,NA,NA,NA
12059,42,NA,NA,NA
12059,43,NA,NA,NA
12059,44,NA,NA,NA
12059,50,NA,NA,NA
12059,60,NA,NA,NA
12059,70,NA,NA,NA
12060,11,0,0,0
12060,12,0,0,0
12060,13,0,0,0
12060,21,0,0,0
12060,22,0,0,0
12060,23,0,0,0
12060,31,0,0,0
12060,32,0,0,0
12060,33,0,0,0
12060,41,0,0,0
12060,42,0,0,0
12060,43,0,0,0
12060,44,0,0,0
12060,50,0,0,0
12060,60,0,0,0
12060,70,0,0,0
12061,11,0,0,0
12061,12,0,0,0
12061,13,0,0,0
12061,21,0,0,0
12061,22,0,0,0
12061,23,0,0,0
12061,31,0,0,0
12061,32,0,0,0
12061,33,1,1,0
12061,41,4,3,1
12061,42,0,0,0
12061,43,3,3,0
12061,44,41,30,11
12061,50,0,0,0
12061,60,0,0,0
12061,70,0,0,0
12062,11,NA,NA,NA
12062,12,NA,NA,NA
12062,13,NA,NA,NA
12062,21,NA,NA,NA
12062,22,NA,NA,NA
12062,23,NA,NA,NA
12062,31,NA,NA,NA
12062,32,NA,NA,NA
12062,33,NA,NA,NA
12062,41,NA,NA,NA
12062,42,NA,NA,NA
12062,43,NA,NA,NA
12062,44,NA,NA,NA
12062,50,NA,NA,NA
12062,60,NA,NA,NA
12062,70,NA,NA,NA
12063,11,NA,NA,NA
12063,12,NA,NA,NA
12063,13,NA,NA,NA
12063,21,NA,NA,NA
12063,22,NA,NA,NA
12063,23,NA,NA,NA
12063,31,NA,NA,NA
12063,32,NA,NA,NA
12063,33,NA,NA,NA
12063,41,NA,NA,NA
12063,42,NA,NA,NA
12063,43,NA,NA,NA
12063,44,NA,NA,NA
12063,50,NA,NA,NA
12063,60,NA,NA,NA
12063,70,NA,NA,NA
12064,11,0,0,0
12064,12,0,0,0
12064,13,0,0,0
12064,21,0,0,0
12064,22,0,0,0
12064,23,0,0,0
12064,31,0,0,0
12064,32,0,0,0
12064,33,0,0,0
12064,41,0,0,0
12064,42,0,0,0
12064,43,0,0,0
12064,44,0,0,0
12064,50,0,0,0
12064,60,0,0,0
12064,70,0,0,0
12065,11,NA,NA,NA
12065,12,NA,NA,NA
12065,13,NA,NA,NA
12065,21,NA,NA,NA
12065,22,NA,NA,NA
12065,23,NA,NA,NA
12065,31,NA,NA,NA
12065,32,NA,NA,NA
12065,33,NA,NA,NA
12065,41,NA,NA,NA
12065,42,NA,NA,NA
12065,43,NA,NA,NA
12065,44,NA,NA,NA
12065,50,NA,NA,NA
12065,60,NA,NA,NA
12065,70,NA,NA,NA
12066,11,NA,NA,NA
12066,12,NA,NA,NA
12066,13,NA,NA,NA
12066,21,NA,NA,NA
12066,22,NA,NA,NA
12066,23,NA,NA,NA
12066,31,NA,NA,NA
12066,32,NA,NA,NA
12066,33,NA,NA,NA
12066,41,NA,NA,NA
12066,42,NA,NA,NA
12066,43,NA,NA,NA
12066,44,NA,NA,NA
12066,50,NA,NA,NA
12066,60,NA,NA,NA
12066,70,NA,NA,NA
12067,11,NA,NA,NA
12067,12,NA,NA,NA
12067,13,NA,NA,NA
12067,21,NA,NA,NA
12067,22,NA,NA,NA
12067,23,NA,NA,NA
12067,31,NA,NA,NA
12067,32,NA,NA,NA
12067,33,NA,NA,NA
12067,41,NA,NA,NA
12067,42,NA,NA,NA
12067,43,NA,NA,NA
12067,44,NA,NA,NA
12067,50,NA,NA,NA
12067,60,NA,NA,NA
12067,70,NA,NA,NA
12068,11,NA,NA,NA
12068,12,NA,NA,NA
12068,13,NA,NA,NA
12068,21,NA,NA,NA
12068,22,NA,NA,NA
12068,23,NA,NA,NA
12068,31,NA,NA,NA
12068,32,NA,NA,NA
12068,33,NA,NA,NA
12068,41,NA,NA,NA
12068,42,NA,NA,NA
12068,43,NA,NA,NA
12068,44,NA,NA,NA
12068,50,NA,NA,NA
12068,60,NA,NA,NA
12068,70,NA,NA,NA
12069,11,NA,NA,NA
12069,12,NA,NA,NA
12069,13,NA,NA,NA
12069,21,NA,NA,NA
12069,22,NA,NA,NA
12069,23,NA,NA,NA
12069,31,NA,NA,NA
12069,32,NA,NA,NA
12069,33,NA,NA,NA
12069,41,NA,NA,NA
12069,42,NA,NA,NA
12069,43,NA,NA,NA
12069,44,NA,NA,NA
12069,50,NA,NA,NA
12069,60,NA,NA,NA
12069,70,NA,NA,NA
12070,11,NA,NA,NA
12070,12,NA,NA,NA
12070,13,NA,NA,NA
12070,21,NA,NA,NA
12070,22,NA,NA,NA
12070,23,NA,NA,NA
12070,31,NA,NA,NA
12070,32,NA,NA,NA
12070,33,NA,NA,NA
12070,41,NA,NA,NA
12070,42,NA,NA,NA
12070,43,NA,NA,NA
12070,44,NA,NA,NA
12070,50,NA,NA,NA
12070,60,NA,NA,NA
12070,70,NA,NA,NA
12071,11,NA,NA,NA
12071,12,NA,NA,NA
12071,13,NA,NA,NA
12071,21,NA,NA,NA
12071,22,NA,NA,NA
12071,23,NA,NA,NA
12071,31,NA,NA,NA
12071,32,NA,NA,NA
12071,33,NA,NA,NA
12071,41,NA,NA,NA
12071,42,NA,NA,NA
12071,43,NA,NA,NA
12071,44,NA,NA,NA
12071,50,NA,NA,NA
12071,60,NA,NA,NA
12071,70,NA,NA,NA
12072,11,NA,NA,NA
12072,12,NA,NA,NA
12072,13,NA,NA,NA
12072,21,NA,NA,NA
12072,22,NA,NA,NA
12072,23,NA,NA,NA
12072,31,NA,NA,NA
12072,32,NA,NA,NA
12072,33,NA,NA,NA
12072,41,NA,NA,NA
12072,42,NA,NA,NA
12072,43,NA,NA,NA
12072,44,NA,NA,NA
12072,50,NA,NA,NA
12072,60,NA,NA,NA
12072,70,NA,NA,NA
12073,11,NA,NA,NA
12073,12,NA,NA,NA
12073,13,NA,NA,NA
12073,21,NA,NA,NA
12073,22,NA,NA,NA
12073,23,NA,NA,NA
12073,31,NA,NA,NA
12073,32,NA,NA,NA
12073,33,NA,NA,NA
12073,41,NA,NA,NA
12073,42,NA,NA,NA
12073,43,NA,NA,NA
12073,44,NA,NA,NA
12073,50,NA,NA,NA
12073,60,NA,NA,NA
12073,70,NA,NA,NA
12074,11,NA,NA,NA
12074,12,NA,NA,NA
12074,13,NA,NA,NA
12074,21,NA,NA,NA
12074,22,NA,NA,NA
12074,23,NA,NA,NA
12074,31,NA,NA,NA
12074,32,NA,NA,NA
12074,33,NA,NA,NA
12074,41,NA,NA,NA
12074,42,NA,NA,NA
12074,43,NA,NA,NA
12074,44,NA,NA,NA
12074,50,NA,NA,NA
12074,60,NA,NA,NA
12074,70,NA,NA,NA
12075,11,NA,NA,NA
12075,12,NA,NA,NA
12075,13,NA,NA,NA
12075,21,NA,NA,NA
12075,22,NA,NA,NA
12075,23,NA,NA,NA
12075,31,NA,NA,NA
12075,32,NA,NA,NA
12075,33,NA,NA,NA
12075,41,NA,NA,NA
12075,42,NA,NA,NA
12075,43,NA,NA,NA
12075,44,NA,NA,NA
12075,50,NA,NA,NA
12075,60,NA,NA,NA
12075,70,NA,NA,NA
12076,11,NA,NA,NA
12076,12,NA,NA,NA
12076,13,NA,NA,NA
12076,21,NA,NA,NA
12076,22,NA,NA,NA
12076,23,NA,NA,NA
12076,31,NA,NA,NA
12076,32,NA,NA,NA
12076,33,NA,NA,NA
12076,41,NA,NA,NA
12076,42,NA,NA,NA
12076,43,NA,NA,NA
12076,44,NA,NA,NA
12076,50,NA,NA,NA
12076,60,NA,NA,NA
12076,70,NA,NA,NA
12077,11,NA,NA,NA
12077,12,NA,NA,NA
12077,13,NA,NA,NA
12077,21,NA,NA,NA
12077,22,NA,NA,NA
12077,23,NA,NA,NA
12077,31,NA,NA,NA
12077,32,NA,NA,NA
12077,33,NA,NA,NA
12077,41,NA,NA,NA
12077,42,NA,NA,NA
12077,43,NA,NA,NA
12077,44,NA,NA,NA
12077,50,NA,NA,NA
12077,60,NA,NA,NA
12077,70,NA,NA,NA
12078,11,NA,NA,NA
12078,12,NA,NA,NA
12078,13,NA,NA,NA
12078,21,NA,NA,NA
12078,22,NA,NA,NA
12078,23,NA,NA,NA
12078,31,NA,NA,NA
12078,32,NA,NA,NA
12078,33,NA,NA,NA
12078,41,NA,NA,NA
12078,42,NA,NA,NA
12078,43,NA,NA,NA
12078,44,NA,NA,NA
12078,50,NA,NA,NA
12078,60,NA,NA,NA
12078,70,NA,NA,NA
12079,11,NA,NA,NA
12079,12,NA,NA,NA
12079,13,NA,NA,NA
12079,21,NA,NA,NA
12079,22,NA,NA,NA
12079,23,NA,NA,NA
12079,31,NA,NA,NA
12079,32,NA,NA,NA
12079,33,NA,NA,NA
12079,41,NA,NA,NA
12079,42,NA,NA,NA
12079,43,NA,NA,NA
12079,44,NA,NA,NA
12079,50,NA,NA,NA
12079,60,NA,NA,NA
12079,70,NA,NA,NA
12080,11,NA,NA,NA
12080,12,NA,NA,NA
12080,13,NA,NA,NA
12080,21,NA,NA,NA
12080,22,NA,NA,NA
12080,23,NA,NA,NA
12080,31,NA,NA,NA
12080,32,NA,NA,NA
12080,33,NA,NA,NA
12080,41,NA,NA,NA
12080,42,NA,NA,NA
12080,43,NA,NA,NA
12080,44,NA,NA,NA
12080,50,NA,NA,NA
12080,60,NA,NA,NA
12080,70,NA,NA,NA
12081,11,NA,NA,NA
12081,12,NA,NA,NA
12081,13,NA,NA,NA
12081,21,NA,NA,NA
12081,22,NA,NA,NA
12081,23,NA,NA,NA
12081,31,NA,NA,NA
12081,32,NA,NA,NA
12081,33,NA,NA,NA
12081,41,NA,NA,NA
12081,42,NA,NA,NA
12081,43,NA,NA,NA
12081,44,NA,NA,NA
12081,50,NA,NA,NA
12081,60,NA,NA,NA
12081,70,NA,NA,NA
12082,11,NA,NA,NA
12082,12,NA,NA,NA
12082,13,NA,NA,NA
12082,21,NA,NA,NA
12082,22,NA,NA,NA
12082,23,NA,NA,NA
12082,31,NA,NA,NA
12082,32,NA,NA,NA
12082,33,NA,NA,NA
12082,41,NA,NA,NA
12082,42,NA,NA,NA
12082,43,NA,NA,NA
12082,44,NA,NA,NA
12082,50,NA,NA,NA
12082,60,NA,NA,NA
12082,70,NA,NA,NA
12083,11,NA,NA,NA
12083,12,NA,NA,NA
12083,13,NA,NA,NA
12083,21,NA,NA,NA
12083,22,NA,NA,NA
12083,23,NA,NA,NA
12083,31,NA,NA,NA
12083,32,NA,NA,NA
12083,33,NA,NA,NA
12083,41,NA,NA,NA
12083,42,NA,NA,NA
12083,43,NA,NA,NA
12083,44,NA,NA,NA
12083,50,NA,NA,NA
12083,60,NA,NA,NA
12083,70,NA,NA,NA
12084,11,NA,NA,NA
12084,12,NA,NA,NA
12084,13,NA,NA,NA
12084,21,NA,NA,NA
12084,22,NA,NA,NA
12084,23,NA,NA,NA
12084,31,NA,NA,NA
12084,32,NA,NA,NA
12084,33,NA,NA,NA
12084,41,NA,NA,NA
12084,42,NA,NA,NA
12084,43,NA,NA,NA
12084,44,NA,NA,NA
12084,50,NA,NA,NA
12084,60,NA,NA,NA
12084,70,NA,NA,NA
12085,11,NA,NA,NA
12085,12,NA,NA,NA
12085,13,NA,NA,NA
12085,21,NA,NA,NA
12085,22,NA,NA,NA
12085,23,NA,NA,NA
12085,31,NA,NA,NA
12085,32,NA,NA,NA
12085,33,NA,NA,NA
12085,41,NA,NA,NA
12085,42,NA,NA,NA
12085,43,NA,NA,NA
12085,44,NA,NA,NA
12085,50,NA,NA,NA
12085,60,NA,NA,NA
12085,70,NA,NA,NA
13001,11,NA,NA,NA
13001,12,NA,NA,NA
13001,13,NA,NA,NA
13001,21,NA,NA,NA
13001,22,NA,NA,NA
13001,23,NA,NA,NA
13001,31,NA,NA,NA
13001,32,NA,NA,NA
13001,33,NA,NA,NA
13001,41,NA,NA,NA
13001,42,NA,NA,NA
13001,43,NA,NA,NA
13001,44,NA,NA,NA
13001,50,NA,NA,NA
13001,60,NA,NA,NA
13001,70,NA,NA,NA
13002,11,0,0,0
13002,12,0,0,0
13002,13,0,0,0
13002,21,0,0,0
13002,22,0,0,0
13002,23,0,0,0
13002,31,0,0,0
13002,32,0,0,0
13002,33,0,0,0
13002,41,3,3,0
13002,42,0,0,0
13002,43,0,0,0
13002,44,0,0,0
13002,50,0,0,0
13002,60,0,0,0
13002,70,0,0,0
13003,11,0,0,0
13003,12,0,0,0
13003,13,0,0,0
13003,21,0,0,0
13003,22,0,0,0
13003,23,0,0,0
13003,31,0,0,0
13003,32,0,0,0
13003,33,0,0,0
13003,41,0,0,0
13003,42,0,0,0
13003,43,0,0,0
13003,44,25,19,6
13003,50,0,0,0
13003,60,0,0,0
13003,70,0,0,0
13004,11,NA,NA,NA
13004,12,NA,NA,NA
13004,13,NA,NA,NA
13004,21,NA,NA,NA
13004,22,NA,NA,NA
13004,23,NA,NA,NA
13004,31,NA,NA,NA
13004,32,NA,NA,NA
13004,33,NA,NA,NA
13004,41,NA,NA,NA
13004,42,NA,NA,NA
13004,43,NA,NA,NA
13004,44,NA,NA,NA
13004,50,NA,NA,NA
13004,60,NA,NA,NA
13004,70,NA,NA,NA
13005,11,0,0,0
13005,12,0,0,0
13005,13,0,0,0
13005,21,0,0,0
13005,22,0,0,0
13005,23,0,0,0
13005,31,0,0,0
13005,32,0,0,0
13005,33,0,0,0
13005,41,0,0,0
13005,42,0,0,0
13005,43,0,0,0
13005,44,0,0,0
13005,50,0,0,0
13005,60,0,0,0
13005,70,0,0,0
13006,11,NA,NA,NA
13006,12,NA,NA,NA
13006,13,NA,NA,NA
13006,21,NA,NA,NA
13006,22,NA,NA,NA
13006,23,NA,NA,NA
13006,31,NA,NA,NA
13006,32,NA,NA,NA
13006,33,NA,NA,NA
13006,41,NA,NA,NA
13006,42,NA,NA,NA
13006,43,NA,NA,NA
13006,44,NA,NA,NA
13006,50,NA,NA,NA
13006,60,NA,NA,NA
13006,70,NA,NA,NA
13007,11,NA,NA,NA
13007,12,NA,NA,NA
13007,13,NA,NA,NA
13007,21,NA,NA,NA
13007,22,NA,NA,NA
13007,23,NA,NA,NA
13007,31,NA,NA,NA
13007,32,NA,NA,NA
13007,33,NA,NA,NA
13007,41,NA,NA,NA
13007,42,NA,NA,NA
13007,43,NA,NA,NA
13007,44,NA,NA,NA
13007,50,NA,NA,NA
13007,60,NA,NA,NA
13007,70,NA,NA,NA
13008,11,0,0,0
13008,12,0,0,0
13008,13,0,0,0
13008,21,0,0,0
13008,22,0,0,0
13008,23,0,0,0
13008,31,0,0,0
13008,32,0,0,0
13008,33,1,0,1
13008,41,2,2,0
13008,42,0,0,0
13008,43,0,0,0
13008,44,0,0,0
13008,50,2,2,0
13008,60,0,0,0
13008,70,0,0,0
13009,11,NA,NA,NA
13009,12,NA,NA,NA
13009,13,NA,NA,NA
13009,21,NA,NA,NA
13009,22,NA,NA,NA
13009,23,NA,NA,NA
13009,31,NA,NA,NA
13009,32,NA,NA,NA
13009,33,NA,NA,NA
13009,41,NA,NA,NA
13009,42,NA,NA,NA
13009,43,NA,NA,NA
13009,44,NA,NA,NA
13009,50,NA,NA,NA
13009,60,NA,NA,NA
13009,70,NA,NA,NA
13010,11,0,0,0
13010,12,0,0,0
13010,13,0,0,0
13010,21,0,0,0
13010,22,0,0,0
13010,23,0,0,0
13010,31,0,0,0
13010,32,0,0,0
13010,33,0,0,0
13010,41,0,0,0
13010,42,0,0,0
13010,43,0,0,0
13010,44,0,0,0
13010,50,0,0,0
13010,60,0,0,0
13010,70,0,0,0
13011,11,0,0,0
13011,12,0,0,0
13011,13,0,0,0
13011,21,0,0,0
13011,22,0,0,0
13011,23,0,0,0
13011,31,0,0,0
13011,32,0,0,0
13011,33,0,0,0
13011,41,0,0,0
13011,42,0,0,0
13011,43,0,0,0
13011,44,0,0,0
13011,50,0,0,0
13011,60,0,0,0
13011,70,0,0,0
13012,11,NA,NA,NA
13012,12,NA,NA,NA
13012,13,NA,NA,NA
13012,21,NA,NA,NA
13012,22,NA,NA,NA
13012,23,NA,NA,NA
13012,31,NA,NA,NA
13012,32,NA,NA,NA
13012,33,NA,NA,NA
13012,41,NA,NA,NA
13012,42,NA,NA,NA
13012,43,NA,NA,NA
13012,44,NA,NA,NA
13012,50,NA,NA,NA
13012,60,NA,NA,NA
13012,70,NA,NA,NA
13013,11,0,0,0
13013,12,0,0,0
13013,13,0,0,0
13013,21,0,0,0
13013,22,0,0,0
13013,23,0,0,0
13013,31,0,0,0
13013,32,0,0,0
13013,33,0,0,0
13013,41,0,0,0
13013,42,0,0,0
13013,43,0,0,0
13013,44,0,0,0
13013,50,0,0,0
13013,60,40,35,5
13013,70,0,0,0
13014,11,NA,NA,NA
13014,12,NA,NA,NA
13014,13,NA,NA,NA
13014,21,NA,NA,NA
13014,22,NA,NA,NA
13014,23,NA,NA,NA
13014,31,NA,NA,NA
13014,32,NA,NA,NA
13014,33,NA,NA,NA
13014,41,NA,NA,NA
13014,42,NA,NA,NA
13014,43,NA,NA,NA
13014,44,NA,NA,NA
13014,50,NA,NA,NA
13014,60,NA,NA,NA
13014,70,NA,NA,NA
13015,11,NA,NA,NA
13015,12,NA,NA,NA
13015,13,NA,NA,NA
13015,21,NA,NA,NA
13015,22,NA,NA,NA
13015,23,NA,NA,NA
13015,31,NA,NA,NA
13015,32,NA,NA,NA
13015,33,NA,NA,NA
13015,41,NA,NA,NA
13015,42,NA,NA,NA
13015,43,NA,NA,NA
13015,44,NA,NA,NA
13015,50,NA,NA,NA
13015,60,NA,NA,NA
13015,70,NA,NA,NA
13016,11,NA,NA,NA
13016,12,NA,NA,NA
13016,13,NA,NA,NA
13016,21,NA,NA,NA
13016,22,NA,NA,NA
13016,23,NA,NA,NA
13016,31,NA,NA,NA
13016,32,NA,NA,NA
13016,33,NA,NA,NA
13016,41,NA,NA,NA
13016,42,NA,NA,NA
13016,43,NA,NA,NA
13016,44,NA,NA,NA
13016,50,NA,NA,NA
13016,60,NA,NA,NA
13016,70,NA,NA,NA
13017,11,NA,NA,NA
13017,12,NA,NA,NA
13017,13,NA,NA,NA
13017,21,NA,NA,NA
13017,22,NA,NA,NA
13017,23,NA,NA,NA
13017,31,NA,NA,NA
13017,32,NA,NA,NA
13017,33,NA,NA,NA
13017,41,NA,NA,NA
13017,42,NA,NA,NA
13017,43,NA,NA,NA
13017,44,NA,NA,NA
13017,50,NA,NA,NA
13017,60,NA,NA,NA
13017,70,NA,NA,NA
13018,11,NA,NA,NA
13018,12,NA,NA,NA
13018,13,NA,NA,NA
13018,21,NA,NA,NA
13018,22,NA,NA,NA
13018,23,NA,NA,NA
13018,31,NA,NA,NA
13018,32,NA,NA,NA
13018,33,NA,NA,NA
13018,41,NA,NA,NA
13018,42,NA,NA,NA
13018,43,NA,NA,NA
13018,44,NA,NA,NA
13018,50,NA,NA,NA
13018,60,NA,NA,NA
13018,70,NA,NA,NA
13019,11,0,0,0
13019,12,0,0,0
13019,13,0,0,0
13019,21,0,0,0
13019,22,0,0,0
13019,23,0,0,0
13019,31,0,0,0
13019,32,0,0,0
13019,33,0,0,0
13019,41,0,0,0
13019,42,0,0,0
13019,43,0,0,0
13019,44,0,0,0
13019,50,0,0,0
13019,60,0,0,0
13019,70,0,0,0
13020,11,NA,NA,NA
13020,12,NA,NA,NA
13020,13,NA,NA,NA
13020,21,NA,NA,NA
13020,22,NA,NA,NA
13020,23,NA,NA,NA
13020,31,NA,NA,NA
13020,32,NA,NA,NA
13020,33,NA,NA,NA
13020,41,NA,NA,NA
13020,42,NA,NA,NA
13020,43,NA,NA,NA
13020,44,NA,NA,NA
13020,50,NA,NA,NA
13020,60,NA,NA,NA
13020,70,NA,NA,NA
13021,11,0,0,0
13021,12,0,0,0
13021,13,0,0,0
13021,21,0,0,0
13021,22,0,0,0
13021,23,0,0,0
13021,31,0,0,0
13021,32,0,0,0
13021,33,0,0,0
13021,41,0,0,0
13021,42,0,0,0
13021,43,0,0,0
13021,44,0,0,0
13021,50,0,0,0
13021,60,0,0,0
13021,70,0,0,0
13022,11,NA,NA,NA
13022,12,NA,NA,NA
13022,13,NA,NA,NA
13022,21,NA,NA,NA
13022,22,NA,NA,NA
13022,23,NA,NA,NA
13022,31,NA,NA,NA
13022,32,NA,NA,NA
13022,33,NA,NA,NA
13022,41,NA,NA,NA
13022,42,NA,NA,NA
13022,43,NA,NA,NA
13022,44,NA,NA,NA
13022,50,NA,NA,NA
13022,60,NA,NA,NA
13022,70,NA,NA,NA
13023,11,NA,NA,NA
13023,12,NA,NA,NA
13023,13,NA,NA,NA
13023,21,NA,NA,NA
13023,22,NA,NA,NA
13023,23,NA,NA,NA
13023,31,NA,NA,NA
13023,32,NA,NA,NA
13023,33,NA,NA,NA
13023,41,NA,NA,NA
13023,42,NA,NA,NA
13023,43,NA,NA,NA
13023,44,NA,NA,NA
13023,50,NA,NA,NA
13023,60,NA,NA,NA
13023,70,NA,NA,NA
13024,11,0,0,0
13024,12,0,0,0
13024,13,0,0,0
13024,21,0,0,0
13024,22,0,0,0
13024,23,0,0,0
13024,31,0,0,0
13024,32,0,0,0
13024,33,0,0,0
13024,41,0,0,0
13024,42,0,0,0
13024,43,0,0,0
13024,44,0,0,0
13024,50,0,0,0
13024,60,0,0,0
13024,70,0,0,0
13025,11,NA,NA,NA
13025,12,NA,NA,NA
13025,13,NA,NA,NA
13025,21,NA,NA,NA
13025,22,NA,NA,NA
13025,23,NA,NA,NA
13025,31,NA,NA,NA
13025,32,NA,NA,NA
13025,33,NA,NA,NA
13025,41,NA,NA,NA
13025,42,NA,NA,NA
13025,43,NA,NA,NA
13025,44,NA,NA,NA
13025,50,NA,NA,NA
13025,60,NA,NA,NA
13025,70,NA,NA,NA
13026,11,NA,NA,NA
13026,12,NA,NA,NA
13026,13,NA,NA,NA
13026,21,NA,NA,NA
13026,22,NA,NA,NA
13026,23,NA,NA,NA
13026,31,NA,NA,NA
13026,32,NA,NA,NA
13026,33,NA,NA,NA
13026,41,NA,NA,NA
13026,42,NA,NA,NA
13026,43,NA,NA,NA
13026,44,NA,NA,NA
13026,50,NA,NA,NA
13026,60,NA,NA,NA
13026,70,NA,NA,NA
13027,11,0,0,0
13027,12,0,0,0
13027,13,0,0,0
13027,21,0,0,0
13027,22,0,0,0
13027,23,0,0,0
13027,31,0,0,0
13027,32,0,0,0
13027,33,0,0,0
13027,41,0,0,0
13027,42,0,0,0
13027,43,0,0,0
13027,44,5,3,2
13027,50,0,0,0
13027,60,0,0,0
13027,70,0,0,0
13028,11,NA,NA,NA
13028,12,NA,NA,NA
13028,13,NA,NA,NA
13028,21,NA,NA,NA
13028,22,NA,NA,NA
13028,23,NA,NA,NA
13028,31,NA,NA,NA
13028,32,NA,NA,NA
13028,33,NA,NA,NA
13028,41,NA,NA,NA
13028,42,NA,NA,NA
13028,43,NA,NA,NA
13028,44,NA,NA,NA
13028,50,NA,NA,NA
13028,60,NA,NA,NA
13028,70,NA,NA,NA
13029,11,0,0,0
13029,12,0,0,0
13029,13,0,0,0
13029,21,0,0,0
13029,22,0,0,0
13029,23,0,0,0
13029,31,0,0,0
13029,32,0,0,0
13029,33,0,0,0
13029,41,0,0,0
13029,42,0,0,0
13029,43,0,0,0
13029,44,0,0,0
13029,50,0,0,0
13029,60,0,0,0
13029,70,0,0,0
13030,11,0,0,0
13030,12,0,0,0
13030,13,0,0,0
13030,21,0,0,0
13030,22,0,0,0
13030,23,0,0,0
13030,31,0,0,0
13030,32,0,0,0
13030,33,0,0,0
13030,41,0,0,0
13030,42,0,0,0
13030,43,0,0,0
13030,44,13,12,1
13030,50,0,0,0
13030,60,0,0,0
13030,70,0,0,0
13031,11,NA,NA,NA
13031,12,NA,NA,NA
13031,13,NA,NA,NA
13031,21,NA,NA,NA
13031,22,NA,NA,NA
13031,23,NA,NA,NA
13031,31,NA,NA,NA
13031,32,NA,NA,NA
13031,33,NA,NA,NA
13031,41,NA,NA,NA
13031,42,NA,NA,NA
13031,43,NA,NA,NA
13031,44,NA,NA,NA
13031,50,NA,NA,NA
13031,60,NA,NA,NA
13031,70,NA,NA,NA
13032,11,NA,NA,NA
13032,12,NA,NA,NA
13032,13,NA,NA,NA
13032,21,NA,NA,NA
13032,22,NA,NA,NA
13032,23,NA,NA,NA
13032,31,NA,NA,NA
13032,32,NA,NA,NA
13032,33,NA,NA,NA
13032,41,NA,NA,NA
13032,42,NA,NA,NA
13032,43,NA,NA,NA
13032,44,NA,NA,NA
13032,50,NA,NA,NA
13032,60,NA,NA,NA
13032,70,NA,NA,NA
13033,11,0,0,0
13033,12,0,0,0
13033,13,0,0,0
13033,21,0,0,0
13033,22,0,0,0
13033,23,0,0,0
13033,31,0,0,0
13033,32,0,0,0
13033,33,0,0,0
13033,41,0,0,0
13033,42,0,0,0
13033,43,0,0,0
13033,44,0,0,0
13033,50,0,0,0
13033,60,0,0,0
13033,70,0,0,0
13034,11,NA,NA,NA
13034,12,NA,NA,NA
13034,13,NA,NA,NA
13034,21,NA,NA,NA
13034,22,NA,NA,NA
13034,23,NA,NA,NA
13034,31,NA,NA,NA
13034,32,NA,NA,NA
13034,33,NA,NA,NA
13034,41,NA,NA,NA
13034,42,NA,NA,NA
13034,43,NA,NA,NA
13034,44,NA,NA,NA
13034,50,NA,NA,NA
13034,60,NA,NA,NA
13034,70,NA,NA,NA
13035,11,NA,NA,NA
13035,12,NA,NA,NA
13035,13,NA,NA,NA
13035,21,NA,NA,NA
13035,22,NA,NA,NA
13035,23,NA,NA,NA
13035,31,NA,NA,NA
13035,32,NA,NA,NA
13035,33,NA,NA,NA
13035,41,NA,NA,NA
13035,42,NA,NA,NA
13035,43,NA,NA,NA
13035,44,NA,NA,NA
13035,50,NA,NA,NA
13035,60,NA,NA,NA
13035,70,NA,NA,NA
13036,11,NA,NA,NA
13036,12,NA,NA,NA
13036,13,NA,NA,NA
13036,21,NA,NA,NA
13036,22,NA,NA,NA
13036,23,NA,NA,NA
13036,31,NA,NA,NA
13036,32,NA,NA,NA
13036,33,NA,NA,NA
13036,41,NA,NA,NA
13036,42,NA,NA,NA
13036,43,NA,NA,NA
13036,44,NA,NA,NA
13036,50,NA,NA,NA
13036,60,NA,NA,NA
13036,70,NA,NA,NA
13037,11,NA,NA,NA
13037,12,NA,NA,NA
13037,13,NA,NA,NA
13037,21,NA,NA,NA
13037,22,NA,NA,NA
13037,23,NA,NA,NA
13037,31,NA,NA,NA
13037,32,NA,NA,NA
13037,33,NA,NA,NA
13037,41,NA,NA,NA
13037,42,NA,NA,NA
13037,43,NA,NA,NA
13037,44,NA,NA,NA
13037,50,NA,NA,NA
13037,60,NA,NA,NA
13037,70,NA,NA,NA
13038,11,0,0,0
13038,12,0,0,0
13038,13,0,0,0
13038,21,0,0,0
13038,22,0,0,0
13038,23,0,0,0
