ubicageo_f,aniorefe_b,elinsp1,elinsp2,elinsp3,elinsp4,elinsp5,elinsp6,elinsp7,elinsp8,elinsp9
30090,2,,,,,,,,1,
30091,1,1,1,1,1,1,1,,,
30091,2,1,1,1,1,1,1,,,
30092,1,,,,,,,,,1
30092,2,,,,,,,,,1
30093,1,,,,,,,,,1
30093,2,,,,,,,,,1
30094,1,,,,,,,,1,
30094,2,,,,,,,,1,
30095,1,,,,,,,,1,
30095,2,,,,,,,,1,
30096,1,,,,,,,,1,
30096,2,,,,,,,,1,
30097,1,,,,,,,,,1
30097,2,,,,,,,,,1
30098,1,,,,,,,,1,
30098,2,,,,,,,,1,
30099,1,,,,,,,,,1
30099,2,,,,,,,,,1
30100,1,,,,,,,,,1
30100,2,,,,,,,,1,
30101,1,,,,,,,,1,
30101,2,,,,,,,,1,
30102,1,,,,,,,,,1
30102,2,,,,,,,,1,
30103,1,,,,,,,,1,
30103,2,,,,,,,,1,
30104,1,,,,,,,,1,
30104,2,,,,,,,,1,
30105,1,,,,,,,,,1
30105,2,,,,,,,,,1
30106,1,,,,,,,,1,
30106,2,,,,,,,,1,
30107,1,,,,,,,,1,
30107,2,,1,,,,,,,
30108,1,,,,,,,,1,
30108,2,,,,,,,,1,
30109,1,,,,,,,,1,
30109,2,,,,,,,,1,
30110,1,,,,,,,,,1
30110,2,,,,,,,,,1
30111,1,,,,,,,,1,
30111,2,,,,,,,,1,
30112,1,,,,,,,,1,
30112,2,,,,,,,,1,
30113,1,,,,,,,,1,
30113,2,,,,,,,,1,
30114,1,,,,,,,,,1
30114,2,,,,,,,,,1
30115,1,,,,,,,,1,
30115,2,,,,,,,,1,
30116,1,,,,,,,,,1
30116,2,,,,,,,,,1
30117,1,,,,,,,,,1
30117,2,,,,,,,,,1
30118,1,,,,,,,,1,
30118,2,,,,,,,,1,
30119,1,,,,,,,,1,
30119,2,,,,,,,,1,
30120,1,,,,,,,,,1
30120,2,,,,,,,,1,
30121,1,,,,,,,,1,
30121,2,,,,,,,,,1
30122,1,,,,,,,,1,
30122,2,,,,,,,,1,
30123,1,,,,,,,,1,
30123,2,,,,,,,,1,
30124,1,,,,,,,,,1
30124,2,,,,,,,,,1
30125,1,,,,,,,,,1
30125,2,,,,,,,,,1
30126,1,,,,,,,,1,
30126,2,,,,,,,,1,
30127,1,,,,,,,,,1
30127,2,,,,,,,,1,
30128,1,,,,,,,,1,
30128,2,,,,,,,,1,
30129,1,,,,,,,,1,
30129,2,,,,,,,,1,
30130,1,,,,,,,,1,
30130,2,,,,,,,,1,
30131,1,,,,,,,,1,
30131,2,,,,,,,,1,
30132,1,,,,,,,,1,
30132,2,,,,,,,,1,
30133,1,,,,,,,,1,
30133,2,,,,,,,,1,
30134,1,,,,,,,,,1
30134,2,,,,,,,,1,
30135,1,,,,,,,,1,
30135,2,,,,,,,,1,
30136,1,,,,,,,,1,
30136,2,,,,,,,,1,
30137,1,,,,,,,,1,
30137,2,,,,,,,,1,
30138,1,,,,,,,,,1
30138,2,,,,,,,,,1
30139,1,,,,,,,,,1
30139,2,,,,,,,,,1
30140,1,,,,,,,,,1
30140,2,,,,,,,,1,
30141,1,,,,,,,,,1
30141,2,1,,,,,,,,
30142,1,,,,,,,,1,
30142,2,,,,,,,,1,
30143,1,,,,,,,,1,
30143,2,,,,,,,,1,
30144,1,,,,,,,,,1
30144,2,,,,,,,,,1
30145,1,,,,,,,,,1
30145,2,,,,,,,,1,
30146,1,,,,,,,,1,
30146,2,,,,,,,,1,
30147,1,,,,,,,,1,
30147,2,,,,,,,,1,
30148,1,,,,,,,,1,
30148,2,,,,,,,,1,
30149,1,,,,,,,,1,
30149,2,,,,,,,,1,
30150,1,,,,,,,,1,
30150,2,,,,,,,,1,
30151,1,,,,,,,,1,
30151,2,,,,,,,,1,
30152,1,,,,,,,,1,
30152,2,,,,,,,,1,
30153,1,,,,,,,,1,
30153,2,1,1,,,,,,,
30154,1,,,,,,,,1,
30154,2,,,,,,,,1,
30155,1,,,,,,,,1,
30155,2,,,,,,,,1,
30156,1,,,,,,,,1,
30156,2,,,,,,,,1,
30157,1,,,,,,,,1,
30157,2,,,,,,,,1,
30158,1,,,,,,,,1,
30158,2,,,,,,,,1,
30159,1,,,,,,,,1,
30159,2,,,,,,,,1,
30160,1,,,,,,,,1,
30160,2,,,,,,,,,1
30161,1,,,,,,,,1,
30161,2,,,,,,,,1,
30162,1,,,,,,,,1,
30162,2,,,,,,,,1,
30163,1,,,,,,,,,1
30163,2,,,,,,,,,1
30164,1,,,,,,,,1,
30164,2,,,,,,,,1,
30165,1,,,,,,,,,1
30165,2,,,,,,,,1,
30166,1,,,,,,,,1,
30166,2,,,,,,,,1,
30167,1,,,,,,,,1,
30167,2,,,,,,,,1,
30168,1,,,,,,,,1,
30168,2,,,,,,,,1,
30169,1,,,,,,,,1,
30169,2,,,,,,,,1,
30170,1,,,,,,,,1,
30170,2,,,,,,,,1,
30171,1,,,,,,,,1,
30171,2,,,,,,,,1,
30172,1,,,,,,,,,1
30172,2,,,,,,,,1,
30173,1,,,,,,,,1,
30173,2,,,,,,,,1,
30174,1,,,,,,,,1,
30174,2,,,,,,,,1,
30175,1,,,,,,,,1,
30175,2,,,,,,,,1,
30176,1,,,,,,,,1,
30176,2,,,,,,,,1,
30177,1,,,,,,,,1,
30177,2,,,,,,,,1,
30178,1,,,,,,,,1,
30178,2,,,,,,,,1,
30179,1,,,,,,,,,1
30179,2,,,,,,,,,1
30180,1,,,,,,,,,1
30180,2,,,,,,,,,1
30181,1,,,,,,,,1,
30181,2,,,,,,,,1,
30182,1,,,,,,,,,1
30182,2,,,,,,,,,1
30183,1,,,,,,,,1,
30183,2,,,,,,,,1,
30184,1,,,,,,,,1,
30184,2,,,,,,,,1,
30185,1,,,,,,,,1,
30185,2,,,,,,,,1,
30186,1,,,,,,,,1,
30186,2,,,,,,,,1,
30187,1,,,,,,,,1,
30187,2,,,,,,,,1,
30188,1,,,,,,,,,1
30188,2,,,,,,,,1,
30189,1,,,,,,,,,1
30189,2,,,,,,,,1,
30190,1,,,,,,,,1,
30190,2,,,,,,,,1,
30191,1,,,,,,,,1,
30191,2,,,,,,,,1,
30192,1,,,,,,,,1,
30192,2,,,,,,,,1,
30193,1,,,,,,,,1,
30193,2,,,,,,,,1,
30194,1,,,,,,,,1,
30194,2,,,,,,,,1,
30195,1,,,,,,,,1,
30195,2,,,,,,,,1,
30196,1,,,,,,,,,1
30196,2,,,,,,,,1,
30197,1,,,,,,,,,1
30197,2,,,,,,,,1,
30198,1,,,,,,,,1,
30198,2,,,,,,,,1,
30199,1,,,,,,,,1,
30199,2,,,,,,,,1,
30200,1,,,,,,,,,1
30200,2,,,,,,,,1,
30201,1,,,,,,,,1,
30201,2,,,,,,,,1,
30202,1,,,,,,,,1,
30202,2,,,,,,,,1,
30203,1,,,,,,,,,1
30203,2,,,,,,,,1,
30204,1,,,,,,,,1,
30204,2,,,,,,,,1,
30205,1,,,,,,,,,1
30205,2,,,,,,,,,1
30206,1,,,,,,,,1,
30206,2,,,,,,,,1,
30207,1,,,,,,,,1,
30207,2,,,,,,,,1,
30208,1,,,,,,,,1,
30208,2,,,,,,,,1,
30209,1,,,,,,,,1,
30209,2,,,,,,,,1,
30210,1,,,,,,,,1,
30210,2,,,,,,,,1,
30211,1,,,,,,,,1,
30211,2,,,,,,,,1,
30212,1,,,,,,,,1,
30212,2,,1,,,1,,,,
31001,1,,,,,,,,1,
31001,2,,,,,,,,1,
31002,1,,,,,,,,1,
31002,2,,,,,,,,1,
31003,1,,,,,,,,1,
31003,2,,,,,,,,1,
31004,1,,,,,,,,1,
31004,2,,,,,,,,1,
31005,1,,1,,,,,,,
31005,2,,1,,,,,,,
31006,1,,,,,,,,1,
31006,2,,,,,,,,1,
31007,1,,1,,,,,,,
31007,2,,1,,,,,,,
31008,1,,,,,,,,1,
31008,2,,,,,,,,1,
31009,1,,,,,,,,1,
31009,2,1,,,,,,,,
31010,1,,,,,,,,1,
31010,2,,,,,,,,1,
31011,1,,,,,,,,1,
31011,2,,,,,,,,1,
31012,1,,,,,,,,1,
31012,2,,,,,,,,1,
31013,1,,,,,,,,1,
31013,2,,,,,,,,1,
31014,1,,,,,,,,1,
31014,2,,,,,,,,1,
31015,1,,,,,,,,1,
31015,2,,,,,,,,1,
31016,1,,,,,,,,1,
31016,2,,,,,,,,1,
31017,1,,,,,,,,1,
31017,2,,,,,,,,1,
31018,1,,,,,,,,1,
31018,2,,,,,,,,1,
31019,1,,,,,,,,1,
31019,2,,,,,,,,1,
31020,1,,,,,,,,1,
31020,2,,,,,,,,1,
31021,1,,,,,,,,1,
31021,2,,,,,,,,1,
31022,1,,,,,,,,1,
31022,2,,,,,,,,1,
31023,1,,,,,,,,1,
31023,2,,,,,,,,1,
31024,1,,,,,,,,1,
31024,2,,,,,,,,1,
31025,1,,,,,,,,1,
31025,2,,,,,,,,1,
31026,1,,,,,,,,1,
31026,2,,,,,,,,1,
31027,1,,,,,,,,1,
31027,2,,,,,,,,1,
31028,1,,,,,,,,1,
31028,2,,,,,,,,1,
31029,1,,,,,,,,1,
31029,2,,,,,,,,1,
31030,1,,,,,,,,1,
31030,2,,,,,,,,1,
31031,1,,,,,,,,1,
31031,2,,,,,,,,1,
31032,1,,,,,,,,1,
31032,2,,,,,,,,1,
31033,1,1,,,,,,,,
31033,2,1,,,,,,,,
31034,1,,,,,,,,1,
31034,2,,,,,,,,1,
31035,1,,,,,,,,1,
31035,2,,,,,,,,1,
31036,1,,,,,,,,1,
31036,2,,,,,,,,1,
31037,1,,,,,,,,1,
31037,2,,,,,,,,1,
31038,1,,,1,,,,,,
31038,2,,,1,,,,,,
31039,1,,,,,,,,1,
31039,2,,,,,,,,1,
31040,1,,,,,,,1,,
31040,2,,,,,,,1,,
31041,1,,,,,,,,,1
31041,2,,,,,,,1,,
31042,1,,,,,,,,1,
31042,2,,,,,,,,1,
31043,1,,,,,,,,1,
31043,2,,,,,,,,1,
31044,1,,,,,,,,1,
31044,2,,,,,,,,1,
31045,1,,,,,,,,1,
31045,2,1,,,,,,,,
31046,1,,,,,,,,1,
31046,2,,,,,,,,1,
31047,1,,,,,,,,1,
31047,2,,,,,,,,1,
31048,1,,,,,,,,1,
31048,2,,,,,,,,1,
31049,1,,,,,,,,1,
31049,2,,,,,,,,1,
31050,1,,,,,,,,,1
31050,2,,,,,,,,,1
31051,1,,,,,,,,1,
31051,2,,,,,,,,1,
31052,1,,,,,,,,1,
31052,2,,,,,,,,1,
31053,1,1,,,,1,,,,
31053,2,1,,,,1,,,,
31054,1,,,,,,,,1,
31054,2,,,,,,,,1,
31055,1,,,,,,,,1,
31055,2,,,,,,,,1,
31056,1,,,,,,,1,,
31056,2,,,,,,,1,,
31057,1,,,,,,,,1,
31057,2,,,,,,,,1,
31058,1,,,,,,,,,1
31058,2,,,,,,,,1,
31059,1,,,,,,,,1,
31059,2,1,1,,,,,,,
31060,1,,,,,,,,1,
31060,2,,,,,,,,1,
31061,1,,,,,,,,1,
31061,2,,,,,,,,1,
31062,1,,,,,,,,1,
31062,2,,,,,,,,1,
31063,1,,,,,,,,1,
31063,2,1,,,,,,,,
31064,1,,,,,,,,1,
31064,2,,,,,,,,1,
31065,1,,,,,,,,1,
31065,2,,,,,,,,1,
31066,1,,,,,,,,1,
31066,2,,,,,,,,1,
31067,1,,,,,,,,1,
31067,2,,,,,,,,1,
31068,1,,,,,,,,1,
31068,2,,,,,,,,1,
31069,1,,,1,,,,,,
31069,2,,,1,,,,,,
31070,1,,,,,,,,1,
31070,2,,,,,,,,1,
31071,1,,,,,,,,1,
31071,2,,,,,,,,1,
31072,1,,,,,,,,1,
31072,2,,,,,,,,1,
31073,1,,,,,,,,1,
31073,2,,,,,,,,1,
31074,1,,,,,,,,1,
31074,2,,,,,,,,1,
31075,1,,,,,,,,1,
31075,2,,,,,,,,1,
31076,1,,,,,,,,1,
31076,2,,,,,,,,1,
31077,1,,,,,,,,1,
31077,2,,,,,,,,1,
31078,1,,,,,,,,1,
31078,2,,,,,,,,1,
31079,1,,,,,,,,1,
31079,2,,,,,,,,1,
31080,1,,,,,,,,1,
31080,2,,,,,,,,1,
31081,1,,,,,,,,1,
31081,2,,,,,,,,1,
31082,1,,,,,,,,1,
31082,2,,,,,,,,1,
31083,1,,,,,,,,1,
31083,2,,,,,,,,1,
31084,1,,,,,,,,1,
31084,2,,,,,,,,1,
31085,1,,,,,,,,1,
31085,2,,,,,,,,1,
31086,1,,,,,,,,1,
31086,2,,1,,,,,,,
31087,1,,,,,,,,1,
31087,2,,,,,,,,1,
31088,1,,1,,,,,,,
31088,2,1,1,,,,,,,
31089,1,,,,,,,,1,
31089,2,,,,,,,,1,
31090,1,,,,,,,,1,
31090,2,,,,,,,,1,
31091,1,,,,,,,,1,
31091,2,,,,,,,,1,
31092,1,,,,,,,,1,
31092,2,,,,,,,,1,
31093,1,1,1,,,,,,,
31093,2,,,,,,,,1,
31094,1,,,,,,,,1,
31094,2,,,,,,,,1,
31095,1,,,,,,,,1,
31095,2,,,,,,,,1,
31096,1,,,,,,,,1,
31096,2,,,,,,,1,,
31097,1,,,,,,,,1,
31097,2,,,,,,,,1,
31098,1,,,,,,,,1,
31098,2,,,,,,,,1,
31099,1,,,,,,,,1,
31099,2,,,,,,,,1,
31100,1,,,,,,,,1,
31100,2,,,,,,,,1,
31101,1,,,,,,,,1,
31101,2,,,,,,,,1,
31102,1,1,1,,,1,,,,
31102,2,1,1,,,1,,,,
31103,1,,,,,,,,1,
31103,2,,,,,,,,1,
31104,1,,,,,,,,1,
31104,2,1,,,,,,,,
31105,1,,,,,,,,1,
31105,2,,,,,,,,1,
31106,1,,,,,,,,1,
31106,2,,,,,,,,1,
32001,1,,,,,,,,1,
32001,2,,,,,,,,1,
32002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
32002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
32003,1,1,,1,,1,,,,
32003,2,1,,1,,1,,,,
32004,1,,,,,,,,1,
32004,2,,,,,,,,1,
32005,1,,,,,,,,1,
32005,2,,,,,,,,1,
32006,1,,,,,,,,1,
32006,2,,,,,,,,1,
32007,1,,,,,,,,1,
32007,2,,,,,,,,1,
32008,1,,,,,,,,1,
32008,2,,,,,,,,1,
32009,1,,,,,,,,1,
32009,2,,,,,,,,1,
32010,1,1,1,1,,1,,,,
32010,2,1,1,1,,1,,,,
32011,1,,,,,,,,,1
32011,2,,,,,,,,1,
32012,1,1,,,,,,,,
32012,2,1,,,,,,,,
32013,1,,,,,,,,1,
32013,2,,,,,,,,1,
32014,1,,,,,,,,,1
32014,2,,,,,,,,,1
32015,1,,,,,,,,1,
32015,2,,,,,,,,1,
32016,1,,,,,,,,1,
32016,2,1,,,,,,,,
32017,1,,,,,,,,1,
32017,2,,,,,,,,1,
32018,1,,,,,,,,1,
32018,2,,,,,,,,1,
32019,1,,,,,,,,1,
32019,2,,,,,,,,1,
32020,1,,,,,,,,1,
32020,2,,,,,,,,1,
32021,1,,,,,,,,,1
32021,2,,,,,,,,,1
32022,1,,,,,,,,1,
32022,2,,,,,,,,1,
32023,1,,,,,,,,1,
32023,2,,,,,,,,1,
32024,1,,,,,,,,1,
32024,2,,,,,,,,1,
32025,1,1,,,,,,,,
32025,2,1,,,,,,,,
32026,1,,,,,,,,1,
32026,2,,,,,,,,1,
32027,1,,,,,,,,1,
32027,2,,,,,,,,1,
32028,1,,,,,,,,1,
32028,2,,,,,,,,1,
32029,1,,,,,,,,1,
32029,2,,,,,,,,1,
32030,1,,,,,,,,,1
32030,2,,,,,,,,,1
32031,1,,,,,,,,1,
32031,2,,,,,,,,1,
32032,1,,,,,,,,1,
32032,2,,,,,,,,1,
32033,1,,,,,,,,1,
32033,2,,,,,,,,1,
32034,1,,,,,,,,,1
32034,2,,,,,,,,,1
32035,1,,,,,,,,,1
32035,2,,,,,,,,,1
32036,1,,,,,,,,,1
32036,2,,,,,,,,,1
32037,1,,,,,,,,1,
32037,2,,,,,,,,1,
32038,1,,,,,,,,1,
32038,2,,,,,,,,1,
32039,1,,,,,,,,1,
32039,2,,,,,,,,1,
32040,1,,,,,,,,1,
32040,2,,,,,,,,1,
32041,1,,,,,,,,1,
32041,2,,,,,,,,1,
32042,1,,,,,,,,,1
32042,2,,,,,,,,,1
32043,1,,,,,,,,1,
32043,2,,,,,,,,1,
32044,1,,,,,,,,1,
32044,2,,,,,,,,1,
32045,1,,,,,,,,,1
32045,2,,,,,,,,,1
32046,1,,,,,,,,1,
32046,2,,,,,,,,1,
32047,1,,,,,,,,1,
32047,2,,,,,,,,1,
32048,1,,,,,,,,1,
32048,2,,,,,,,,1,
32049,1,,,,,,,,1,
32049,2,,,,,,,,1,
32050,1,,,,,,,,1,
32050,2,,,,,,,,1,
32051,1,,,,,,,,1,
32051,2,,,,,,,,1,
32052,1,,,,,,,,1,
32052,2,,,,,,,,1,
32053,1,,,,,,,,1,
32053,2,,,,,,,,1,
32054,1,,,,,,,,1,
32054,2,,,,,,,,1,
32055,1,,,,,,,,1,
32055,2,,,,,,,,1,
32056,1,,,,,,,,,1
32056,2,,,,,,,,,1
32057,1,,,,,,,,1,
32057,2,,,,,,,,1,
32058,1,,,,,,,,1,
32058,2,,,,,,,,1,
