ubicageo_f,orgapoli_k,sexostt,sexos1,sexos2
30071,1,1,1,0
30071,2,0,0,0
30071,3,0,0,0
30071,4,0,0,0
30071,5,0,0,0
30071,9,,,
30072,1,0,0,0
30072,2,0,0,0
30072,3,0,0,0
30072,4,0,0,0
30072,5,0,0,0
30072,9,,,
30073,1,0,0,0
30073,2,0,0,0
30073,3,0,0,0
30073,4,0,0,0
30073,5,0,0,0
30073,9,,,
30074,1,NA,NA,NA
30074,2,NA,NA,NA
30074,3,NA,NA,NA
30074,4,NA,NA,NA
30074,5,NA,NA,NA
30074,9,,,
30075,1,NA,NA,NA
30075,2,NA,NA,NA
30075,3,NA,NA,NA
30075,4,NA,NA,NA
30075,5,NA,NA,NA
30075,9,,,
30076,1,1,1,0
30076,2,0,0,0
30076,3,0,0,0
30076,4,0,0,0
30076,5,0,0,0
30076,9,,,
30077,1,0,0,0
30077,2,0,0,0
30077,3,0,0,0
30077,4,0,0,0
30077,5,0,0,0
30077,9,,,
30078,1,0,0,0
30078,2,0,0,0
30078,3,0,0,0
30078,4,0,0,0
30078,5,0,0,0
30078,9,,,
30079,1,1,0,1
30079,2,0,0,0
30079,3,0,0,0
30079,4,0,0,0
30079,5,0,0,0
30079,9,,,
30080,1,0,0,0
30080,2,0,0,0
30080,3,0,0,0
30080,4,0,0,0
30080,5,0,0,0
30080,9,,,
30081,1,1,0,1
30081,2,0,0,0
30081,3,0,0,0
30081,4,0,0,0
30081,5,0,0,0
30081,9,,,
30082,1,0,0,0
30082,2,0,0,0
30082,3,0,0,0
30082,4,0,0,0
30082,5,0,0,0
30082,9,,,
30083,1,0,0,0
30083,2,0,0,0
30083,3,0,0,0
30083,4,0,0,0
30083,5,0,0,0
30083,9,,,
30084,1,0,0,0
30084,2,0,0,0
30084,3,0,0,0
30084,4,0,0,0
30084,5,0,0,0
30084,9,,,
30085,1,0,0,0
30085,2,0,0,0
30085,3,0,0,0
30085,4,0,0,0
30085,5,0,0,0
30085,9,,,
30086,1,0,0,0
30086,2,0,0,0
30086,3,0,0,0
30086,4,0,0,0
30086,5,0,0,0
30086,9,,,
30087,1,326,205,121
30087,2,0,0,0
30087,3,0,0,0
30087,4,0,0,0
30087,5,0,0,0
30087,9,,,
30088,1,0,0,0
30088,2,0,0,0
30088,3,0,0,0
30088,4,0,0,0
30088,5,0,0,0
30088,9,,,
30089,1,49,45,4
30089,2,0,0,0
30089,3,0,0,0
30089,4,0,0,0
30089,5,0,0,0
30089,9,,,
30090,1,0,0,0
30090,2,0,0,0
30090,3,0,0,0
30090,4,0,0,0
30090,5,0,0,0
30090,9,,,
30091,1,0,0,0
30091,2,0,0,0
30091,3,0,0,0
30091,4,0,0,0
30091,5,0,0,0
30091,9,,,
30092,1,NA,NA,NA
30092,2,NA,NA,NA
30092,3,NA,NA,NA
30092,4,NA,NA,NA
30092,5,NA,NA,NA
30092,9,,,
30093,1,NA,NA,NA
30093,2,NA,NA,NA
30093,3,NA,NA,NA
30093,4,NA,NA,NA
30093,5,NA,NA,NA
30093,9,,,
30094,1,0,0,0
30094,2,0,0,0
30094,3,0,0,0
30094,4,0,0,0
30094,5,0,0,0
30094,9,,,
30095,1,0,0,0
30095,2,0,0,0
30095,3,0,0,0
30095,4,0,0,0
30095,5,0,0,0
30095,9,,,
30096,1,0,0,0
30096,2,0,0,0
30096,3,0,0,0
30096,4,0,0,0
30096,5,0,0,0
30096,9,,,
30097,1,2,1,1
30097,2,0,0,0
30097,3,0,0,0
30097,4,0,0,0
30097,5,0,0,0
30097,9,,,
30098,1,0,0,0
30098,2,0,0,0
30098,3,0,0,0
30098,4,0,0,0
30098,5,0,0,0
30098,9,,,
30099,1,NA,NA,NA
30099,2,NA,NA,NA
30099,3,NA,NA,NA
30099,4,NA,NA,NA
30099,5,NA,NA,NA
30099,9,,,
30100,1,0,0,0
30100,2,0,0,0
30100,3,0,0,0
30100,4,0,0,0
30100,5,0,0,0
30100,9,,,
30101,1,0,0,0
30101,2,0,0,0
30101,3,0,0,0
30101,4,0,0,0
30101,5,0,0,0
30101,9,,,
30102,1,51,39,12
30102,2,0,0,0
30102,3,0,0,0
30102,4,0,0,0
30102,5,0,0,0
30102,9,,,
30103,1,0,0,0
30103,2,0,0,0
30103,3,0,0,0
30103,4,0,0,0
30103,5,0,0,0
30103,9,,,
30104,1,1,1,0
30104,2,0,0,0
30104,3,0,0,0
30104,4,0,0,0
30104,5,0,0,0
30104,9,,,
30105,1,NA,NA,NA
30105,2,NA,NA,NA
30105,3,NA,NA,NA
30105,4,NA,NA,NA
30105,5,NA,NA,NA
30105,9,,,
30106,1,0,0,0
30106,2,0,0,0
30106,3,0,0,0
30106,4,0,0,0
30106,5,0,0,0
30106,9,,,
30107,1,0,0,0
30107,2,0,0,0
30107,3,0,0,0
30107,4,0,0,0
30107,5,0,0,0
30107,9,,,
30108,1,0,0,0
30108,2,0,0,0
30108,3,0,0,0
30108,4,0,0,0
30108,5,0,0,0
30108,9,,,
30109,1,12,11,1
30109,2,0,0,0
30109,3,0,0,0
30109,4,0,0,0
30109,5,0,0,0
30109,9,,,
30110,1,0,0,0
30110,2,0,0,0
30110,3,0,0,0
30110,4,0,0,0
30110,5,0,0,0
30110,9,,,
30111,1,2,2,0
30111,2,0,0,0
30111,3,0,0,0
30111,4,0,0,0
30111,5,0,0,0
30111,9,,,
30112,1,0,0,0
30112,2,0,0,0
30112,3,0,0,0
30112,4,0,0,0
30112,5,0,0,0
30112,9,,,
30113,1,0,0,0
30113,2,0,0,0
30113,3,0,0,0
30113,4,0,0,0
30113,5,0,0,0
30113,9,,,
30114,1,3,3,0
30114,2,0,0,0
30114,3,0,0,0
30114,4,0,0,0
30114,5,0,0,0
30114,9,,,
30115,1,1,1,0
30115,2,0,0,0
30115,3,0,0,0
30115,4,0,0,0
30115,5,0,0,0
30115,9,,,
30116,1,0,0,0
30116,2,0,0,0
30116,3,0,0,0
30116,4,0,0,0
30116,5,0,0,0
30116,9,,,
30117,1,0,0,0
30117,2,0,0,0
30117,3,0,0,0
30117,4,0,0,0
30117,5,0,0,0
30117,9,,,
30118,1,155,132,23
30118,2,0,0,0
30118,3,0,0,0
30118,4,0,0,0
30118,5,0,0,0
30118,9,,,
30119,1,0,0,0
30119,2,0,0,0
30119,3,0,0,0
30119,4,0,0,0
30119,5,0,0,0
30119,9,,,
30120,1,0,0,0
30120,2,0,0,0
30120,3,0,0,0
30120,4,0,0,0
30120,5,0,0,0
30120,9,,,
30121,1,0,0,0
30121,2,0,0,0
30121,3,0,0,0
30121,4,0,0,0
30121,5,0,0,0
30121,9,,,
30122,1,3,3,0
30122,2,0,0,0
30122,3,0,0,0
30122,4,0,0,0
30122,5,0,0,0
30122,9,,,
30123,1,11,9,2
30123,2,0,0,0
30123,3,0,0,0
30123,4,0,0,0
30123,5,0,0,0
30123,9,,,
30124,1,35,30,5
30124,2,0,0,0
30124,3,0,0,0
30124,4,0,0,0
30124,5,0,0,0
30124,9,,,
30125,1,NA,NA,NA
30125,2,NA,NA,NA
30125,3,NA,NA,NA
30125,4,NA,NA,NA
30125,5,NA,NA,NA
30125,9,,,
30126,1,2,1,1
30126,2,0,0,0
30126,3,0,0,0
30126,4,0,0,0
30126,5,0,0,0
30126,9,,,
30127,1,0,0,0
30127,2,0,0,0
30127,3,0,0,0
30127,4,0,0,0
30127,5,0,0,0
30127,9,,,
30128,1,5,5,0
30128,2,0,0,0
30128,3,0,0,0
30128,4,0,0,0
30128,5,0,0,0
30128,9,,,
30129,1,0,0,0
30129,2,0,0,0
30129,3,0,0,0
30129,4,0,0,0
30129,5,0,0,0
30129,9,,,
30130,1,37,34,3
30130,2,0,0,0
30130,3,0,0,0
30130,4,0,0,0
30130,5,0,0,0
30130,9,,,
30131,1,114,84,30
30131,2,0,0,0
30131,3,0,0,0
30131,4,0,0,0
30131,5,0,0,0
30131,9,,,
30132,1,1,1,0
30132,2,0,0,0
30132,3,0,0,0
30132,4,0,0,0
30132,5,0,0,0
30132,9,,,
30133,1,3,3,0
30133,2,0,0,0
30133,3,0,0,0
30133,4,0,0,0
30133,5,0,0,0
30133,9,,,
30134,1,0,0,0
30134,2,0,0,0
30134,3,0,0,0
30134,4,0,0,0
30134,5,0,0,0
30134,9,,,
30135,1,0,0,0
30135,2,0,0,0
30135,3,0,0,0
30135,4,0,0,0
30135,5,0,0,0
30135,9,,,
30136,1,0,0,0
30136,2,0,0,0
30136,3,0,0,0
30136,4,0,0,0
30136,5,0,0,0
30136,9,,,
30137,1,0,0,0
30137,2,0,0,0
30137,3,0,0,0
30137,4,0,0,0
30137,5,0,0,0
30137,9,,,
30138,1,NA,NA,NA
30138,2,NA,NA,NA
30138,3,NA,NA,NA
30138,4,NA,NA,NA
30138,5,NA,NA,NA
30138,9,,,
30139,1,0,0,0
30139,2,0,0,0
30139,3,0,0,0
30139,4,0,0,0
30139,5,0,0,0
30139,9,,,
30140,1,0,0,0
30140,2,0,0,0
30140,3,0,0,0
30140,4,0,0,0
30140,5,0,0,0
30140,9,,,
30141,1,195,161,34
30141,2,0,0,0
30141,3,0,0,0
30141,4,0,0,0
30141,5,0,0,0
30141,9,,,
30142,1,0,0,0
30142,2,0,0,0
30142,3,0,0,0
30142,4,0,0,0
30142,5,0,0,0
30142,9,,,
30143,1,0,0,0
30143,2,0,0,0
30143,3,0,0,0
30143,4,0,0,0
30143,5,0,0,0
30143,9,,,
30144,1,NA,NA,NA
30144,2,NA,NA,NA
30144,3,NA,NA,NA
30144,4,NA,NA,NA
30144,5,NA,NA,NA
30144,9,,,
30145,1,0,0,0
30145,2,0,0,0
30145,3,0,0,0
30145,4,0,0,0
30145,5,0,0,0
30145,9,,,
30146,1,0,0,0
30146,2,0,0,0
30146,3,0,0,0
30146,4,0,0,0
30146,5,0,0,0
30146,9,,,
30147,1,NA,NA,NA
30147,2,NA,NA,NA
30147,3,NA,NA,NA
30147,4,NA,NA,NA
30147,5,NA,NA,NA
30147,9,,,
30148,1,0,0,0
30148,2,0,0,0
30148,3,0,0,0
30148,4,0,0,0
30148,5,0,0,0
30148,9,,,
30149,1,0,0,0
30149,2,0,0,0
30149,3,0,0,0
30149,4,0,0,0
30149,5,0,0,0
30149,9,,,
30150,1,0,0,0
30150,2,0,0,0
30150,3,0,0,0
30150,4,0,0,0
30150,5,0,0,0
30150,9,,,
30151,1,0,0,0
30151,2,0,0,0
30151,3,0,0,0
30151,4,0,0,0
30151,5,0,0,0
30151,9,,,
30152,1,3,3,0
30152,2,0,0,0
30152,3,0,0,0
30152,4,0,0,0
30152,5,0,0,0
30152,9,,,
30153,1,0,0,0
30153,2,0,0,0
30153,3,0,0,0
30153,4,0,0,0
30153,5,0,0,0
30153,9,,,
30154,1,0,0,0
30154,2,0,0,0
30154,3,0,0,0
30154,4,0,0,0
30154,5,0,0,0
30154,9,,,
30155,1,21,20,1
30155,2,0,0,0
30155,3,0,0,0
30155,4,0,0,0
30155,5,0,0,0
30155,9,,,
30156,1,0,0,0
30156,2,0,0,0
30156,3,0,0,0
30156,4,0,0,0
30156,5,0,0,0
30156,9,,,
30157,1,0,0,0
30157,2,0,0,0
30157,3,0,0,0
30157,4,0,0,0
30157,5,0,0,0
30157,9,,,
30158,1,0,0,0
30158,2,0,0,0
30158,3,0,0,0
30158,4,0,0,0
30158,5,0,0,0
30158,9,,,
30159,1,0,0,0
30159,2,0,0,0
30159,3,0,0,0
30159,4,0,0,0
30159,5,0,0,0
30159,9,,,
30160,1,0,0,0
30160,2,0,0,0
30160,3,0,0,0
30160,4,0,0,0
30160,5,0,0,0
30160,9,,,
30161,1,0,0,0
30161,2,0,0,0
30161,3,0,0,0
30161,4,0,0,0
30161,5,0,0,0
30161,9,,,
30162,1,0,0,0
30162,2,0,0,0
30162,3,0,0,0
30162,4,0,0,0
30162,5,0,0,0
30162,9,,,
30163,1,2,2,0
30163,2,0,0,0
30163,3,0,0,0
30163,4,0,0,0
30163,5,0,0,0
30163,9,,,
30164,1,1,1,0
30164,2,0,0,0
30164,3,0,0,0
30164,4,0,0,0
30164,5,0,0,0
30164,9,,,
30165,1,0,0,0
30165,2,0,0,0
30165,3,0,0,0
30165,4,0,0,0
30165,5,0,0,0
30165,9,,,
30166,1,10,8,2
30166,2,0,0,0
30166,3,0,0,0
30166,4,0,0,0
30166,5,0,0,0
30166,9,,,
30167,1,5,5,0
30167,2,0,0,0
30167,3,0,0,0
30167,4,0,0,0
30167,5,0,0,0
30167,9,,,
30168,1,0,0,0
30168,2,0,0,0
30168,3,0,0,0
30168,4,0,0,0
30168,5,0,0,0
30168,9,,,
30169,1,NA,NA,NA
30169,2,NA,NA,NA
30169,3,NA,NA,NA
30169,4,NA,NA,NA
30169,5,NA,NA,NA
30169,9,,,
30170,1,12,10,2
30170,2,0,0,0
30170,3,0,0,0
30170,4,0,0,0
30170,5,0,0,0
30170,9,,,
30171,1,1,0,1
30171,2,0,0,0
30171,3,0,0,0
30171,4,0,0,0
30171,5,0,0,0
30171,9,,,
30172,1,0,0,0
30172,2,0,0,0
30172,3,0,0,0
30172,4,0,0,0
30172,5,0,0,0
30172,9,,,
30173,1,0,0,0
30173,2,0,0,0
30173,3,0,0,0
30173,4,0,0,0
30173,5,0,0,0
30173,9,,,
30174,1,0,0,0
30174,2,0,0,0
30174,3,0,0,0
30174,4,0,0,0
30174,5,0,0,0
30174,9,,,
30175,1,0,0,0
30175,2,0,0,0
30175,3,0,0,0
30175,4,0,0,0
30175,5,0,0,0
30175,9,,,
30176,1,0,0,0
30176,2,0,0,0
30176,3,0,0,0
30176,4,0,0,0
30176,5,0,0,0
30176,9,,,
30177,1,0,0,0
30177,2,0,0,0
30177,3,0,0,0
30177,4,0,0,0
30177,5,0,0,0
30177,9,,,
30178,1,0,0,0
30178,2,0,0,0
30178,3,0,0,0
30178,4,0,0,0
30178,5,0,0,0
30178,9,,,
30179,1,0,0,0
30179,2,0,0,0
30179,3,0,0,0
30179,4,0,0,0
30179,5,0,0,0
30179,9,,,
30180,1,2,2,0
30180,2,0,0,0
30180,3,0,0,0
30180,4,0,0,0
30180,5,0,0,0
30180,9,,,
30181,1,0,0,0
30181,2,0,0,0
30181,3,0,0,0
30181,4,0,0,0
30181,5,0,0,0
30181,9,,,
30182,1,0,0,0
30182,2,0,0,0
30182,3,0,0,0
30182,4,0,0,0
30182,5,0,0,0
30182,9,,,
30183,1,0,0,0
30183,2,0,0,0
30183,3,0,0,0
30183,4,0,0,0
30183,5,0,0,0
30183,9,,,
30184,1,0,0,0
30184,2,0,0,0
30184,3,0,0,0
30184,4,0,0,0
30184,5,0,0,0
30184,9,,,
30185,1,5,4,1
30185,2,0,0,0
30185,3,0,0,0
30185,4,0,0,0
30185,5,0,0,0
30185,9,,,
30186,1,0,0,0
30186,2,0,0,0
30186,3,0,0,0
30186,4,0,0,0
30186,5,0,0,0
30186,9,,,
30187,1,0,0,0
30187,2,0,0,0
30187,3,0,0,0
30187,4,0,0,0
30187,5,0,0,0
30187,9,,,
30188,1,0,0,0
30188,2,0,0,0
30188,3,0,0,0
30188,4,0,0,0
30188,5,0,0,0
30188,9,,,
30189,1,59,47,12
30189,2,0,0,0
30189,3,0,0,0
30189,4,0,0,0
30189,5,0,0,0
30189,9,,,
30190,1,0,0,0
30190,2,0,0,0
30190,3,0,0,0
30190,4,0,0,0
30190,5,0,0,0
30190,9,,,
30191,1,NA,NA,NA
30191,2,NA,NA,NA
30191,3,NA,NA,NA
30191,4,NA,NA,NA
30191,5,NA,NA,NA
30191,9,,,
30192,1,0,0,0
30192,2,0,0,0
30192,3,0,0,0
30192,4,0,0,0
30192,5,0,0,0
30192,9,,,
30193,1,40,30,10
30193,2,0,0,0
30193,3,0,0,0
30193,4,0,0,0
30193,5,0,0,0
30193,9,,,
30194,1,0,0,0
30194,2,0,0,0
30194,3,0,0,0
30194,4,0,0,0
30194,5,0,0,0
30194,9,,,
30195,1,9,7,2
30195,2,0,0,0
30195,3,0,0,0
30195,4,0,0,0
30195,5,0,0,0
30195,9,,,
30196,1,22,18,4
30196,2,0,0,0
30196,3,0,0,0
30196,4,0,0,0
30196,5,0,0,0
30196,9,,,
30197,1,0,0,0
30197,2,0,0,0
30197,3,0,0,0
30197,4,0,0,0
30197,5,0,0,0
30197,9,,,
30198,1,0,0,0
30198,2,0,0,0
30198,3,0,0,0
30198,4,0,0,0
30198,5,0,0,0
30198,9,,,
30199,1,0,0,0
30199,2,0,0,0
30199,3,0,0,0
30199,4,0,0,0
30199,5,0,0,0
30199,9,,,
30200,1,0,0,0
30200,2,0,0,0
30200,3,0,0,0
30200,4,0,0,0
30200,5,0,0,0
30200,9,,,
30201,1,0,0,0
30201,2,0,0,0
30201,3,0,0,0
30201,4,0,0,0
30201,5,0,0,0
30201,9,,,
30202,1,32,28,4
30202,2,0,0,0
30202,3,0,0,0
30202,4,0,0,0
30202,5,0,0,0
30202,9,,,
30203,1,33,31,2
30203,2,0,0,0
30203,3,0,0,0
30203,4,0,0,0
30203,5,0,0,0
30203,9,,,
30204,1,0,0,0
30204,2,0,0,0
30204,3,0,0,0
30204,4,0,0,0
30204,5,0,0,0
30204,9,,,
30205,1,0,0,0
30205,2,0,0,0
30205,3,0,0,0
30205,4,0,0,0
30205,5,0,0,0
30205,9,,,
30206,1,1,0,1
30206,2,0,0,0
30206,3,0,0,0
30206,4,0,0,0
30206,5,0,0,0
30206,9,,,
30207,1,0,0,0
30207,2,0,0,0
30207,3,0,0,0
30207,4,0,0,0
30207,5,0,0,0
30207,9,,,
30208,1,22,18,4
30208,2,0,0,0
30208,3,0,0,0
30208,4,0,0,0
30208,5,0,0,0
30208,9,,,
30209,1,0,0,0
30209,2,0,0,0
30209,3,0,0,0
30209,4,0,0,0
30209,5,0,0,0
30209,9,,,
30210,1,0,0,0
30210,2,0,0,0
30210,3,0,0,0
30210,4,0,0,0
30210,5,0,0,0
30210,9,,,
30211,1,0,0,0
30211,2,0,0,0
30211,3,0,0,0
30211,4,0,0,0
30211,5,0,0,0
30211,9,,,
30212,1,0,0,0
30212,2,0,0,0
30212,3,0,0,0
30212,4,0,0,0
30212,5,0,0,0
30212,9,,,
31001,1,0,0,0
31001,2,NA,NA,NA
31001,3,NA,NA,NA
31001,4,NA,NA,NA
31001,5,NA,NA,NA
31001,9,,,
31002,1,2,2,0
31002,2,NA,NA,NA
31002,3,NA,NA,NA
31002,4,NA,NA,NA
31002,5,NA,NA,NA
31002,9,,,
31003,1,1,1,0
31003,2,NA,NA,NA
31003,3,NA,NA,NA
31003,4,NA,NA,NA
31003,5,NA,NA,NA
31003,9,,,
31004,1,0,0,0
31004,2,NA,NA,NA
31004,3,NA,NA,NA
31004,4,NA,NA,NA
31004,5,NA,NA,NA
31004,9,,,
31005,1,0,0,0
31005,2,NA,NA,NA
31005,3,NA,NA,NA
31005,4,NA,NA,NA
31005,5,NA,NA,NA
31005,9,,,
31006,1,0,0,0
31006,2,NA,NA,NA
31006,3,NA,NA,NA
31006,4,NA,NA,NA
31006,5,NA,NA,NA
31006,9,,,
31007,1,0,0,0
31007,2,NA,NA,NA
31007,3,NA,NA,NA
31007,4,NA,NA,NA
31007,5,NA,NA,NA
31007,9,,,
31008,1,0,0,0
31008,2,NA,NA,NA
31008,3,NA,NA,NA
31008,4,NA,NA,NA
31008,5,NA,NA,NA
31008,9,,,
31009,1,0,0,0
31009,2,NA,NA,NA
31009,3,NA,NA,NA
31009,4,NA,NA,NA
31009,5,NA,NA,NA
31009,9,,,
31010,1,0,0,0
31010,2,NA,NA,NA
31010,3,NA,NA,NA
31010,4,NA,NA,NA
31010,5,NA,NA,NA
31010,9,,,
31011,1,0,0,0
31011,2,0,0,0
31011,3,0,0,0
31011,4,0,0,0
31011,5,0,0,0
31011,9,,,
31012,1,0,0,0
31012,2,NA,NA,NA
31012,3,NA,NA,NA
31012,4,NA,NA,NA
31012,5,NA,NA,NA
31012,9,,,
31013,1,1,1,0
31013,2,NA,NA,NA
31013,3,NA,NA,NA
31013,4,NA,NA,NA
31013,5,NA,NA,NA
31013,9,,,
31014,1,0,0,0
31014,2,NA,NA,NA
31014,3,NA,NA,NA
31014,4,NA,NA,NA
31014,5,NA,NA,NA
31014,9,,,
31015,1,0,0,0
31015,2,NA,NA,NA
31015,3,NA,NA,NA
31015,4,NA,NA,NA
31015,5,NA,NA,NA
31015,9,,,
31016,1,0,0,0
31016,2,NA,NA,NA
31016,3,NA,NA,NA
31016,4,NA,NA,NA
31016,5,NA,NA,NA
31016,9,,,
31017,1,3,3,0
31017,2,NA,NA,NA
31017,3,NA,NA,NA
31017,4,NA,NA,NA
31017,5,NA,NA,NA
31017,9,,,
31018,1,0,0,0
31018,2,NA,NA,NA
31018,3,NA,NA,NA
31018,4,NA,NA,NA
31018,5,NA,NA,NA
31018,9,,,
31019,1,0,0,0
31019,2,0,0,0
31019,3,0,0,0
31019,4,0,0,0
31019,5,0,0,0
31019,9,,,
31020,1,2,2,0
31020,2,NA,NA,NA
31020,3,NA,NA,NA
31020,4,NA,NA,NA
31020,5,NA,NA,NA
31020,9,,,
31021,1,0,0,0
31021,2,0,0,0
31021,3,0,0,0
31021,4,0,0,0
31021,5,0,0,0
31021,9,,,
31022,1,0,0,0
31022,2,NA,NA,NA
31022,3,NA,NA,NA
31022,4,NA,NA,NA
31022,5,NA,NA,NA
31022,9,,,
31023,1,0,0,0
31023,2,NA,NA,NA
31023,3,NA,NA,NA
31023,4,NA,NA,NA
31023,5,NA,NA,NA
31023,9,,,
31024,1,0,0,0
31024,2,NA,NA,NA
31024,3,NA,NA,NA
31024,4,NA,NA,NA
31024,5,NA,NA,NA
31024,9,,,
31025,1,0,0,0
31025,2,0,0,0
31025,3,0,0,0
31025,4,0,0,0
31025,5,0,0,0
31025,9,,,
31026,1,0,0,0
31026,2,NA,NA,NA
31026,3,NA,NA,NA
31026,4,NA,NA,NA
31026,5,NA,NA,NA
31026,9,,,
31027,1,0,0,0
31027,2,NA,NA,NA
31027,3,NA,NA,NA
31027,4,NA,NA,NA
31027,5,NA,NA,NA
31027,9,,,
31028,1,0,0,0
31028,2,NA,NA,NA
31028,3,NA,NA,NA
31028,4,NA,NA,NA
31028,5,NA,NA,NA
31028,9,,,
31029,1,0,0,0
31029,2,NA,NA,NA
31029,3,NA,NA,NA
31029,4,NA,NA,NA
31029,5,NA,NA,NA
31029,9,,,
31030,1,0,0,0
31030,2,NA,NA,NA
31030,3,NA,NA,NA
31030,4,NA,NA,NA
31030,5,NA,NA,NA
31030,9,,,
31031,1,0,0,0
31031,2,NA,NA,NA
31031,3,NA,NA,NA
31031,4,NA,NA,NA
31031,5,NA,NA,NA
31031,9,,,
31032,1,7,7,0
31032,2,NA,NA,NA
31032,3,NA,NA,NA
31032,4,NA,NA,NA
31032,5,NA,NA,NA
31032,9,,,
31033,1,0,0,0
31033,2,0,0,0
31033,3,0,0,0
31033,4,0,0,0
31033,5,0,0,0
31033,9,,,
31034,1,0,0,0
31034,2,NA,NA,NA
31034,3,NA,NA,NA
31034,4,NA,NA,NA
31034,5,NA,NA,NA
31034,9,,,
31035,1,0,0,0
31035,2,NA,NA,NA
31035,3,NA,NA,NA
31035,4,NA,NA,NA
31035,5,NA,NA,NA
31035,9,,,
31036,1,0,0,0
31036,2,NA,NA,NA
31036,3,NA,NA,NA
31036,4,NA,NA,NA
31036,5,NA,NA,NA
31036,9,,,
31037,1,0,0,0
31037,2,NA,NA,NA
31037,3,NA,NA,NA
31037,4,NA,NA,NA
31037,5,NA,NA,NA
31037,9,,,
31038,1,0,0,0
31038,2,NA,NA,NA
31038,3,NA,NA,NA
31038,4,NA,NA,NA
31038,5,NA,NA,NA
31038,9,,,
31039,1,0,0,0
31039,2,NA,NA,NA
31039,3,NA,NA,NA
31039,4,NA,NA,NA
31039,5,NA,NA,NA
31039,9,,,
31040,1,12,11,1
31040,2,NA,NA,NA
31040,3,NA,NA,NA
31040,4,NA,NA,NA
31040,5,NA,NA,NA
31040,9,,,
31041,1,34,21,13
31041,2,NA,NA,NA
31041,3,NA,NA,NA
31041,4,NA,NA,NA
31041,5,NA,NA,NA
31041,9,,,
31042,1,0,0,0
31042,2,NA,NA,NA
31042,3,NA,NA,NA
31042,4,NA,NA,NA
31042,5,NA,NA,NA
31042,9,,,
31043,1,0,0,0
31043,2,NA,NA,NA
31043,3,NA,NA,NA
31043,4,NA,NA,NA
31043,5,NA,NA,NA
31043,9,,,
31044,1,0,0,0
31044,2,NA,NA,NA
31044,3,NA,NA,NA
31044,4,NA,NA,NA
31044,5,NA,NA,NA
31044,9,,,
31045,1,0,0,0
31045,2,NA,NA,NA
31045,3,NA,NA,NA
31045,4,NA,NA,NA
31045,5,NA,NA,NA
31045,9,,,
31046,1,0,0,0
31046,2,NA,NA,NA
31046,3,NA,NA,NA
31046,4,NA,NA,NA
31046,5,NA,NA,NA
31046,9,,,
31047,1,0,0,0
31047,2,0,0,0
31047,3,0,0,0
31047,4,0,0,0
31047,5,0,0,0
31047,9,,,
31048,1,0,0,0
31048,2,NA,NA,NA
31048,3,NA,NA,NA
31048,4,NA,NA,NA
31048,5,NA,NA,NA
31048,9,,,
31049,1,0,0,0
31049,2,NA,NA,NA
31049,3,NA,NA,NA
31049,4,NA,NA,NA
31049,5,NA,NA,NA
31049,9,,,
31050,1,240,217,23
31050,2,0,0,0
31050,3,0,0,0
31050,4,0,0,0
31050,5,0,0,0
31050,9,,,
31051,1,4,2,2
31051,2,NA,NA,NA
31051,3,NA,NA,NA
31051,4,NA,NA,NA
31051,5,NA,NA,NA
31051,9,,,
31052,1,7,5,2
31052,2,0,0,0
31052,3,0,0,0
31052,4,0,0,0
31052,5,0,0,0
31052,9,,,
31053,1,0,0,0
31053,2,NA,NA,NA
31053,3,NA,NA,NA
31053,4,NA,NA,NA
31053,5,NA,NA,NA
31053,9,,,
31054,1,0,0,0
31054,2,NA,NA,NA
31054,3,NA,NA,NA
31054,4,NA,NA,NA
31054,5,NA,NA,NA
31054,9,,,
31055,1,0,0,0
31055,2,NA,NA,NA
31055,3,NA,NA,NA
31055,4,NA,NA,NA
31055,5,NA,NA,NA
31055,9,,,
31056,1,2,2,0
31056,2,NA,NA,NA
31056,3,NA,NA,NA
31056,4,NA,NA,NA
31056,5,NA,NA,NA
31056,9,,,
31057,1,0,0,0
31057,2,NA,NA,NA
31057,3,NA,NA,NA
31057,4,NA,NA,NA
31057,5,NA,NA,NA
31057,9,,,
31058,1,1,1,0
31058,2,NA,NA,NA
31058,3,NA,NA,NA
31058,4,NA,NA,NA
31058,5,NA,NA,NA
31058,9,,,
31059,1,54,38,16
31059,2,NA,NA,NA
31059,3,NA,NA,NA
31059,4,NA,NA,NA
31059,5,NA,NA,NA
31059,9,,,
31060,1,0,0,0
31060,2,NA,NA,NA
31060,3,NA,NA,NA
31060,4,NA,NA,NA
31060,5,NA,NA,NA
31060,9,,,
31061,1,0,0,0
31061,2,NA,NA,NA
31061,3,NA,NA,NA
31061,4,NA,NA,NA
31061,5,NA,NA,NA
31061,9,,,
31062,1,0,0,0
31062,2,NA,NA,NA
31062,3,NA,NA,NA
31062,4,NA,NA,NA
31062,5,NA,NA,NA
31062,9,,,
31063,1,0,0,0
31063,2,NA,NA,NA
31063,3,NA,NA,NA
31063,4,NA,NA,NA
31063,5,NA,NA,NA
31063,9,,,
31064,1,0,0,0
31064,2,NA,NA,NA
31064,3,NA,NA,NA
31064,4,NA,NA,NA
31064,5,NA,NA,NA
31064,9,,,
31065,1,0,0,0
31065,2,NA,NA,NA
31065,3,NA,NA,NA
31065,4,NA,NA,NA
31065,5,NA,NA,NA
31065,9,,,
31066,1,0,0,0
31066,2,NA,NA,NA
31066,3,NA,NA,NA
31066,4,NA,NA,NA
