ubicageo_f,esquprof_b,sexostt,sexos1,sexos2
20163,12,0,0,0
20163,13,0,0,0
20163,21,0,0,0
20163,22,0,0,0
20163,23,0,0,0
20163,31,0,0,0
20163,32,0,0,0
20163,33,0,0,0
20163,34,0,0,0
20163,35,0,0,0
20163,40,0,0,0
20164,11,0,0,0
20164,12,0,0,0
20164,13,0,0,0
20164,21,0,0,0
20164,22,0,0,0
20164,23,0,0,0
20164,31,0,0,0
20164,32,0,0,0
20164,33,0,0,0
20164,34,0,0,0
20164,35,0,0,0
20164,40,0,0,0
20165,11,0,0,0
20165,12,0,0,0
20165,13,0,0,0
20165,21,0,0,0
20165,22,0,0,0
20165,23,0,0,0
20165,31,0,0,0
20165,32,0,0,0
20165,33,0,0,0
20165,34,0,0,0
20165,35,0,0,0
20165,40,0,0,0
20166,11,0,0,0
20166,12,0,0,0
20166,13,0,0,0
20166,21,0,0,0
20166,22,0,0,0
20166,23,0,0,0
20166,31,0,0,0
20166,32,0,0,0
20166,33,0,0,0
20166,34,0,0,0
20166,35,0,0,0
20166,40,0,0,0
20167,11,0,0,0
20167,12,0,0,0
20167,13,0,0,0
20167,21,0,0,0
20167,22,0,0,0
20167,23,0,0,0
20167,31,0,0,0
20167,32,0,0,0
20167,33,0,0,0
20167,34,0,0,0
20167,35,0,0,0
20167,40,0,0,0
20168,11,0,0,0
20168,12,0,0,0
20168,13,0,0,0
20168,21,0,0,0
20168,22,0,0,0
20168,23,0,0,0
20168,31,0,0,0
20168,32,0,0,0
20168,33,0,0,0
20168,34,0,0,0
20168,35,0,0,0
20168,40,0,0,0
20169,11,0,0,0
20169,12,0,0,0
20169,13,0,0,0
20169,21,0,0,0
20169,22,0,0,0
20169,23,0,0,0
20169,31,0,0,0
20169,32,0,0,0
20169,33,0,0,0
20169,34,0,0,0
20169,35,0,0,0
20169,40,0,0,0
20170,11,0,0,0
20170,12,0,0,0
20170,13,0,0,0
20170,21,0,0,0
20170,22,0,0,0
20170,23,0,0,0
20170,31,0,0,0
20170,32,0,0,0
20170,33,0,0,0
20170,34,0,0,0
20170,35,0,0,0
20170,40,0,0,0
20171,11,0,0,0
20171,12,0,0,0
20171,13,0,0,0
20171,21,0,0,0
20171,22,0,0,0
20171,23,0,0,0
20171,31,0,0,0
20171,32,0,0,0
20171,33,0,0,0
20171,34,0,0,0
20171,35,0,0,0
20171,40,0,0,0
20172,11,0,0,0
20172,12,0,0,0
20172,13,0,0,0
20172,21,0,0,0
20172,22,0,0,0
20172,23,0,0,0
20172,31,0,0,0
20172,32,0,0,0
20172,33,0,0,0
20172,34,0,0,0
20172,35,0,0,0
20172,40,0,0,0
20173,11,0,0,0
20173,12,0,0,0
20173,13,0,0,0
20173,21,0,0,0
20173,22,0,0,0
20173,23,0,0,0
20173,31,0,0,0
20173,32,0,0,0
20173,33,0,0,0
20173,34,0,0,0
20173,35,0,0,0
20173,40,0,0,0
20174,11,18,14,4
20174,12,0,0,0
20174,13,0,0,0
20174,21,0,0,0
20174,22,0,0,0
20174,23,0,0,0
20174,31,0,0,0
20174,32,0,0,0
20174,33,0,0,0
20174,34,0,0,0
20174,35,0,0,0
20174,40,0,0,0
20175,11,0,0,0
20175,12,0,0,0
20175,13,0,0,0
20175,21,0,0,0
20175,22,0,0,0
20175,23,0,0,0
20175,31,0,0,0
20175,32,0,0,0
20175,33,0,0,0
20175,34,0,0,0
20175,35,0,0,0
20175,40,0,0,0
20176,11,0,0,0
20176,12,0,0,0
20176,13,0,0,0
20176,21,0,0,0
20176,22,0,0,0
20176,23,0,0,0
20176,31,0,0,0
20176,32,0,0,0
20176,33,0,0,0
20176,34,0,0,0
20176,35,0,0,0
20176,40,0,0,0
20177,11,9,8,1
20177,12,0,0,0
20177,13,0,0,0
20177,21,0,0,0
20177,22,0,0,0
20177,23,0,0,0
20177,31,0,0,0
20177,32,0,0,0
20177,33,0,0,0
20177,34,0,0,0
20177,35,0,0,0
20177,40,0,0,0
20178,11,0,0,0
20178,12,0,0,0
20178,13,0,0,0
20178,21,0,0,0
20178,22,0,0,0
20178,23,0,0,0
20178,31,0,0,0
20178,32,0,0,0
20178,33,0,0,0
20178,34,0,0,0
20178,35,0,0,0
20178,40,0,0,0
20179,11,0,0,0
20179,12,0,0,0
20179,13,0,0,0
20179,21,0,0,0
20179,22,0,0,0
20179,23,0,0,0
20179,31,0,0,0
20179,32,0,0,0
20179,33,0,0,0
20179,34,0,0,0
20179,35,0,0,0
20179,40,0,0,0
20180,11,0,0,0
20180,12,0,0,0
20180,13,0,0,0
20180,21,0,0,0
20180,22,0,0,0
20180,23,0,0,0
20180,31,0,0,0
20180,32,0,0,0
20180,33,0,0,0
20180,34,0,0,0
20180,35,0,0,0
20180,40,0,0,0
20181,11,0,0,0
20181,12,0,0,0
20181,13,0,0,0
20181,21,0,0,0
20181,22,0,0,0
20181,23,0,0,0
20181,31,0,0,0
20181,32,0,0,0
20181,33,0,0,0
20181,34,0,0,0
20181,35,0,0,0
20181,40,0,0,0
20182,11,0,0,0
20182,12,0,0,0
20182,13,0,0,0
20182,21,0,0,0
20182,22,0,0,0
20182,23,0,0,0
20182,31,0,0,0
20182,32,0,0,0
20182,33,0,0,0
20182,34,0,0,0
20182,35,0,0,0
20182,40,0,0,0
20183,11,0,0,0
20183,12,0,0,0
20183,13,0,0,0
20183,21,0,0,0
20183,22,0,0,0
20183,23,0,0,0
20183,31,0,0,0
20183,32,0,0,0
20183,33,0,0,0
20183,34,0,0,0
20183,35,0,0,0
20183,40,0,0,0
20184,11,49,41,8
20184,12,0,0,0
20184,13,0,0,0
20184,21,0,0,0
20184,22,0,0,0
20184,23,0,0,0
20184,31,0,0,0
20184,32,0,0,0
20184,33,0,0,0
20184,34,0,0,0
20184,35,0,0,0
20184,40,0,0,0
20185,11,0,0,0
20185,12,0,0,0
20185,13,0,0,0
20185,21,0,0,0
20185,22,0,0,0
20185,23,0,0,0
20185,31,0,0,0
20185,32,0,0,0
20185,33,0,0,0
20185,34,0,0,0
20185,35,0,0,0
20185,40,0,0,0
20186,11,0,0,0
20186,12,0,0,0
20186,13,0,0,0
20186,21,0,0,0
20186,22,0,0,0
20186,23,0,0,0
20186,31,0,0,0
20186,32,0,0,0
20186,33,0,0,0
20186,34,0,0,0
20186,35,0,0,0
20186,40,0,0,0
20187,11,0,0,0
20187,12,0,0,0
20187,13,0,0,0
20187,21,0,0,0
20187,22,0,0,0
20187,23,0,0,0
20187,31,0,0,0
20187,32,0,0,0
20187,33,0,0,0
20187,34,0,0,0
20187,35,0,0,0
20187,40,0,0,0
20188,11,0,0,0
20188,12,0,0,0
20188,13,0,0,0
20188,21,0,0,0
20188,22,0,0,0
20188,23,0,0,0
20188,31,0,0,0
20188,32,0,0,0
20188,33,0,0,0
20188,34,0,0,0
20188,35,0,0,0
20188,40,0,0,0
20189,11,0,0,0
20189,12,0,0,0
20189,13,0,0,0
20189,21,0,0,0
20189,22,0,0,0
20189,23,0,0,0
20189,31,0,0,0
20189,32,0,0,0
20189,33,0,0,0
20189,34,0,0,0
20189,35,0,0,0
20189,40,0,0,0
20190,11,0,0,0
20190,12,0,0,0
20190,13,0,0,0
20190,21,0,0,0
20190,22,0,0,0
20190,23,0,0,0
20190,31,0,0,0
20190,32,0,0,0
20190,33,0,0,0
20190,34,0,0,0
20190,35,0,0,0
20190,40,0,0,0
20191,11,0,0,0
20191,12,0,0,0
20191,13,0,0,0
20191,21,0,0,0
20191,22,0,0,0
20191,23,0,0,0
20191,31,0,0,0
20191,32,0,0,0
20191,33,0,0,0
20191,34,0,0,0
20191,35,0,0,0
20191,40,0,0,0
20192,11,0,0,0
20192,12,0,0,0
20192,13,0,0,0
20192,21,0,0,0
20192,22,0,0,0
20192,23,0,0,0
20192,31,0,0,0
20192,32,0,0,0
20192,33,0,0,0
20192,34,0,0,0
20192,35,0,0,0
20192,40,0,0,0
20193,11,0,0,0
20193,12,0,0,0
20193,13,0,0,0
20193,21,0,0,0
20193,22,0,0,0
20193,23,0,0,0
20193,31,0,0,0
20193,32,0,0,0
20193,33,0,0,0
20193,34,0,0,0
20193,35,0,0,0
20193,40,0,0,0
20194,11,0,0,0
20194,12,0,0,0
20194,13,0,0,0
20194,21,0,0,0
20194,22,0,0,0
20194,23,0,0,0
20194,31,0,0,0
20194,32,0,0,0
20194,33,0,0,0
20194,34,0,0,0
20194,35,0,0,0
20194,40,0,0,0
20195,11,0,0,0
20195,12,0,0,0
20195,13,0,0,0
20195,21,0,0,0
20195,22,0,0,0
20195,23,0,0,0
20195,31,0,0,0
20195,32,0,0,0
20195,33,0,0,0
20195,34,0,0,0
20195,35,0,0,0
20195,40,0,0,0
20196,11,0,0,0
20196,12,0,0,0
20196,13,0,0,0
20196,21,0,0,0
20196,22,0,0,0
20196,23,0,0,0
20196,31,0,0,0
20196,32,0,0,0
20196,33,0,0,0
20196,34,0,0,0
20196,35,0,0,0
20196,40,0,0,0
20197,11,0,0,0
20197,12,0,0,0
20197,13,0,0,0
20197,21,0,0,0
20197,22,0,0,0
20197,23,0,0,0
20197,31,0,0,0
20197,32,0,0,0
20197,33,0,0,0
20197,34,0,0,0
20197,35,0,0,0
20197,40,0,0,0
20198,11,0,0,0
20198,12,0,0,0
20198,13,0,0,0
20198,21,0,0,0
20198,22,0,0,0
20198,23,0,0,0
20198,31,0,0,0
20198,32,0,0,0
20198,33,0,0,0
20198,34,0,0,0
20198,35,0,0,0
20198,40,0,0,0
20199,11,0,0,0
20199,12,0,0,0
20199,13,0,0,0
20199,21,0,0,0
20199,22,0,0,0
20199,23,0,0,0
20199,31,0,0,0
20199,32,0,0,0
20199,33,0,0,0
20199,34,0,0,0
20199,35,0,0,0
20199,40,0,0,0
20200,11,0,0,0
20200,12,0,0,0
20200,13,0,0,0
20200,21,0,0,0
20200,22,0,0,0
20200,23,0,0,0
20200,31,0,0,0
20200,32,0,0,0
20200,33,0,0,0
20200,34,0,0,0
20200,35,0,0,0
20200,40,0,0,0
20201,11,0,0,0
20201,12,0,0,0
20201,13,0,0,0
20201,21,0,0,0
20201,22,0,0,0
20201,23,0,0,0
20201,31,0,0,0
20201,32,0,0,0
20201,33,0,0,0
20201,34,0,0,0
20201,35,0,0,0
20201,40,0,0,0
20202,11,0,0,0
20202,12,0,0,0
20202,13,0,0,0
20202,21,0,0,0
20202,22,0,0,0
20202,23,0,0,0
20202,31,0,0,0
20202,32,0,0,0
20202,33,0,0,0
20202,34,0,0,0
20202,35,0,0,0
20202,40,0,0,0
20203,11,0,0,0
20203,12,0,0,0
20203,13,0,0,0
20203,21,0,0,0
20203,22,0,0,0
20203,23,0,0,0
20203,31,0,0,0
20203,32,0,0,0
20203,33,0,0,0
20203,34,0,0,0
20203,35,0,0,0
20203,40,0,0,0
20204,11,0,0,0
20204,12,0,0,0
20204,13,0,0,0
20204,21,0,0,0
20204,22,0,0,0
20204,23,0,0,0
20204,31,0,0,0
20204,32,0,0,0
20204,33,0,0,0
20204,34,0,0,0
20204,35,0,0,0
20204,40,0,0,0
20205,11,NA,NA,NA
20205,12,NA,NA,NA
20205,13,NA,NA,NA
20205,21,NA,NA,NA
20205,22,NA,NA,NA
20205,23,NA,NA,NA
20205,31,NA,NA,NA
20205,32,NA,NA,NA
20205,33,NA,NA,NA
20205,34,NA,NA,NA
20205,35,NA,NA,NA
20205,40,NA,NA,NA
20206,11,9,6,3
20206,12,0,0,0
20206,13,0,0,0
20206,21,0,0,0
20206,22,0,0,0
20206,23,0,0,0
20206,31,0,0,0
20206,32,0,0,0
20206,33,0,0,0
20206,34,0,0,0
20206,35,0,0,0
20206,40,0,0,0
20207,11,NA,NA,NA
20207,12,NA,NA,NA
20207,13,NA,NA,NA
20207,21,NA,NA,NA
20207,22,NA,NA,NA
20207,23,NA,NA,NA
20207,31,NA,NA,NA
20207,32,NA,NA,NA
20207,33,NA,NA,NA
20207,34,NA,NA,NA
20207,35,NA,NA,NA
20207,40,NA,NA,NA
20208,11,0,0,0
20208,12,0,0,0
20208,13,0,0,0
20208,21,0,0,0
20208,22,0,0,0
20208,23,0,0,0
20208,31,0,0,0
20208,32,0,0,0
20208,33,0,0,0
20208,34,0,0,0
20208,35,0,0,0
20208,40,0,0,0
20209,11,0,0,0
20209,12,0,0,0
20209,13,0,0,0
20209,21,0,0,0
20209,22,0,0,0
20209,23,0,0,0
20209,31,0,0,0
20209,32,0,0,0
20209,33,0,0,0
20209,34,0,0,0
20209,35,0,0,0
20209,40,0,0,0
20210,11,4,3,1
20210,12,0,0,0
20210,13,0,0,0
20210,21,0,0,0
20210,22,0,0,0
20210,23,0,0,0
20210,31,0,0,0
20210,32,0,0,0
20210,33,0,0,0
20210,34,0,0,0
20210,35,0,0,0
20210,40,0,0,0
20211,11,0,0,0
20211,12,0,0,0
20211,13,0,0,0
20211,21,0,0,0
20211,22,0,0,0
20211,23,0,0,0
20211,31,0,0,0
20211,32,0,0,0
20211,33,0,0,0
20211,34,0,0,0
20211,35,0,0,0
20211,40,0,0,0
20212,11,0,0,0
20212,12,0,0,0
20212,13,0,0,0
20212,21,0,0,0
20212,22,0,0,0
20212,23,0,0,0
20212,31,0,0,0
20212,32,0,0,0
20212,33,0,0,0
20212,34,0,0,0
20212,35,0,0,0
20212,40,0,0,0
20213,11,0,0,0
20213,12,0,0,0
20213,13,0,0,0
20213,21,0,0,0
20213,22,0,0,0
20213,23,0,0,0
20213,31,0,0,0
20213,32,0,0,0
20213,33,0,0,0
20213,34,0,0,0
20213,35,0,0,0
20213,40,0,0,0
20214,11,0,0,0
20214,12,0,0,0
20214,13,0,0,0
20214,21,0,0,0
20214,22,0,0,0
20214,23,0,0,0
20214,31,0,0,0
20214,32,0,0,0
20214,33,0,0,0
20214,34,0,0,0
20214,35,0,0,0
20214,40,0,0,0
20215,11,0,0,0
20215,12,0,0,0
20215,13,0,0,0
20215,21,0,0,0
20215,22,0,0,0
20215,23,0,0,0
20215,31,0,0,0
20215,32,0,0,0
20215,33,0,0,0
20215,34,0,0,0
20215,35,0,0,0
20215,40,0,0,0
20216,11,0,0,0
20216,12,0,0,0
20216,13,0,0,0
20216,21,0,0,0
20216,22,0,0,0
20216,23,0,0,0
20216,31,0,0,0
20216,32,0,0,0
20216,33,0,0,0
20216,34,0,0,0
20216,35,0,0,0
20216,40,0,0,0
20217,11,0,0,0
20217,12,0,0,0
20217,13,0,0,0
20217,21,0,0,0
20217,22,0,0,0
20217,23,0,0,0
20217,31,0,0,0
20217,32,0,0,0
20217,33,0,0,0
20217,34,0,0,0
20217,35,0,0,0
20217,40,0,0,0
20218,11,0,0,0
20218,12,0,0,0
20218,13,0,0,0
20218,21,0,0,0
20218,22,0,0,0
20218,23,0,0,0
20218,31,0,0,0
20218,32,0,0,0
20218,33,0,0,0
20218,34,0,0,0
20218,35,0,0,0
20218,40,0,0,0
20219,11,0,0,0
20219,12,0,0,0
20219,13,0,0,0
20219,21,0,0,0
20219,22,0,0,0
20219,23,0,0,0
20219,31,0,0,0
20219,32,0,0,0
20219,33,0,0,0
20219,34,0,0,0
20219,35,0,0,0
20219,40,0,0,0
20220,11,0,0,0
20220,12,0,0,0
20220,13,0,0,0
20220,21,0,0,0
20220,22,0,0,0
20220,23,0,0,0
20220,31,0,0,0
20220,32,0,0,0
20220,33,0,0,0
20220,34,0,0,0
20220,35,0,0,0
20220,40,0,0,0
20221,11,0,0,0
20221,12,0,0,0
20221,13,0,0,0
20221,21,0,0,0
20221,22,0,0,0
20221,23,0,0,0
20221,31,0,0,0
20221,32,0,0,0
20221,33,0,0,0
20221,34,0,0,0
20221,35,0,0,0
20221,40,0,0,0
20222,11,0,0,0
20222,12,0,0,0
20222,13,0,0,0
20222,21,0,0,0
20222,22,0,0,0
20222,23,0,0,0
20222,31,0,0,0
20222,32,0,0,0
20222,33,0,0,0
20222,34,0,0,0
20222,35,0,0,0
20222,40,0,0,0
20223,11,0,0,0
20223,12,0,0,0
20223,13,0,0,0
20223,21,0,0,0
20223,22,0,0,0
20223,23,0,0,0
20223,31,0,0,0
20223,32,0,0,0
20223,33,0,0,0
20223,34,0,0,0
20223,35,0,0,0
20223,40,0,0,0
20224,11,0,0,0
20224,12,0,0,0
20224,13,0,0,0
20224,21,0,0,0
20224,22,0,0,0
20224,23,0,0,0
20224,31,0,0,0
20224,32,0,0,0
20224,33,0,0,0
20224,34,0,0,0
20224,35,0,0,0
20224,40,0,0,0
20225,11,0,0,0
20225,12,0,0,0
20225,13,0,0,0
20225,21,0,0,0
20225,22,0,0,0
20225,23,0,0,0
20225,31,0,0,0
20225,32,0,0,0
20225,33,0,0,0
20225,34,0,0,0
20225,35,0,0,0
20225,40,0,0,0
20226,11,0,0,0
20226,12,0,0,0
20226,13,0,0,0
20226,21,0,0,0
20226,22,0,0,0
20226,23,0,0,0
20226,31,0,0,0
20226,32,0,0,0
20226,33,0,0,0
20226,34,0,0,0
20226,35,0,0,0
20226,40,0,0,0
20227,11,2,2,0
20227,12,0,0,0
20227,13,0,0,0
20227,21,0,0,0
20227,22,0,0,0
20227,23,0,0,0
20227,31,0,0,0
20227,32,0,0,0
20227,33,0,0,0
20227,34,0,0,0
20227,35,0,0,0
20227,40,0,0,0
20228,11,0,0,0
20228,12,0,0,0
20228,13,0,0,0
20228,21,0,0,0
20228,22,0,0,0
20228,23,0,0,0
20228,31,0,0,0
20228,32,0,0,0
20228,33,0,0,0
20228,34,0,0,0
20228,35,0,0,0
20228,40,0,0,0
20229,11,0,0,0
20229,12,0,0,0
20229,13,0,0,0
20229,21,0,0,0
20229,22,0,0,0
20229,23,0,0,0
20229,31,0,0,0
20229,32,0,0,0
20229,33,0,0,0
20229,34,0,0,0
20229,35,0,0,0
20229,40,0,0,0
20230,11,0,0,0
20230,12,0,0,0
20230,13,0,0,0
20230,21,0,0,0
20230,22,0,0,0
20230,23,0,0,0
20230,31,0,0,0
20230,32,0,0,0
20230,33,0,0,0
20230,34,0,0,0
20230,35,0,0,0
20230,40,0,0,0
20231,11,0,0,0
20231,12,0,0,0
20231,13,0,0,0
20231,21,0,0,0
20231,22,0,0,0
20231,23,0,0,0
20231,31,0,0,0
20231,32,0,0,0
20231,33,0,0,0
20231,34,0,0,0
20231,35,0,0,0
20231,40,0,0,0
20232,11,0,0,0
20232,12,0,0,0
20232,13,0,0,0
20232,21,0,0,0
20232,22,0,0,0
20232,23,0,0,0
20232,31,0,0,0
20232,32,0,0,0
20232,33,0,0,0
20232,34,0,0,0
20232,35,0,0,0
20232,40,0,0,0
20233,11,0,0,0
20233,12,0,0,0
20233,13,0,0,0
20233,21,0,0,0
20233,22,0,0,0
20233,23,0,0,0
20233,31,0,0,0
20233,32,0,0,0
20233,33,0,0,0
20233,34,0,0,0
20233,35,0,0,0
20233,40,0,0,0
20234,11,0,0,0
20234,12,0,0,0
20234,13,0,0,0
20234,21,0,0,0
20234,22,0,0,0
20234,23,0,0,0
20234,31,0,0,0
20234,32,0,0,0
20234,33,0,0,0
20234,34,0,0,0
20234,35,0,0,0
20234,40,0,0,0
20235,11,0,0,0
20235,12,0,0,0
20235,13,0,0,0
20235,21,0,0,0
20235,22,0,0,0
20235,23,0,0,0
20235,31,0,0,0
20235,32,0,0,0
20235,33,0,0,0
20235,34,0,0,0
20235,35,0,0,0
20235,40,0,0,0
20236,11,0,0,0
20236,12,0,0,0
20236,13,0,0,0
20236,21,0,0,0
20236,22,0,0,0
20236,23,0,0,0
20236,31,0,0,0
20236,32,0,0,0
20236,33,0,0,0
20236,34,0,0,0
20236,35,0,0,0
20236,40,0,0,0
20237,11,0,0,0
20237,12,0,0,0
20237,13,0,0,0
20237,21,0,0,0
20237,22,0,0,0
20237,23,0,0,0
20237,31,0,0,0
20237,32,0,0,0
20237,33,0,0,0
20237,34,0,0,0
20237,35,0,0,0
20237,40,0,0,0
20238,11,0,0,0
20238,12,0,0,0
20238,13,0,0,0
20238,21,0,0,0
20238,22,0,0,0
20238,23,0,0,0
20238,31,0,0,0
20238,32,0,0,0
20238,33,0,0,0
20238,34,0,0,0
20238,35,0,0,0
20238,40,0,0,0
20239,11,0,0,0
20239,12,0,0,0
20239,13,0,0,0
20239,21,0,0,0
20239,22,0,0,0
20239,23,0,0,0
20239,31,0,0,0
20239,32,0,0,0
20239,33,0,0,0
20239,34,0,0,0
20239,35,0,0,0
20239,40,0,0,0
20240,11,0,0,0
20240,12,0,0,0
20240,13,0,0,0
20240,21,0,0,0
20240,22,0,0,0
20240,23,0,0,0
20240,31,0,0,0
20240,32,0,0,0
20240,33,0,0,0
20240,34,0,0,0
20240,35,0,0,0
20240,40,0,0,0
20241,11,0,0,0
20241,12,0,0,0
20241,13,0,0,0
20241,21,0,0,0
20241,22,0,0,0
20241,23,0,0,0
20241,31,0,0,0
20241,32,0,0,0
20241,33,0,0,0
20241,34,0,0,0
20241,35,0,0,0
20241,40,0,0,0
20242,11,NA,NA,NA
20242,12,NA,NA,NA
20242,13,NA,NA,NA
20242,21,NA,NA,NA
20242,22,NA,NA,NA
20242,23,NA,NA,NA
20242,31,NA,NA,NA
20242,32,NA,NA,NA
20242,33,NA,NA,NA
20242,34,NA,NA,NA
20242,35,NA,NA,NA
20242,40,NA,NA,NA
20243,11,0,0,0
20243,12,0,0,0
20243,13,0,0,0
20243,21,0,0,0
20243,22,0,0,0
20243,23,0,0,0
20243,31,0,0,0
20243,32,0,0,0
20243,33,0,0,0
20243,34,0,0,0
20243,35,0,0,0
20243,40,0,0,0
20244,11,0,0,0
20244,12,0,0,0
20244,13,0,0,0
20244,21,0,0,0
20244,22,0,0,0
20244,23,0,0,0
20244,31,0,0,0
20244,32,0,0,0
20244,33,0,0,0
20244,34,0,0,0
20244,35,0,0,0
20244,40,0,0,0
20245,11,0,0,0
20245,12,0,0,0
20245,13,0,0,0
20245,21,0,0,0
20245,22,0,0,0
20245,23,0,0,0
20245,31,0,0,0
20245,32,0,0,0
20245,33,0,0,0
20245,34,0,0,0
20245,35,0,0,0
20245,40,0,0,0
20246,11,0,0,0
20246,12,0,0,0
20246,13,0,0,0
20246,21,0,0,0
20246,22,0,0,0
20246,23,0,0,0
20246,31,0,0,0
20246,32,0,0,0
20246,33,0,0,0
20246,34,0,0,0
20246,35,0,0,0
20246,40,0,0,0
20247,11,0,0,0
20247,12,0,0,0
20247,13,0,0,0
20247,21,0,0,0
20247,22,0,0,0
20247,23,0,0,0
20247,31,0,0,0
20247,32,0,0,0
20247,33,0,0,0
20247,34,0,0,0
20247,35,0,0,0
20247,40,0,0,0
20248,11,0,0,0
20248,12,0,0,0
20248,13,0,0,0
20248,21,0,0,0
20248,22,0,0,0
20248,23,0,0,0
20248,31,0,0,0
20248,32,0,0,0
20248,33,0,0,0
20248,34,0,0,0
20248,35,0,0,0
20248,40,0,0,0
20249,11,0,0,0
20249,12,0,0,0
20249,13,0,0,0
20249,21,0,0,0
20249,22,0,0,0
20249,23,0,0,0
20249,31,0,0,0
20249,32,0,0,0
20249,33,0,0,0
20249,34,0,0,0
20249,35,0,0,0
20249,40,0,0,0
20250,11,0,0,0
20250,12,0,0,0
20250,13,0,0,0
20250,21,0,0,0
20250,22,0,0,0
20250,23,0,0,0
20250,31,0,0,0
20250,32,0,0,0
20250,33,0,0,0
20250,34,0,0,0
20250,35,0,0,0
20250,40,0,0,0
20251,11,0,0,0
20251,12,0,0,0
20251,13,0,0,0
20251,21,0,0,0
20251,22,0,0,0
20251,23,0,0,0
20251,31,0,0,0
20251,32,0,0,0
20251,33,0,0,0
20251,34,0,0,0
20251,35,0,0,0
20251,40,0,0,0
20252,11,0,0,0
20252,12,0,0,0
20252,13,0,0,0
20252,21,0,0,0
20252,22,0,0,0
20252,23,0,0,0
20252,31,0,0,0
20252,32,0,0,0
20252,33,0,0,0
20252,34,0,0,0
20252,35,0,0,0
20252,40,0,0,0
20253,11,0,0,0
20253,12,0,0,0
20253,13,0,0,0
20253,21,0,0,0
20253,22,0,0,0
20253,23,0,0,0
20253,31,0,0,0
20253,32,0,0,0
20253,33,0,0,0
20253,34,0,0,0
20253,35,0,0,0
20253,40,0,0,0
20254,11,0,0,0
20254,12,0,0,0
20254,13,0,0,0
20254,21,0,0,0
20254,22,0,0,0
20254,23,0,0,0
20254,31,0,0,0
20254,32,0,0,0
20254,33,0,0,0
20254,34,0,0,0
20254,35,0,0,0
20254,40,0,0,0
20255,11,0,0,0
20255,12,0,0,0
20255,13,0,0,0
20255,21,0,0,0
20255,22,0,0,0
20255,23,0,0,0
20255,31,0,0,0
20255,32,0,0,0
20255,33,0,0,0
20255,34,0,0,0
20255,35,0,0,0
20255,40,0,0,0
20256,11,0,0,0
20256,12,0,0,0
20256,13,0,0,0
20256,21,0,0,0
20256,22,0,0,0
20256,23,0,0,0
20256,31,0,0,0
20256,32,0,0,0
20256,33,0,0,0
20256,34,0,0,0
20256,35,0,0,0
20256,40,0,0,0
20257,11,0,0,0
20257,12,0,0,0
20257,13,0,0,0
20257,21,0,0,0
20257,22,0,0,0
20257,23,0,0,0
20257,31,0,0,0
20257,32,0,0,0
20257,33,0,0,0
20257,34,0,0,0
20257,35,0,0,0
20257,40,0,0,0
20258,11,0,0,0
20258,12,0,0,0
20258,13,0,0,0
20258,21,0,0,0
20258,22,0,0,0
20258,23,0,0,0
20258,31,0,0,0
20258,32,0,0,0
20258,33,0,0,0
20258,34,0,0,0
20258,35,0,0,0
20258,40,0,0,0
20259,11,0,0,0
20259,12,0,0,0
20259,13,0,0,0
20259,21,0,0,0
20259,22,0,0,0
20259,23,0,0,0
20259,31,0,0,0
20259,32,0,0,0
20259,33,0,0,0
20259,34,0,0,0
20259,35,0,0,0
20259,40,0,0,0
20260,11,0,0,0
20260,12,0,0,0
20260,13,0,0,0
20260,21,0,0,0
20260,22,0,0,0
20260,23,0,0,0
20260,31,0,0,0
20260,32,0,0,0
20260,33,0,0,0
20260,34,0,0,0
20260,35,0,0,0
20260,40,0,0,0
20261,11,0,0,0
20261,12,0,0,0
20261,13,0,0,0
20261,21,0,0,0
20261,22,0,0,0
20261,23,0,0,0
20261,31,0,0,0
20261,32,0,0,0
20261,33,0,0,0
20261,34,0,0,0
20261,35,0,0,0
20261,40,0,0,0
20262,11,0,0,0
20262,12,0,0,0
20262,13,0,0,0
20262,21,0,0,0
20262,22,0,0,0
20262,23,0,0,0
20262,31,0,0,0
20262,32,0,0,0
20262,33,0,0,0
20262,34,0,0,0
20262,35,0,0,0
20262,40,0,0,0
20263,11,0,0,0
20263,12,0,0,0
20263,13,0,0,0
20263,21,0,0,0
20263,22,0,0,0
20263,23,0,0,0
20263,31,0,0,0
20263,32,0,0,0
20263,33,0,0,0
20263,34,0,0,0
20263,35,0,0,0
20263,40,0,0,0
20264,11,0,0,0
20264,12,0,0,0
20264,13,0,0,0
20264,21,0,0,0
20264,22,0,0,0
20264,23,0,0,0
20264,31,0,0,0
20264,32,0,0,0
20264,33,0,0,0
20264,34,0,0,0
20264,35,0,0,0
20264,40,0,0,0
20265,11,0,0,0
20265,12,0,0,0
20265,13,0,0,0
20265,21,0,0,0
20265,22,0,0,0
20265,23,0,0,0
20265,31,0,0,0
20265,32,0,0,0
20265,33,0,0,0
20265,34,0,0,0
20265,35,0,0,0
20265,40,0,0,0
20266,11,0,0,0
20266,12,0,0,0
20266,13,0,0,0
20266,21,0,0,0
20266,22,0,0,0
20266,23,0,0,0
20266,31,0,0,0
20266,32,0,0,0
20266,33,0,0,0
20266,34,0,0,0
20266,35,0,0,0
20266,40,0,0,0
20267,11,0,0,0
20267,12,0,0,0
20267,13,0,0,0
20267,21,0,0,0
20267,22,0,0,0
20267,23,0,0,0
20267,31,0,0,0
20267,32,0,0,0
20267,33,0,0,0
20267,34,0,0,0
20267,35,0,0,0
20267,40,0,0,0
20268,11,0,0,0
