ubicageo_f,evaluati_a,esevsett,esevse1,esevse2,esevses1,esevse3,esevse4,esevse5,esevses2,esevse6,esevse7,esevses3,esevse9,esevse10,esevses4,esevse12,esevse13,esevses5,esevse15,esevse16,esevses6,esevse18,esevse19,esevsens,esevsenh,esevsenm
13037,3,13,9,4,11,7,4,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,
13038,1,19,16,3,7,5,2,,0,0,0,4,4,0,0,0,0,0,0,0,8,7,1,,,
13038,2,19,16,3,7,5,2,,0,0,0,4,4,0,0,0,0,0,0,0,8,7,1,,,
13038,3,19,16,3,7,5,2,,0,0,0,4,4,0,0,0,0,0,0,0,8,7,1,,,
13039,1,26,22,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,22,4,,,
13039,2,26,22,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,22,4,,,
13039,3,26,22,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,22,4,,,
13040,1,15,13,2,13,11,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,
13040,2,15,13,2,13,11,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,
13040,3,15,13,2,13,11,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,
13041,1,71,57,14,46,37,9,,3,2,1,15,13,2,7,5,2,0,0,0,0,0,0,,,
13041,2,71,57,14,22,16,6,,13,12,1,0,0,0,0,0,0,0,0,0,36,29,7,,,
13041,3,71,57,14,71,57,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13042,1,22,18,4,18,15,3,,0,0,0,3,3,0,0,0,0,0,0,0,1,0,1,,,
13042,2,22,18,4,18,15,3,,0,0,0,3,3,0,0,0,0,0,0,0,1,0,1,,,
13042,3,22,18,4,18,15,3,,0,0,0,3,3,0,0,0,0,0,0,0,1,0,1,,,
13043,1,15,15,0,9,9,0,,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,,,
13043,2,15,15,0,9,9,0,,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,,,
13043,3,15,15,0,9,9,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
13044,1,23,20,3,23,20,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13044,2,23,20,3,23,20,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13044,3,23,20,3,23,20,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13045,1,20,16,4,13,11,2,,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,,,
13045,2,20,16,4,13,11,2,,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,,,
13045,3,20,16,4,13,11,2,,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,,,
13046,1,48,42,6,0,0,0,,0,0,0,0,0,0,0,0,0,29,29,0,19,13,6,,,
13046,2,48,42,6,0,0,0,,0,0,0,0,0,0,0,0,0,14,14,0,34,28,6,,,
13046,3,48,42,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,48,42,6,,,
13047,1,16,13,3,14,11,3,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,
13047,2,16,13,3,14,11,3,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,
13047,3,16,13,3,16,13,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13048,1,490,396,94,384,310,74,,13,7,6,66,58,8,0,0,0,0,0,0,27,21,6,,,
13048,2,490,396,94,245,195,50,,69,56,13,0,0,0,0,0,0,119,95,24,57,50,7,,,
13048,3,490,396,94,425,341,84,,65,55,10,0,0,0,0,0,0,0,0,0,0,0,0,,,
13049,1,18,15,3,14,12,2,,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,,,
13049,2,18,15,3,14,12,2,,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,,,
13049,3,18,15,3,14,12,2,,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,,,
13050,1,29,23,6,22,17,5,,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,,,
13050,2,29,23,6,22,17,5,,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,,,
13050,3,29,23,6,29,23,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13051,1,164,135,29,129,101,28,,12,12,0,11,10,1,5,5,0,7,7,0,0,0,0,,,
13051,2,164,135,29,128,99,29,,0,0,0,16,16,0,20,20,0,0,0,0,0,0,0,,,
13051,3,164,135,29,164,135,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13052,1,39,31,8,30,23,7,,0,0,0,7,6,1,2,2,0,0,0,0,0,0,0,,,
13052,2,39,31,8,11,9,2,,0,0,0,0,0,0,0,0,0,0,0,0,28,22,6,,,
13052,3,39,31,8,37,29,8,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,,,
13053,1,40,35,5,25,20,5,,10,10,0,0,0,0,0,0,0,0,0,0,5,5,0,,,
13053,2,40,35,5,15,10,5,,10,10,0,0,0,0,10,10,0,0,0,0,5,5,0,,,
13053,3,40,35,5,40,35,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13054,1,19,16,3,17,15,2,,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,,,
13054,2,19,16,3,0,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,15,12,3,,,
13054,3,19,16,3,0,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,15,12,3,,,
13055,1,30,23,7,20,14,6,,5,5,0,0,0,0,0,0,0,5,4,1,0,0,0,,,
13055,2,30,23,7,20,14,6,,5,5,0,0,0,0,0,0,0,5,4,1,0,0,0,,,
13055,3,30,23,7,20,14,6,,5,5,0,0,0,0,0,0,0,5,4,1,0,0,0,,,
13056,1,54,37,17,37,23,14,,0,0,0,13,11,2,1,1,0,0,0,0,3,2,1,,,
13056,2,54,37,17,24,14,10,,0,0,0,1,0,1,0,0,0,0,0,0,29,23,6,,,
13056,3,54,37,17,54,37,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13057,1,35,25,10,29,22,7,,0,0,0,4,2,2,2,1,1,0,0,0,0,0,0,,,
13057,2,35,25,10,17,15,2,,0,0,0,0,0,0,0,0,0,0,0,0,18,10,8,,,
13057,3,35,25,10,35,25,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13058,1,16,10,6,10,7,3,,0,0,0,2,1,1,0,0,0,0,0,0,4,2,2,,,
13058,2,16,10,6,8,7,1,,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,,,
13058,3,16,10,6,16,10,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13059,1,26,22,4,26,22,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13059,2,26,22,4,26,22,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13059,3,26,22,4,26,22,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13060,1,30,24,6,19,16,3,,2,2,0,3,3,0,2,2,0,0,0,0,4,1,3,,,
13060,2,30,24,6,21,18,3,,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,,,
13060,3,30,24,6,30,24,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13061,1,81,63,18,63,46,17,,1,1,0,7,7,0,2,2,0,0,0,0,8,7,1,,,
13061,2,81,63,18,80,62,18,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,
13061,3,81,63,18,63,46,17,,1,1,0,7,7,0,2,2,0,0,0,0,8,7,1,,,
13062,1,27,23,4,22,21,1,,1,1,0,2,0,2,0,0,0,0,0,0,2,1,1,,,
13062,2,27,23,4,24,22,2,,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,,,
13062,3,27,23,4,27,23,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13063,1,96,75,21,83,63,20,,0,0,0,13,12,1,0,0,0,0,0,0,0,0,0,,,
13063,2,96,75,21,83,63,20,,0,0,0,13,12,1,0,0,0,0,0,0,0,0,0,,,
13063,3,96,75,21,83,63,20,,0,0,0,13,12,1,0,0,0,0,0,0,0,0,0,,,
13064,1,10,9,1,7,6,1,,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,,
13064,2,10,9,1,9,8,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,
13064,3,10,9,1,10,9,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13065,1,12,8,4,12,8,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13065,2,12,8,4,12,8,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13065,3,12,8,4,12,8,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13066,1,22,17,5,12,9,3,,0,0,0,5,5,0,0,0,0,0,0,0,5,3,2,,,
13066,2,22,17,5,7,7,0,,3,2,1,0,0,0,0,0,0,0,0,0,12,8,4,,,
13066,3,22,17,5,22,17,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13067,1,58,44,14,26,13,13,,0,0,0,24,24,0,3,3,0,0,0,0,5,4,1,,,
13067,2,58,44,14,13,7,6,,0,0,0,0,0,0,0,0,0,0,0,0,45,37,8,,,
13067,3,58,44,14,51,39,12,,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,,,
13068,1,23,19,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,19,4,,,
13068,2,23,19,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,19,4,,,
13068,3,23,19,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,19,4,,,
13069,1,173,136,37,142,108,34,,4,3,1,27,25,2,0,0,0,0,0,0,0,0,0,,,
13069,2,173,136,37,173,136,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13069,3,173,136,37,141,111,30,,32,25,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
13070,1,23,18,5,13,9,4,,0,0,0,5,5,0,5,4,1,0,0,0,0,0,0,,,
13070,2,23,18,5,17,13,4,,0,0,0,4,3,1,2,2,0,0,0,0,0,0,0,,,
13070,3,23,18,5,23,18,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13071,1,13,11,2,12,10,2,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,
13071,2,13,11,2,9,7,2,,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,,,
13071,3,13,11,2,11,9,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,
13072,1,9,5,4,7,3,4,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,,,
13072,2,9,5,4,9,5,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13072,3,9,5,4,9,5,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13073,1,27,19,8,27,19,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13073,2,27,19,8,27,19,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13073,3,27,19,8,27,19,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13074,1,28,22,6,18,15,3,,1,1,0,6,6,0,3,0,3,0,0,0,0,0,0,,,
13074,2,28,22,6,13,10,3,,0,0,0,0,0,0,0,0,0,0,0,0,15,12,3,,,
13074,3,28,22,6,13,10,3,,0,0,0,0,0,0,0,0,0,0,0,0,15,12,3,,,
13075,1,24,16,8,19,13,6,,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,,,
13075,2,24,16,8,10,6,4,,0,0,0,0,0,0,9,7,2,0,0,0,5,3,2,,,
13075,3,24,16,8,19,13,6,,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,,,
13076,1,191,146,45,190,145,45,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,
13076,2,191,146,45,152,115,37,,21,18,3,2,2,0,6,4,2,1,0,1,9,7,2,,,
13076,3,191,146,45,184,140,44,,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,,,
13077,1,192,154,38,192,154,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13077,2,192,154,38,192,154,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13077,3,192,154,38,192,154,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13078,1,24,21,3,11,10,1,,0,0,0,1,0,1,0,0,0,0,0,0,12,11,1,,,
13078,2,24,21,3,9,9,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,12,3,,,
13078,3,24,21,3,11,10,1,,0,0,0,0,0,0,0,0,0,0,0,0,13,11,2,,,
13079,1,20,16,4,20,16,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13079,2,20,16,4,20,16,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13079,3,20,16,4,20,16,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13080,1,37,32,5,32,28,4,,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,,,
13080,2,37,32,5,32,28,4,,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,,,
13080,3,37,32,5,32,28,4,,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,,,
13081,1,65,55,10,40,32,8,,0,0,0,5,4,1,0,0,0,0,0,0,20,19,1,,,
13081,2,65,55,10,35,32,3,,0,0,0,0,0,0,0,0,0,10,10,0,20,13,7,,,
13081,3,65,55,10,65,55,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13082,1,31,24,7,29,22,7,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,,,
13082,2,31,24,7,14,11,3,,0,0,0,2,2,0,0,0,0,0,0,0,15,11,4,,,
13082,3,31,24,7,14,11,3,,0,0,0,2,2,0,0,0,0,0,0,0,15,11,4,,,
13083,1,69,46,23,47,32,15,,2,1,1,14,8,6,3,3,0,0,0,0,3,2,1,,,
13083,2,69,46,23,27,21,6,,2,0,2,0,0,0,0,0,0,0,0,0,40,25,15,,,
13083,3,69,46,23,47,31,16,,0,0,0,0,0,0,0,0,0,0,0,0,22,15,7,,,
13084,1,33,22,11,23,13,10,,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,,,
13084,2,33,22,11,23,13,10,,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,,,
13084,3,33,22,11,23,13,10,,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,,,
14001,1,23,20,3,16,14,2,,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,,,
14001,2,23,20,3,16,14,2,,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,,,
14001,3,23,20,3,16,14,2,,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,,,
14002,1,23,19,4,10,8,2,,0,0,0,3,2,1,7,6,1,0,0,0,3,3,0,,,
14002,2,23,19,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,19,4,,,
14002,3,23,19,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,19,4,,,
14003,1,31,21,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,31,21,10,,,
14003,2,31,21,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,31,21,10,,,
14003,3,31,21,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,31,21,10,,,
14004,1,12,8,4,8,5,3,,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,,,
14004,2,12,8,4,2,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,,,
14004,3,12,8,4,2,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,,,
14005,1,34,22,12,22,15,7,,1,1,0,1,1,0,4,2,2,1,0,1,5,3,2,,,
14005,2,34,22,12,10,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,24,16,8,,,
14005,3,34,22,12,10,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,24,16,8,,,
14006,1,75,64,11,75,64,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14006,2,75,64,11,75,64,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14006,3,75,64,11,75,64,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14007,1,22,13,9,7,4,3,,0,0,0,15,9,6,0,0,0,0,0,0,0,0,0,,,
14007,2,22,13,9,7,4,3,,0,0,0,15,9,6,0,0,0,0,0,0,0,0,0,,,
14007,3,22,13,9,7,4,3,,0,0,0,15,9,6,0,0,0,0,0,0,0,0,0,,,
14008,1,80,57,23,80,57,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14008,2,80,57,23,80,57,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14008,3,80,57,23,80,57,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14009,1,48,34,14,36,23,13,,0,0,0,0,0,0,12,11,1,0,0,0,0,0,0,,,
14009,2,48,34,14,36,23,13,,0,0,0,0,0,0,12,11,1,0,0,0,0,0,0,,,
14009,3,48,34,14,36,23,13,,0,0,0,0,0,0,12,11,1,0,0,0,0,0,0,,,
14010,1,11,7,4,3,1,2,,2,2,0,0,0,0,4,4,0,0,0,0,2,0,2,,,
14010,2,11,7,4,3,1,2,,2,2,0,0,0,0,4,4,0,0,0,0,2,0,2,,,
14010,3,11,7,4,3,1,2,,2,2,0,0,0,0,4,4,0,0,0,0,2,0,2,,,
14011,1,14,10,4,10,8,2,,0,0,0,0,0,0,1,1,0,1,0,1,2,1,1,,,
14011,2,14,10,4,10,8,2,,0,0,0,0,0,0,1,1,0,1,0,1,2,1,1,,,
14011,3,14,10,4,10,8,2,,0,0,0,0,0,0,1,1,0,1,0,1,2,1,1,,,
14012,1,17,7,10,17,7,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14012,2,17,7,10,17,7,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14012,3,17,7,10,17,7,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14013,1,71,49,22,42,28,14,,12,12,0,9,7,2,2,0,2,6,2,4,0,0,0,,,
14013,2,71,49,22,42,28,14,,12,12,0,9,7,2,2,0,2,6,2,4,0,0,0,,,
14013,3,71,49,22,42,28,14,,12,12,0,9,7,2,2,0,2,6,2,4,0,0,0,,,
14014,1,17,12,5,12,8,4,,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,,,
14014,2,17,12,5,8,4,4,,1,1,0,0,0,0,0,0,0,0,0,0,8,7,1,,,
14014,3,17,12,5,8,4,4,,1,1,0,0,0,0,0,0,0,0,0,0,8,7,1,,,
14015,1,138,107,31,138,107,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14015,2,138,107,31,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,138,107,31,,,
14015,3,138,107,31,138,107,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14016,1,43,40,3,43,40,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14016,2,43,40,3,43,40,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14016,3,43,40,3,43,40,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14017,1,20,14,6,18,12,6,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,,
14017,2,20,14,6,19,13,6,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,
14017,3,20,14,6,19,13,6,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,
14018,1,67,50,17,44,34,10,,11,10,1,5,3,2,0,0,0,1,0,1,6,3,3,,,
14018,2,67,50,17,45,32,13,,13,13,0,0,0,0,0,0,0,0,0,0,9,5,4,,,
14018,3,67,50,17,67,50,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14019,1,22,19,3,13,13,0,,3,3,0,0,0,0,4,3,1,0,0,0,2,0,2,,,
14019,2,22,19,3,13,13,0,,3,3,0,0,0,0,4,3,1,0,0,0,2,0,2,,,
14019,3,22,19,3,13,13,0,,3,3,0,0,0,0,4,3,1,0,0,0,2,0,2,,,
14020,1,16,12,4,16,12,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14020,2,16,12,4,9,6,3,,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,,,
14020,3,16,12,4,9,6,3,,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,,,
14021,1,30,24,6,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,29,23,6,,,
14021,2,30,24,6,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,29,23,6,,,
14021,3,30,24,6,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,29,23,6,,,
14022,1,103,73,30,103,73,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14022,2,103,73,30,103,73,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14022,3,103,73,30,103,73,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14023,1,189,142,47,130,97,33,,0,0,0,10,7,3,38,29,9,9,7,2,2,2,0,,,
14023,2,189,142,47,25,15,10,,0,0,0,8,7,1,152,116,36,0,0,0,4,4,0,,,
14023,3,189,142,47,188,141,47,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,
14024,1,52,38,14,0,0,0,,0,0,0,0,0,0,0,0,0,35,25,10,17,13,4,,,
14024,2,52,38,14,0,0,0,,0,0,0,0,0,0,0,0,0,35,25,10,17,13,4,,,
14024,3,52,38,14,0,0,0,,0,0,0,0,0,0,0,0,0,35,25,10,17,13,4,,,
14025,1,33,24,9,27,19,8,,0,0,0,0,0,0,4,3,1,2,2,0,0,0,0,,,
14025,2,33,24,9,13,11,2,,0,0,0,0,0,0,0,0,0,0,0,0,20,13,7,,,
14025,3,33,24,9,13,11,2,,0,0,0,0,0,0,0,0,0,0,0,0,20,13,7,,,
14026,1,10,5,5,0,0,0,,0,0,0,1,0,1,4,2,2,0,0,0,5,3,2,,,
14026,2,10,5,5,0,0,0,,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,,,
14026,3,10,5,5,0,0,0,,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,,,
14027,1,43,39,4,43,39,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14027,2,43,39,4,17,15,2,,0,0,0,0,0,0,5,4,1,0,0,0,21,20,1,,,
14027,3,43,39,4,17,15,2,,0,0,0,0,0,0,5,4,1,0,0,0,21,20,1,,,
14028,1,8,7,1,8,7,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14028,2,8,7,1,8,7,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14028,3,8,7,1,8,7,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14029,1,43,27,16,10,5,5,,0,0,0,0,0,0,7,4,3,0,0,0,26,18,8,,,
14029,2,43,27,16,4,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,39,26,13,,,
14029,3,43,27,16,43,27,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14030,1,99,75,24,99,75,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14030,2,99,75,24,99,75,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14030,3,99,75,24,99,75,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14031,1,21,19,2,12,11,1,,0,0,0,0,0,0,9,8,1,0,0,0,0,0,0,,,
14031,2,21,19,2,6,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,13,2,,,
14031,3,21,19,2,6,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,13,2,,,
14032,1,14,10,4,9,8,1,,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,,,
14032,2,14,10,4,9,8,1,,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,,,
14032,3,14,10,4,9,8,1,,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,,,
14033,1,46,39,7,40,33,7,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
14033,2,46,39,7,40,33,7,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
14033,3,46,39,7,40,33,7,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
14034,1,5,5,0,5,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14034,2,5,5,0,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,
14034,3,5,5,0,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,
14035,1,89,77,12,47,42,5,,42,35,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
14035,2,89,77,12,4,4,0,,85,73,12,0,0,0,0,0,0,0,0,0,0,0,0,,,
14035,3,89,77,12,47,42,5,,42,35,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
14036,1,20,16,4,14,12,2,,0,0,0,4,3,1,0,0,0,0,0,0,2,1,1,,,
14036,2,20,16,4,11,10,1,,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,,,
14036,3,20,16,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,16,4,,,
14037,1,59,42,17,45,33,12,,0,0,0,0,0,0,0,0,0,0,0,0,14,9,5,,,
14037,2,59,42,17,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,59,42,17,,,
14037,3,59,42,17,45,33,12,,0,0,0,0,0,0,0,0,0,0,0,0,14,9,5,,,
14038,1,45,36,9,13,10,3,,0,0,0,0,0,0,0,0,0,0,0,0,32,26,6,,,
14038,2,45,36,9,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,41,32,9,,,
14038,3,45,36,9,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,41,32,9,,,
14039,1,2924,2302,622,2752,2144,608,,51,49,2,68,64,4,20,17,3,33,28,5,0,0,0,,,
14039,2,2924,2302,622,2924,2302,622,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14039,3,2924,2302,622,2138,1644,494,,786,658,128,0,0,0,0,0,0,0,0,0,0,0,0,,,
14040,1,24,19,5,10,8,2,,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,,,
14040,2,24,19,5,10,8,2,,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,,,
14040,3,24,19,5,10,8,2,,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,,,
14041,1,13,12,1,5,5,0,,2,1,1,2,2,0,0,0,0,0,0,0,4,4,0,,,
14041,2,13,12,1,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,,,
14041,3,13,12,1,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,,,
14042,1,25,21,4,3,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,22,20,2,,,
14042,2,25,21,4,3,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,22,20,2,,,
14042,3,25,21,4,3,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,22,20,2,,,
14043,1,54,42,12,24,18,6,,20,16,4,0,0,0,0,0,0,0,0,0,10,8,2,,,
14043,2,54,42,12,19,12,7,,27,24,3,0,0,0,0,0,0,0,0,0,8,6,2,,,
14043,3,54,42,12,23,19,4,,21,17,4,0,0,0,0,0,0,0,0,0,10,6,4,,,
