ubicageo_f,listtema_o,norealiz,accfor1,accfor2,sexostt,sexos1,sexosne
3009,302,NA,NA,NA,NA,NA,1
3009,303,1,1,6,2,4,
3009,304,NA,NA,NA,NA,NA,1
3009,305,NA,NA,NA,NA,NA,1
3009,306,NA,NA,NA,NA,NA,1
3009,307,NA,NA,NA,NA,NA,1
3009,308,NA,NA,NA,NA,NA,1
3009,309,NA,NA,NA,NA,NA,1
3009,310,NA,NA,NA,NA,NA,1
3009,400,1,1,2,1,1,
3009,500,NA,NA,NA,NA,NA,1
3009,600,13,13,83,50,33,
4001,101,NA,NA,NA,NA,NA,NA
4001,102,NA,NA,NA,NA,NA,NA
4001,103,NA,NA,NA,NA,NA,NA
4001,104,NA,NA,NA,NA,NA,NA
4001,105,NA,NA,NA,NA,NA,NA
4001,106,NA,NA,NA,NA,NA,NA
4001,107,NA,NA,NA,NA,NA,NA
4001,108,NA,NA,NA,NA,NA,NA
4001,201,NA,NA,NA,NA,NA,NA
4001,202,NA,NA,NA,NA,NA,NA
4001,203,NA,NA,NA,NA,NA,NA
4001,204,NA,NA,NA,NA,NA,NA
4001,205,NA,NA,NA,NA,NA,NA
4001,206,NA,NA,NA,NA,NA,NA
4001,207,NA,NA,NA,NA,NA,NA
4001,301,NA,NA,NA,NA,NA,NA
4001,302,NA,NA,NA,NA,NA,NA
4001,303,NA,NA,NA,NA,NA,NA
4001,304,NA,NA,NA,NA,NA,NA
4001,305,NA,NA,NA,NA,NA,NA
4001,306,NA,NA,NA,NA,NA,NA
4001,307,NA,NA,NA,NA,NA,NA
4001,308,NA,NA,NA,NA,NA,NA
4001,309,NA,NA,NA,NA,NA,NA
4001,310,NA,NA,NA,NA,NA,NA
4001,400,NA,NA,NA,NA,NA,NA
4001,500,NA,NA,NA,NA,NA,NA
4001,600,NA,NA,NA,NA,NA,NA
4002,101,NA,NA,NA,NA,NA,NA
4002,102,NA,NA,NA,NA,NA,NA
4002,103,NA,NA,NA,NA,NA,NA
4002,104,NA,NA,NA,NA,NA,NA
4002,105,NA,NA,NA,NA,NA,NA
4002,106,NA,NA,NA,NA,NA,NA
4002,107,NA,NA,NA,NA,NA,NA
4002,108,NA,NA,NA,NA,NA,NA
4002,201,NA,NA,NA,NA,NA,NA
4002,202,NA,NA,NA,NA,NA,NA
4002,203,NA,NA,NA,NA,NA,NA
4002,204,NA,NA,NA,NA,NA,NA
4002,205,NA,NA,NA,NA,NA,NA
4002,206,NA,NA,NA,NA,NA,NA
4002,207,NA,NA,NA,NA,NA,NA
4002,301,NA,NA,NA,NA,NA,NA
4002,302,NA,NA,NA,NA,NA,NA
4002,303,NA,NA,NA,NA,NA,NA
4002,304,NA,NA,NA,NA,NA,NA
4002,305,NA,NA,NA,NA,NA,NA
4002,306,NA,NA,NA,NA,NA,NA
4002,307,NA,NA,NA,NA,NA,NA
4002,308,NA,NA,NA,NA,NA,NA
4002,309,NA,NA,NA,NA,NA,NA
4002,310,NA,NA,NA,NA,NA,NA
4002,400,NA,NA,NA,NA,NA,NA
4002,500,NA,NA,NA,NA,NA,NA
4002,600,NA,NA,NA,NA,NA,NA
4003,101,NA,NA,NA,NA,NA,1
4003,102,NA,NA,NA,NA,NA,1
4003,103,NA,NA,NA,NA,NA,1
4003,104,NA,NA,NA,NA,NA,1
4003,105,NA,NA,NA,NA,NA,1
4003,106,NA,NA,NA,NA,NA,1
4003,107,NA,NA,NA,NA,NA,1
4003,108,NA,NA,NA,NA,NA,1
4003,201,NA,NA,NA,NA,NA,1
4003,202,NA,NA,NA,NA,NA,1
4003,203,NA,NA,NA,NA,NA,1
4003,204,NA,NA,NA,NA,NA,1
4003,205,NA,NA,NA,NA,NA,1
4003,206,NA,NA,NA,NA,NA,1
4003,207,NA,NA,NA,NA,NA,1
4003,301,NA,NA,NA,NA,NA,1
4003,302,NA,NA,NA,NA,NA,1
4003,303,NA,NA,NA,NA,NA,1
4003,304,NA,NA,NA,NA,NA,1
4003,305,NA,NA,NA,NA,NA,1
4003,306,NA,NA,NA,NA,NA,1
4003,307,NA,NA,NA,NA,NA,1
4003,308,NA,NA,NA,NA,NA,1
4003,309,NA,NA,NA,NA,NA,1
4003,310,NA,NA,NA,NA,NA,1
4003,400,NA,NA,NA,NA,NA,1
4003,500,NA,NA,NA,NA,NA,1
4003,600,3,3,246,208,38,
4004,101,NA,NA,NA,NA,NA,NA
4004,102,NA,NA,NA,NA,NA,NA
4004,103,NA,NA,NA,NA,NA,NA
4004,104,NA,NA,NA,NA,NA,NA
4004,105,NA,NA,NA,NA,NA,NA
4004,106,NA,NA,NA,NA,NA,NA
4004,107,NA,NA,NA,NA,NA,NA
4004,108,NA,NA,NA,NA,NA,NA
4004,201,NA,NA,NA,NA,NA,NA
4004,202,NA,NA,NA,NA,NA,NA
4004,203,NA,NA,NA,NA,NA,NA
4004,204,NA,NA,NA,NA,NA,NA
4004,205,NA,NA,NA,NA,NA,NA
4004,206,NA,NA,NA,NA,NA,NA
4004,207,NA,NA,NA,NA,NA,NA
4004,301,NA,NA,NA,NA,NA,NA
4004,302,NA,NA,NA,NA,NA,NA
4004,303,NA,NA,NA,NA,NA,NA
4004,304,NA,NA,NA,NA,NA,NA
4004,305,NA,NA,NA,NA,NA,NA
4004,306,NA,NA,NA,NA,NA,NA
4004,307,NA,NA,NA,NA,NA,NA
4004,308,NA,NA,NA,NA,NA,NA
4004,309,NA,NA,NA,NA,NA,NA
4004,310,NA,NA,NA,NA,NA,NA
4004,400,NA,NA,NA,NA,NA,NA
4004,500,NA,NA,NA,NA,NA,NA
4004,600,NA,NA,NA,NA,NA,NA
4005,101,NA,NA,NA,NA,NA,NA
4005,102,NA,NA,NA,NA,NA,NA
4005,103,NA,NA,NA,NA,NA,NA
4005,104,NA,NA,NA,NA,NA,NA
4005,105,NA,NA,NA,NA,NA,NA
4005,106,NA,NA,NA,NA,NA,NA
4005,107,NA,NA,NA,NA,NA,NA
4005,108,NA,NA,NA,NA,NA,NA
4005,201,NA,NA,NA,NA,NA,NA
4005,202,NA,NA,NA,NA,NA,NA
4005,203,NA,NA,NA,NA,NA,NA
4005,204,NA,NA,NA,NA,NA,NA
4005,205,NA,NA,NA,NA,NA,NA
4005,206,NA,NA,NA,NA,NA,NA
4005,207,NA,NA,NA,NA,NA,NA
4005,301,NA,NA,NA,NA,NA,NA
4005,302,NA,NA,NA,NA,NA,NA
4005,303,NA,NA,NA,NA,NA,NA
4005,304,NA,NA,NA,NA,NA,NA
4005,305,NA,NA,NA,NA,NA,NA
4005,306,NA,NA,NA,NA,NA,NA
4005,307,NA,NA,NA,NA,NA,NA
4005,308,NA,NA,NA,NA,NA,NA
4005,309,NA,NA,NA,NA,NA,NA
4005,310,NA,NA,NA,NA,NA,NA
4005,400,NA,NA,NA,NA,NA,NA
4005,500,NA,NA,NA,NA,NA,NA
4005,600,NA,NA,NA,NA,NA,NA
4006,101,NSS,NSS,NSS,NSS,NSS,NSS
4006,102,NSS,NSS,NSS,NSS,NSS,NSS
4006,103,NSS,NSS,NSS,NSS,NSS,NSS
4006,104,NSS,NSS,NSS,NSS,NSS,NSS
4006,105,NSS,NSS,NSS,NSS,NSS,NSS
4006,106,NSS,NSS,NSS,NSS,NSS,NSS
4006,107,NSS,NSS,NSS,NSS,NSS,NSS
4006,108,NSS,NSS,NSS,NSS,NSS,NSS
4006,201,NSS,NSS,NSS,NSS,NSS,NSS
4006,202,NSS,NSS,NSS,NSS,NSS,NSS
4006,203,NSS,NSS,NSS,NSS,NSS,NSS
4006,204,NSS,NSS,NSS,NSS,NSS,NSS
4006,205,NSS,NSS,NSS,NSS,NSS,NSS
4006,206,NSS,NSS,NSS,NSS,NSS,NSS
4006,207,NSS,NSS,NSS,NSS,NSS,NSS
4006,301,NSS,NSS,NSS,NSS,NSS,NSS
4006,302,NSS,NSS,NSS,NSS,NSS,NSS
4006,303,NSS,NSS,NSS,NSS,NSS,NSS
4006,304,NSS,NSS,NSS,NSS,NSS,NSS
4006,305,NSS,NSS,NSS,NSS,NSS,NSS
4006,306,NSS,NSS,NSS,NSS,NSS,NSS
4006,307,NSS,NSS,NSS,NSS,NSS,NSS
4006,308,NSS,NSS,NSS,NSS,NSS,NSS
4006,309,NSS,NSS,NSS,NSS,NSS,NSS
4006,310,NSS,NSS,NSS,NSS,NSS,NSS
4006,400,NSS,NSS,NSS,NSS,NSS,NSS
4006,500,NSS,NSS,NSS,NSS,NSS,NSS
4006,600,NSS,NSS,NSS,NSS,NSS,NSS
4007,101,NA,NA,NA,NA,NA,1
4007,102,NA,NA,NA,NA,NA,1
4007,103,NA,NA,NA,NA,NA,1
4007,104,1,1,8,8,0,
4007,105,NA,NA,NA,NA,NA,1
4007,106,NA,NA,NA,NA,NA,1
4007,107,NA,NA,NA,NA,NA,1
4007,108,NA,NA,NA,NA,NA,1
4007,201,NA,NA,NA,NA,NA,1
4007,202,NA,NA,NA,NA,NA,1
4007,203,NA,NA,NA,NA,NA,1
4007,204,NA,NA,NA,NA,NA,1
4007,205,1,1,29,29,0,
4007,206,3,3,29,29,0,
4007,207,NA,NA,NA,NA,NA,1
4007,301,NA,NA,NA,NA,NA,1
4007,302,NA,NA,NA,NA,NA,1
4007,303,1,1,4,4,0,
4007,304,NA,NA,NA,NA,NA,1
4007,305,NA,NA,NA,NA,NA,1
4007,306,NA,NA,NA,NA,NA,1
4007,307,NA,NA,NA,NA,NA,1
4007,308,NA,NA,NA,NA,NA,1
4007,309,NA,NA,NA,NA,NA,1
4007,310,NA,NA,NA,NA,NA,1
4007,400,NA,NA,NA,NA,NA,1
4007,500,NA,NA,NA,NA,NA,1
4007,600,NA,NA,NA,NA,NA,1
4008,101,NA,NA,NA,NA,NA,NA
4008,102,NA,NA,NA,NA,NA,NA
4008,103,NA,NA,NA,NA,NA,NA
4008,104,NA,NA,NA,NA,NA,NA
4008,105,NA,NA,NA,NA,NA,NA
4008,106,NA,NA,NA,NA,NA,NA
4008,107,NA,NA,NA,NA,NA,NA
4008,108,NA,NA,NA,NA,NA,NA
4008,201,NA,NA,NA,NA,NA,NA
4008,202,NA,NA,NA,NA,NA,NA
4008,203,NA,NA,NA,NA,NA,NA
4008,204,NA,NA,NA,NA,NA,NA
4008,205,NA,NA,NA,NA,NA,NA
4008,206,NA,NA,NA,NA,NA,NA
4008,207,NA,NA,NA,NA,NA,NA
4008,301,NA,NA,NA,NA,NA,NA
4008,302,NA,NA,NA,NA,NA,NA
4008,303,NA,NA,NA,NA,NA,NA
4008,304,NA,NA,NA,NA,NA,NA
4008,305,NA,NA,NA,NA,NA,NA
4008,306,NA,NA,NA,NA,NA,NA
4008,307,NA,NA,NA,NA,NA,NA
4008,308,NA,NA,NA,NA,NA,NA
4008,309,NA,NA,NA,NA,NA,NA
4008,310,NA,NA,NA,NA,NA,NA
4008,400,NA,NA,NA,NA,NA,NA
4008,500,NA,NA,NA,NA,NA,NA
4008,600,NA,NA,NA,NA,NA,NA
4009,101,NA,NA,NA,NA,NA,1
4009,102,NA,NA,NA,NA,NA,1
4009,103,NA,NA,NA,NA,NA,1
4009,104,NA,NA,NA,NA,NA,1
4009,105,2,2,15,15,0,
4009,106,NA,NA,NA,NA,NA,1
4009,107,NA,NA,NA,NA,NA,1
4009,108,NA,NA,NA,NA,NA,1
4009,201,NA,NA,NA,NA,NA,1
4009,202,NA,NA,NA,NA,NA,1
4009,203,NA,NA,NA,NA,NA,1
4009,204,NA,NA,NA,NA,NA,1
4009,205,2,2,16,15,1,
4009,206,NA,NA,NA,NA,NA,1
4009,207,NA,NA,NA,NA,NA,1
4009,301,NA,NA,NA,NA,NA,1
4009,302,NA,NA,NA,NA,NA,1
4009,303,NA,NA,NA,NA,NA,1
4009,304,NA,NA,NA,NA,NA,1
4009,305,NA,NA,NA,NA,NA,1
4009,306,NA,NA,NA,NA,NA,1
4009,307,NA,NA,NA,NA,NA,1
4009,308,NA,NA,NA,NA,NA,1
4009,309,NA,NA,NA,NA,NA,1
4009,310,NA,NA,NA,NA,NA,1
4009,400,NA,NA,NA,NA,NA,1
4009,500,NA,NA,NA,NA,NA,1
4009,600,NA,NA,NA,NA,NA,1
4010,101,NA,NA,NA,NA,NA,NA
4010,102,NA,NA,NA,NA,NA,NA
4010,103,NA,NA,NA,NA,NA,NA
4010,104,NA,NA,NA,NA,NA,NA
4010,105,NA,NA,NA,NA,NA,NA
4010,106,NA,NA,NA,NA,NA,NA
4010,107,NA,NA,NA,NA,NA,NA
4010,108,NA,NA,NA,NA,NA,NA
4010,201,NA,NA,NA,NA,NA,NA
4010,202,NA,NA,NA,NA,NA,NA
4010,203,NA,NA,NA,NA,NA,NA
4010,204,NA,NA,NA,NA,NA,NA
4010,205,NA,NA,NA,NA,NA,NA
4010,206,NA,NA,NA,NA,NA,NA
4010,207,NA,NA,NA,NA,NA,NA
4010,301,NA,NA,NA,NA,NA,NA
4010,302,NA,NA,NA,NA,NA,NA
4010,303,NA,NA,NA,NA,NA,NA
4010,304,NA,NA,NA,NA,NA,NA
4010,305,NA,NA,NA,NA,NA,NA
4010,306,NA,NA,NA,NA,NA,NA
4010,307,NA,NA,NA,NA,NA,NA
4010,308,NA,NA,NA,NA,NA,NA
4010,309,NA,NA,NA,NA,NA,NA
4010,310,NA,NA,NA,NA,NA,NA
4010,400,NA,NA,NA,NA,NA,NA
4010,500,NA,NA,NA,NA,NA,NA
4010,600,NA,NA,NA,NA,NA,NA
4011,101,NA,NA,NA,NA,NA,NA
4011,102,NA,NA,NA,NA,NA,NA
4011,103,NA,NA,NA,NA,NA,NA
4011,104,NA,NA,NA,NA,NA,NA
4011,105,NA,NA,NA,NA,NA,NA
4011,106,NA,NA,NA,NA,NA,NA
4011,107,NA,NA,NA,NA,NA,NA
4011,108,NA,NA,NA,NA,NA,NA
4011,201,NA,NA,NA,NA,NA,NA
4011,202,NA,NA,NA,NA,NA,NA
4011,203,NA,NA,NA,NA,NA,NA
4011,204,NA,NA,NA,NA,NA,NA
4011,205,NA,NA,NA,NA,NA,NA
4011,206,NA,NA,NA,NA,NA,NA
4011,207,NA,NA,NA,NA,NA,NA
4011,301,NA,NA,NA,NA,NA,NA
4011,302,NA,NA,NA,NA,NA,NA
4011,303,NA,NA,NA,NA,NA,NA
4011,304,NA,NA,NA,NA,NA,NA
4011,305,NA,NA,NA,NA,NA,NA
4011,306,NA,NA,NA,NA,NA,NA
4011,307,NA,NA,NA,NA,NA,NA
4011,308,NA,NA,NA,NA,NA,NA
4011,309,NA,NA,NA,NA,NA,NA
4011,310,NA,NA,NA,NA,NA,NA
4011,400,NA,NA,NA,NA,NA,NA
4011,500,NA,NA,NA,NA,NA,NA
4011,600,NA,NA,NA,NA,NA,NA
4012,101,NA,NA,NA,NA,NA,NA
4012,102,NA,NA,NA,NA,NA,NA
4012,103,NA,NA,NA,NA,NA,NA
4012,104,NA,NA,NA,NA,NA,NA
4012,105,NA,NA,NA,NA,NA,NA
4012,106,NA,NA,NA,NA,NA,NA
4012,107,NA,NA,NA,NA,NA,NA
4012,108,NA,NA,NA,NA,NA,NA
4012,201,NA,NA,NA,NA,NA,NA
4012,202,NA,NA,NA,NA,NA,NA
4012,203,NA,NA,NA,NA,NA,NA
4012,204,NA,NA,NA,NA,NA,NA
4012,205,NA,NA,NA,NA,NA,NA
4012,206,NA,NA,NA,NA,NA,NA
4012,207,NA,NA,NA,NA,NA,NA
4012,301,NA,NA,NA,NA,NA,NA
4012,302,NA,NA,NA,NA,NA,NA
4012,303,NA,NA,NA,NA,NA,NA
4012,304,NA,NA,NA,NA,NA,NA
4012,305,NA,NA,NA,NA,NA,NA
4012,306,NA,NA,NA,NA,NA,NA
4012,307,NA,NA,NA,NA,NA,NA
4012,308,NA,NA,NA,NA,NA,NA
4012,309,NA,NA,NA,NA,NA,NA
4012,310,NA,NA,NA,NA,NA,NA
4012,400,NA,NA,NA,NA,NA,NA
4012,500,NA,NA,NA,NA,NA,NA
4012,600,NA,NA,NA,NA,NA,NA
4013,101,NA,NA,NA,NA,NA,NA
4013,102,NA,NA,NA,NA,NA,NA
4013,103,NA,NA,NA,NA,NA,NA
4013,104,NA,NA,NA,NA,NA,NA
4013,105,NA,NA,NA,NA,NA,NA
4013,106,NA,NA,NA,NA,NA,NA
4013,107,NA,NA,NA,NA,NA,NA
4013,108,NA,NA,NA,NA,NA,NA
4013,201,NA,NA,NA,NA,NA,NA
4013,202,NA,NA,NA,NA,NA,NA
4013,203,NA,NA,NA,NA,NA,NA
4013,204,NA,NA,NA,NA,NA,NA
4013,205,NA,NA,NA,NA,NA,NA
4013,206,NA,NA,NA,NA,NA,NA
4013,207,NA,NA,NA,NA,NA,NA
4013,301,NA,NA,NA,NA,NA,NA
4013,302,NA,NA,NA,NA,NA,NA
4013,303,NA,NA,NA,NA,NA,NA
4013,304,NA,NA,NA,NA,NA,NA
4013,305,NA,NA,NA,NA,NA,NA
4013,306,NA,NA,NA,NA,NA,NA
4013,307,NA,NA,NA,NA,NA,NA
4013,308,NA,NA,NA,NA,NA,NA
4013,309,NA,NA,NA,NA,NA,NA
4013,310,NA,NA,NA,NA,NA,NA
4013,400,NA,NA,NA,NA,NA,NA
4013,500,NA,NA,NA,NA,NA,NA
4013,600,NA,NA,NA,NA,NA,NA
5001,101,NA,NA,NA,NA,NA,NA
5001,102,NA,NA,NA,NA,NA,NA
5001,103,NA,NA,NA,NA,NA,NA
5001,104,NA,NA,NA,NA,NA,NA
5001,105,NA,NA,NA,NA,NA,NA
5001,106,NA,NA,NA,NA,NA,NA
5001,107,NA,NA,NA,NA,NA,NA
5001,108,NA,NA,NA,NA,NA,NA
5001,201,NA,NA,NA,NA,NA,NA
5001,202,NA,NA,NA,NA,NA,NA
5001,203,NA,NA,NA,NA,NA,NA
5001,204,NA,NA,NA,NA,NA,NA
5001,205,NA,NA,NA,NA,NA,NA
5001,206,NA,NA,NA,NA,NA,NA
5001,207,NA,NA,NA,NA,NA,NA
5001,301,NA,NA,NA,NA,NA,NA
5001,302,NA,NA,NA,NA,NA,NA
5001,303,NA,NA,NA,NA,NA,NA
5001,304,NA,NA,NA,NA,NA,NA
5001,305,NA,NA,NA,NA,NA,NA
5001,306,NA,NA,NA,NA,NA,NA
5001,307,NA,NA,NA,NA,NA,NA
5001,308,NA,NA,NA,NA,NA,NA
5001,309,NA,NA,NA,NA,NA,NA
5001,310,NA,NA,NA,NA,NA,NA
5001,400,NA,NA,NA,NA,NA,NA
5001,500,NA,NA,NA,NA,NA,NA
5001,600,NA,NA,NA,NA,NA,NA
5002,101,NA,NA,NA,NA,NA,NA
5002,102,NA,NA,NA,NA,NA,NA
5002,103,NA,NA,NA,NA,NA,NA
5002,104,NA,NA,NA,NA,NA,NA
5002,105,NA,NA,NA,NA,NA,NA
5002,106,NA,NA,NA,NA,NA,NA
5002,107,NA,NA,NA,NA,NA,NA
5002,108,NA,NA,NA,NA,NA,NA
5002,201,NA,NA,NA,NA,NA,NA
5002,202,NA,NA,NA,NA,NA,NA
5002,203,NA,NA,NA,NA,NA,NA
5002,204,NA,NA,NA,NA,NA,NA
5002,205,NA,NA,NA,NA,NA,NA
5002,206,NA,NA,NA,NA,NA,NA
5002,207,NA,NA,NA,NA,NA,NA
5002,301,NA,NA,NA,NA,NA,NA
5002,302,NA,NA,NA,NA,NA,NA
5002,303,NA,NA,NA,NA,NA,NA
5002,304,NA,NA,NA,NA,NA,NA
5002,305,NA,NA,NA,NA,NA,NA
5002,306,NA,NA,NA,NA,NA,NA
5002,307,NA,NA,NA,NA,NA,NA
5002,308,NA,NA,NA,NA,NA,NA
5002,309,NA,NA,NA,NA,NA,NA
5002,310,NA,NA,NA,NA,NA,NA
5002,400,NA,NA,NA,NA,NA,NA
5002,500,NA,NA,NA,NA,NA,NA
5002,600,NA,NA,NA,NA,NA,NA
5003,101,NA,NA,NA,NA,NA,NA
5003,102,NA,NA,NA,NA,NA,NA
5003,103,NA,NA,NA,NA,NA,NA
5003,104,NA,NA,NA,NA,NA,NA
5003,105,NA,NA,NA,NA,NA,NA
5003,106,NA,NA,NA,NA,NA,NA
5003,107,NA,NA,NA,NA,NA,NA
5003,108,NA,NA,NA,NA,NA,NA
5003,201,NA,NA,NA,NA,NA,NA
5003,202,NA,NA,NA,NA,NA,NA
5003,203,NA,NA,NA,NA,NA,NA
5003,204,NA,NA,NA,NA,NA,NA
5003,205,NA,NA,NA,NA,NA,NA
5003,206,NA,NA,NA,NA,NA,NA
5003,207,NA,NA,NA,NA,NA,NA
5003,301,NA,NA,NA,NA,NA,NA
5003,302,NA,NA,NA,NA,NA,NA
5003,303,NA,NA,NA,NA,NA,NA
5003,304,NA,NA,NA,NA,NA,NA
5003,305,NA,NA,NA,NA,NA,NA
5003,306,NA,NA,NA,NA,NA,NA
5003,307,NA,NA,NA,NA,NA,NA
5003,308,NA,NA,NA,NA,NA,NA
5003,309,NA,NA,NA,NA,NA,NA
5003,310,NA,NA,NA,NA,NA,NA
5003,400,NA,NA,NA,NA,NA,NA
5003,500,NA,NA,NA,NA,NA,NA
5003,600,NA,NA,NA,NA,NA,NA
5004,101,NA,NA,NA,NA,NA,NA
5004,102,NA,NA,NA,NA,NA,NA
5004,103,NA,NA,NA,NA,NA,NA
5004,104,NA,NA,NA,NA,NA,NA
5004,105,NA,NA,NA,NA,NA,NA
5004,106,NA,NA,NA,NA,NA,NA
5004,107,NA,NA,NA,NA,NA,NA
5004,108,NA,NA,NA,NA,NA,NA
5004,201,NA,NA,NA,NA,NA,NA
5004,202,NA,NA,NA,NA,NA,NA
5004,203,NA,NA,NA,NA,NA,NA
5004,204,NA,NA,NA,NA,NA,NA
5004,205,NA,NA,NA,NA,NA,NA
5004,206,NA,NA,NA,NA,NA,NA
5004,207,NA,NA,NA,NA,NA,NA
5004,301,NA,NA,NA,NA,NA,NA
5004,302,NA,NA,NA,NA,NA,NA
5004,303,NA,NA,NA,NA,NA,NA
5004,304,NA,NA,NA,NA,NA,NA
5004,305,NA,NA,NA,NA,NA,NA
5004,306,NA,NA,NA,NA,NA,NA
5004,307,NA,NA,NA,NA,NA,NA
5004,308,NA,NA,NA,NA,NA,NA
5004,309,NA,NA,NA,NA,NA,NA
5004,310,NA,NA,NA,NA,NA,NA
5004,400,NA,NA,NA,NA,NA,NA
5004,500,NA,NA,NA,NA,NA,NA
5004,600,NA,NA,NA,NA,NA,NA
5005,101,NA,NA,NA,NA,NA,1
5005,102,NA,NA,NA,NA,NA,1
5005,103,NA,NA,NA,NA,NA,1
5005,104,NA,NA,NA,NA,NA,1
5005,105,NA,NA,NA,NA,NA,1
5005,106,NA,NA,NA,NA,NA,1
5005,107,NA,NA,NA,NA,NA,1
5005,108,NA,NA,NA,NA,NA,1
5005,201,NA,NA,NA,NA,NA,1
5005,202,NA,NA,NA,NA,NA,1
5005,203,NA,NA,NA,NA,NA,1
5005,204,NA,NA,NA,NA,NA,1
5005,205,2,2,3,2,1,
5005,206,2,2,3,2,1,
5005,207,NA,NA,NA,NA,NA,1
5005,301,NA,NA,NA,NA,NA,1
5005,302,NA,NA,NA,NA,NA,1
5005,303,NA,NA,NA,NA,NA,1
5005,304,NA,NA,NA,NA,NA,1
5005,305,NA,NA,NA,NA,NA,1
5005,306,NA,NA,NA,NA,NA,1
5005,307,NA,NA,NA,NA,NA,1
5005,308,NA,NA,NA,NA,NA,1
5005,309,NA,NA,NA,NA,NA,1
5005,310,NA,NA,NA,NA,NA,1
5005,400,NA,NA,NA,NA,NA,1
5005,500,NA,NA,NA,NA,NA,1
5005,600,NA,NA,NA,NA,NA,1
5006,101,NA,NA,NA,NA,NA,1
5006,102,NA,NA,NA,NA,NA,1
5006,103,NA,NA,NA,NA,NA,1
5006,104,NA,NA,NA,NA,NA,1
5006,105,NA,NA,NA,NA,NA,1
5006,106,NA,NA,NA,NA,NA,1
5006,107,NA,NA,NA,NA,NA,1
5006,108,NA,NA,NA,NA,NA,1
5006,201,NA,NA,NA,NA,NA,1
5006,202,NA,NA,NA,NA,NA,1
5006,203,NA,NA,NA,NA,NA,1
5006,204,NA,NA,NA,NA,NA,1
5006,205,NA,NA,NA,NA,NA,1
5006,206,NA,NA,NA,NA,NA,1
5006,207,NA,NA,NA,NA,NA,1
5006,301,NA,NA,NA,NA,NA,1
5006,302,NA,NA,NA,NA,NA,1
5006,303,NA,NA,NA,NA,NA,1
5006,304,NA,NA,NA,NA,NA,1
5006,305,NA,NA,NA,NA,NA,1
5006,306,NA,NA,NA,NA,NA,1
5006,307,NA,NA,NA,NA,NA,1
5006,308,NA,NA,NA,NA,NA,1
5006,309,NA,NA,NA,NA,NA,1
5006,310,NA,NA,NA,NA,NA,1
5006,400,NA,NA,NA,NA,NA,1
5006,500,NA,NA,NA,NA,NA,1
5006,600,5,5,5,3,2,
5007,101,NA,NA,NA,NA,NA,NA
5007,102,NA,NA,NA,NA,NA,NA
5007,103,NA,NA,NA,NA,NA,NA
5007,104,NA,NA,NA,NA,NA,NA
5007,105,NA,NA,NA,NA,NA,NA
5007,106,NA,NA,NA,NA,NA,NA
5007,107,NA,NA,NA,NA,NA,NA
5007,108,NA,NA,NA,NA,NA,NA
5007,201,NA,NA,NA,NA,NA,NA
5007,202,NA,NA,NA,NA,NA,NA
5007,203,NA,NA,NA,NA,NA,NA
5007,204,NA,NA,NA,NA,NA,NA
5007,205,NA,NA,NA,NA,NA,NA
5007,206,NA,NA,NA,NA,NA,NA
5007,207,NA,NA,NA,NA,NA,NA
5007,301,NA,NA,NA,NA,NA,NA
5007,302,NA,NA,NA,NA,NA,NA
5007,303,NA,NA,NA,NA,NA,NA
5007,304,NA,NA,NA,NA,NA,NA
5007,305,NA,NA,NA,NA,NA,NA
5007,306,NA,NA,NA,NA,NA,NA
5007,307,NA,NA,NA,NA,NA,NA
5007,308,NA,NA,NA,NA,NA,NA
5007,309,NA,NA,NA,NA,NA,NA
5007,310,NA,NA,NA,NA,NA,NA
5007,400,NA,NA,NA,NA,NA,NA
5007,500,NA,NA,NA,NA,NA,NA
5007,600,NA,NA,NA,NA,NA,NA
5008,101,NA,NA,NA,NA,NA,NA
5008,102,NA,NA,NA,NA,NA,NA
5008,103,NA,NA,NA,NA,NA,NA
5008,104,NA,NA,NA,NA,NA,NA
5008,105,NA,NA,NA,NA,NA,NA
5008,106,NA,NA,NA,NA,NA,NA
5008,107,NA,NA,NA,NA,NA,NA
5008,108,NA,NA,NA,NA,NA,NA
5008,201,NA,NA,NA,NA,NA,NA
5008,202,NA,NA,NA,NA,NA,NA
5008,203,NA,NA,NA,NA,NA,NA
5008,204,NA,NA,NA,NA,NA,NA
5008,205,NA,NA,NA,NA,NA,NA
5008,206,NA,NA,NA,NA,NA,NA
5008,207,NA,NA,NA,NA,NA,NA
5008,301,NA,NA,NA,NA,NA,NA
5008,302,NA,NA,NA,NA,NA,NA
5008,303,NA,NA,NA,NA,NA,NA
5008,304,NA,NA,NA,NA,NA,NA
5008,305,NA,NA,NA,NA,NA,NA
5008,306,NA,NA,NA,NA,NA,NA
5008,307,NA,NA,NA,NA,NA,NA
5008,308,NA,NA,NA,NA,NA,NA
5008,309,NA,NA,NA,NA,NA,NA
5008,310,NA,NA,NA,NA,NA,NA
5008,400,NA,NA,NA,NA,NA,NA
5008,500,NA,NA,NA,NA,NA,NA
5008,600,NA,NA,NA,NA,NA,NA
5009,101,NA,NA,NA,NA,NA,NA
5009,102,NA,NA,NA,NA,NA,NA
5009,103,NA,NA,NA,NA,NA,NA
5009,104,NA,NA,NA,NA,NA,NA
5009,105,NA,NA,NA,NA,NA,NA
5009,106,NA,NA,NA,NA,NA,NA
5009,107,NA,NA,NA,NA,NA,NA
5009,108,NA,NA,NA,NA,NA,NA
5009,201,NA,NA,NA,NA,NA,NA
