ubicageo_f,mercpira_d,rnsnni1,unidmedi_h,bienrr1,bienrr2
8017,5,9,97,NSS,NSS
8017,6,9,97,NSS,NSS
8017,7,9,97,NSS,NSS
8017,8,9,97,NSS,NSS
8017,9,9,97,NSS,NSS
8017,10,9,97,NSS,NSS
8017,11,9,97,NSS,NSS
8017,12,9,97,NSS,NSS
8017,13,9,97,NSS,NSS
8017,14,9,97,NSS,NSS
8017,15,9,97,NSS,NSS
8017,16,9,97,NSS,NSS
8017,17,9,97,NSS,NSS
8017,18,9,97,NSS,NSS
8017,19,9,97,NSS,NSS
8017,20,9,97,NSS,NSS
8017,21,9,97,NSS,NSS
8017,22,9,97,NSS,NSS
8017,23,9,97,NSS,NSS
8018,1,2,0,NA,NA
8018,2,2,0,NA,NA
8018,3,2,0,NA,NA
8018,4,2,0,NA,NA
8018,5,2,0,NA,NA
8018,6,2,0,NA,NA
8018,7,2,0,NA,NA
8018,8,2,0,NA,NA
8018,9,2,0,NA,NA
8018,10,2,0,NA,NA
8018,11,2,0,NA,NA
8018,12,2,0,NA,NA
8018,13,2,0,NA,NA
8018,14,2,0,NA,NA
8018,15,2,0,NA,NA
8018,16,2,0,NA,NA
8018,17,2,0,NA,NA
8018,18,2,0,NA,NA
8018,19,2,0,NA,NA
8018,20,2,0,NA,NA
8018,21,2,0,NA,NA
8018,22,2,0,NA,NA
8018,23,2,0,NA,NA
8019,1,1,1,16,1
8019,2,1,1,19,3
8019,3,1,1,42,1
8019,4,1,1,4,0
8019,5,1,1,115,0
8019,6,1,1,223,5
8019,7,1,1,52,1
8019,8,1,1,37,0
8019,9,1,1,723,8
8019,10,2,0,NA,NA
8019,11,1,1,328,2
8019,12,1,1,59,0
8019,13,1,1,169,2
8019,14,1,1,101,0
8019,15,1,1,36,0
8019,16,1,5,12288259,6496
8019,17,2,0,NA,NA
8019,18,2,0,NA,NA
8019,19,1,1,413,6
8019,20,1,1,75,4
8019,21,1,1,321,2
8019,22,1,1,17,1
8019,23,1,1,715,26
8020,1,2,0,NA,NA
8020,2,2,0,NA,NA
8020,3,2,0,NA,NA
8020,4,2,0,NA,NA
8020,5,2,0,NA,NA
8020,6,2,0,NA,NA
8020,7,2,0,NA,NA
8020,8,2,0,NA,NA
8020,9,2,0,NA,NA
8020,10,2,0,NA,NA
8020,11,2,0,NA,NA
8020,12,2,0,NA,NA
8020,13,2,0,NA,NA
8020,14,2,0,NA,NA
8020,15,2,0,NA,NA
8020,16,2,0,NA,NA
8020,17,2,0,NA,NA
8020,18,2,0,NA,NA
8020,19,2,0,NA,NA
8020,20,2,0,NA,NA
8020,21,2,0,NA,NA
8020,22,2,0,NA,NA
8020,23,2,0,NA,NA
8021,1,2,0,NA,NA
8021,2,2,0,NA,NA
8021,3,2,0,NA,NA
8021,4,2,0,NA,NA
8021,5,2,0,NA,NA
8021,6,2,0,NA,NA
8021,7,2,0,NA,NA
8021,8,2,0,NA,NA
8021,9,2,0,NA,NA
8021,10,2,0,NA,NA
8021,11,2,0,NA,NA
8021,12,2,0,NA,NA
8021,13,2,0,NA,NA
8021,14,2,0,NA,NA
8021,15,2,0,NA,NA
8021,16,2,0,NA,NA
8021,17,2,0,NA,NA
8021,18,2,0,NA,NA
8021,19,2,0,NA,NA
8021,20,2,0,NA,NA
8021,21,2,0,NA,NA
8021,22,2,0,NA,NA
8021,23,2,0,NA,NA
8022,1,2,0,NA,NA
8022,2,2,0,NA,NA
8022,3,2,0,NA,NA
8022,4,2,0,NA,NA
8022,5,2,0,NA,NA
8022,6,2,0,NA,NA
8022,7,2,0,NA,NA
8022,8,2,0,NA,NA
8022,9,2,0,NA,NA
8022,10,2,0,NA,NA
8022,11,2,0,NA,NA
8022,12,2,0,NA,NA
8022,13,2,0,NA,NA
8022,14,2,0,NA,NA
8022,15,2,0,NA,NA
8022,16,2,0,NA,NA
8022,17,2,0,NA,NA
8022,18,2,0,NA,NA
8022,19,2,0,NA,NA
8022,20,2,0,NA,NA
8022,21,2,0,NA,NA
8022,22,2,0,NA,NA
8022,23,2,0,NA,NA
8023,1,2,0,NA,NA
8023,2,2,0,NA,NA
8023,3,2,0,NA,NA
8023,4,2,0,NA,NA
8023,5,2,0,NA,NA
8023,6,2,0,NA,NA
8023,7,2,0,NA,NA
8023,8,2,0,NA,NA
8023,9,2,0,NA,NA
8023,10,2,0,NA,NA
8023,11,2,0,NA,NA
8023,12,2,0,NA,NA
8023,13,2,0,NA,NA
8023,14,2,0,NA,NA
8023,15,2,0,NA,NA
8023,16,2,0,NA,NA
8023,17,2,0,NA,NA
8023,18,2,0,NA,NA
8023,19,2,0,NA,NA
8023,20,2,0,NA,NA
8023,21,2,0,NA,NA
8023,22,2,0,NA,NA
8023,23,2,0,NA,NA
8024,1,2,0,NA,NA
8024,2,2,0,NA,NA
8024,3,2,0,NA,NA
8024,4,2,0,NA,NA
8024,5,1,1,2,0
8024,6,2,0,NA,NA
8024,7,2,0,NA,NA
8024,8,2,0,NA,NA
8024,9,1,1,1,0
8024,10,2,0,NA,NA
8024,11,2,0,NA,NA
8024,12,2,0,NA,NA
8024,13,2,0,NA,NA
8024,14,2,0,NA,NA
8024,15,2,0,NA,NA
8024,16,2,0,NA,NA
8024,17,2,0,NA,NA
8024,18,2,0,NA,NA
8024,19,1,1,1,1
8024,20,2,0,NA,NA
8024,21,2,0,NA,NA
8024,22,2,0,NA,NA
8024,23,2,0,NA,NA
8025,1,2,0,NA,NA
8025,2,2,0,NA,NA
8025,3,2,0,NA,NA
8025,4,2,0,NA,NA
8025,5,2,0,NA,NA
8025,6,2,0,NA,NA
8025,7,2,0,NA,NA
8025,8,2,0,NA,NA
8025,9,2,0,NA,NA
8025,10,2,0,NA,NA
8025,11,2,0,NA,NA
8025,12,2,0,NA,NA
8025,13,2,0,NA,NA
8025,14,2,0,NA,NA
8025,15,2,0,NA,NA
8025,16,2,0,NA,NA
8025,17,2,0,NA,NA
8025,18,2,0,NA,NA
8025,19,2,0,NA,NA
8025,20,2,0,NA,NA
8025,21,2,0,NA,NA
8025,22,2,0,NA,NA
8025,23,2,0,NA,NA
8026,1,2,0,NA,NA
8026,2,2,0,NA,NA
8026,3,2,0,NA,NA
8026,4,2,0,NA,NA
8026,5,2,0,NA,NA
8026,6,2,0,NA,NA
8026,7,2,0,NA,NA
8026,8,2,0,NA,NA
8026,9,2,0,NA,NA
8026,10,2,0,NA,NA
8026,11,2,0,NA,NA
8026,12,2,0,NA,NA
8026,13,2,0,NA,NA
8026,14,2,0,NA,NA
8026,15,2,0,NA,NA
8026,16,2,0,NA,NA
8026,17,2,0,NA,NA
8026,18,2,0,NA,NA
8026,19,2,0,NA,NA
8026,20,2,0,NA,NA
8026,21,2,0,NA,NA
8026,22,2,0,NA,NA
8026,23,2,0,NA,NA
8027,1,2,0,NA,NA
8027,2,2,0,NA,NA
8027,3,2,0,NA,NA
8027,4,2,0,NA,NA
8027,5,2,0,NA,NA
8027,6,2,0,NA,NA
8027,7,2,0,NA,NA
8027,8,1,1,4,4
8027,9,2,0,NA,NA
8027,10,2,0,NA,NA
8027,11,2,0,NA,NA
8027,12,2,0,NA,NA
8027,13,2,0,NA,NA
8027,14,2,0,NA,NA
8027,15,2,0,NA,NA
8027,16,2,0,NA,NA
8027,17,2,0,NA,NA
8027,18,2,0,NA,NA
8027,19,2,0,NA,NA
8027,20,1,1,1,1
8027,21,2,0,NA,NA
8027,22,2,0,NA,NA
8027,23,2,0,NA,NA
8028,1,2,0,NA,NA
8028,2,2,0,NA,NA
8028,3,2,0,NA,NA
8028,4,2,0,NA,NA
8028,5,2,0,NA,NA
8028,6,2,0,NA,NA
8028,7,2,0,NA,NA
8028,8,2,0,NA,NA
8028,9,2,0,NA,NA
8028,10,2,0,NA,NA
8028,11,2,0,NA,NA
8028,12,2,0,NA,NA
8028,13,2,0,NA,NA
8028,14,2,0,NA,NA
8028,15,2,0,NA,NA
8028,16,2,0,NA,NA
8028,17,2,0,NA,NA
8028,18,2,0,NA,NA
8028,19,2,0,NA,NA
8028,20,2,0,NA,NA
8028,21,2,0,NA,NA
8028,22,2,0,NA,NA
8028,23,2,0,NA,NA
8029,1,2,0,NA,NA
8029,2,2,0,NA,NA
8029,3,2,0,NA,NA
8029,4,2,0,NA,NA
8029,5,2,0,NA,NA
8029,6,2,0,NA,NA
8029,7,2,0,NA,NA
8029,8,1,1,5,5
8029,9,2,0,NA,NA
8029,10,2,0,NA,NA
8029,11,2,0,NA,NA
8029,12,2,0,NA,NA
8029,13,2,0,NA,NA
8029,14,2,0,NA,NA
8029,15,2,0,NA,NA
8029,16,2,0,NA,NA
8029,17,2,0,NA,NA
8029,18,2,0,NA,NA
8029,19,2,0,NA,NA
8029,20,2,0,NA,NA
8029,21,2,0,NA,NA
8029,22,2,0,NA,NA
8029,23,2,0,NA,NA
8030,1,2,0,NA,NA
8030,2,2,0,NA,NA
8030,3,2,0,NA,NA
8030,4,2,0,NA,NA
8030,5,2,0,NA,NA
8030,6,2,0,NA,NA
8030,7,2,0,NA,NA
8030,8,2,0,NA,NA
8030,9,2,0,NA,NA
8030,10,2,0,NA,NA
8030,11,2,0,NA,NA
8030,12,2,0,NA,NA
8030,13,2,0,NA,NA
8030,14,2,0,NA,NA
8030,15,2,0,NA,NA
8030,16,2,0,NA,NA
8030,17,2,0,NA,NA
8030,18,2,0,NA,NA
8030,19,2,0,NA,NA
8030,20,2,0,NA,NA
8030,21,2,0,NA,NA
8030,22,2,0,NA,NA
8030,23,2,0,NA,NA
8031,1,2,0,NA,NA
8031,2,2,0,NA,NA
8031,3,2,0,NA,NA
8031,4,2,0,NA,NA
8031,5,2,0,NA,NA
8031,6,2,0,NA,NA
8031,7,2,0,NA,NA
8031,8,2,0,NA,NA
8031,9,2,0,NA,NA
8031,10,2,0,NA,NA
8031,11,2,0,NA,NA
8031,12,2,0,NA,NA
8031,13,2,0,NA,NA
8031,14,2,0,NA,NA
8031,15,2,0,NA,NA
8031,16,2,0,NA,NA
8031,17,2,0,NA,NA
8031,18,2,0,NA,NA
8031,19,2,0,NA,NA
8031,20,2,0,NA,NA
8031,21,2,0,NA,NA
8031,22,2,0,NA,NA
8031,23,2,0,NA,NA
8032,1,9,97,NSS,NSS
8032,2,9,97,NSS,NSS
8032,3,9,97,NSS,NSS
8032,4,9,97,NSS,NSS
8032,5,9,97,NSS,NSS
8032,6,9,97,NSS,NSS
8032,7,9,97,NSS,NSS
8032,8,9,97,NSS,NSS
8032,9,9,97,NSS,NSS
8032,10,2,0,NA,NA
8032,11,9,97,NSS,NSS
8032,12,1,1,1626,1626
8032,13,9,97,NSS,NSS
8032,14,9,97,NSS,NSS
8032,15,9,97,NSS,NSS
8032,16,9,97,NSS,NSS
8032,17,9,97,NSS,NSS
8032,18,9,97,NSS,NSS
8032,19,9,97,NSS,NSS
8032,20,9,97,NSS,NSS
8032,21,9,97,NSS,NSS
8032,22,9,97,NSS,NSS
8032,23,9,97,NSS,NSS
8033,1,2,0,NA,NA
8033,2,2,0,NA,NA
8033,3,2,0,NA,NA
8033,4,2,0,NA,NA
8033,5,2,0,NA,NA
8033,6,2,0,NA,NA
8033,7,2,0,NA,NA
8033,8,2,0,NA,NA
8033,9,2,0,NA,NA
8033,10,2,0,NA,NA
8033,11,2,0,NA,NA
8033,12,2,0,NA,NA
8033,13,2,0,NA,NA
8033,14,2,0,NA,NA
8033,15,2,0,NA,NA
8033,16,2,0,NA,NA
8033,17,2,0,NA,NA
8033,18,2,0,NA,NA
8033,19,2,0,NA,NA
8033,20,2,0,NA,NA
8033,21,2,0,NA,NA
8033,22,2,0,NA,NA
8033,23,2,0,NA,NA
8034,1,2,0,NA,NA
8034,2,2,0,NA,NA
8034,3,2,0,NA,NA
8034,4,2,0,NA,NA
8034,5,2,0,NA,NA
8034,6,2,0,NA,NA
8034,7,2,0,NA,NA
8034,8,2,0,NA,NA
8034,9,2,0,NA,NA
8034,10,2,0,NA,NA
8034,11,2,0,NA,NA
8034,12,2,0,NA,NA
8034,13,2,0,NA,NA
8034,14,2,0,NA,NA
8034,15,2,0,NA,NA
8034,16,2,0,NA,NA
8034,17,2,0,NA,NA
8034,18,2,0,NA,NA
8034,19,2,0,NA,NA
8034,20,2,0,NA,NA
8034,21,2,0,NA,NA
8034,22,2,0,NA,NA
8034,23,2,0,NA,NA
8035,1,2,0,NA,NA
8035,2,2,0,NA,NA
8035,3,2,0,NA,NA
8035,4,2,0,NA,NA
8035,5,2,0,NA,NA
8035,6,2,0,NA,NA
8035,7,1,1,3,0
8035,8,2,0,NA,NA
8035,9,2,0,NA,NA
8035,10,2,0,NA,NA
8035,11,2,0,NA,NA
8035,12,2,0,NA,NA
8035,13,2,0,NA,NA
8035,14,2,0,NA,NA
8035,15,2,0,NA,NA
8035,16,2,0,NA,NA
8035,17,2,0,NA,NA
8035,18,2,0,NA,NA
8035,19,2,0,NA,NA
8035,20,2,0,NA,NA
8035,21,2,0,NA,NA
8035,22,2,0,NA,NA
8035,23,2,0,NA,NA
8036,1,2,0,NA,NA
8036,2,2,0,NA,NA
8036,3,2,0,NA,NA
8036,4,2,0,NA,NA
8036,5,2,0,NA,NA
8036,6,1,4,15,0
8036,7,1,1,4,0
8036,8,2,0,NA,NA
8036,9,1,1,1,0
8036,10,2,0,NA,NA
8036,11,1,1,6,0
8036,12,2,0,NA,NA
8036,13,2,0,NA,NA
8036,14,2,0,NA,NA
8036,15,2,0,NA,NA
8036,16,2,0,NA,NA
8036,17,2,0,NA,NA
8036,18,2,0,NA,NA
8036,19,2,0,NA,NA
8036,20,1,1,3,0
8036,21,1,1,2,0
8036,22,2,0,NA,NA
8036,23,2,0,NA,NA
8037,1,2,0,NA,NA
8037,2,2,0,NA,NA
8037,3,2,0,NA,NA
8037,4,2,0,NA,NA
8037,5,2,0,NA,NA
8037,6,2,0,NA,NA
8037,7,2,0,NA,NA
8037,8,2,0,NA,NA
8037,9,2,0,NA,NA
8037,10,2,0,NA,NA
8037,11,2,0,NA,NA
8037,12,2,0,NA,NA
8037,13,2,0,NA,NA
8037,14,2,0,NA,NA
8037,15,2,0,NA,NA
8037,16,1,5,438072,438072
8037,17,2,0,NA,NA
8037,18,2,0,NA,NA
8037,19,2,0,NA,NA
8037,20,2,0,NA,NA
8037,21,2,0,NA,NA
8037,22,2,0,NA,NA
8037,23,2,0,NA,NA
8038,1,1,1,1,0
8038,2,2,0,NA,NA
8038,3,2,0,NA,NA
8038,4,2,0,NA,NA
8038,5,2,0,NA,NA
8038,6,1,1,3,1
8038,7,1,1,1,0
8038,8,2,0,NA,NA
8038,9,1,1,2,1
8038,10,2,0,NA,NA
8038,11,1,1,11,5
8038,12,1,1,3,1
8038,13,1,1,1,1
8038,14,2,0,NA,NA
8038,15,2,0,NA,NA
8038,16,1,1,4,2
8038,17,2,0,NA,NA
8038,18,2,0,NA,NA
8038,19,1,1,6,1
8038,20,1,1,7,3
8038,21,1,1,4,1
8038,22,2,0,NA,NA
8038,23,2,0,NA,NA
8039,1,2,0,NA,NA
8039,2,2,0,NA,NA
8039,3,2,0,NA,NA
8039,4,2,0,NA,NA
8039,5,2,0,NA,NA
8039,6,2,0,NA,NA
8039,7,2,0,NA,NA
8039,8,2,0,NA,NA
8039,9,2,0,NA,NA
8039,10,2,0,NA,NA
8039,11,1,1,5,0
8039,12,2,0,NA,NA
8039,13,2,0,NA,NA
8039,14,2,0,NA,NA
8039,15,2,0,NA,NA
8039,16,2,0,NA,NA
8039,17,2,0,NA,NA
8039,18,2,0,NA,NA
8039,19,2,0,NA,NA
8039,20,2,0,NA,NA
8039,21,2,0,NA,NA
8039,22,2,0,NA,NA
8039,23,1,2,5,0
8040,1,2,0,NA,NA
8040,2,2,0,NA,NA
8040,3,2,0,NA,NA
8040,4,2,0,NA,NA
8040,5,2,0,NA,NA
8040,6,1,4,3,0
8040,7,1,1,2,0
8040,8,1,1,1,0
8040,9,1,1,3,0
8040,10,2,0,NA,NA
8040,11,1,1,4,0
8040,12,1,1,3,0
8040,13,2,0,NA,NA
8040,14,1,1,1,0
8040,15,2,0,NA,NA
8040,16,1,5,7500,0
8040,17,2,0,NA,NA
8040,18,2,0,NA,NA
8040,19,1,1,2,0
8040,20,1,1,1,0
8040,21,1,1,5,0
8040,22,2,0,NA,NA
8040,23,2,0,NA,NA
8041,1,2,0,NA,NA
8041,2,2,0,NA,NA
8041,3,2,0,NA,NA
8041,4,2,0,NA,NA
8041,5,2,0,NA,NA
8041,6,2,0,NA,NA
8041,7,2,0,NA,NA
8041,8,2,0,NA,NA
8041,9,2,0,NA,NA
8041,10,2,0,NA,NA
8041,11,2,0,NA,NA
8041,12,2,0,NA,NA
8041,13,2,0,NA,NA
8041,14,2,0,NA,NA
8041,15,2,0,NA,NA
8041,16,2,0,NA,NA
8041,17,2,0,NA,NA
8041,18,2,0,NA,NA
8041,19,2,0,NA,NA
8041,20,2,0,NA,NA
8041,21,2,0,NA,NA
8041,22,2,0,NA,NA
8041,23,2,0,NA,NA
8042,1,2,0,NA,NA
8042,2,2,0,NA,NA
8042,3,2,0,NA,NA
8042,4,2,0,NA,NA
8042,5,2,0,NA,NA
8042,6,2,0,NA,NA
8042,7,2,0,NA,NA
8042,8,2,0,NA,NA
8042,9,2,0,NA,NA
8042,10,2,0,NA,NA
8042,11,2,0,NA,NA
8042,12,2,0,NA,NA
8042,13,2,0,NA,NA
8042,14,2,0,NA,NA
8042,15,2,0,NA,NA
8042,16,2,0,NA,NA
8042,17,2,0,NA,NA
8042,18,2,0,NA,NA
8042,19,2,0,NA,NA
8042,20,2,0,NA,NA
8042,21,2,0,NA,NA
8042,22,2,0,NA,NA
8042,23,2,0,NA,NA
8043,1,2,0,NA,NA
8043,2,2,0,NA,NA
8043,3,2,0,NA,NA
8043,4,2,0,NA,NA
8043,5,2,0,NA,NA
8043,6,2,0,NA,NA
8043,7,2,0,NA,NA
8043,8,2,0,NA,NA
8043,9,2,0,NA,NA
8043,10,2,0,NA,NA
8043,11,2,0,NA,NA
8043,12,2,0,NA,NA
8043,13,2,0,NA,NA
8043,14,2,0,NA,NA
8043,15,2,0,NA,NA
8043,16,2,0,NA,NA
8043,17,2,0,NA,NA
8043,18,2,0,NA,NA
8043,19,2,0,NA,NA
8043,20,2,0,NA,NA
8043,21,2,0,NA,NA
8043,22,2,0,NA,NA
8043,23,2,0,NA,NA
8044,1,2,0,NA,NA
8044,2,2,0,NA,NA
8044,3,2,0,NA,NA
8044,4,2,0,NA,NA
8044,5,2,0,NA,NA
8044,6,2,0,NA,NA
8044,7,1,1,1,1
8044,8,2,0,NA,NA
8044,9,2,0,NA,NA
8044,10,2,0,NA,NA
8044,11,1,2,2,2
8044,12,2,0,NA,NA
8044,13,2,0,NA,NA
8044,14,2,0,NA,NA
8044,15,2,0,NA,NA
8044,16,2,0,NA,NA
8044,17,2,0,NA,NA
8044,18,2,0,NA,NA
8044,19,2,0,NA,NA
8044,20,2,0,NA,NA
8044,21,2,0,NA,NA
8044,22,2,0,NA,NA
8044,23,2,0,NA,NA
8045,1,2,0,NA,NA
8045,2,2,0,NA,NA
8045,3,1,1,3,3
8045,4,2,0,NA,NA
8045,5,2,0,NA,NA
8045,6,2,0,NA,NA
8045,7,2,0,NA,NA
8045,8,1,1,1,1
8045,9,1,1,4,4
8045,10,2,0,NA,NA
8045,11,1,1,8,8
8045,12,2,0,NA,NA
8045,13,1,1,1,1
8045,14,2,0,NA,NA
8045,15,2,0,NA,NA
8045,16,1,5,75000,75000
8045,17,2,0,NA,NA
8045,18,2,0,NA,NA
8045,19,1,1,2,2
8045,20,1,1,10,10
8045,21,1,1,1,1
8045,22,2,0,NA,NA
8045,23,2,0,NA,NA
8046,1,2,0,NA,NA
8046,2,2,0,NA,NA
8046,3,2,0,NA,NA
8046,4,2,0,NA,NA
8046,5,2,0,NA,NA
8046,6,2,0,NA,NA
8046,7,2,0,NA,NA
8046,8,2,0,NA,NA
8046,9,2,0,NA,NA
8046,10,2,0,NA,NA
8046,11,2,0,NA,NA
8046,12,2,0,NA,NA
8046,13,2,0,NA,NA
8046,14,2,0,NA,NA
8046,15,2,0,NA,NA
8046,16,2,0,NA,NA
8046,17,2,0,NA,NA
8046,18,2,0,NA,NA
8046,19,2,0,NA,NA
8046,20,2,0,NA,NA
8046,21,2,0,NA,NA
8046,22,2,0,NA,NA
8046,23,2,0,NA,NA
8047,1,2,0,NA,NA
8047,2,2,0,NA,NA
8047,3,2,0,NA,NA
8047,4,2,0,NA,NA
8047,5,2,0,NA,NA
8047,6,2,0,NA,NA
8047,7,2,0,NA,NA
8047,8,2,0,NA,NA
8047,9,2,0,NA,NA
8047,10,2,0,NA,NA
8047,11,2,0,NA,NA
8047,12,2,0,NA,NA
8047,13,2,0,NA,NA
8047,14,2,0,NA,NA
8047,15,2,0,NA,NA
8047,16,2,0,NA,NA
8047,17,2,0,NA,NA
8047,18,2,0,NA,NA
8047,19,2,0,NA,NA
8047,20,2,0,NA,NA
8047,21,2,0,NA,NA
8047,22,2,0,NA,NA
8047,23,2,0,NA,NA
8048,1,2,0,NA,NA
8048,2,2,0,NA,NA
8048,3,2,0,NA,NA
8048,4,2,0,NA,NA
8048,5,2,0,NA,NA
8048,6,2,0,NA,NA
8048,7,2,0,NA,NA
8048,8,2,0,NA,NA
8048,9,2,0,NA,NA
8048,10,2,0,NA,NA
8048,11,1,1,10,10
8048,12,2,0,NA,NA
8048,13,2,0,NA,NA
8048,14,2,0,NA,NA
8048,15,2,0,NA,NA
8048,16,1,5,12,10
8048,17,2,0,NA,NA
8048,18,2,0,NA,NA
8048,19,2,0,NA,NA
8048,20,2,0,NA,NA
8048,21,2,0,NA,NA
8048,22,2,0,NA,NA
8048,23,2,0,NA,NA
8049,1,2,0,NA,NA
8049,2,2,0,NA,NA
8049,3,2,0,NA,NA
8049,4,2,0,NA,NA
8049,5,2,0,NA,NA
8049,6,2,0,NA,NA
8049,7,2,0,NA,NA
8049,8,2,0,NA,NA
8049,9,2,0,NA,NA
8049,10,2,0,NA,NA
8049,11,2,0,NA,NA
8049,12,2,0,NA,NA
8049,13,2,0,NA,NA
8049,14,2,0,NA,NA
8049,15,2,0,NA,NA
8049,16,2,0,NA,NA
8049,17,2,0,NA,NA
8049,18,2,0,NA,NA
8049,19,2,0,NA,NA
8049,20,2,0,NA,NA
8049,21,2,0,NA,NA
8049,22,2,0,NA,NA
8049,23,2,0,NA,NA
8050,1,9,97,NSS,NSS
8050,2,9,97,NSS,NSS
8050,3,9,97,NSS,NSS
8050,4,9,97,NSS,NSS
8050,5,9,97,NSS,NSS
8050,6,9,97,NSS,NSS
8050,7,9,97,NSS,NSS
8050,8,9,97,NSS,NSS
8050,9,9,97,NSS,NSS
8050,10,9,97,NSS,NSS
8050,11,9,97,NSS,NSS
8050,12,9,97,NSS,NSS
8050,13,9,97,NSS,NSS
8050,14,9,97,NSS,NSS
8050,15,9,97,NSS,NSS
8050,16,9,97,NSS,NSS
8050,17,9,97,NSS,NSS
8050,18,9,97,NSS,NSS
8050,19,9,97,NSS,NSS
8050,20,9,97,NSS,NSS
8050,21,9,97,NSS,NSS
8050,22,9,97,NSS,NSS
8050,23,9,97,NSS,NSS
8051,1,2,0,NA,NA
8051,2,2,0,NA,NA
8051,3,2,0,NA,NA
8051,4,2,0,NA,NA
8051,5,2,0,NA,NA
8051,6,2,0,NA,NA
8051,7,2,0,NA,NA
8051,8,2,0,NA,NA
8051,9,2,0,NA,NA
8051,10,2,0,NA,NA
8051,11,2,0,NA,NA
8051,12,2,0,NA,NA
8051,13,2,0,NA,NA
8051,14,2,0,NA,NA
8051,15,2,0,NA,NA
8051,16,2,0,NA,NA
8051,17,2,0,NA,NA
8051,18,2,0,NA,NA
8051,19,2,0,NA,NA
8051,20,2,0,NA,NA
8051,21,2,0,NA,NA
8051,22,2,0,NA,NA
8051,23,2,0,NA,NA
8052,1,2,0,NA,NA
8052,2,2,0,NA,NA
8052,3,2,0,NA,NA
8052,4,2,0,NA,NA
8052,5,2,0,NA,NA
8052,6,2,0,NA,NA
8052,7,1,1,12,4
8052,8,2,0,NA,NA
8052,9,1,1,6,2
8052,10,2,0,NA,NA
8052,11,1,1,20,3
8052,12,2,0,NA,NA
8052,13,2,0,NA,NA
8052,14,2,0,NA,NA
8052,15,2,0,NA,NA
8052,16,2,0,NA,NA
8052,17,2,0,NA,NA
8052,18,2,0,NA,NA
8052,19,1,1,13,5
8052,20,1,1,7,5
8052,21,2,0,NA,NA
8052,22,2,0,NA,NA
8052,23,2,0,NA,NA
8053,1,2,0,NA,NA
8053,2,2,0,NA,NA
8053,3,2,0,NA,NA
8053,4,2,0,NA,NA
8053,5,2,0,NA,NA
8053,6,2,0,NA,NA
8053,7,2,0,NA,NA
8053,8,2,0,NA,NA
8053,9,2,0,NA,NA
8053,10,2,0,NA,NA
8053,11,2,0,NA,NA
8053,12,2,0,NA,NA
8053,13,2,0,NA,NA
8053,14,2,0,NA,NA
8053,15,2,0,NA,NA
8053,16,2,0,NA,NA
8053,17,2,0,NA,NA
8053,18,2,0,NA,NA
8053,19,2,0,NA,NA
8053,20,2,0,NA,NA
8053,21,2,0,NA,NA
8053,22,2,0,NA,NA
8053,23,2,0,NA,NA
8054,1,2,0,NA,NA
8054,2,2,0,NA,NA
8054,3,2,0,NA,NA
8054,4,2,0,NA,NA
8054,5,2,0,NA,NA
8054,6,2,0,NA,NA
8054,7,2,0,NA,NA
8054,8,2,0,NA,NA
8054,9,2,0,NA,NA
8054,10,2,0,NA,NA
8054,11,2,0,NA,NA
8054,12,2,0,NA,NA
8054,13,2,0,NA,NA
8054,14,2,0,NA,NA
8054,15,2,0,NA,NA
8054,16,2,0,NA,NA
8054,17,2,0,NA,NA
8054,18,2,0,NA,NA
8054,19,2,0,NA,NA
8054,20,2,0,NA,NA
8054,21,2,0,NA,NA
8054,22,2,0,NA,NA
8054,23,2,0,NA,NA
8055,1,2,0,NA,NA
8055,2,2,0,NA,NA
8055,3,2,0,NA,NA
8055,4,2,0,NA,NA
8055,5,2,0,NA,NA
8055,6,9,97,NSS,NSS
8055,7,2,0,NA,NA
8055,8,2,0,NA,NA
8055,9,2,0,NA,NA
8055,10,2,0,NA,NA
8055,11,1,1,23,10
8055,12,2,0,NA,NA
8055,13,2,0,NA,NA
8055,14,2,0,NA,NA
8055,15,2,0,NA,NA
8055,16,2,0,NA,NA
8055,17,2,0,NA,NA
8055,18,2,0,NA,NA
8055,19,1,1,5,0
8055,20,1,1,3,1
8055,21,2,0,NA,NA
8055,22,2,0,NA,NA
8055,23,2,0,NA,NA
8056,1,2,0,NA,NA
8056,2,2,0,NA,NA
8056,3,2,0,NA,NA
8056,4,2,0,NA,NA
8056,5,2,0,NA,NA
8056,6,2,0,NA,NA
8056,7,2,0,NA,NA
8056,8,1,1,9,0
8056,9,2,0,NA,NA
8056,10,2,0,NA,NA
8056,11,2,0,NA,NA
8056,12,2,0,NA,NA
8056,13,2,0,NA,NA
8056,14,2,0,NA,NA
8056,15,2,0,NA,NA
8056,16,2,0,NA,NA
8056,17,2,0,NA,NA
8056,18,2,0,NA,NA
8056,19,2,0,NA,NA
8056,20,2,0,NA,NA
8056,21,2,0,NA,NA
8056,22,2,0,NA,NA
8056,23,2,0,NA,NA
8057,1,2,0,NA,NA
8057,2,2,0,NA,NA
8057,3,2,0,NA,NA
8057,4,2,0,NA,NA
8057,5,2,0,NA,NA
8057,6,2,0,NA,NA
8057,7,2,0,NA,NA
8057,8,2,0,NA,NA
8057,9,2,0,NA,NA
8057,10,2,0,NA,NA
8057,11,2,0,NA,NA
8057,12,2,0,NA,NA
8057,13,2,0,NA,NA
8057,14,2,0,NA,NA
8057,15,2,0,NA,NA
8057,16,2,0,NA,NA
