ubicageo_f,animales_a,rnsnni1,anirep1,anirep2
20245,11,2,NA,NA
20245,12,1,9,0
20245,13,2,NA,NA
20245,14,2,NA,NA
20245,15,2,NA,NA
20245,16,2,NA,NA
20245,17,2,NA,NA
20245,18,1,3,0
20245,20,2,NA,NA
20246,11,2,NA,NA
20246,12,2,NA,NA
20246,13,2,NA,NA
20246,14,2,NA,NA
20246,15,2,NA,NA
20246,16,2,NA,NA
20246,17,2,NA,NA
20246,18,2,NA,NA
20246,20,2,NA,NA
20247,11,2,NA,NA
20247,12,2,NA,NA
20247,13,2,NA,NA
20247,14,2,NA,NA
20247,15,2,NA,NA
20247,16,2,NA,NA
20247,17,2,NA,NA
20247,18,2,NA,NA
20247,20,2,NA,NA
20248,11,2,NA,NA
20248,12,2,NA,NA
20248,13,2,NA,NA
20248,14,2,NA,NA
20248,15,2,NA,NA
20248,16,2,NA,NA
20248,17,2,NA,NA
20248,18,2,NA,NA
20248,20,2,NA,NA
20249,11,2,NA,NA
20249,12,2,NA,NA
20249,13,2,NA,NA
20249,14,2,NA,NA
20249,15,2,NA,NA
20249,16,2,NA,NA
20249,17,2,NA,NA
20249,18,2,NA,NA
20249,20,2,NA,NA
20250,11,2,NA,NA
20250,12,2,NA,NA
20250,13,2,NA,NA
20250,14,2,NA,NA
20250,15,2,NA,NA
20250,16,2,NA,NA
20250,17,2,NA,NA
20250,18,2,NA,NA
20250,20,2,NA,NA
20251,11,2,NA,NA
20251,12,2,NA,NA
20251,13,2,NA,NA
20251,14,2,NA,NA
20251,15,2,NA,NA
20251,16,2,NA,NA
20251,17,2,NA,NA
20251,18,2,NA,NA
20251,20,2,NA,NA
20252,11,2,NA,NA
20252,12,2,NA,NA
20252,13,2,NA,NA
20252,14,2,NA,NA
20252,15,2,NA,NA
20252,16,2,NA,NA
20252,17,2,NA,NA
20252,18,2,NA,NA
20252,20,2,NA,NA
20253,11,1,15,0
20253,12,2,NA,NA
20253,13,2,NA,NA
20253,14,2,NA,NA
20253,15,2,NA,NA
20253,16,2,NA,NA
20253,17,2,NA,NA
20253,18,2,NA,NA
20253,20,2,NA,NA
20254,11,2,NA,NA
20254,12,2,NA,NA
20254,13,2,NA,NA
20254,14,2,NA,NA
20254,15,2,NA,NA
20254,16,2,NA,NA
20254,17,2,NA,NA
20254,18,2,NA,NA
20254,20,2,NA,NA
20255,11,1,15,0
20255,12,2,NA,NA
20255,13,1,6,0
20255,14,2,NA,NA
20255,15,2,NA,NA
20255,16,1,9,0
20255,17,2,NA,NA
20255,18,2,NA,NA
20255,20,2,NA,NA
20256,11,2,NA,NA
20256,12,2,NA,NA
20256,13,2,NA,NA
20256,14,2,NA,NA
20256,15,2,NA,NA
20256,16,2,NA,NA
20256,17,2,NA,NA
20256,18,2,NA,NA
20256,20,2,NA,NA
20257,11,2,NA,NA
20257,12,1,3,0
20257,13,2,NA,NA
20257,14,2,NA,NA
20257,15,2,NA,NA
20257,16,2,NA,NA
20257,17,2,NA,NA
20257,18,2,NA,NA
20257,20,2,NA,NA
20258,11,2,NA,NA
20258,12,2,NA,NA
20258,13,2,NA,NA
20258,14,2,NA,NA
20258,15,2,NA,NA
20258,16,2,NA,NA
20258,17,2,NA,NA
20258,18,2,NA,NA
20258,20,2,NA,NA
20259,11,2,NA,NA
20259,12,2,NA,NA
20259,13,2,NA,NA
20259,14,2,NA,NA
20259,15,2,NA,NA
20259,16,2,NA,NA
20259,17,2,NA,NA
20259,18,2,NA,NA
20259,20,2,NA,NA
20260,11,2,NA,NA
20260,12,2,NA,NA
20260,13,2,NA,NA
20260,14,2,NA,NA
20260,15,2,NA,NA
20260,16,2,NA,NA
20260,17,2,NA,NA
20260,18,2,NA,NA
20260,20,2,NA,NA
20261,11,2,NA,NA
20261,12,2,NA,NA
20261,13,2,NA,NA
20261,14,2,NA,NA
20261,15,2,NA,NA
20261,16,2,NA,NA
20261,17,2,NA,NA
20261,18,2,NA,NA
20261,20,2,NA,NA
20262,11,2,NA,NA
20262,12,2,NA,NA
20262,13,2,NA,NA
20262,14,2,NA,NA
20262,15,2,NA,NA
20262,16,2,NA,NA
20262,17,2,NA,NA
20262,18,2,NA,NA
20262,20,2,NA,NA
20263,11,2,NA,NA
20263,12,2,NA,NA
20263,13,2,NA,NA
20263,14,2,NA,NA
20263,15,2,NA,NA
20263,16,2,NA,NA
20263,17,2,NA,NA
20263,18,2,NA,NA
20263,20,2,NA,NA
20264,11,9,NSS,NSS
20264,12,9,NSS,NSS
20264,13,9,NSS,NSS
20264,14,9,NSS,NSS
20264,15,9,NSS,NSS
20264,16,9,NSS,NSS
20264,17,9,NSS,NSS
20264,18,9,NSS,NSS
20264,20,9,NSS,NSS
20265,11,2,NA,NA
20265,12,1,5,5
20265,13,2,NA,NA
20265,14,2,NA,NA
20265,15,2,NA,NA
20265,16,2,NA,NA
20265,17,2,NA,NA
20265,18,2,NA,NA
20265,20,2,NA,NA
20266,11,2,NA,NA
20266,12,2,NA,NA
20266,13,2,NA,NA
20266,14,2,NA,NA
20266,15,2,NA,NA
20266,16,2,NA,NA
20266,17,2,NA,NA
20266,18,2,NA,NA
20266,20,2,NA,NA
20267,11,2,NA,NA
20267,12,2,NA,NA
20267,13,2,NA,NA
20267,14,2,NA,NA
20267,15,2,NA,NA
20267,16,2,NA,NA
20267,17,2,NA,NA
20267,18,2,NA,NA
20267,20,2,NA,NA
20268,11,2,NA,NA
20268,12,2,NA,NA
20268,13,2,NA,NA
20268,14,2,NA,NA
20268,15,2,NA,NA
20268,16,2,NA,NA
20268,17,2,NA,NA
20268,18,2,NA,NA
20268,20,2,NA,NA
20269,11,2,NA,NA
20269,12,2,NA,NA
20269,13,2,NA,NA
20269,14,2,NA,NA
20269,15,2,NA,NA
20269,16,2,NA,NA
20269,17,2,NA,NA
20269,18,2,NA,NA
20269,20,2,NA,NA
20270,11,9,NSS,NSS
20270,12,9,NSS,NSS
20270,13,9,NSS,NSS
20270,14,9,NSS,NSS
20270,15,9,NSS,NSS
20270,16,9,NSS,NSS
20270,17,9,NSS,NSS
20270,18,9,NSS,NSS
20270,20,9,NSS,NSS
20271,11,2,NA,NA
20271,12,2,NA,NA
20271,13,2,NA,NA
20271,14,2,NA,NA
20271,15,2,NA,NA
20271,16,2,NA,NA
20271,17,2,NA,NA
20271,18,2,NA,NA
20271,20,2,NA,NA
20272,11,2,NA,NA
20272,12,1,2,2
20272,13,2,NA,NA
20272,14,2,NA,NA
20272,15,2,NA,NA
20272,16,2,NA,NA
20272,17,2,NA,NA
20272,18,2,NA,NA
20272,20,2,NA,NA
20273,11,2,NA,NA
20273,12,2,NA,NA
20273,13,2,NA,NA
20273,14,2,NA,NA
20273,15,2,NA,NA
20273,16,2,NA,NA
20273,17,2,NA,NA
20273,18,2,NA,NA
20273,20,2,NA,NA
20274,11,1,8,0
20274,12,1,1,0
20274,13,2,NA,NA
20274,14,2,NA,NA
20274,15,2,NA,NA
20274,16,2,NA,NA
20274,17,2,NA,NA
20274,18,2,NA,NA
20274,20,2,NA,NA
20275,11,2,NA,NA
20275,12,2,NA,NA
20275,13,2,NA,NA
20275,14,2,NA,NA
20275,15,2,NA,NA
20275,16,2,NA,NA
20275,17,2,NA,NA
20275,18,2,NA,NA
20275,20,2,NA,NA
20276,11,1,5,0
20276,12,2,NA,NA
20276,13,2,NA,NA
20276,14,2,NA,NA
20276,15,2,NA,NA
20276,16,2,NA,NA
20276,17,2,NA,NA
20276,18,2,NA,NA
20276,20,2,NA,NA
20277,11,2,NA,NA
20277,12,2,NA,NA
20277,13,2,NA,NA
20277,14,2,NA,NA
20277,15,2,NA,NA
20277,16,2,NA,NA
20277,17,2,NA,NA
20277,18,2,NA,NA
20277,20,2,NA,NA
20278,11,2,NA,NA
20278,12,2,NA,NA
20278,13,2,NA,NA
20278,14,2,NA,NA
20278,15,2,NA,NA
20278,16,2,NA,NA
20278,17,2,NA,NA
20278,18,2,NA,NA
20278,20,2,NA,NA
20279,11,2,NA,NA
20279,12,2,NA,NA
20279,13,2,NA,NA
20279,14,2,NA,NA
20279,15,2,NA,NA
20279,16,2,NA,NA
20279,17,2,NA,NA
20279,18,2,NA,NA
20279,20,2,NA,NA
20280,11,2,NA,NA
20280,12,2,NA,NA
20280,13,2,NA,NA
20280,14,2,NA,NA
20280,15,2,NA,NA
20280,16,2,NA,NA
20280,17,2,NA,NA
20280,18,2,NA,NA
20280,20,2,NA,NA
20281,11,2,NA,NA
20281,12,2,NA,NA
20281,13,2,NA,NA
20281,14,2,NA,NA
20281,15,2,NA,NA
20281,16,2,NA,NA
20281,17,2,NA,NA
20281,18,2,NA,NA
20281,20,2,NA,NA
20282,11,2,NA,NA
20282,12,2,NA,NA
20282,13,2,NA,NA
20282,14,2,NA,NA
20282,15,2,NA,NA
20282,16,2,NA,NA
20282,17,2,NA,NA
20282,18,2,NA,NA
20282,20,2,NA,NA
20283,11,2,NA,NA
20283,12,2,NA,NA
20283,13,2,NA,NA
20283,14,2,NA,NA
20283,15,2,NA,NA
20283,16,2,NA,NA
20283,17,2,NA,NA
20283,18,2,NA,NA
20283,20,2,NA,NA
20284,11,2,NA,NA
20284,12,2,NA,NA
20284,13,2,NA,NA
20284,14,2,NA,NA
20284,15,2,NA,NA
20284,16,2,NA,NA
20284,17,2,NA,NA
20284,18,2,NA,NA
20284,20,2,NA,NA
20285,11,2,NA,NA
20285,12,1,3,0
20285,13,2,NA,NA
20285,14,2,NA,NA
20285,15,2,NA,NA
20285,16,2,NA,NA
20285,17,2,NA,NA
20285,18,2,NA,NA
20285,20,2,NA,NA
20286,11,2,NA,NA
20286,12,2,NA,NA
20286,13,2,NA,NA
20286,14,2,NA,NA
20286,15,2,NA,NA
20286,16,2,NA,NA
20286,17,2,NA,NA
20286,18,2,NA,NA
20286,20,2,NA,NA
20287,11,2,NA,NA
20287,12,2,NA,NA
20287,13,2,NA,NA
20287,14,2,NA,NA
20287,15,2,NA,NA
20287,16,2,NA,NA
20287,17,2,NA,NA
20287,18,2,NA,NA
20287,20,2,NA,NA
20288,11,2,NA,NA
20288,12,2,NA,NA
20288,13,2,NA,NA
20288,14,2,NA,NA
20288,15,2,NA,NA
20288,16,2,NA,NA
20288,17,2,NA,NA
20288,18,2,NA,NA
20288,20,2,NA,NA
20289,11,2,NA,NA
20289,12,2,NA,NA
20289,13,2,NA,NA
20289,14,2,NA,NA
20289,15,2,NA,NA
20289,16,2,NA,NA
20289,17,2,NA,NA
20289,18,2,NA,NA
20289,20,2,NA,NA
20290,11,2,NA,NA
20290,12,2,NA,NA
20290,13,2,NA,NA
20290,14,2,NA,NA
20290,15,2,NA,NA
20290,16,2,NA,NA
20290,17,2,NA,NA
20290,18,2,NA,NA
20290,20,2,NA,NA
20291,11,2,NA,NA
20291,12,2,NA,NA
20291,13,2,NA,NA
20291,14,2,NA,NA
20291,15,2,NA,NA
20291,16,2,NA,NA
20291,17,2,NA,NA
20291,18,2,NA,NA
20291,20,2,NA,NA
20292,11,2,NA,NA
20292,12,2,NA,NA
20292,13,2,NA,NA
20292,14,2,NA,NA
20292,15,2,NA,NA
20292,16,2,NA,NA
20292,17,2,NA,NA
20292,18,2,NA,NA
20292,20,2,NA,NA
20293,11,2,NA,NA
20293,12,2,NA,NA
20293,13,2,NA,NA
20293,14,2,NA,NA
20293,15,2,NA,NA
20293,16,2,NA,NA
20293,17,2,NA,NA
20293,18,2,NA,NA
20293,20,2,NA,NA
20294,11,2,NA,NA
20294,12,2,NA,NA
20294,13,2,NA,NA
20294,14,2,NA,NA
20294,15,2,NA,NA
20294,16,2,NA,NA
20294,17,2,NA,NA
20294,18,2,NA,NA
20294,20,2,NA,NA
20295,11,2,NA,NA
20295,12,2,NA,NA
20295,13,2,NA,NA
20295,14,2,NA,NA
20295,15,2,NA,NA
20295,16,2,NA,NA
20295,17,2,NA,NA
20295,18,2,NA,NA
20295,20,2,NA,NA
20296,11,2,NA,NA
20296,12,2,NA,NA
20296,13,2,NA,NA
20296,14,2,NA,NA
20296,15,2,NA,NA
20296,16,2,NA,NA
20296,17,2,NA,NA
20296,18,2,NA,NA
20296,20,2,NA,NA
20297,11,2,NA,NA
20297,12,2,NA,NA
20297,13,2,NA,NA
20297,14,2,NA,NA
20297,15,2,NA,NA
20297,16,2,NA,NA
20297,17,2,NA,NA
20297,18,2,NA,NA
20297,20,2,NA,NA
20298,11,1,10,10
20298,12,1,3,2
20298,13,2,NA,NA
20298,14,2,NA,NA
20298,15,2,NA,NA
20298,16,2,NA,NA
20298,17,2,NA,NA
20298,18,2,NA,NA
20298,20,2,NA,NA
20299,11,2,NA,NA
20299,12,2,NA,NA
20299,13,2,NA,NA
20299,14,2,NA,NA
20299,15,2,NA,NA
20299,16,2,NA,NA
20299,17,2,NA,NA
20299,18,2,NA,NA
20299,20,2,NA,NA
20300,11,2,NA,NA
20300,12,2,NA,NA
20300,13,2,NA,NA
20300,14,2,NA,NA
20300,15,2,NA,NA
20300,16,2,NA,NA
20300,17,2,NA,NA
20300,18,2,NA,NA
20300,20,2,NA,NA
20301,11,2,NA,NA
20301,12,2,NA,NA
20301,13,2,NA,NA
20301,14,2,NA,NA
20301,15,2,NA,NA
20301,16,2,NA,NA
20301,17,2,NA,NA
20301,18,2,NA,NA
20301,20,2,NA,NA
20302,11,2,NA,NA
20302,12,1,2,1
20302,13,2,NA,NA
20302,14,2,NA,NA
20302,15,2,NA,NA
20302,16,2,NA,NA
20302,17,2,NA,NA
20302,18,2,NA,NA
20302,20,2,NA,NA
20303,11,2,NA,NA
20303,12,2,NA,NA
20303,13,2,NA,NA
20303,14,2,NA,NA
20303,15,2,NA,NA
20303,16,2,NA,NA
20303,17,2,NA,NA
20303,18,2,NA,NA
20303,20,2,NA,NA
20304,11,2,NA,NA
20304,12,2,NA,NA
20304,13,2,NA,NA
20304,14,2,NA,NA
20304,15,2,NA,NA
20304,16,2,NA,NA
20304,17,2,NA,NA
20304,18,2,NA,NA
20304,20,2,NA,NA
20305,11,2,NA,NA
20305,12,2,NA,NA
20305,13,2,NA,NA
20305,14,2,NA,NA
20305,15,2,NA,NA
20305,16,2,NA,NA
20305,17,2,NA,NA
20305,18,2,NA,NA
20305,20,2,NA,NA
20306,11,2,NA,NA
20306,12,2,NA,NA
20306,13,2,NA,NA
20306,14,2,NA,NA
20306,15,2,NA,NA
20306,16,2,NA,NA
20306,17,2,NA,NA
20306,18,2,NA,NA
20306,20,2,NA,NA
20307,11,2,NA,NA
20307,12,2,NA,NA
20307,13,2,NA,NA
20307,14,2,NA,NA
20307,15,2,NA,NA
20307,16,2,NA,NA
20307,17,2,NA,NA
20307,18,2,NA,NA
20307,20,2,NA,NA
20308,11,2,NA,NA
20308,12,2,NA,NA
20308,13,2,NA,NA
20308,14,2,NA,NA
20308,15,2,NA,NA
20308,16,2,NA,NA
20308,17,2,NA,NA
20308,18,2,NA,NA
20308,20,2,NA,NA
20309,11,2,NA,NA
20309,12,2,NA,NA
20309,13,2,NA,NA
20309,14,2,NA,NA
20309,15,2,NA,NA
20309,16,2,NA,NA
20309,17,2,NA,NA
20309,18,2,NA,NA
20309,20,2,NA,NA
20310,11,2,NA,NA
20310,12,2,NA,NA
20310,13,2,NA,NA
20310,14,2,NA,NA
20310,15,2,NA,NA
20310,16,2,NA,NA
20310,17,2,NA,NA
20310,18,2,NA,NA
20310,20,2,NA,NA
20311,11,2,NA,NA
20311,12,2,NA,NA
20311,13,2,NA,NA
20311,14,2,NA,NA
20311,15,2,NA,NA
20311,16,2,NA,NA
20311,17,2,NA,NA
20311,18,2,NA,NA
20311,20,2,NA,NA
20312,11,2,NA,NA
20312,12,1,2,0
20312,13,2,NA,NA
20312,14,2,NA,NA
20312,15,1,1,0
20312,16,2,NA,NA
20312,17,2,NA,NA
20312,18,2,NA,NA
20312,20,2,NA,NA
20313,11,2,NA,NA
20313,12,2,NA,NA
20313,13,2,NA,NA
20313,14,2,NA,NA
20313,15,2,NA,NA
20313,16,2,NA,NA
20313,17,2,NA,NA
20313,18,2,NA,NA
20313,20,2,NA,NA
20314,11,9,NSS,NSS
20314,12,9,NSS,NSS
20314,13,9,NSS,NSS
20314,14,9,NSS,NSS
20314,15,9,NSS,NSS
20314,16,9,NSS,NSS
20314,17,9,NSS,NSS
20314,18,9,NSS,NSS
20314,20,9,NSS,NSS
20315,11,2,NA,NA
20315,12,2,NA,NA
20315,13,2,NA,NA
20315,14,2,NA,NA
20315,15,1,1,1
20315,16,2,NA,NA
20315,17,2,NA,NA
20315,18,2,NA,NA
20315,20,2,NA,NA
20316,11,2,NA,NA
20316,12,2,NA,NA
20316,13,2,NA,NA
20316,14,2,NA,NA
20316,15,2,NA,NA
20316,16,2,NA,NA
20316,17,2,NA,NA
20316,18,2,NA,NA
20316,20,2,NA,NA
20317,11,0,NA,NA
20317,12,0,NA,NA
20317,13,0,NA,NA
20317,14,0,NA,NA
20317,15,0,NA,NA
20317,16,0,NA,NA
20317,17,0,NA,NA
20317,18,0,NA,NA
20317,20,0,NA,NA
20318,11,9,NSS,NSS
20318,12,9,NSS,NSS
20318,13,9,NSS,NSS
20318,14,9,NSS,NSS
20318,15,9,NSS,NSS
20318,16,9,NSS,NSS
20318,17,9,NSS,NSS
20318,18,9,NSS,NSS
20318,20,9,NSS,NSS
20319,11,0,NA,NA
20319,12,0,NA,NA
20319,13,0,NA,NA
20319,14,0,NA,NA
20319,15,0,NA,NA
20319,16,0,NA,NA
20319,17,0,NA,NA
20319,18,0,NA,NA
20319,20,0,NA,NA
20320,11,2,NA,NA
20320,12,2,NA,NA
20320,13,2,NA,NA
20320,14,2,NA,NA
20320,15,2,NA,NA
20320,16,2,NA,NA
20320,17,2,NA,NA
20320,18,2,NA,NA
20320,20,2,NA,NA
20321,11,2,NA,NA
20321,12,2,NA,NA
20321,13,2,NA,NA
20321,14,2,NA,NA
20321,15,2,NA,NA
20321,16,2,NA,NA
20321,17,2,NA,NA
20321,18,2,NA,NA
20321,20,2,NA,NA
20322,11,0,NA,NA
20322,12,0,NA,NA
20322,13,0,NA,NA
20322,14,0,NA,NA
20322,15,0,NA,NA
20322,16,0,NA,NA
20322,17,0,NA,NA
20322,18,0,NA,NA
20322,20,0,NA,NA
20323,11,1,10,0
20323,12,2,NA,NA
20323,13,2,NA,NA
20323,14,2,NA,NA
20323,15,2,NA,NA
20323,16,2,NA,NA
20323,17,2,NA,NA
20323,18,2,NA,NA
20323,20,2,NA,NA
20324,11,2,NA,NA
20324,12,2,NA,NA
20324,13,2,NA,NA
20324,14,2,NA,NA
20324,15,2,NA,NA
20324,16,2,NA,NA
20324,17,2,NA,NA
20324,18,2,NA,NA
20324,20,2,NA,NA
20325,11,2,NA,NA
20325,12,2,NA,NA
20325,13,2,NA,NA
20325,14,2,NA,NA
20325,15,2,NA,NA
20325,16,2,NA,NA
20325,17,2,NA,NA
20325,18,2,NA,NA
20325,20,2,NA,NA
20326,11,1,5,0
20326,12,1,2,0
20326,13,2,NA,NA
20326,14,2,NA,NA
20326,15,2,NA,NA
20326,16,2,NA,NA
20326,17,2,NA,NA
20326,18,2,NA,NA
20326,20,2,NA,NA
20327,11,2,NA,NA
20327,12,2,NA,NA
20327,13,2,NA,NA
20327,14,2,NA,NA
20327,15,2,NA,NA
20327,16,2,NA,NA
20327,17,2,NA,NA
20327,18,2,NA,NA
20327,20,2,NA,NA
20328,11,2,NA,NA
20328,12,2,NA,NA
20328,13,2,NA,NA
20328,14,2,NA,NA
20328,15,2,NA,NA
20328,16,2,NA,NA
20328,17,2,NA,NA
20328,18,2,NA,NA
20328,20,2,NA,NA
20329,11,2,NA,NA
20329,12,2,NA,NA
20329,13,2,NA,NA
20329,14,2,NA,NA
20329,15,2,NA,NA
20329,16,2,NA,NA
20329,17,2,NA,NA
20329,18,2,NA,NA
20329,20,2,NA,NA
20330,11,2,NA,NA
20330,12,2,NA,NA
20330,13,2,NA,NA
20330,14,2,NA,NA
20330,15,2,NA,NA
20330,16,2,NA,NA
20330,17,2,NA,NA
20330,18,2,NA,NA
20330,20,2,NA,NA
20331,11,2,NA,NA
20331,12,2,NA,NA
20331,13,2,NA,NA
20331,14,2,NA,NA
20331,15,2,NA,NA
20331,16,2,NA,NA
20331,17,2,NA,NA
20331,18,2,NA,NA
20331,20,2,NA,NA
20332,11,2,NA,NA
20332,12,2,NA,NA
20332,13,2,NA,NA
20332,14,2,NA,NA
20332,15,2,NA,NA
20332,16,2,NA,NA
20332,17,2,NA,NA
20332,18,2,NA,NA
20332,20,2,NA,NA
20333,11,2,NA,NA
20333,12,2,NA,NA
20333,13,2,NA,NA
20333,14,2,NA,NA
20333,15,2,NA,NA
20333,16,2,NA,NA
20333,17,2,NA,NA
20333,18,2,NA,NA
20333,20,2,NA,NA
20334,11,2,NA,NA
20334,12,2,NA,NA
20334,13,2,NA,NA
20334,14,2,NA,NA
20334,15,2,NA,NA
20334,16,2,NA,NA
20334,17,2,NA,NA
20334,18,2,NA,NA
20334,20,2,NA,NA
20335,11,2,NA,NA
20335,12,2,NA,NA
20335,13,2,NA,NA
20335,14,2,NA,NA
20335,15,2,NA,NA
20335,16,2,NA,NA
20335,17,2,NA,NA
20335,18,2,NA,NA
20335,20,2,NA,NA
20336,11,2,NA,NA
20336,12,2,NA,NA
20336,13,2,NA,NA
20336,14,2,NA,NA
20336,15,2,NA,NA
20336,16,2,NA,NA
20336,17,2,NA,NA
20336,18,2,NA,NA
20336,20,2,NA,NA
20337,11,1,15,0
20337,12,1,3,2
20337,13,2,NA,NA
20337,14,2,NA,NA
20337,15,2,NA,NA
20337,16,2,NA,NA
20337,17,2,NA,NA
20337,18,2,NA,NA
20337,20,2,NA,NA
20338,11,2,NA,NA
20338,12,2,NA,NA
20338,13,2,NA,NA
20338,14,2,NA,NA
20338,15,2,NA,NA
20338,16,2,NA,NA
20338,17,2,NA,NA
20338,18,2,NA,NA
20338,20,2,NA,NA
20339,11,2,NA,NA
20339,12,2,NA,NA
20339,13,2,NA,NA
20339,14,2,NA,NA
20339,15,2,NA,NA
20339,16,2,NA,NA
20339,17,2,NA,NA
20339,18,2,NA,NA
20339,20,2,NA,NA
20340,11,2,NA,NA
20340,12,2,NA,NA
20340,13,2,NA,NA
20340,14,2,NA,NA
20340,15,2,NA,NA
20340,16,2,NA,NA
20340,17,2,NA,NA
20340,18,2,NA,NA
20340,20,2,NA,NA
20341,11,2,NA,NA
20341,12,2,NA,NA
20341,13,2,NA,NA
20341,14,2,NA,NA
20341,15,2,NA,NA
20341,16,2,NA,NA
20341,17,2,NA,NA
20341,18,2,NA,NA
20341,20,2,NA,NA
20342,11,0,NA,NA
20342,12,0,NA,NA
20342,13,0,NA,NA
20342,14,0,NA,NA
20342,15,0,NA,NA
20342,16,0,NA,NA
20342,17,0,NA,NA
20342,18,0,NA,NA
20342,20,0,NA,NA
20343,11,2,NA,NA
20343,12,2,NA,NA
20343,13,2,NA,NA
20343,14,2,NA,NA
20343,15,2,NA,NA
20343,16,2,NA,NA
20343,17,2,NA,NA
20343,18,2,NA,NA
20343,20,2,NA,NA
20344,11,2,NA,NA
20344,12,2,NA,NA
20344,13,2,NA,NA
20344,14,2,NA,NA
20344,15,2,NA,NA
20344,16,2,NA,NA
20344,17,2,NA,NA
20344,18,2,NA,NA
20344,20,2,NA,NA
20345,11,2,NA,NA
20345,12,1,4,0
20345,13,2,NA,NA
20345,14,2,NA,NA
20345,15,2,NA,NA
20345,16,2,NA,NA
20345,17,2,NA,NA
20345,18,2,NA,NA
20345,20,2,NA,NA
20346,11,2,NA,NA
20346,12,2,NA,NA
20346,13,2,NA,NA
20346,14,2,NA,NA
20346,15,2,NA,NA
20346,16,2,NA,NA
20346,17,2,NA,NA
20346,18,2,NA,NA
20346,20,2,NA,NA
20347,11,2,NA,NA
20347,12,2,NA,NA
20347,13,2,NA,NA
20347,14,2,NA,NA
20347,15,2,NA,NA
20347,16,2,NA,NA
20347,17,2,NA,NA
20347,18,2,NA,NA
20347,20,2,NA,NA
20348,11,2,NA,NA
20348,12,2,NA,NA
20348,13,2,NA,NA
20348,14,2,NA,NA
20348,15,2,NA,NA
20348,16,2,NA,NA
20348,17,2,NA,NA
20348,18,2,NA,NA
20348,20,2,NA,NA
20349,11,2,NA,NA
20349,12,2,NA,NA
20349,13,2,NA,NA
20349,14,2,NA,NA
20349,15,2,NA,NA
20349,16,1,2,0
20349,17,2,NA,NA
20349,18,2,NA,NA
20349,20,2,NA,NA
20350,11,2,NA,NA
20350,12,2,NA,NA
20350,13,2,NA,NA
20350,14,2,NA,NA
20350,15,2,NA,NA
20350,16,2,NA,NA
20350,17,2,NA,NA
20350,18,2,NA,NA
20350,20,2,NA,NA
20351,11,2,NA,NA
20351,12,2,NA,NA
20351,13,2,NA,NA
20351,14,2,NA,NA
20351,15,2,NA,NA
20351,16,2,NA,NA
20351,17,2,NA,NA
20351,18,2,NA,NA
20351,20,2,NA,NA
20352,11,0,NA,NA
20352,12,0,NA,NA
20352,13,0,NA,NA
20352,14,0,NA,NA
20352,15,0,NA,NA
20352,16,0,NA,NA
20352,17,0,NA,NA
20352,18,0,NA,NA
20352,20,0,NA,NA
20353,11,2,NA,NA
20353,12,2,NA,NA
20353,13,2,NA,NA
20353,14,2,NA,NA
20353,15,2,NA,NA
20353,16,2,NA,NA
20353,17,2,NA,NA
20353,18,2,NA,NA
20353,20,2,NA,NA
20354,11,2,NA,NA
20354,12,2,NA,NA
20354,13,2,NA,NA
20354,14,2,NA,NA
20354,15,2,NA,NA
20354,16,2,NA,NA
20354,17,2,NA,NA
20354,18,2,NA,NA
20354,20,2,NA,NA
20355,11,2,NA,NA
20355,12,2,NA,NA
20355,13,2,NA,NA
20355,14,2,NA,NA
20355,15,2,NA,NA
20355,16,2,NA,NA
20355,17,2,NA,NA
20355,18,2,NA,NA
20355,20,2,NA,NA
20356,11,2,NA,NA
20356,12,2,NA,NA
20356,13,2,NA,NA
20356,14,2,NA,NA
20356,15,2,NA,NA
20356,16,2,NA,NA
20356,17,2,NA,NA
20356,18,2,NA,NA
20356,20,2,NA,NA
20357,11,2,NA,NA
20357,12,2,NA,NA
20357,13,2,NA,NA
20357,14,2,NA,NA
20357,15,2,NA,NA
20357,16,2,NA,NA
20357,17,2,NA,NA
20357,18,2,NA,NA
20357,20,2,NA,NA
20358,11,2,NA,NA
20358,12,2,NA,NA
20358,13,2,NA,NA
20358,14,2,NA,NA
20358,15,2,NA,NA
20358,16,2,NA,NA
20358,17,2,NA,NA
20358,18,2,NA,NA
20358,20,2,NA,NA
20359,11,2,NA,NA
20359,12,2,NA,NA
20359,13,2,NA,NA
20359,14,2,NA,NA
20359,15,2,NA,NA
20359,16,2,NA,NA
20359,17,2,NA,NA
20359,18,2,NA,NA
20359,20,2,NA,NA
20360,11,2,NA,NA
20360,12,2,NA,NA
20360,13,2,NA,NA
20360,14,2,NA,NA
20360,15,2,NA,NA
20360,16,2,NA,NA
20360,17,2,NA,NA
20360,18,2,NA,NA
20360,20,2,NA,NA
20361,11,2,NA,NA
20361,12,2,NA,NA
20361,13,2,NA,NA
20361,14,2,NA,NA
20361,15,2,NA,NA
20361,16,2,NA,NA
20361,17,2,NA,NA
20361,18,2,NA,NA
20361,20,2,NA,NA
20362,11,2,NA,NA
20362,12,2,NA,NA
20362,13,2,NA,NA
20362,14,2,NA,NA
20362,15,2,NA,NA
20362,16,2,NA,NA
20362,17,2,NA,NA
20362,18,2,NA,NA
20362,20,2,NA,NA
20363,11,2,NA,NA
20363,12,2,NA,NA
20363,13,2,NA,NA
20363,14,2,NA,NA
20363,15,2,NA,NA
20363,16,2,NA,NA
20363,17,2,NA,NA
20363,18,2,NA,NA
20363,20,2,NA,NA
20364,11,2,NA,NA
20364,12,2,NA,NA
