ubicageo_f,funcsepu_a,sexostt,sexos1,sexos2
20238,4,0,0,0
20239,1,0,0,0
20239,2,4,3,1
20239,3,0,0,0
20239,4,0,0,0
20240,1,0,0,0
20240,2,6,6,0
20240,3,0,0,0
20240,4,0,0,0
20241,1,0,0,0
20241,2,8,8,0
20241,3,0,0,0
20241,4,0,0,0
20242,1,NA,NA,NA
20242,2,NA,NA,NA
20242,3,NA,NA,NA
20242,4,NA,NA,NA
20243,1,0,0,0
20243,2,40,40,0
20243,3,0,0,0
20243,4,0,0,0
20244,1,0,0,0
20244,2,3,3,0
20244,3,0,0,0
20244,4,0,0,0
20245,1,0,0,0
20245,2,11,9,2
20245,3,0,0,0
20245,4,0,0,0
20246,1,0,0,0
20246,2,0,0,0
20246,3,0,0,0
20246,4,0,0,0
20247,1,0,0,0
20247,2,37,33,4
20247,3,0,0,0
20247,4,0,0,0
20248,1,0,0,0
20248,2,0,0,0
20248,3,0,0,0
20248,4,0,0,0
20249,1,0,0,0
20249,2,20,20,0
20249,3,0,0,0
20249,4,0,0,0
20250,1,0,0,0
20250,2,0,0,0
20250,3,0,0,0
20250,4,0,0,0
20251,1,0,0,0
20251,2,17,17,0
20251,3,0,0,0
20251,4,0,0,0
20252,1,0,0,0
20252,2,15,15,0
20252,3,0,0,0
20252,4,0,0,0
20253,1,0,0,0
20253,2,8,6,2
20253,3,0,0,0
20253,4,0,0,0
20254,1,0,0,0
20254,2,0,0,0
20254,3,0,0,0
20254,4,0,0,0
20255,1,0,0,0
20255,2,15,15,0
20255,3,0,0,0
20255,4,0,0,0
20256,1,0,0,0
20256,2,0,0,0
20256,3,0,0,0
20256,4,0,0,0
20257,1,0,0,0
20257,2,0,0,0
20257,3,0,0,0
20257,4,0,0,0
20258,1,0,0,0
20258,2,19,19,0
20258,3,0,0,0
20258,4,0,0,0
20259,1,0,0,0
20259,2,17,12,5
20259,3,0,0,0
20259,4,0,0,0
20260,1,0,0,0
20260,2,23,23,0
20260,3,0,0,0
20260,4,0,0,0
20261,1,0,0,0
20261,2,26,22,4
20261,3,0,0,0
20261,4,0,0,0
20262,1,9,6,3
20262,2,0,0,0
20262,3,0,0,0
20262,4,0,0,0
20263,1,0,0,0
20263,2,14,13,1
20263,3,0,0,0
20263,4,0,0,0
20264,1,0,0,0
20264,2,0,0,0
20264,3,0,0,0
20264,4,0,0,0
20265,1,0,0,0
20265,2,12,10,2
20265,3,0,0,0
20265,4,0,0,0
20266,1,0,0,0
20266,2,23,20,3
20266,3,0,0,0
20266,4,0,0,0
20267,1,0,0,0
20267,2,8,6,2
20267,3,0,0,0
20267,4,0,0,0
20268,1,0,0,0
20268,2,0,0,0
20268,3,0,0,0
20268,4,0,0,0
20269,1,0,0,0
20269,2,0,0,0
20269,3,0,0,0
20269,4,0,0,0
20270,1,0,0,0
20270,2,0,0,0
20270,3,0,0,0
20270,4,0,0,0
20271,1,0,0,0
20271,2,16,16,0
20271,3,0,0,0
20271,4,0,0,0
20272,1,0,0,0
20272,2,15,11,4
20272,3,0,0,0
20272,4,0,0,0
20273,1,0,0,0
20273,2,12,8,4
20273,3,0,0,0
20273,4,0,0,0
20274,1,0,0,0
20274,2,14,14,0
20274,3,0,0,0
20274,4,0,0,0
20275,1,0,0,0
20275,2,0,0,0
20275,3,0,0,0
20275,4,0,0,0
20276,1,0,0,0
20276,2,8,8,0
20276,3,0,0,0
20276,4,0,0,0
20277,1,0,0,0
20277,2,10,6,4
20277,3,0,0,0
20277,4,0,0,0
20278,1,0,0,0
20278,2,18,16,2
20278,3,0,0,0
20278,4,0,0,0
20279,1,0,0,0
20279,2,12,8,4
20279,3,0,0,0
20279,4,0,0,0
20280,1,0,0,0
20280,2,19,19,0
20280,3,0,0,0
20280,4,0,0,0
20281,1,0,0,0
20281,2,6,6,0
20281,3,0,0,0
20281,4,0,0,0
20282,1,0,0,0
20282,2,0,0,0
20282,3,0,0,0
20282,4,0,0,0
20283,1,0,0,0
20283,2,2,2,0
20283,3,0,0,0
20283,4,0,0,0
20284,1,0,0,0
20284,2,0,0,0
20284,3,0,0,0
20284,4,0,0,0
20285,1,0,0,0
20285,2,16,16,0
20285,3,0,0,0
20285,4,0,0,0
20286,1,0,0,0
20286,2,12,10,2
20286,3,0,0,0
20286,4,0,0,0
20287,1,0,0,0
20287,2,0,0,0
20287,3,0,0,0
20287,4,0,0,0
20288,1,0,0,0
20288,2,7,7,0
20288,3,0,0,0
20288,4,0,0,0
20289,1,0,0,0
20289,2,6,6,0
20289,3,0,0,0
20289,4,0,0,0
20290,1,0,0,0
20290,2,11,11,0
20290,3,0,0,0
20290,4,0,0,0
20291,1,0,0,0
20291,2,2,2,0
20291,3,0,0,0
20291,4,0,0,0
20292,1,0,0,0
20292,2,10,6,4
20292,3,0,0,0
20292,4,0,0,0
20293,1,0,0,0
20293,2,28,24,4
20293,3,0,0,0
20293,4,0,0,0
20294,1,0,0,0
20294,2,30,26,4
20294,3,0,0,0
20294,4,0,0,0
20295,1,0,0,0
20295,2,10,7,3
20295,3,0,0,0
20295,4,0,0,0
20296,1,0,0,0
20296,2,7,7,0
20296,3,0,0,0
20296,4,0,0,0
20297,1,0,0,0
20297,2,0,0,0
20297,3,0,0,0
20297,4,0,0,0
20298,1,0,0,0
20298,2,23,18,5
20298,3,0,0,0
20298,4,0,0,0
20299,1,0,0,0
20299,2,0,0,0
20299,3,0,0,0
20299,4,0,0,0
20300,1,0,0,0
20300,2,19,19,0
20300,3,0,0,0
20300,4,0,0,0
20301,1,0,0,0
20301,2,6,4,2
20301,3,0,0,0
20301,4,0,0,0
20302,1,0,0,0
20302,2,13,13,0
20302,3,0,0,0
20302,4,0,0,0
20303,1,0,0,0
20303,2,0,0,0
20303,3,0,0,0
20303,4,0,0,0
20304,1,0,0,0
20304,2,0,0,0
20304,3,0,0,0
20304,4,0,0,0
20305,1,0,0,0
20305,2,15,12,3
20305,3,0,0,0
20305,4,0,0,0
20306,1,0,0,0
20306,2,12,11,1
20306,3,0,0,0
20306,4,0,0,0
20307,1,0,0,0
20307,2,0,0,0
20307,3,0,0,0
20307,4,0,0,0
20308,1,0,0,0
20308,2,18,16,2
20308,3,0,0,0
20308,4,0,0,0
20309,1,0,0,0
20309,2,84,84,0
20309,3,0,0,0
20309,4,0,0,0
20310,1,0,0,0
20310,2,0,0,0
20310,3,0,0,0
20310,4,0,0,0
20311,1,0,0,0
20311,2,6,6,0
20311,3,0,0,0
20311,4,0,0,0
20312,1,0,0,0
20312,2,0,0,0
20312,3,0,0,0
20312,4,0,0,0
20313,1,0,0,0
20313,2,8,4,4
20313,3,0,0,0
20313,4,0,0,0
20314,1,0,0,0
20314,2,12,12,0
20314,3,0,0,0
20314,4,0,0,0
20315,1,0,0,0
20315,2,10,10,0
20315,3,0,0,0
20315,4,0,0,0
20316,1,0,0,0
20316,2,10,10,0
20316,3,0,0,0
20316,4,0,0,0
20317,1,NA,NA,NA
20317,2,NA,NA,NA
20317,3,NA,NA,NA
20317,4,NA,NA,NA
20318,1,0,0,0
20318,2,10,10,0
20318,3,0,0,0
20318,4,0,0,0
20319,1,NA,NA,NA
20319,2,NA,NA,NA
20319,3,NA,NA,NA
20319,4,NA,NA,NA
20320,1,0,0,0
20320,2,3,3,0
20320,3,0,0,0
20320,4,0,0,0
20321,1,0,0,0
20321,2,8,8,0
20321,3,0,0,0
20321,4,0,0,0
20322,1,NA,NA,NA
20322,2,NA,NA,NA
20322,3,NA,NA,NA
20322,4,NA,NA,NA
20323,1,0,0,0
20323,2,0,0,0
20323,3,0,0,0
20323,4,0,0,0
20324,1,0,0,0
20324,2,68,53,15
20324,3,0,0,0
20324,4,0,0,0
20325,1,0,0,0
20325,2,84,84,0
20325,3,0,0,0
20325,4,0,0,0
20326,1,0,0,0
20326,2,20,16,4
20326,3,0,0,0
20326,4,0,0,0
20327,1,0,0,0
20327,2,0,0,0
20327,3,0,0,0
20327,4,0,0,0
20328,1,0,0,0
20328,2,20,20,0
20328,3,0,0,0
20328,4,0,0,0
20329,1,0,0,0
20329,2,18,18,0
20329,3,0,0,0
20329,4,0,0,0
20330,1,0,0,0
20330,2,10,10,0
20330,3,0,0,0
20330,4,0,0,0
20331,1,0,0,0
20331,2,0,0,0
20331,3,0,0,0
20331,4,0,0,0
20332,1,0,0,0
20332,2,6,6,0
20332,3,0,0,0
20332,4,0,0,0
20333,1,0,0,0
20333,2,64,64,0
20333,3,0,0,0
20333,4,0,0,0
20334,1,0,0,0
20334,2,46,36,10
20334,3,0,0,0
20334,4,0,0,0
20335,1,0,0,0
20335,2,6,6,0
20335,3,0,0,0
20335,4,0,0,0
20336,1,0,0,0
20336,2,16,16,0
20336,3,0,0,0
20336,4,0,0,0
20337,1,0,0,0
20337,2,0,0,0
20337,3,0,0,0
20337,4,0,0,0
20338,1,0,0,0
20338,2,23,16,7
20338,3,0,0,0
20338,4,23,16,7
20339,1,0,0,0
20339,2,0,0,0
20339,3,0,0,0
20339,4,0,0,0
20340,1,0,0,0
20340,2,4,4,0
20340,3,0,0,0
20340,4,0,0,0
20341,1,0,0,0
20341,2,0,0,0
20341,3,0,0,0
20341,4,0,0,0
20342,1,NA,NA,NA
20342,2,NA,NA,NA
20342,3,NA,NA,NA
20342,4,NA,NA,NA
20343,1,0,0,0
20343,2,9,5,4
20343,3,0,0,0
20343,4,0,0,0
20344,1,0,0,0
20344,2,8,8,0
20344,3,0,0,0
20344,4,0,0,0
20345,1,0,0,0
20345,2,10,10,0
20345,3,0,0,0
20345,4,0,0,0
20346,1,0,0,0
20346,2,0,0,0
20346,3,0,0,0
20346,4,0,0,0
20347,1,0,0,0
20347,2,10,10,0
20347,3,0,0,0
20347,4,0,0,0
20348,1,0,0,0
20348,2,8,6,2
20348,3,0,0,0
20348,4,0,0,0
20349,1,0,0,0
20349,2,8,5,3
20349,3,0,0,0
20349,4,0,0,0
20350,1,0,0,0
20350,2,26,20,6
20350,3,0,0,0
20350,4,0,0,0
20351,1,0,0,0
20351,2,30,20,10
20351,3,0,0,0
20351,4,0,0,0
20352,1,0,0,0
20352,2,13,13,0
20352,3,0,0,0
20352,4,0,0,0
20353,1,0,0,0
20353,2,24,21,3
20353,3,0,0,0
20353,4,0,0,0
20354,1,0,0,0
20354,2,0,0,0
20354,3,0,0,0
20354,4,0,0,0
20355,1,0,0,0
20355,2,0,0,0
20355,3,0,0,0
20355,4,0,0,0
20356,1,0,0,0
20356,2,10,7,3
20356,3,0,0,0
20356,4,0,0,0
20357,1,0,0,0
20357,2,12,12,0
20357,3,0,0,0
20357,4,0,0,0
20358,1,0,0,0
20358,2,20,20,0
20358,3,0,0,0
20358,4,0,0,0
20359,1,0,0,0
20359,2,11,11,0
20359,3,0,0,0
20359,4,0,0,0
20360,1,0,0,0
20360,2,16,14,2
20360,3,0,0,0
20360,4,0,0,0
20361,1,0,0,0
20361,2,12,12,0
20361,3,0,0,0
20361,4,0,0,0
20362,1,0,0,0
20362,2,25,25,0
20362,3,0,0,0
20362,4,0,0,0
20363,1,0,0,0
20363,2,56,56,0
20363,3,0,0,0
20363,4,0,0,0
20364,1,0,0,0
20364,2,20,16,4
20364,3,0,0,0
20364,4,0,0,0
20365,1,0,0,0
20365,2,34,34,0
20365,3,0,0,0
20365,4,0,0,0
20366,1,0,0,0
20366,2,24,24,0
20366,3,0,0,0
20366,4,0,0,0
20367,1,12,12,0
20367,2,0,0,0
20367,3,0,0,0
20367,4,0,0,0
20368,1,0,0,0
20368,2,10,8,2
20368,3,0,0,0
20368,4,0,0,0
20369,1,0,0,0
20369,2,12,8,4
20369,3,0,0,0
20369,4,0,0,0
20370,1,0,0,0
20370,2,0,0,0
20370,3,0,0,0
20370,4,0,0,0
20371,1,0,0,0
20371,2,3,3,0
20371,3,0,0,0
20371,4,0,0,0
20372,1,0,0,0
20372,2,6,6,0
20372,3,0,0,0
20372,4,0,0,0
20373,1,0,0,0
20373,2,3,3,0
20373,3,0,0,0
20373,4,0,0,0
20374,1,0,0,0
20374,2,0,0,0
20374,3,0,0,0
20374,4,0,0,0
20375,1,0,0,0
20375,2,22,15,7
20375,3,0,0,0
20375,4,0,0,0
20376,1,0,0,0
20376,2,12,12,0
20376,3,0,0,0
20376,4,0,0,0
20377,1,0,0,0
20377,2,2,2,0
20377,3,0,0,0
20377,4,0,0,0
20378,1,0,0,0
20378,2,16,16,0
20378,3,0,0,0
20378,4,0,0,0
20379,1,0,0,0
20379,2,9,8,1
20379,3,0,0,0
20379,4,0,0,0
20380,1,0,0,0
20380,2,72,72,0
20380,3,0,0,0
20380,4,0,0,0
20381,1,0,0,0
20381,2,12,10,2
20381,3,0,0,0
20381,4,0,0,0
20382,1,0,0,0
20382,2,14,14,0
20382,3,0,0,0
20382,4,0,0,0
20383,1,0,0,0
20383,2,0,0,0
20383,3,0,0,0
20383,4,0,0,0
20384,1,0,0,0
20384,2,0,0,0
20384,3,0,0,0
20384,4,0,0,0
20385,1,0,0,0
20385,2,170,121,49
20385,3,0,0,0
20385,4,0,0,0
20386,1,0,0,0
20386,2,22,17,5
20386,3,0,0,0
20386,4,0,0,0
20387,1,0,0,0
20387,2,8,6,2
20387,3,0,0,0
20387,4,0,0,0
20388,1,0,0,0
20388,2,8,6,2
20388,3,0,0,0
20388,4,0,0,0
20389,1,0,0,0
20389,2,16,16,0
20389,3,0,0,0
20389,4,0,0,0
20390,1,0,0,0
20390,2,0,0,0
20390,3,0,0,0
20390,4,0,0,0
20391,1,0,0,0
20391,2,26,26,0
20391,3,0,0,0
20391,4,0,0,0
20392,1,0,0,0
20392,2,11,7,4
20392,3,0,0,0
20392,4,0,0,0
20393,1,0,0,0
20393,2,10,8,2
20393,3,0,0,0
20393,4,0,0,0
20394,1,0,0,0
20394,2,0,0,0
20394,3,0,0,0
20394,4,0,0,0
20395,1,0,0,0
20395,2,0,0,0
20395,3,0,0,0
20395,4,0,0,0
20396,1,0,0,0
20396,2,0,0,0
20396,3,0,0,0
20396,4,0,0,0
20397,1,0,0,0
20397,2,92,61,31
20397,3,0,0,0
20397,4,0,0,0
20398,1,0,0,0
20398,2,10,10,0
20398,3,0,0,0
20398,4,0,0,0
20399,1,0,0,0
20399,2,0,0,0
20399,3,0,0,0
20399,4,0,0,0
20400,1,0,0,0
20400,2,6,4,2
20400,3,0,0,0
20400,4,0,0,0
20401,1,NSS,NSS,NSS
20401,2,NSS,NSS,NSS
20401,3,NSS,NSS,NSS
20401,4,NSS,NSS,NSS
20402,1,0,0,0
20402,2,8,8,0
20402,3,0,0,0
20402,4,0,0,0
20403,1,0,0,0
20403,2,62,62,0
20403,3,0,0,0
20403,4,0,0,0
20404,1,0,0,0
20404,2,10,10,0
20404,3,0,0,0
20404,4,0,0,0
20405,1,0,0,0
20405,2,0,0,0
20405,3,0,0,0
20405,4,0,0,0
20406,1,0,0,0
20406,2,0,0,0
20406,3,0,0,0
20406,4,0,0,0
20407,1,0,0,0
20407,2,22,17,5
20407,3,0,0,0
20407,4,0,0,0
20408,1,0,0,0
20408,2,12,12,0
20408,3,0,0,0
20408,4,0,0,0
20409,1,0,0,0
20409,2,42,32,10
20409,3,0,0,0
20409,4,0,0,0
20410,1,0,0,0
20410,2,7,7,0
20410,3,0,0,0
20410,4,0,0,0
20411,1,0,0,0
20411,2,20,20,0
20411,3,0,0,0
20411,4,0,0,0
20412,1,0,0,0
20412,2,12,10,2
20412,3,0,0,0
20412,4,0,0,0
20413,1,0,0,0
20413,2,134,105,29
20413,3,0,0,0
20413,4,0,0,0
20414,1,0,0,0
20414,2,42,38,4
20414,3,0,0,0
20414,4,0,0,0
20415,1,0,0,0
20415,2,15,14,1
20415,3,0,0,0
20415,4,0,0,0
20416,1,0,0,0
20416,2,2,0,2
20416,3,0,0,0
20416,4,0,0,0
20417,1,0,0,0
20417,2,0,0,0
20417,3,20,15,5
20417,4,0,0,0
20418,1,0,0,0
20418,2,0,0,0
20418,3,0,0,0
20418,4,0,0,0
20419,1,0,0,0
20419,2,11,11,0
20419,3,0,0,0
20419,4,0,0,0
20420,1,0,0,0
20420,2,260,260,0
20420,3,0,0,0
20420,4,0,0,0
20421,1,0,0,0
20421,2,0,0,0
20421,3,0,0,0
20421,4,0,0,0
20422,1,0,0,0
20422,2,15,15,0
20422,3,0,0,0
20422,4,0,0,0
20423,1,0,0,0
20423,2,0,0,0
20423,3,0,0,0
20423,4,0,0,0
20424,1,0,0,0
20424,2,0,0,0
20424,3,0,0,0
20424,4,0,0,0
20425,1,0,0,0
20425,2,14,14,0
20425,3,0,0,0
20425,4,0,0,0
20426,1,0,0,0
20426,2,0,0,0
20426,3,0,0,0
20426,4,0,0,0
20427,1,0,0,0
20427,2,40,39,1
20427,3,0,0,0
20427,4,0,0,0
20428,1,0,0,0
20428,2,11,11,0
20428,3,0,0,0
20428,4,0,0,0
20429,1,0,0,0
20429,2,24,18,6
20429,3,0,0,0
20429,4,0,0,0
20430,1,0,0,0
20430,2,0,0,0
20430,3,0,0,0
20430,4,0,0,0
20431,1,0,0,0
20431,2,10,7,3
20431,3,0,0,0
20431,4,0,0,0
20432,1,0,0,0
20432,2,0,0,0
20432,3,0,0,0
20432,4,0,0,0
20433,1,0,0,0
20433,2,12,12,0
20433,3,0,0,0
20433,4,0,0,0
20434,1,0,0,0
20434,2,18,18,0
20434,3,0,0,0
20434,4,0,0,0
20435,1,0,0,0
20435,2,14,14,0
20435,3,0,0,0
20435,4,0,0,0
20436,1,0,0,0
20436,2,7,7,0
20436,3,0,0,0
20436,4,0,0,0
20437,1,0,0,0
20437,2,64,64,0
20437,3,0,0,0
20437,4,0,0,0
20438,1,0,0,0
20438,2,8,8,0
20438,3,0,0,0
20438,4,0,0,0
20439,1,0,0,0
20439,2,41,35,6
20439,3,0,0,0
20439,4,0,0,0
20440,1,0,0,0
20440,2,10,8,2
20440,3,0,0,0
20440,4,0,0,0
20441,1,0,0,0
20441,2,14,12,2
20441,3,0,0,0
20441,4,0,0,0
20442,1,0,0,0
20442,2,9,9,0
20442,3,0,0,0
20442,4,0,0,0
20443,1,0,0,0
20443,2,9,9,0
20443,3,0,0,0
20443,4,0,0,0
20444,1,0,0,0
20444,2,10,9,1
20444,3,0,0,0
20444,4,0,0,0
20445,1,0,0,0
20445,2,4,4,0
20445,3,0,0,0
20445,4,0,0,0
20446,1,0,0,0
20446,2,13,10,3
20446,3,0,0,0
20446,4,0,0,0
20447,1,0,0,0
20447,2,16,13,3
20447,3,0,0,0
20447,4,0,0,0
20448,1,0,0,0
20448,2,17,17,0
20448,3,0,0,0
20448,4,0,0,0
20449,1,0,0,0
20449,2,35,35,0
20449,3,0,0,0
20449,4,0,0,0
20450,1,0,0,0
20450,2,8,8,0
20450,3,0,0,0
20450,4,0,0,0
20451,1,0,0,0
20451,2,0,0,0
20451,3,0,0,0
20451,4,0,0,0
20452,1,0,0,0
20452,2,45,43,2
20452,3,0,0,0
20452,4,0,0,0
20453,1,0,0,0
20453,2,0,0,0
20453,3,0,0,0
20453,4,0,0,0
20454,1,0,0,0
20454,2,0,0,0
20454,3,0,0,0
20454,4,0,0,0
20455,1,0,0,0
20455,2,9,7,2
20455,3,0,0,0
20455,4,0,0,0
20456,1,0,0,0
20456,2,12,10,2
20456,3,0,0,0
20456,4,0,0,0
20457,1,0,0,0
20457,2,0,0,0
20457,3,0,0,0
20457,4,0,0,0
20458,1,0,0,0
20458,2,8,8,0
20458,3,0,0,0
20458,4,0,0,0
20459,1,0,0,0
20459,2,4,3,1
20459,3,0,0,0
20459,4,0,0,0
20460,1,0,0,0
20460,2,0,0,0
20460,3,0,0,0
20460,4,0,0,0
20461,1,0,0,0
20461,2,10,10,0
20461,3,0,0,0
20461,4,0,0,0
20462,1,0,0,0
20462,2,0,0,0
20462,3,0,0,0
20462,4,0,0,0
20463,1,0,0,0
20463,2,0,0,0
20463,3,0,0,0
20463,4,0,0,0
20464,1,0,0,0
20464,2,0,0,0
20464,3,0,0,0
20464,4,0,0,0
20465,1,0,0,0
20465,2,22,22,0
20465,3,0,0,0
20465,4,0,0,0
20466,1,0,0,0
20466,2,26,21,5
20466,3,0,0,0
20466,4,0,0,0
20467,1,0,0,0
20467,2,15,15,0
20467,3,0,0,0
20467,4,0,0,0
20468,1,0,0,0
20468,2,7,5,2
20468,3,0,0,0
20468,4,0,0,0
20469,1,0,0,0
20469,2,23,20,3
20469,3,0,0,0
20469,4,0,0,0
20470,1,0,0,0
20470,2,0,0,0
20470,3,0,0,0
20470,4,0,0,0
20471,1,0,0,0
20471,2,13,13,0
20471,3,0,0,0
20471,4,0,0,0
20472,1,0,0,0
20472,2,26,22,4
20472,3,0,0,0
20472,4,0,0,0
20473,1,0,0,0
20473,2,9,9,0
20473,3,0,0,0
20473,4,0,0,0
20474,1,0,0,0
20474,2,14,14,0
20474,3,0,0,0
20474,4,0,0,0
20475,1,0,0,0
20475,2,11,8,3
20475,3,0,0,0
20475,4,0,0,0
20476,1,0,0,0
20476,2,7,4,3
20476,3,0,0,0
20476,4,0,0,0
20477,1,0,0,0
20477,2,59,59,0
20477,3,0,0,0
20477,4,0,0,0
20478,1,0,0,0
20478,2,7,7,0
20478,3,0,0,0
20478,4,0,0,0
20479,1,0,0,0
20479,2,7,7,0
20479,3,0,0,0
20479,4,0,0,0
20480,1,0,0,0
20480,2,9,7,2
20480,3,0,0,0
20480,4,0,0,0
20481,1,0,0,0
20481,2,18,18,0
20481,3,0,0,0
20481,4,0,0,0
20482,1,0,0,0
20482,2,0,0,0
20482,3,0,0,0
20482,4,0,0,0
20483,1,0,0,0
20483,2,30,21,9
20483,3,0,0,0
20483,4,0,0,0
20484,1,0,0,0
20484,2,12,12,0
20484,3,0,0,0
20484,4,0,0,0
20485,1,0,0,0
20485,2,8,8,0
20485,3,0,0,0
20485,4,0,0,0
20486,1,0,0,0
20486,2,8,8,0
20486,3,0,0,0
20486,4,0,0,0
20487,1,0,0,0
20487,2,81,78,3
20487,3,0,0,0
20487,4,0,0,0
20488,1,0,0,0
20488,2,0,0,0
20488,3,0,0,0
20488,4,0,0,0
20489,1,0,0,0
20489,2,8,8,0
20489,3,0,0,0
20489,4,0,0,0
20490,1,0,0,0
20490,2,12,12,0
20490,3,0,0,0
20490,4,0,0,0
20491,1,0,0,0
20491,2,17,15,2
20491,3,0,0,0
20491,4,0,0,0
20492,1,0,0,0
20492,2,9,6,3
20492,3,0,0,0
20492,4,0,0,0
20493,1,0,0,0
20493,2,0,0,0
20493,3,0,0,0
20493,4,0,0,0
20494,1,0,0,0
20494,2,33,33,0
20494,3,0,0,0
20494,4,0,0,0
20495,1,0,0,0
20495,2,0,0,0
20495,3,0,0,0
20495,4,0,0,0
20496,1,0,0,0
20496,2,36,36,0
20496,3,0,0,0
20496,4,0,0,0
20497,1,0,0,0
20497,2,55,55,0
20497,3,0,0,0
20497,4,0,0,0
20498,1,0,0,0
20498,2,22,22,0
20498,3,0,0,0
20498,4,0,0,0
20499,1,0,0,0
20499,2,0,0,0
20499,3,0,0,0
20499,4,0,0,0
20500,1,0,0,0
20500,2,10,8,2
20500,3,0,0,0
20500,4,0,0,0
20501,1,0,0,0
20501,2,7,7,0
20501,3,0,0,0
20501,4,0,0,0
20502,1,0,0,0
20502,2,0,0,0
20502,3,0,0,0
20502,4,0,0,0
20503,1,0,0,0
20503,2,0,0,0
20503,3,0,0,0
20503,4,0,0,0
20504,1,0,0,0
20504,2,24,24,0
20504,3,0,0,0
20504,4,0,0,0
20505,1,0,0,0
20505,2,11,9,2
20505,3,0,0,0
20505,4,0,0,0
20506,1,0,0,0
20506,2,13,13,0
20506,3,0,0,0
20506,4,0,0,0
20507,1,0,0,0
20507,2,12,12,0
20507,3,0,0,0
20507,4,0,0,0
20508,1,0,0,0
20508,2,0,0,0
20508,3,8,5,3
20508,4,0,0,0
20509,1,0,0,0
20509,2,21,19,2
20509,3,0,0,0
20509,4,0,0,0
20510,1,0,0,0
20510,2,14,8,6
20510,3,0,0,0
20510,4,0,0,0
20511,1,0,0,0
20511,2,57,57,0
20511,3,0,0,0
20511,4,0,0,0
20512,1,0,0,0
20512,2,12,12,0
20512,3,0,0,0
20512,4,0,0,0
20513,1,0,0,0
20513,2,27,21,6
20513,3,0,0,0
20513,4,0,0,0
20514,1,0,0,0
20514,2,0,0,0
20514,3,0,0,0
20514,4,0,0,0
20515,1,0,0,0
20515,2,42,26,16
20515,3,0,0,0
20515,4,0,0,0
20516,1,0,0,0
20516,2,20,20,0
20516,3,0,0,0
20516,4,0,0,0
20517,1,0,0,0
20517,2,40,40,0
20517,3,0,0,0
20517,4,0,0,0
20518,1,0,0,0
20518,2,3,3,0
20518,3,0,0,0
20518,4,0,0,0
20519,1,0,0,0
20519,2,0,0,0
20519,3,0,0,0
20519,4,0,0,0
20520,1,0,0,0
20520,2,14,12,2
20520,3,0,0,0
20520,4,0,0,0
20521,1,0,0,0
20521,2,10,9,1
20521,3,0,0,0
20521,4,0,0,0
20522,1,0,0,0
20522,2,0,0,0
20522,3,0,0,0
20522,4,0,0,0
20523,1,0,0,0
20523,2,11,11,0
20523,3,0,0,0
20523,4,0,0,0
20524,1,0,0,0
20524,2,3,3,0
20524,3,0,0,0
20524,4,0,0,0
20525,1,0,0,0
20525,2,14,10,4
20525,3,0,0,0
20525,4,0,0,0
20526,1,0,0,0
20526,2,30,26,4
20526,3,0,0,0
20526,4,0,0,0
20527,1,0,0,0
20527,2,20,20,0
20527,3,0,0,0
20527,4,0,0,0
20528,1,0,0,0
20528,2,18,18,0
20528,3,0,0,0
20528,4,0,0,0
20529,1,0,0,0
20529,2,12,11,1
20529,3,0,0,0
20529,4,0,0,0
20530,1,0,0,0
20530,2,32,32,0
20530,3,32,32,0
20530,4,32,32,0
20531,1,0,0,0
20531,2,0,0,0
20531,3,0,0,0
20531,4,0,0,0
20532,1,0,0,0
20532,2,0,0,0
20532,3,0,0,0
20532,4,0,0,0
20533,1,0,0,0
20533,2,10,6,4
20533,3,0,0,0
20533,4,0,0,0
20534,1,0,0,0
20534,2,33,33,0
20534,3,0,0,0
20534,4,0,0,0
20535,1,0,0,0
20535,2,54,54,0
20535,3,0,0,0
20535,4,0,0,0
20536,1,0,0,0
20536,2,14,14,0
20536,3,0,0,0
20536,4,0,0,0
20537,1,0,0,0
20537,2,15,14,1
20537,3,0,0,0
20537,4,0,0,0
20538,1,0,0,0
20538,2,0,0,0
20538,3,0,0,0
20538,4,0,0,0
20539,1,0,0,0
20539,2,0,0,0
20539,3,0,0,0
20539,4,0,0,0
20540,1,0,0,0
20540,2,20,15,5
20540,3,4,4,0
20540,4,0,0,0
20541,1,0,0,0
20541,2,6,6,0
20541,3,0,0,0
20541,4,0,0,0
20542,1,0,0,0
20542,2,10,10,0
20542,3,0,0,0
20542,4,0,0,0
20543,1,0,0,0
20543,2,13,12,1
20543,3,0,0,0
20543,4,0,0,0
20544,1,0,0,0
20544,2,27,25,2
20544,3,0,0,0
20544,4,0,0,0
20545,1,0,0,0
20545,2,31,21,10
20545,3,0,0,0
20545,4,0,0,0
20546,1,0,0,0
20546,2,55,55,0
20546,3,0,0,0
20546,4,0,0,0
20547,1,0,0,0
20547,2,4,4,0
20547,3,0,0,0
20547,4,0,0,0
20548,1,0,0,0
20548,2,0,0,0
20548,3,0,0,0
20548,4,0,0,0
20549,1,0,0,0
20549,2,8,4,4
20549,3,0,0,0
20549,4,0,0,0
20550,1,0,0,0
20550,2,12,11,1
20550,3,0,0,0
20550,4,0,0,0
20551,1,0,0,0
20551,2,28,20,8
20551,3,0,0,0
20551,4,0,0,0
20552,1,0,0,0
20552,2,0,0,0
20552,3,0,0,0
20552,4,0,0,0
20553,1,0,0,0
20553,2,0,0,0
20553,3,0,0,0
20553,4,0,0,0
20554,1,0,0,0
