ubicageo_f,gradorga_b,sexostt,sexos1,sexos2,sexosne
14093,23,0,0,0,
14093,31,0,0,0,
14093,32,0,0,0,
14093,33,1,1,0,
14093,41,4,3,1,
14093,42,12,11,1,
14093,43,32,25,7,
14093,44,143,85,58,
14093,50,1,1,0,
14093,60,0,0,0,
14093,70,0,0,0,
14094,11,1,1,0,
14094,12,0,0,0,
14094,13,0,0,0,
14094,21,0,0,0,
14094,22,0,0,0,
14094,23,0,0,0,
14094,31,0,0,0,
14094,32,0,0,0,
14094,33,0,0,0,
14094,41,1,1,0,
14094,42,2,1,1,
14094,43,2,2,0,
14094,44,44,39,5,
14094,50,0,0,0,
14094,60,0,0,0,
14094,70,0,0,0,
14095,11,1,1,0,
14095,12,1,1,0,
14095,13,2,2,0,
14095,21,0,0,0,
14095,22,0,0,0,
14095,23,0,0,0,
14095,31,0,0,0,
14095,32,0,0,0,
14095,33,0,0,0,
14095,41,0,0,0,
14095,42,0,0,0,
14095,43,0,0,0,
14095,44,26,21,5,
14095,50,0,0,0,
14095,60,0,0,0,
14095,70,0,0,0,
14096,11,0,0,0,
14096,12,0,0,0,
14096,13,0,0,0,
14096,21,0,0,0,
14096,22,0,0,0,
14096,23,0,0,0,
14096,31,0,0,0,
14096,32,2,2,0,
14096,33,0,0,0,
14096,41,0,0,0,
14096,42,0,0,0,
14096,43,0,0,0,
14096,44,17,14,3,
14096,50,1,0,1,
14096,60,0,0,0,
14096,70,0,0,0,
14097,11,0,0,0,
14097,12,0,0,0,
14097,13,1,1,0,
14097,21,0,0,0,
14097,22,0,0,0,
14097,23,0,0,0,
14097,31,0,0,0,
14097,32,2,2,0,
14097,33,4,4,0,
14097,41,22,18,4,
14097,42,57,38,19,
14097,43,170,118,52,
14097,44,537,395,142,
14097,50,0,0,0,
14097,60,0,0,0,
14097,70,0,0,0,
14098,11,0,0,0,
14098,12,0,0,0,
14098,13,1,1,0,
14098,21,0,0,0,
14098,22,0,0,0,
14098,23,0,0,0,
14098,31,0,0,0,
14098,32,2,2,0,
14098,33,7,7,0,
14098,41,22,19,3,
14098,42,60,47,13,
14098,43,209,156,53,
14098,44,577,407,170,
14098,50,1,1,0,
14098,60,0,0,0,
14098,70,0,0,0,
14099,11,1,1,0,
14099,12,0,0,0,
14099,13,0,0,0,
14099,21,0,0,0,
14099,22,0,0,0,
14099,23,0,0,0,
14099,31,0,0,0,
14099,32,0,0,0,
14099,33,0,0,0,
14099,41,0,0,0,
14099,42,0,0,0,
14099,43,0,0,0,
14099,44,8,8,0,
14099,50,0,0,0,
14099,60,0,0,0,
14099,70,0,0,0,
14100,11,1,1,0,
14100,12,0,0,0,
14100,13,0,0,0,
14100,21,0,0,0,
14100,22,0,0,0,
14100,23,0,0,0,
14100,31,0,0,0,
14100,32,0,0,0,
14100,33,1,1,0,
14100,41,2,2,0,
14100,42,2,2,0,
14100,43,8,8,0,
14100,44,32,29,3,
14100,50,0,0,0,
14100,60,20,14,6,
14100,70,0,0,0,
14101,11,0,0,0,
14101,12,0,0,0,
14101,13,1,1,0,
14101,21,0,0,0,
14101,22,0,0,0,
14101,23,0,0,0,
14101,31,0,0,0,
14101,32,1,1,0,
14101,33,10,10,0,
14101,41,23,20,3,
14101,42,50,47,3,
14101,43,141,110,31,
14101,44,553,396,157,
14101,50,1,1,0,
14101,60,82,30,52,
14101,70,0,0,0,
14102,11,0,0,0,
14102,12,0,0,0,
14102,13,1,1,0,
14102,21,0,0,0,
14102,22,0,0,0,
14102,23,0,0,0,
14102,31,0,0,0,
14102,32,0,0,0,
14102,33,0,0,0,
14102,41,0,0,0,
14102,42,0,0,0,
14102,43,0,0,0,
14102,44,5,5,0,
14102,50,0,0,0,
14102,60,0,0,0,
14102,70,0,0,0,
14103,11,0,0,0,
14103,12,0,0,0,
14103,13,1,1,0,
14103,21,0,0,0,
14103,22,0,0,0,
14103,23,0,0,0,
14103,31,0,0,0,
14103,32,0,0,0,
14103,33,0,0,0,
14103,41,0,0,0,
14103,42,0,0,0,
14103,43,0,0,0,
14103,44,28,25,3,
14103,50,0,0,0,
14103,60,0,0,0,
14103,70,0,0,0,
14104,11,0,0,0,
14104,12,0,0,0,
14104,13,0,0,0,
14104,21,1,0,1,
14104,22,0,0,0,
14104,23,2,1,1,
14104,31,0,0,0,
14104,32,0,0,0,
14104,33,0,0,0,
14104,41,0,0,0,
14104,42,0,0,0,
14104,43,0,0,0,
14104,44,19,17,2,
14104,50,0,0,0,
14104,60,0,0,0,
14104,70,0,0,0,
14105,11,1,1,0,
14105,12,0,0,0,
14105,13,0,0,0,
14105,21,0,0,0,
14105,22,0,0,0,
14105,23,0,0,0,
14105,31,0,0,0,
14105,32,0,0,0,
14105,33,0,0,0,
14105,41,1,1,0,
14105,42,0,0,0,
14105,43,0,0,0,
14105,44,47,27,20,
14105,50,0,0,0,
14105,60,4,1,3,
14105,70,0,0,0,
14106,11,0,0,0,
14106,12,0,0,0,
14106,13,0,0,0,
14106,21,0,0,0,
14106,22,0,0,0,
14106,23,0,0,0,
14106,31,0,0,0,
14106,32,0,0,0,
14106,33,0,0,0,
14106,41,0,0,0,
14106,42,0,0,0,
14106,43,0,0,0,
14106,44,2,2,0,
14106,50,0,0,0,
14106,60,0,0,0,
14106,70,0,0,0,
14107,11,0,0,0,
14107,12,0,0,0,
14107,13,1,1,0,
14107,21,0,0,0,
14107,22,0,0,0,
14107,23,0,0,0,
14107,31,0,0,0,
14107,32,0,0,0,
14107,33,0,0,0,
14107,41,1,1,0,
14107,42,0,0,0,
14107,43,0,0,0,
14107,44,6,5,1,
14107,50,0,0,0,
14107,60,0,0,0,
14107,70,0,0,0,
14108,11,0,0,0,
14108,12,0,0,0,
14108,13,0,0,0,
14108,21,0,0,0,
14108,22,0,0,0,
14108,23,0,0,0,
14108,31,0,0,0,
14108,32,4,4,0,
14108,33,3,3,0,
14108,41,1,1,0,
14108,42,0,0,0,
14108,43,1,0,1,
14108,44,36,28,8,
14108,50,0,0,0,
14108,60,0,0,0,
14108,70,0,0,0,
14109,11,0,0,0,
14109,12,0,0,0,
14109,13,1,1,0,
14109,21,0,0,0,
14109,22,0,0,0,
14109,23,0,0,0,
14109,31,0,0,0,
14109,32,0,0,0,
14109,33,0,0,0,
14109,41,0,0,0,
14109,42,0,0,0,
14109,43,0,0,0,
14109,44,19,8,11,
14109,50,0,0,0,
14109,60,0,0,0,
14109,70,0,0,0,
14110,11,1,1,0,
14110,12,1,1,0,
14110,13,1,1,0,
14110,21,0,0,0,
14110,22,0,0,0,
14110,23,3,2,1,
14110,31,3,2,1,
14110,32,0,0,0,
14110,33,0,0,0,
14110,41,0,0,0,
14110,42,0,0,0,
14110,43,0,0,0,
14110,44,24,16,8,
14110,50,0,0,0,
14110,60,2,0,2,
14110,70,0,0,0,
14111,11,0,0,0,
14111,12,0,0,0,
14111,13,1,1,0,
14111,21,0,0,0,
14111,22,1,1,0,
14111,23,3,3,0,
14111,31,0,0,0,
14111,32,0,0,0,
14111,33,0,0,0,
14111,41,0,0,0,
14111,42,0,0,0,
14111,43,0,0,0,
14111,44,12,9,3,
14111,50,0,0,0,
14111,60,0,0,0,
14111,70,0,0,0,
14112,11,0,0,0,
14112,12,0,0,0,
14112,13,0,0,0,
14112,21,0,0,0,
14112,22,0,0,0,
14112,23,0,0,0,
14112,31,0,0,0,
14112,32,0,0,0,
14112,33,0,0,0,
14112,41,2,2,0,
14112,42,0,0,0,
14112,43,0,0,0,
14112,44,6,3,3,
14112,50,0,0,0,
14112,60,0,0,0,
14112,70,0,0,0,
14113,11,1,1,0,
14113,12,1,1,0,
14113,13,0,0,0,
14113,21,0,0,0,
14113,22,0,0,0,
14113,23,3,2,1,
14113,31,0,0,0,
14113,32,0,0,0,
14113,33,0,0,0,
14113,41,0,0,0,
14113,42,0,0,0,
14113,43,0,0,0,
14113,44,19,13,6,
14113,50,0,0,0,
14113,60,1,0,1,
14113,70,0,0,0,
14114,11,0,0,0,
14114,12,0,0,0,
14114,13,0,0,0,
14114,21,0,0,0,
14114,22,0,0,0,
14114,23,0,0,0,
14114,31,0,0,0,
14114,32,0,0,0,
14114,33,0,0,0,
14114,41,1,1,0,
14114,42,0,0,0,
14114,43,0,0,0,
14114,44,25,21,4,
14114,50,0,0,0,
14114,60,0,0,0,
14114,70,0,0,0,
14115,11,0,0,0,
14115,12,0,0,0,
14115,13,1,1,0,
14115,21,0,0,0,
14115,22,0,0,0,
14115,23,0,0,0,
14115,31,2,2,0,
14115,32,0,0,0,
14115,33,0,0,0,
14115,41,0,0,0,
14115,42,0,0,0,
14115,43,0,0,0,
14115,44,19,17,2,
14115,50,0,0,0,
14115,60,0,0,0,
14115,70,0,0,0,
14116,11,1,1,0,
14116,12,0,0,0,
14116,13,0,0,0,
14116,21,0,0,0,
14116,22,0,0,0,
14116,23,0,0,0,
14116,31,0,0,0,
14116,32,3,3,0,
14116,33,3,3,0,
14116,41,15,14,1,
14116,42,17,16,1,
14116,43,0,0,0,
14116,44,0,0,0,
14116,50,0,0,0,
14116,60,0,0,0,
14116,70,0,0,0,
14117,11,1,1,0,
14117,12,0,0,0,
14117,13,0,0,0,
14117,21,0,0,0,
14117,22,0,0,0,
14117,23,0,0,0,
14117,31,1,1,0,
14117,32,0,0,0,
14117,33,0,0,0,
14117,41,0,0,0,
14117,42,0,0,0,
14117,43,0,0,0,
14117,44,9,7,2,
14117,50,0,0,0,
14117,60,0,0,0,
14117,70,0,0,0,
14118,11,0,0,0,
14118,12,0,0,0,
14118,13,1,1,0,
14118,21,0,0,0,
14118,22,0,0,0,
14118,23,0,0,0,
14118,31,1,1,0,
14118,32,0,0,0,
14118,33,0,0,0,
14118,41,1,1,0,
14118,42,0,0,0,
14118,43,1,0,1,
14118,44,34,18,16,
14118,50,0,0,0,
14118,60,2,2,0,
14118,70,0,0,0,
14119,11,0,0,0,
14119,12,0,0,0,
14119,13,0,0,0,
14119,21,0,0,0,
14119,22,0,0,0,
14119,23,0,0,0,
14119,31,0,0,0,
14119,32,0,0,0,
14119,33,0,0,0,
14119,41,0,0,0,
14119,42,0,0,0,
14119,43,0,0,0,
14119,44,60,52,8,
14119,50,4,4,0,
14119,60,3,1,2,
14119,70,0,0,0,
14120,11,1,1,0,
14120,12,1,1,0,
14120,13,1,1,0,
14120,21,2,2,0,
14120,22,0,0,0,
14120,23,0,0,0,
14120,31,2,2,0,
14120,32,33,30,3,
14120,33,59,54,5,
14120,41,89,82,7,
14120,42,210,188,22,
14120,43,523,446,77,
14120,44,1831,1474,357,
14120,50,1,1,0,
14120,60,0,0,0,
14120,70,0,0,0,
14121,11,1,1,0,
14121,12,0,0,0,
14121,13,0,0,0,
14121,21,0,0,0,
14121,22,0,0,0,
14121,23,0,0,0,
14121,31,0,0,0,
14121,32,0,0,0,
14121,33,0,0,0,
14121,41,0,0,0,
14121,42,0,0,0,
14121,43,36,23,13,
14121,44,0,0,0,
14121,50,8,8,0,
14121,60,0,0,0,
14121,70,20,12,8,
14122,11,0,0,0,
14122,12,0,0,0,
14122,13,1,1,0,
14122,21,0,0,0,
14122,22,0,0,0,
14122,23,0,0,0,
14122,31,0,0,0,
14122,32,0,0,0,
14122,33,0,0,0,
14122,41,0,0,0,
14122,42,0,0,0,
14122,43,0,0,0,
14122,44,9,8,1,
14122,50,3,3,0,
14122,60,0,0,0,
14122,70,0,0,0,
14123,11,0,0,0,
14123,12,0,0,0,
14123,13,1,1,0,
14123,21,0,0,0,
14123,22,0,0,0,
14123,23,0,0,0,
14123,31,0,0,0,
14123,32,2,2,0,
14123,33,0,0,0,
14123,41,0,0,0,
14123,42,0,0,0,
14123,43,0,0,0,
14123,44,29,23,6,
14123,50,0,0,0,
14123,60,0,0,0,
14123,70,0,0,0,
14124,11,1,1,0,
14124,12,0,0,0,
14124,13,0,0,0,
14124,21,0,0,0,
14124,22,0,0,0,
14124,23,0,0,0,
14124,31,0,0,0,
14124,32,2,2,0,
14124,33,2,2,0,
14124,41,2,2,0,
14124,42,2,2,0,
14124,43,0,0,0,
14124,44,89,74,15,
14124,50,30,18,12,
14124,60,0,0,0,
14124,70,0,0,0,
14125,11,1,1,0,
14125,12,0,0,0,
14125,13,0,0,0,
14125,21,1,1,0,
14125,22,0,0,0,
14125,23,0,0,0,
14125,31,1,1,0,
14125,32,0,0,0,
14125,33,0,0,0,
14125,41,0,0,0,
14125,42,0,0,0,
14125,43,0,0,0,
14125,44,24,14,10,
14125,50,0,0,0,
14125,60,0,0,0,
14125,70,0,0,0,
15001,11,0,0,0,
15001,12,0,0,0,
15001,13,1,1,0,
15001,21,0,0,0,
15001,22,0,0,0,
15001,23,0,0,0,
15001,31,0,0,0,
15001,32,0,0,0,
15001,33,0,0,0,
15001,41,0,0,0,
15001,42,0,0,0,
15001,43,0,0,0,
15001,44,78,57,21,
15001,50,0,0,0,
15001,60,0,0,0,
15001,70,0,0,0,
15002,11,1,1,0,
15002,12,0,0,0,
15002,13,0,0,0,
15002,21,0,0,0,
15002,22,0,0,0,
15002,23,0,0,0,
15002,31,0,0,0,
15002,32,0,0,0,
15002,33,1,1,0,
15002,41,1,1,0,
15002,42,11,11,0,
15002,43,25,17,8,
15002,44,169,123,46,
15002,50,0,0,0,
15002,60,0,0,0,
15002,70,0,0,0,
15003,11,0,0,0,
15003,12,0,0,0,
15003,13,1,1,0,
15003,21,0,0,0,
15003,22,0,0,0,
15003,23,0,0,0,
15003,31,0,0,0,
15003,32,0,0,0,
15003,33,0,0,0,
15003,41,0,0,0,
15003,42,0,0,0,
15003,43,0,0,0,
15003,44,72,60,12,
15003,50,0,0,0,
15003,60,0,0,0,
15003,70,0,0,0,
15004,11,1,1,0,
15004,12,0,0,0,
15004,13,0,0,0,
15004,21,0,0,0,
15004,22,0,0,0,
15004,23,0,0,0,
15004,31,0,0,0,
15004,32,0,0,0,
15004,33,0,0,0,
15004,41,0,0,0,
15004,42,0,0,0,
15004,43,0,0,0,
15004,44,24,20,4,
15004,50,0,0,0,
15004,60,0,0,0,
15004,70,0,0,0,
15005,11,0,0,0,
15005,12,0,0,0,
15005,13,1,1,0,
15005,21,0,0,0,
15005,22,0,0,0,
15005,23,0,0,0,
15005,31,0,0,0,
15005,32,0,0,0,
15005,33,1,1,0,
15005,41,13,12,1,
15005,42,14,11,3,
15005,43,33,21,12,
15005,44,91,55,36,
15005,50,0,0,0,
15005,60,0,0,0,
15005,70,0,0,0,
15006,11,1,1,0,
15006,12,0,0,0,
15006,13,0,0,0,
15006,21,0,0,0,
15006,22,0,0,0,
15006,23,0,0,0,
15006,31,0,0,0,
15006,32,0,0,0,
15006,33,0,0,0,
15006,41,0,0,0,
15006,42,0,0,0,
15006,43,0,0,0,
15006,44,18,10,8,
15006,50,1,1,0,
15006,60,0,0,0,
15006,70,0,0,0,
15007,11,0,0,0,
15007,12,0,0,0,
15007,13,1,1,0,
15007,21,0,0,0,
15007,22,0,0,0,
15007,23,0,0,0,
15007,31,0,0,0,
15007,32,0,0,0,
15007,33,0,0,0,
15007,41,0,0,0,
15007,42,0,0,0,
15007,43,0,0,0,
15007,44,0,0,0,
15007,50,42,37,5,
15007,60,0,0,0,
15007,70,0,0,0,
15008,11,1,1,0,
15008,12,0,0,0,
15008,13,0,0,0,
15008,21,1,0,1,
15008,22,1,1,0,
15008,23,0,0,0,
15008,31,0,0,0,
15008,32,2,2,0,
15008,33,0,0,0,
15008,41,0,0,0,
15008,42,10,10,0,
15008,43,21,17,4,
15008,44,0,0,0,
15008,50,0,0,0,
15008,60,3,3,0,
15008,70,0,0,0,
15009,11,0,0,0,
15009,12,0,0,0,
15009,13,1,1,0,
15009,21,0,0,0,
15009,22,0,0,0,
15009,23,0,0,0,
15009,31,0,0,0,
15009,32,0,0,0,
15009,33,1,1,0,
15009,41,0,0,0,
15009,42,6,5,1,
15009,43,24,17,7,
15009,44,75,52,23,
15009,50,2,2,0,
15009,60,0,0,0,
15009,70,0,0,0,
15010,11,0,0,0,
15010,12,1,1,0,
15010,13,1,1,0,
15010,21,0,0,0,
15010,22,0,0,0,
15010,23,0,0,0,
15010,31,0,0,0,
15010,32,0,0,0,
15010,33,0,0,0,
15010,41,0,0,0,
15010,42,0,0,0,
15010,43,0,0,0,
15010,44,48,37,11,
15010,50,0,0,0,
15010,60,0,0,0,
15010,70,0,0,0,
15011,11,0,0,0,
15011,12,0,0,0,
15011,13,1,1,0,
15011,21,0,0,0,
15011,22,0,0,0,
15011,23,0,0,0,
15011,31,0,0,0,
15011,32,1,1,0,
15011,33,0,0,0,
15011,41,1,1,0,
15011,42,4,3,1,
15011,43,10,9,1,
15011,44,64,44,20,
15011,50,0,0,0,
15011,60,0,0,0,
15011,70,0,0,0,
15012,11,0,0,0,
15012,12,0,0,0,
15012,13,1,1,0,
15012,21,0,0,0,
15012,22,0,0,0,
15012,23,0,0,0,
15012,31,0,0,0,
15012,32,3,3,0,
15012,33,0,0,0,
15012,41,0,0,0,
15012,42,0,0,0,
15012,43,0,0,0,
15012,44,30,17,13,
15012,50,0,0,0,
15012,60,0,0,0,
15012,70,0,0,0,
15013,11,0,0,0,
15013,12,0,0,0,
15013,13,1,1,0,
15013,21,0,0,0,
15013,22,0,0,0,
15013,23,0,0,0,
15013,31,5,5,0,
15013,32,26,21,5,
15013,33,36,34,2,
15013,41,129,98,31,
15013,42,259,199,60,
15013,43,507,377,130,
15013,44,343,264,79,
15013,50,46,34,12,
15013,60,0,0,0,
15013,70,0,0,0,
15014,11,1,1,0,
15014,12,0,0,0,
15014,13,0,0,0,
15014,21,0,0,0,
15014,22,0,0,0,
15014,23,0,0,0,
15014,31,0,0,0,
15014,32,0,0,0,
15014,33,1,1,0,
15014,41,3,3,0,
15014,42,6,6,0,
15014,43,22,21,1,
15014,44,64,48,16,
15014,50,2,1,1,
15014,60,0,0,0,
15014,70,0,0,0,
15015,11,0,0,0,
15015,12,0,0,0,
15015,13,1,1,0,
15015,21,0,0,0,
15015,22,0,0,0,
15015,23,0,0,0,
15015,31,0,0,0,
15015,32,0,0,0,
15015,33,0,0,0,
15015,41,0,0,0,
15015,42,0,0,0,
15015,43,0,0,0,
15015,44,48,32,16,
15015,50,0,0,0,
15015,60,0,0,0,
15015,70,0,0,0,
15016,11,0,0,0,
15016,12,0,0,0,
15016,13,0,0,0,
15016,21,0,0,0,
15016,22,0,0,0,
15016,23,0,0,0,
15016,31,0,0,0,
15016,32,0,0,0,
15016,33,0,0,0,
15016,41,11,10,1,
15016,42,8,2,6,
15016,43,5,3,2,
15016,44,8,3,5,
15016,50,0,0,0,
15016,60,0,0,0,
15016,70,0,0,0,
15017,11,0,0,0,
15017,12,0,0,0,
15017,13,1,1,0,
15017,21,0,0,0,
15017,22,0,0,0,
15017,23,0,0,0,
15017,31,0,0,0,
15017,32,0,0,0,
15017,33,0,0,0,
15017,41,0,0,0,
15017,42,0,0,0,
15017,43,0,0,0,
15017,44,37,27,10,
15017,50,0,0,0,
15017,60,0,0,0,
15017,70,0,0,0,
15018,11,1,1,0,
15018,12,0,0,0,
15018,13,0,0,0,
15018,21,0,0,0,
15018,22,2,2,0,
15018,23,0,0,0,
15018,31,0,0,0,
15018,32,0,0,0,
15018,33,0,0,0,
15018,41,1,1,0,
15018,42,0,0,0,
15018,43,0,0,0,
15018,44,70,49,21,
15018,50,0,0,0,
15018,60,0,0,0,
15018,70,0,0,0,
15019,11,0,0,0,
15019,12,0,0,0,
15019,13,1,1,0,
15019,21,0,0,0,
15019,22,0,0,0,
15019,23,0,0,0,
15019,31,0,0,0,
15019,32,0,0,0,
15019,33,0,0,0,
15019,41,0,0,0,
15019,42,0,0,0,
15019,43,0,0,0,
15019,44,40,31,9,
15019,50,0,0,0,
15019,60,0,0,0,
15019,70,0,0,0,
15020,11,0,0,0,
15020,12,0,0,0,
15020,13,1,1,0,
15020,21,0,0,0,
15020,22,0,0,0,
15020,23,0,0,0,
15020,31,0,0,0,
15020,32,1,1,0,
15020,33,3,3,0,
15020,41,16,14,2,
15020,42,15,14,1,
15020,43,54,46,8,
15020,44,259,210,49,
15020,50,1,1,0,
15020,60,0,0,0,
15020,70,0,0,0,
15021,11,1,1,0,
15021,12,0,0,0,
15021,13,0,0,0,
15021,21,0,0,0,
15021,22,0,0,0,
15021,23,0,0,0,
15021,31,0,0,0,
15021,32,0,0,0,
15021,33,0,0,0,
15021,41,0,0,0,
15021,42,0,0,0,
15021,43,0,0,0,
15021,44,52,42,10,
15021,50,0,0,0,
15021,60,0,0,0,
15021,70,0,0,0,
15022,11,0,0,0,
15022,12,0,0,0,
15022,13,0,0,0,
15022,21,0,0,0,
15022,22,0,0,0,
15022,23,0,0,0,
15022,31,0,0,0,
15022,32,0,0,0,
15022,33,0,0,0,
15022,41,0,0,0,
15022,42,0,0,0,
15022,43,0,0,0,
15022,44,40,31,9,
15022,50,0,0,0,
15022,60,0,0,0,
15022,70,0,0,0,
15023,11,0,0,0,
15023,12,0,0,0,
15023,13,1,1,0,
15023,21,0,0,0,
15023,22,0,0,0,
15023,23,0,0,0,
15023,31,0,0,0,
15023,32,0,0,0,
15023,33,0,0,0,
15023,41,0,0,0,
15023,42,3,2,1,
15023,43,11,11,0,
15023,44,33,26,7,
15023,50,0,0,0,
15023,60,0,0,0,
15023,70,0,0,0,
15024,11,0,0,0,
15024,12,0,0,0,
15024,13,1,1,0,
15024,21,0,0,0,
15024,22,0,0,0,
15024,23,0,0,0,
15024,31,0,0,0,
15024,32,1,1,0,
15024,33,1,1,0,
15024,41,9,9,0,
15024,42,26,25,1,
15024,43,68,61,7,
15024,44,202,169,33,
15024,50,6,5,1,
15024,60,0,0,0,
15024,70,0,0,0,
15025,11,0,0,0,
15025,12,0,0,0,
15025,13,1,1,0,
15025,21,0,0,0,
15025,22,0,0,0,
15025,23,0,0,0,
15025,31,0,0,0,
15025,32,0,0,0,
15025,33,4,3,1,
15025,41,6,6,0,
15025,42,25,24,1,
15025,43,61,48,13,
15025,44,234,185,49,
15025,50,0,0,0,
15025,60,0,0,0,
15025,70,0,0,0,
15026,11,0,0,0,
15026,12,0,0,0,
15026,13,1,1,0,
15026,21,0,0,0,
15026,22,0,0,0,
15026,23,0,0,0,
15026,31,0,0,0,
15026,32,0,0,0,
15026,33,0,0,0,
15026,41,13,13,0,
15026,42,12,12,0,
15026,43,1,1,0,
15026,44,0,0,0,
15026,50,0,0,0,
15026,60,0,0,0,
15026,70,0,0,0,
15027,11,1,1,0,
15027,12,0,0,0,
15027,13,0,0,0,
15027,21,0,0,0,
15027,22,0,0,0,
15027,23,0,0,0,
15027,31,2,2,0,
15027,32,0,0,0,
15027,33,0,0,0,
15027,41,5,4,1,
15027,42,2,1,1,
15027,43,13,5,8,
15027,44,3,2,1,
15027,50,0,0,0,
15027,60,0,0,0,
15027,70,0,0,0,
15028,11,0,0,0,
15028,12,2,2,0,
15028,13,0,0,0,
15028,21,0,0,0,
15028,22,0,0,0,
15028,23,0,0,0,
15028,31,0,0,0,
15028,32,44,34,10,
15028,33,0,0,0,
15028,41,0,0,0,
15028,42,0,0,0,
15028,43,0,0,0,
15028,44,0,0,0,
15028,50,0,0,0,
15028,60,0,0,0,
15028,70,0,0,0,
15029,11,0,0,0,
15029,12,0,0,0,
15029,13,1,1,0,
15029,21,0,0,0,
15029,22,0,0,0,
15029,23,0,0,0,
15029,31,0,0,0,
15029,32,1,1,0,
15029,33,2,2,0,
15029,41,5,5,0,
15029,42,25,23,2,
15029,43,75,64,11,
15029,44,197,131,66,
15029,50,0,0,0,
15029,60,0,0,0,
15029,70,0,0,0,
15030,11,0,0,0,
15030,12,0,0,0,
15030,13,1,1,0,
15030,21,0,0,0,
15030,22,0,0,0,
15030,23,0,0,0,
15030,31,0,0,0,
15030,32,0,0,0,
15030,33,0,0,0,
15030,41,0,0,0,
15030,42,0,0,0,
15030,43,0,0,0,
15030,44,60,38,22,
15030,50,0,0,0,
15030,60,0,0,0,
15030,70,0,0,0,
15031,11,0,0,0,
15031,12,0,0,0,
15031,13,0,0,0,
15031,21,0,0,0,
15031,22,0,0,0,
15031,23,0,0,0,
15031,31,0,0,0,
15031,32,1,1,0,
15031,33,5,4,1,
15031,41,27,22,5,
15031,42,75,57,18,
15031,43,220,156,64,
15031,44,641,373,268,
15031,50,6,6,0,
15031,60,0,0,0,
15031,70,0,0,0,
15032,11,0,0,0,
15032,12,0,0,0,
15032,13,1,1,0,
15032,21,0,0,0,
15032,22,0,0,0,
15032,23,0,0,0,
15032,31,0,0,0,
15032,32,0,0,0,
15032,33,0,0,0,
15032,41,0,0,0,
15032,42,2,2,0,
15032,43,0,0,0,
15032,44,19,13,6,
15032,50,0,0,0,
15032,60,0,0,0,
15032,70,0,0,0,
15033,11,0,0,0,
15033,12,0,0,0,
15033,13,0,0,0,
15033,21,0,0,0,
15033,22,0,0,0,
15033,23,0,0,0,
15033,31,2,2,0,
15033,32,4,4,0,
15033,33,15,13,2,
15033,41,55,38,17,
15033,42,144,120,24,
15033,43,353,245,108,
15033,44,1850,1127,723,
15033,50,0,0,0,
15033,60,0,0,0,
15033,70,0,0,0,
15034,11,0,0,0,
15034,12,0,0,0,
15034,13,1,1,0,
15034,21,0,0,0,
15034,22,0,0,0,
15034,23,0,0,0,
15034,31,0,0,0,
15034,32,0,0,0,
15034,33,0,0,0,
15034,41,0,0,0,
15034,42,0,0,0,
15034,43,0,0,0,
15034,44,36,28,8,
15034,50,0,0,0,
15034,60,0,0,0,
15034,70,0,0,0,
15035,11,0,0,0,
15035,12,0,0,0,
15035,13,1,1,0,
15035,21,0,0,0,
15035,22,0,0,0,
15035,23,0,0,0,
15035,31,0,0,0,
15035,32,0,0,0,
15035,33,0,0,0,
15035,41,3,2,1,
15035,42,14,13,1,
15035,43,38,26,12,
15035,44,119,81,38,
15035,50,0,0,0,
15035,60,0,0,0,
15035,70,0,0,0,
15036,11,1,1,0,
15036,12,0,0,0,
15036,13,0,0,0,
15036,21,0,0,0,
15036,22,0,0,0,
15036,23,0,0,0,
15036,31,0,0,0,
15036,32,0,0,0,
15036,33,0,0,0,
15036,41,1,1,0,
15036,42,2,2,0,
15036,43,10,10,0,
15036,44,41,32,9,
15036,50,0,0,0,
15036,60,0,0,0,
15036,70,0,0,0,
15037,11,1,1,0,
15037,12,0,0,0,
15037,13,0,0,0,
15037,21,0,0,0,
15037,22,0,0,0,
15037,23,0,0,0,
15037,31,0,0,0,
15037,32,1,1,0,
15037,33,5,5,0,
15037,41,15,15,0,
15037,42,46,44,2,
15037,43,141,125,16,
15037,44,415,324,91,
15037,50,79,71,8,
15037,60,87,33,54,
15037,70,0,0,0,
15038,11,0,0,0,
15038,12,0,0,0,
15038,13,1,1,0,
15038,21,0,0,0,
15038,22,0,0,0,
15038,23,0,0,0,
15038,31,0,0,0,
15038,32,0,0,0,
15038,33,0,0,0,
15038,41,0,0,0,
15038,42,5,4,1,
15038,43,6,2,4,
15038,44,17,12,5,
15038,50,0,0,0,
15038,60,0,0,0,
15038,70,0,0,0,
15039,11,1,1,0,
15039,12,0,0,0,
15039,13,0,0,0,
15039,21,0,0,0,
15039,22,0,0,0,
15039,23,0,0,0,
15039,31,0,0,0,
15039,32,2,2,0,
15039,33,2,2,0,
15039,41,12,12,0,
15039,42,37,34,3,
15039,43,81,61,20,
15039,44,597,362,235,
15039,50,0,0,0,
15039,60,0,0,0,
15039,70,0,0,0,
15040,11,1,1,0,
15040,12,0,0,0,
15040,13,0,0,0,
15040,21,0,0,0,
15040,22,0,0,0,
15040,23,0,0,0,
15040,31,0,0,0,
15040,32,0,0,0,
15040,33,0,0,0,
15040,41,0,0,0,
15040,42,3,3,0,
15040,43,16,15,1,
15040,44,31,18,13,
15040,50,1,1,0,
15040,60,0,0,0,
15040,70,0,0,0,
