ubicageo_f,inscanal_d,sexostt,sexos1,sexos2,sexos3,sexosne
21032,11,NA,NA,NA,NA,
21032,12,NA,NA,NA,NA,
21032,13,NA,NA,NA,NA,
21032,14,NA,NA,NA,NA,
21032,15,NA,NA,NA,NA,
21032,16,NA,NA,NA,NA,
21032,17,NA,NA,NA,NA,
21032,18,NA,NA,NA,NA,
21032,19,NA,NA,NA,NA,
21032,20,NA,NA,NA,NA,
21032,21,NA,NA,NA,NA,
21032,22,NA,NA,NA,NA,
21032,23,NA,NA,NA,NA,
21032,24,NA,NA,NA,NA,
21032,25,NA,NA,NA,NA,
21032,26,NA,NA,NA,NA,
21032,27,NA,NA,NA,NA,
21032,28,NA,NA,NA,NA,
21033,1,NA,NA,NA,NA,
21033,2,NA,NA,NA,NA,
21033,3,NA,NA,NA,NA,
21033,4,NA,NA,NA,NA,
21033,5,NA,NA,NA,NA,
21033,6,NA,NA,NA,NA,
21033,7,NA,NA,NA,NA,
21033,8,NA,NA,NA,NA,
21033,9,NA,NA,NA,NA,
21033,10,NA,NA,NA,NA,
21033,11,NA,NA,NA,NA,
21033,12,NA,NA,NA,NA,
21033,13,NA,NA,NA,NA,
21033,14,NA,NA,NA,NA,
21033,15,NA,NA,NA,NA,
21033,16,NA,NA,NA,NA,
21033,17,NA,NA,NA,NA,
21033,18,NA,NA,NA,NA,
21033,19,NA,NA,NA,NA,
21033,20,NA,NA,NA,NA,
21033,21,NA,NA,NA,NA,
21033,22,NA,NA,NA,NA,
21033,23,NA,NA,NA,NA,
21033,24,NA,NA,NA,NA,
21033,25,NA,NA,NA,NA,
21033,26,NA,NA,NA,NA,
21033,27,NA,NA,NA,NA,
21033,28,NA,NA,NA,NA,
21034,1,0,0,0,0,
21034,2,0,0,0,0,
21034,3,0,0,0,0,
21034,4,0,0,0,0,
21034,5,0,0,0,0,
21034,6,0,0,0,0,
21034,7,0,NA,0,NA,
21034,8,1,0,1,0,
21034,9,0,0,0,0,
21034,10,0,0,0,0,
21034,11,0,0,0,0,
21034,12,0,0,0,0,
21034,13,0,0,0,0,
21034,14,0,0,0,0,
21034,15,0,NA,0,NA,
21034,16,0,0,0,0,
21034,17,0,0,0,0,
21034,18,0,0,0,0,
21034,19,0,0,0,0,
21034,20,0,0,0,0,
21034,21,0,0,0,0,
21034,22,0,0,0,0,
21034,23,0,0,0,0,
21034,24,0,0,0,0,
21034,25,0,0,0,0,
21034,26,0,0,0,0,
21034,27,0,0,0,0,
21034,28,77,0,77,0,
21035,1,NSS,NSS,NSS,NSS,
21035,2,NSS,NSS,NSS,NSS,
21035,3,NSS,NSS,NSS,NSS,
21035,4,NSS,NSS,NSS,NSS,
21035,5,NSS,NSS,NSS,NSS,
21035,6,NSS,NSS,NSS,NSS,
21035,7,NSS,NSS,NSS,NSS,
21035,8,NSS,NSS,NSS,NSS,
21035,9,NSS,NSS,NSS,NSS,
21035,10,NSS,NSS,NSS,NSS,
21035,11,NSS,NSS,NSS,NSS,
21035,12,NSS,NSS,NSS,NSS,
21035,13,NSS,NSS,NSS,NSS,
21035,14,NSS,NSS,NSS,NSS,
21035,15,NSS,NSS,NSS,NSS,
21035,16,NSS,NSS,NSS,NSS,
21035,17,NSS,NSS,NSS,NSS,
21035,18,NSS,NSS,NSS,NSS,
21035,19,NSS,NSS,NSS,NSS,
21035,20,NSS,NSS,NSS,NSS,
21035,21,NSS,NSS,NSS,NSS,
21035,22,NSS,NSS,NSS,NSS,
21035,23,NSS,NSS,NSS,NSS,
21035,24,NSS,NSS,NSS,NSS,
21035,25,NSS,NSS,NSS,NSS,
21035,26,NSS,NSS,NSS,NSS,
21035,27,NSS,NSS,NSS,NSS,
21035,28,NSS,NSS,NSS,NSS,
21036,1,NA,NA,NA,NA,
21036,2,NA,NA,NA,NA,
21036,3,NA,NA,NA,NA,
21036,4,NA,NA,NA,NA,
21036,5,NA,NA,NA,NA,
21036,6,NA,NA,NA,NA,
21036,7,NA,NA,NA,NA,
21036,8,NA,NA,NA,NA,
21036,9,NA,NA,NA,NA,
21036,10,NA,NA,NA,NA,
21036,11,NA,NA,NA,NA,
21036,12,NA,NA,NA,NA,
21036,13,NA,NA,NA,NA,
21036,14,NA,NA,NA,NA,
21036,15,NA,NA,NA,NA,
21036,16,NA,NA,NA,NA,
21036,17,NA,NA,NA,NA,
21036,18,NA,NA,NA,NA,
21036,19,NA,NA,NA,NA,
21036,20,NA,NA,NA,NA,
21036,21,NA,NA,NA,NA,
21036,22,NA,NA,NA,NA,
21036,23,NA,NA,NA,NA,
21036,24,NA,NA,NA,NA,
21036,25,NA,NA,NA,NA,
21036,26,NA,NA,NA,NA,
21036,27,NA,NA,NA,NA,
21036,28,NA,NA,NA,NA,
21037,1,NA,NA,NA,NA,
21037,2,NA,NA,NA,NA,
21037,3,NA,NA,NA,NA,
21037,4,NA,NA,NA,NA,
21037,5,NA,NA,NA,NA,
21037,6,NA,NA,NA,NA,
21037,7,NA,NA,NA,NA,
21037,8,NA,NA,NA,NA,
21037,9,NA,NA,NA,NA,
21037,10,NA,NA,NA,NA,
21037,11,NA,NA,NA,NA,
21037,12,NA,NA,NA,NA,
21037,13,NA,NA,NA,NA,
21037,14,NA,NA,NA,NA,
21037,15,NA,NA,NA,NA,
21037,16,NA,NA,NA,NA,
21037,17,NA,NA,NA,NA,
21037,18,NA,NA,NA,NA,
21037,19,NA,NA,NA,NA,
21037,20,NA,NA,NA,NA,
21037,21,NA,NA,NA,NA,
21037,22,NA,NA,NA,NA,
21037,23,NA,NA,NA,NA,
21037,24,NA,NA,NA,NA,
21037,25,NA,NA,NA,NA,
21037,26,NA,NA,NA,NA,
21037,27,NA,NA,NA,NA,
21037,28,NA,NA,NA,NA,
21038,1,0,0,0,0,
21038,2,0,0,0,0,
21038,3,0,0,0,0,
21038,4,10,0,10,0,
21038,5,0,0,0,0,
21038,6,0,0,0,0,
21038,7,0,NA,0,NA,
21038,8,0,0,0,0,
21038,9,0,0,0,0,
21038,10,0,0,0,0,
21038,11,0,0,0,0,
21038,12,0,0,0,0,
21038,13,0,0,0,0,
21038,14,0,0,0,0,
21038,15,0,NA,0,NA,
21038,16,0,0,0,0,
21038,17,0,0,0,0,
21038,18,0,0,0,0,
21038,19,0,0,0,0,
21038,20,0,0,0,0,
21038,21,0,0,0,0,
21038,22,0,0,0,0,
21038,23,0,0,0,0,
21038,24,0,0,0,0,
21038,25,0,0,0,0,
21038,26,0,0,0,0,
21038,27,0,0,0,0,
21038,28,0,0,0,0,
21039,1,0,0,0,0,
21039,2,0,0,0,0,
21039,3,0,0,0,0,
21039,4,0,0,0,0,
21039,5,0,0,0,0,
21039,6,0,0,0,0,
21039,7,0,NA,0,NA,
21039,8,0,0,0,0,
21039,9,0,0,0,0,
21039,10,0,0,0,0,
21039,11,0,0,0,0,
21039,12,0,0,0,0,
21039,13,0,0,0,0,
21039,14,0,0,0,0,
21039,15,0,NA,0,NA,
21039,16,0,0,0,0,
21039,17,0,0,0,0,
21039,18,0,0,0,0,
21039,19,0,0,0,0,
21039,20,0,0,0,0,
21039,21,0,0,0,0,
21039,22,0,0,0,0,
21039,23,0,0,0,0,
21039,24,0,0,0,0,
21039,25,0,0,0,0,
21039,26,0,0,0,0,
21039,27,1,0,1,0,
21039,28,0,0,0,0,
21040,1,NA,NA,NA,NA,
21040,2,NA,NA,NA,NA,
21040,3,NA,NA,NA,NA,
21040,4,NA,NA,NA,NA,
21040,5,NA,NA,NA,NA,
21040,6,NA,NA,NA,NA,
21040,7,NA,NA,NA,NA,
21040,8,NA,NA,NA,NA,
21040,9,NA,NA,NA,NA,
21040,10,NA,NA,NA,NA,
21040,11,NA,NA,NA,NA,
21040,12,NA,NA,NA,NA,
21040,13,NA,NA,NA,NA,
21040,14,NA,NA,NA,NA,
21040,15,NA,NA,NA,NA,
21040,16,NA,NA,NA,NA,
21040,17,NA,NA,NA,NA,
21040,18,NA,NA,NA,NA,
21040,19,NA,NA,NA,NA,
21040,20,NA,NA,NA,NA,
21040,21,NA,NA,NA,NA,
21040,22,NA,NA,NA,NA,
21040,23,NA,NA,NA,NA,
21040,24,NA,NA,NA,NA,
21040,25,NA,NA,NA,NA,
21040,26,NA,NA,NA,NA,
21040,27,NA,NA,NA,NA,
21040,28,NA,NA,NA,NA,
21041,1,0,0,0,0,
21041,2,0,0,0,0,
21041,3,0,0,0,0,
21041,4,1,1,0,0,
21041,5,0,0,0,0,
21041,6,0,0,0,0,
21041,7,0,NA,0,NA,
21041,8,0,0,0,0,
21041,9,0,0,0,0,
21041,10,30,0,30,0,
21041,11,0,0,0,0,
21041,12,0,0,0,0,
21041,13,3,1,2,0,
21041,14,0,0,0,0,
21041,15,3,NA,3,NA,
21041,16,0,0,0,0,
21041,17,0,0,0,0,
21041,18,0,0,0,0,
21041,19,0,0,0,0,
21041,20,0,0,0,0,
21041,21,1,0,1,0,
21041,22,63,0,63,0,
21041,23,38,0,38,0,
21041,24,17,0,17,0,
21041,25,0,0,0,0,
21041,26,0,0,0,0,
21041,27,0,0,0,0,
21041,28,20,20,0,0,
21042,1,NA,NA,NA,NA,
21042,2,NA,NA,NA,NA,
21042,3,NA,NA,NA,NA,
21042,4,NA,NA,NA,NA,
21042,5,NA,NA,NA,NA,
21042,6,NA,NA,NA,NA,
21042,7,NA,NA,NA,NA,
21042,8,NA,NA,NA,NA,
21042,9,NA,NA,NA,NA,
21042,10,NA,NA,NA,NA,
21042,11,NA,NA,NA,NA,
21042,12,NA,NA,NA,NA,
21042,13,NA,NA,NA,NA,
21042,14,NA,NA,NA,NA,
21042,15,NA,NA,NA,NA,
21042,16,NA,NA,NA,NA,
21042,17,NA,NA,NA,NA,
21042,18,NA,NA,NA,NA,
21042,19,NA,NA,NA,NA,
21042,20,NA,NA,NA,NA,
21042,21,NA,NA,NA,NA,
21042,22,NA,NA,NA,NA,
21042,23,NA,NA,NA,NA,
21042,24,NA,NA,NA,NA,
21042,25,NA,NA,NA,NA,
21042,26,NA,NA,NA,NA,
21042,27,NA,NA,NA,NA,
21042,28,NA,NA,NA,NA,
21043,1,NA,NA,NA,NA,
21043,2,NA,NA,NA,NA,
21043,3,NA,NA,NA,NA,
21043,4,NA,NA,NA,NA,
21043,5,NA,NA,NA,NA,
21043,6,NA,NA,NA,NA,
21043,7,NA,NA,NA,NA,
21043,8,NA,NA,NA,NA,
21043,9,NA,NA,NA,NA,
21043,10,NA,NA,NA,NA,
21043,11,NA,NA,NA,NA,
21043,12,NA,NA,NA,NA,
21043,13,NA,NA,NA,NA,
21043,14,NA,NA,NA,NA,
21043,15,NA,NA,NA,NA,
21043,16,NA,NA,NA,NA,
21043,17,NA,NA,NA,NA,
21043,18,NA,NA,NA,NA,
21043,19,NA,NA,NA,NA,
21043,20,NA,NA,NA,NA,
21043,21,NA,NA,NA,NA,
21043,22,NA,NA,NA,NA,
21043,23,NA,NA,NA,NA,
21043,24,NA,NA,NA,NA,
21043,25,NA,NA,NA,NA,
21043,26,NA,NA,NA,NA,
21043,27,NA,NA,NA,NA,
21043,28,NA,NA,NA,NA,
21044,1,NA,NA,NA,NA,
21044,2,NA,NA,NA,NA,
21044,3,NA,NA,NA,NA,
21044,4,NA,NA,NA,NA,
21044,5,NA,NA,NA,NA,
21044,6,NA,NA,NA,NA,
21044,7,NA,NA,NA,NA,
21044,8,NA,NA,NA,NA,
21044,9,NA,NA,NA,NA,
21044,10,NA,NA,NA,NA,
21044,11,NA,NA,NA,NA,
21044,12,NA,NA,NA,NA,
21044,13,NA,NA,NA,NA,
21044,14,NA,NA,NA,NA,
21044,15,NA,NA,NA,NA,
21044,16,NA,NA,NA,NA,
21044,17,NA,NA,NA,NA,
21044,18,NA,NA,NA,NA,
21044,19,NA,NA,NA,NA,
21044,20,NA,NA,NA,NA,
21044,21,NA,NA,NA,NA,
21044,22,NA,NA,NA,NA,
21044,23,NA,NA,NA,NA,
21044,24,NA,NA,NA,NA,
21044,25,NA,NA,NA,NA,
21044,26,NA,NA,NA,NA,
21044,27,NA,NA,NA,NA,
21044,28,NA,NA,NA,NA,
21045,1,0,0,0,0,
21045,2,0,0,0,0,
21045,3,0,0,0,0,
21045,4,0,0,0,0,
21045,5,0,0,0,0,
21045,6,0,0,0,0,
21045,7,0,NA,0,NA,
21045,8,0,0,0,0,
21045,9,0,0,0,0,
21045,10,0,0,0,0,
21045,11,0,0,0,0,
21045,12,0,0,0,0,
21045,13,0,0,0,0,
21045,14,0,0,0,0,
21045,15,0,NA,0,NA,
21045,16,0,0,0,0,
21045,17,0,0,0,0,
21045,18,0,0,0,0,
21045,19,0,0,0,0,
21045,20,0,0,0,0,
21045,21,0,0,0,0,
21045,22,0,0,0,0,
21045,23,14,0,14,0,
21045,24,14,3,11,0,
21045,25,0,0,0,0,
21045,26,0,0,0,0,
21045,27,134,16,118,0,
21045,28,0,0,0,0,
21046,1,0,0,0,0,
21046,2,0,0,0,0,
21046,3,0,0,0,0,
21046,4,0,0,0,0,
21046,5,0,0,0,0,
21046,6,0,0,0,0,
21046,7,0,NA,0,NA,
21046,8,0,0,0,0,
21046,9,0,0,0,0,
21046,10,0,0,0,0,
21046,11,0,0,0,0,
21046,12,0,0,0,0,
21046,13,0,0,0,0,
21046,14,0,0,0,0,
21046,15,0,NA,0,NA,
21046,16,0,0,0,0,
21046,17,0,0,0,0,
21046,18,0,0,0,0,
21046,19,0,0,0,0,
21046,20,0,0,0,0,
21046,21,0,0,0,0,
21046,22,0,0,0,0,
21046,23,2,0,2,0,
21046,24,0,0,0,0,
21046,25,0,0,0,0,
21046,26,0,0,0,0,
21046,27,0,0,0,0,
21046,28,0,0,0,0,
21047,1,0,0,0,0,
21047,2,0,0,0,0,
21047,3,18,0,18,0,
21047,4,0,0,0,0,
21047,5,0,0,0,0,
21047,6,0,0,0,0,
21047,7,0,NA,0,NA,
21047,8,0,0,0,0,
21047,9,0,0,0,0,
21047,10,0,0,0,0,
21047,11,0,0,0,0,
21047,12,0,0,0,0,
21047,13,0,0,0,0,
21047,14,0,0,0,0,
21047,15,0,NA,0,NA,
21047,16,0,0,0,0,
21047,17,0,0,0,0,
21047,18,0,0,0,0,
21047,19,0,0,0,0,
21047,20,0,0,0,0,
21047,21,0,0,0,0,
21047,22,0,0,0,0,
21047,23,0,0,0,0,
21047,24,12,0,12,0,
21047,25,0,0,0,0,
21047,26,0,0,0,0,
21047,27,0,0,0,0,
21047,28,0,0,0,0,
21048,1,0,0,0,0,
21048,2,0,0,0,0,
21048,3,0,0,0,0,
21048,4,0,0,0,0,
21048,5,0,0,0,0,
21048,6,0,0,0,0,
21048,7,0,NA,0,NA,
21048,8,0,0,0,0,
21048,9,0,0,0,0,
21048,10,0,0,0,0,
21048,11,0,0,0,0,
21048,12,0,0,0,0,
21048,13,0,0,0,0,
21048,14,0,0,0,0,
21048,15,18,NA,18,NA,
21048,16,0,0,0,0,
21048,17,0,0,0,0,
21048,18,0,0,0,0,
21048,19,0,0,0,0,
21048,20,0,0,0,0,
21048,21,0,0,0,0,
21048,22,0,0,0,0,
21048,23,3,0,3,0,
21048,24,7,0,7,0,
21048,25,0,0,0,0,
21048,26,0,0,0,0,
21048,27,0,0,0,0,
21048,28,7,4,3,0,
21049,1,NA,NA,NA,NA,
21049,2,NA,NA,NA,NA,
21049,3,NA,NA,NA,NA,
21049,4,NA,NA,NA,NA,
21049,5,NA,NA,NA,NA,
21049,6,NA,NA,NA,NA,
21049,7,NA,NA,NA,NA,
21049,8,NA,NA,NA,NA,
21049,9,NA,NA,NA,NA,
21049,10,NA,NA,NA,NA,
21049,11,NA,NA,NA,NA,
21049,12,NA,NA,NA,NA,
21049,13,NA,NA,NA,NA,
21049,14,NA,NA,NA,NA,
21049,15,NA,NA,NA,NA,
21049,16,NA,NA,NA,NA,
21049,17,NA,NA,NA,NA,
21049,18,NA,NA,NA,NA,
21049,19,NA,NA,NA,NA,
21049,20,NA,NA,NA,NA,
21049,21,NA,NA,NA,NA,
21049,22,NA,NA,NA,NA,
21049,23,NA,NA,NA,NA,
21049,24,NA,NA,NA,NA,
21049,25,NA,NA,NA,NA,
21049,26,NA,NA,NA,NA,
21049,27,NA,NA,NA,NA,
21049,28,NA,NA,NA,NA,
21050,1,NA,NA,NA,NA,
21050,2,NA,NA,NA,NA,
21050,3,NA,NA,NA,NA,
21050,4,NA,NA,NA,NA,
21050,5,NA,NA,NA,NA,
21050,6,NA,NA,NA,NA,
21050,7,NA,NA,NA,NA,
21050,8,NA,NA,NA,NA,
21050,9,NA,NA,NA,NA,
21050,10,NA,NA,NA,NA,
21050,11,NA,NA,NA,NA,
21050,12,NA,NA,NA,NA,
21050,13,NA,NA,NA,NA,
21050,14,NA,NA,NA,NA,
21050,15,NA,NA,NA,NA,
21050,16,NA,NA,NA,NA,
21050,17,NA,NA,NA,NA,
21050,18,NA,NA,NA,NA,
21050,19,NA,NA,NA,NA,
21050,20,NA,NA,NA,NA,
21050,21,NA,NA,NA,NA,
21050,22,NA,NA,NA,NA,
21050,23,NA,NA,NA,NA,
21050,24,NA,NA,NA,NA,
21050,25,NA,NA,NA,NA,
21050,26,NA,NA,NA,NA,
21050,27,NA,NA,NA,NA,
21050,28,NA,NA,NA,NA,
21051,1,NA,NA,NA,NA,
21051,2,NA,NA,NA,NA,
21051,3,NA,NA,NA,NA,
21051,4,NA,NA,NA,NA,
21051,5,NA,NA,NA,NA,
21051,6,NA,NA,NA,NA,
21051,7,NA,NA,NA,NA,
21051,8,NA,NA,NA,NA,
21051,9,NA,NA,NA,NA,
21051,10,NA,NA,NA,NA,
21051,11,NA,NA,NA,NA,
21051,12,NA,NA,NA,NA,
21051,13,NA,NA,NA,NA,
21051,14,NA,NA,NA,NA,
21051,15,NA,NA,NA,NA,
21051,16,NA,NA,NA,NA,
21051,17,NA,NA,NA,NA,
21051,18,NA,NA,NA,NA,
21051,19,NA,NA,NA,NA,
21051,20,NA,NA,NA,NA,
21051,21,NA,NA,NA,NA,
21051,22,NA,NA,NA,NA,
21051,23,NA,NA,NA,NA,
21051,24,NA,NA,NA,NA,
21051,25,NA,NA,NA,NA,
21051,26,NA,NA,NA,NA,
21051,27,NA,NA,NA,NA,
21051,28,NA,NA,NA,NA,
21052,1,NA,NA,NA,NA,
21052,2,NA,NA,NA,NA,
21052,3,NA,NA,NA,NA,
21052,4,NA,NA,NA,NA,
21052,5,NA,NA,NA,NA,
21052,6,NA,NA,NA,NA,
21052,7,NA,NA,NA,NA,
21052,8,NA,NA,NA,NA,
21052,9,NA,NA,NA,NA,
21052,10,NA,NA,NA,NA,
21052,11,NA,NA,NA,NA,
21052,12,NA,NA,NA,NA,
21052,13,NA,NA,NA,NA,
21052,14,NA,NA,NA,NA,
21052,15,NA,NA,NA,NA,
21052,16,NA,NA,NA,NA,
21052,17,NA,NA,NA,NA,
21052,18,NA,NA,NA,NA,
21052,19,NA,NA,NA,NA,
21052,20,NA,NA,NA,NA,
21052,21,NA,NA,NA,NA,
21052,22,NA,NA,NA,NA,
21052,23,NA,NA,NA,NA,
21052,24,NA,NA,NA,NA,
21052,25,NA,NA,NA,NA,
21052,26,NA,NA,NA,NA,
21052,27,NA,NA,NA,NA,
21052,28,NA,NA,NA,NA,
21053,1,0,0,0,0,
21053,2,0,0,0,0,
21053,3,7,2,5,0,
21053,4,7,3,4,0,
21053,5,7,3,4,0,
21053,6,0,0,0,0,
21053,7,5,NA,5,NA,
21053,8,5,2,3,0,
21053,9,0,0,0,0,
21053,10,2,0,2,0,
21053,11,0,0,0,0,
21053,12,0,0,0,0,
21053,13,0,0,0,0,
21053,14,0,0,0,0,
21053,15,5,NA,5,NA,
21053,16,0,0,0,0,
21053,17,0,0,0,0,
21053,18,0,0,0,0,
21053,19,0,0,0,0,
21053,20,0,0,0,0,
21053,21,0,0,0,0,
21053,22,0,0,0,0,
21053,23,5,0,5,0,
21053,24,7,0,7,0,
21053,25,0,0,0,0,
21053,26,0,0,0,0,
21053,27,0,0,0,0,
21053,28,0,0,0,0,
21054,1,0,0,0,0,
21054,2,0,0,0,0,
21054,3,0,0,0,0,
21054,4,0,0,0,0,
21054,5,0,0,0,0,
21054,6,0,0,0,0,
21054,7,0,NA,0,NA,
21054,8,0,0,0,0,
21054,9,0,0,0,0,
21054,10,0,0,0,0,
21054,11,0,0,0,0,
21054,12,0,0,0,0,
21054,13,0,0,0,0,
21054,14,0,0,0,0,
21054,15,0,NA,0,NA,
21054,16,0,0,0,0,
21054,17,0,0,0,0,
21054,18,0,0,0,0,
21054,19,0,0,0,0,
21054,20,0,0,0,0,
21054,21,0,0,0,0,
21054,22,0,0,0,0,
21054,23,80,20,60,0,
21054,24,0,0,0,0,
21054,25,0,0,0,0,
21054,26,0,0,0,0,
21054,27,0,0,0,0,
21054,28,0,0,0,0,
21055,1,NA,NA,NA,NA,
21055,2,NA,NA,NA,NA,
21055,3,NA,NA,NA,NA,
21055,4,NA,NA,NA,NA,
21055,5,NA,NA,NA,NA,
21055,6,NA,NA,NA,NA,
21055,7,NA,NA,NA,NA,
21055,8,NA,NA,NA,NA,
21055,9,NA,NA,NA,NA,
21055,10,NA,NA,NA,NA,
21055,11,NA,NA,NA,NA,
21055,12,NA,NA,NA,NA,
21055,13,NA,NA,NA,NA,
21055,14,NA,NA,NA,NA,
21055,15,NA,NA,NA,NA,
21055,16,NA,NA,NA,NA,
21055,17,NA,NA,NA,NA,
21055,18,NA,NA,NA,NA,
21055,19,NA,NA,NA,NA,
21055,20,NA,NA,NA,NA,
21055,21,NA,NA,NA,NA,
21055,22,NA,NA,NA,NA,
21055,23,NA,NA,NA,NA,
21055,24,NA,NA,NA,NA,
21055,25,NA,NA,NA,NA,
21055,26,NA,NA,NA,NA,
21055,27,NA,NA,NA,NA,
21055,28,NA,NA,NA,NA,
21056,1,NA,NA,NA,NA,
21056,2,NA,NA,NA,NA,
21056,3,NA,NA,NA,NA,
21056,4,NA,NA,NA,NA,
21056,5,NA,NA,NA,NA,
21056,6,NA,NA,NA,NA,
21056,7,NA,NA,NA,NA,
21056,8,NA,NA,NA,NA,
21056,9,NA,NA,NA,NA,
21056,10,NA,NA,NA,NA,
21056,11,NA,NA,NA,NA,
21056,12,NA,NA,NA,NA,
21056,13,NA,NA,NA,NA,
21056,14,NA,NA,NA,NA,
21056,15,NA,NA,NA,NA,
21056,16,NA,NA,NA,NA,
21056,17,NA,NA,NA,NA,
21056,18,NA,NA,NA,NA,
21056,19,NA,NA,NA,NA,
21056,20,NA,NA,NA,NA,
21056,21,NA,NA,NA,NA,
21056,22,NA,NA,NA,NA,
21056,23,NA,NA,NA,NA,
21056,24,NA,NA,NA,NA,
21056,25,NA,NA,NA,NA,
21056,26,NA,NA,NA,NA,
21056,27,NA,NA,NA,NA,
21056,28,NA,NA,NA,NA,
21057,1,NA,NA,NA,NA,
21057,2,NA,NA,NA,NA,
21057,3,NA,NA,NA,NA,
21057,4,NA,NA,NA,NA,
21057,5,NA,NA,NA,NA,
21057,6,NA,NA,NA,NA,
21057,7,NA,NA,NA,NA,
21057,8,NA,NA,NA,NA,
21057,9,NA,NA,NA,NA,
21057,10,NA,NA,NA,NA,
21057,11,NA,NA,NA,NA,
21057,12,NA,NA,NA,NA,
21057,13,NA,NA,NA,NA,
21057,14,NA,NA,NA,NA,
21057,15,NA,NA,NA,NA,
21057,16,NA,NA,NA,NA,
21057,17,NA,NA,NA,NA,
21057,18,NA,NA,NA,NA,
21057,19,NA,NA,NA,NA,
21057,20,NA,NA,NA,NA,
21057,21,NA,NA,NA,NA,
21057,22,NA,NA,NA,NA,
21057,23,NA,NA,NA,NA,
21057,24,NA,NA,NA,NA,
21057,25,NA,NA,NA,NA,
21057,26,NA,NA,NA,NA,
21057,27,NA,NA,NA,NA,
21057,28,NA,NA,NA,NA,
21058,1,0,0,0,0,
21058,2,0,0,0,0,
21058,3,0,0,0,0,
21058,4,0,0,0,0,
21058,5,0,0,0,0,
21058,6,0,0,0,0,
21058,7,0,NA,0,NA,
21058,8,0,0,0,0,
21058,9,0,0,0,0,
21058,10,0,0,0,0,
21058,11,0,0,0,0,
21058,12,0,0,0,0,
21058,13,0,0,0,0,
21058,14,0,0,0,0,
21058,15,0,NA,0,NA,
21058,16,0,0,0,0,
21058,17,0,0,0,0,
21058,18,0,0,0,0,
21058,19,0,0,0,0,
21058,20,0,0,0,0,
21058,21,0,0,0,0,
21058,22,0,0,0,0,
21058,23,5,0,5,0,
21058,24,0,0,0,0,
21058,25,0,0,0,0,
21058,26,0,0,0,0,
21058,27,0,0,0,0,
21058,28,0,0,0,0,
21059,1,NA,NA,NA,NA,
21059,2,NA,NA,NA,NA,
21059,3,NA,NA,NA,NA,
21059,4,NA,NA,NA,NA,
21059,5,NA,NA,NA,NA,
21059,6,NA,NA,NA,NA,
21059,7,NA,NA,NA,NA,
21059,8,NA,NA,NA,NA,
21059,9,NA,NA,NA,NA,
21059,10,NA,NA,NA,NA,
21059,11,NA,NA,NA,NA,
21059,12,NA,NA,NA,NA,
21059,13,NA,NA,NA,NA,
21059,14,NA,NA,NA,NA,
21059,15,NA,NA,NA,NA,
21059,16,NA,NA,NA,NA,
21059,17,NA,NA,NA,NA,
21059,18,NA,NA,NA,NA,
21059,19,NA,NA,NA,NA,
21059,20,NA,NA,NA,NA,
21059,21,NA,NA,NA,NA,
21059,22,NA,NA,NA,NA,
21059,23,NA,NA,NA,NA,
21059,24,NA,NA,NA,NA,
21059,25,NA,NA,NA,NA,
21059,26,NA,NA,NA,NA,
21059,27,NA,NA,NA,NA,
21059,28,NA,NA,NA,NA,
21060,1,0,0,0,0,
21060,2,0,0,0,0,
21060,3,15,5,10,0,
21060,4,0,0,0,0,
21060,5,0,0,0,0,
21060,6,0,0,0,0,
21060,7,0,NA,0,NA,
21060,8,0,0,0,0,
21060,9,0,0,0,0,
21060,10,0,0,0,0,
21060,11,0,0,0,0,
21060,12,0,0,0,0,
21060,13,0,0,0,0,
21060,14,0,0,0,0,
21060,15,0,NA,0,NA,
21060,16,0,0,0,0,
21060,17,0,0,0,0,
21060,18,0,0,0,0,
21060,19,0,0,0,0,
21060,20,0,0,0,0,
21060,21,0,0,0,0,
21060,22,0,0,0,0,
21060,23,0,0,0,0,
21060,24,0,0,0,0,
21060,25,0,0,0,0,
21060,26,0,0,0,0,
21060,27,0,0,0,0,
21060,28,0,0,0,0,
21061,1,0,0,0,0,
21061,2,0,0,0,0,
21061,3,0,0,0,0,
21061,4,0,0,0,0,
21061,5,0,0,0,0,
21061,6,0,0,0,0,
21061,7,0,NA,0,NA,
21061,8,0,0,0,0,
21061,9,0,0,0,0,
21061,10,0,0,0,0,
21061,11,0,0,0,0,
21061,12,0,0,0,0,
21061,13,0,0,0,0,
21061,14,0,0,0,0,
21061,15,0,NA,0,NA,
21061,16,0,0,0,0,
21061,17,0,0,0,0,
21061,18,0,0,0,0,
21061,19,0,0,0,0,
21061,20,0,0,0,0,
21061,21,0,0,0,0,
21061,22,0,0,0,0,
21061,23,0,0,0,0,
21061,24,20,0,20,0,
21061,25,0,0,0,0,
21061,26,0,0,0,0,
21061,27,0,0,0,0,
21061,28,0,0,0,0,
21062,1,0,0,0,0,
21062,2,0,0,0,0,
21062,3,0,0,0,0,
21062,4,0,0,0,0,
21062,5,0,0,0,0,
21062,6,0,0,0,0,
21062,7,0,NA,0,NA,
21062,8,0,0,0,0,
21062,9,0,0,0,0,
21062,10,0,0,0,0,
21062,11,0,0,0,0,
21062,12,0,0,0,0,
21062,13,0,0,0,0,
21062,14,0,0,0,0,
21062,15,0,NA,0,NA,
21062,16,0,0,0,0,
21062,17,0,0,0,0,
21062,18,0,0,0,0,
21062,19,0,0,0,0,
21062,20,0,0,0,0,
21062,21,0,0,0,0,
21062,22,0,0,0,0,
