ubicageo_f,infrapol_b,inffuntt,inffun1,inffun2,inffunne
8023,10,2,1,1,
8023,20,0,0,0,
8023,31,0,0,0,
8023,32,0,0,0,
8023,40,0,0,0,
8024,10,1,1,0,
8024,20,0,0,0,
8024,31,0,0,0,
8024,32,0,0,0,
8024,40,0,0,0,
8025,10,0,0,0,
8025,20,0,0,0,
8025,31,0,0,0,
8025,32,0,0,0,
8025,40,0,0,0,
8026,10,1,1,0,
8026,20,0,0,0,
8026,31,0,0,0,
8026,32,0,0,0,
8026,40,0,0,0,
8027,10,1,1,0,
8027,20,0,0,0,
8027,31,0,0,0,
8027,32,0,0,0,
8027,40,0,0,0,
8028,10,0,0,0,
8028,20,0,0,0,
8028,31,0,0,0,
8028,32,0,0,0,
8028,40,0,0,0,
8029,10,4,2,2,
8029,20,0,0,0,
8029,31,0,0,0,
8029,32,0,0,0,
8029,40,0,0,0,
8030,10,5,4,1,
8030,20,0,0,0,
8030,31,0,0,0,
8030,32,0,0,0,
8030,40,0,0,0,
8031,10,3,3,0,
8031,20,0,0,0,
8031,31,0,0,0,
8031,32,0,0,0,
8031,40,0,0,0,
8032,10,2,2,0,
8032,20,0,0,0,
8032,31,3,3,0,
8032,32,0,0,0,
8032,40,0,0,0,
8033,10,1,1,0,
8033,20,0,0,0,
8033,31,0,0,0,
8033,32,0,0,0,
8033,40,0,0,0,
8034,10,0,0,0,
8034,20,0,0,0,
8034,31,0,0,0,
8034,32,0,0,0,
8034,40,0,0,0,
8035,10,2,1,1,
8035,20,0,0,0,
8035,31,0,0,0,
8035,32,0,0,0,
8035,40,0,0,0,
8036,10,1,1,0,
8036,20,0,0,0,
8036,31,0,0,0,
8036,32,0,0,0,
8036,40,0,0,0,
8037,10,10,10,0,
8037,20,0,0,0,
8037,31,7,7,0,
8037,32,2,2,0,
8037,40,1,1,0,
8038,10,2,2,0,
8038,20,0,0,0,
8038,31,0,0,0,
8038,32,0,0,0,
8038,40,0,0,0,
8039,10,1,1,0,
8039,20,0,0,0,
8039,31,0,0,0,
8039,32,0,0,0,
8039,40,0,0,0,
8040,10,1,1,0,
8040,20,0,0,0,
8040,31,1,1,0,
8040,32,0,0,0,
8040,40,0,0,0,
8041,10,2,1,1,
8041,20,0,0,0,
8041,31,0,0,0,
8041,32,0,0,0,
8041,40,0,0,0,
8042,10,1,1,0,
8042,20,0,0,0,
8042,31,0,0,0,
8042,32,0,0,0,
8042,40,0,0,0,
8043,10,1,1,0,
8043,20,0,0,0,
8043,31,0,0,0,
8043,32,0,0,0,
8043,40,0,0,0,
8044,10,1,1,0,
8044,20,0,0,0,
8044,31,0,0,0,
8044,32,0,0,0,
8044,40,0,0,0,
8045,10,2,2,0,
8045,20,1,1,0,
8045,31,0,0,0,
8045,32,0,0,0,
8045,40,0,0,0,
8046,10,1,1,0,
8046,20,0,0,0,
8046,31,0,0,0,
8046,32,0,0,0,
8046,40,0,0,0,
8047,10,1,1,0,
8047,20,0,0,0,
8047,31,0,0,0,
8047,32,0,0,0,
8047,40,0,0,0,
8048,10,5,2,3,
8048,20,0,0,0,
8048,31,0,0,0,
8048,32,0,0,0,
8048,40,0,0,0,
8049,10,1,1,0,
8049,20,0,0,0,
8049,31,0,0,0,
8049,32,0,0,0,
8049,40,0,0,0,
8050,10,3,3,0,
8050,20,0,0,0,
8050,31,1,1,0,
8050,32,0,0,0,
8050,40,0,0,0,
8051,10,2,2,0,
8051,20,0,0,0,
8051,31,0,0,0,
8051,32,0,0,0,
8051,40,0,0,0,
8052,10,1,1,0,
8052,20,0,0,0,
8052,31,0,0,0,
8052,32,0,0,0,
8052,40,0,0,0,
8053,10,0,0,0,
8053,20,0,0,0,
8053,31,0,0,0,
8053,32,0,0,0,
8053,40,0,0,0,
8054,10,3,3,0,
8054,20,0,0,0,
8054,31,0,0,0,
8054,32,0,0,0,
8054,40,0,0,0,
8055,10,1,1,0,
8055,20,0,0,0,
8055,31,0,0,0,
8055,32,0,0,0,
8055,40,0,0,0,
8056,10,3,3,0,
8056,20,0,0,0,
8056,31,0,0,0,
8056,32,0,0,0,
8056,40,0,0,0,
8057,10,1,1,0,
8057,20,0,0,0,
8057,31,0,0,0,
8057,32,0,0,0,
8057,40,0,0,0,
8058,10,2,2,0,
8058,20,0,0,0,
8058,31,0,0,0,
8058,32,0,0,0,
8058,40,0,0,0,
8059,10,1,1,0,
8059,20,0,0,0,
8059,31,0,0,0,
8059,32,0,0,0,
8059,40,0,0,0,
8060,10,1,1,0,
8060,20,0,0,0,
8060,31,0,0,0,
8060,32,0,0,0,
8060,40,0,0,0,
8061,10,1,1,0,
8061,20,0,0,0,
8061,31,0,0,0,
8061,32,0,0,0,
8061,40,0,0,0,
8062,10,3,3,0,
8062,20,0,0,0,
8062,31,0,0,0,
8062,32,0,0,0,
8062,40,0,0,0,
8063,10,1,1,0,
8063,20,0,0,0,
8063,31,0,0,0,
8063,32,0,0,0,
8063,40,0,0,0,
8064,10,1,1,0,
8064,20,0,0,0,
8064,31,0,0,0,
8064,32,0,0,0,
8064,40,0,0,0,
8065,10,14,14,0,
8065,20,0,0,0,
8065,31,0,0,0,
8065,32,0,0,0,
8065,40,0,0,0,
8066,10,1,1,0,
8066,20,0,0,0,
8066,31,0,0,0,
8066,32,0,0,0,
8066,40,0,0,0,
8067,10,1,1,0,
8067,20,0,0,0,
8067,31,0,0,0,
8067,32,0,0,0,
8067,40,0,0,0,
9002,10,NA,NA,NA,
9002,20,NA,NA,NA,
9002,31,NA,NA,NA,
9002,32,NA,NA,NA,
9002,40,NA,NA,NA,
9003,10,NA,NA,NA,
9003,20,NA,NA,NA,
9003,31,NA,NA,NA,
9003,32,NA,NA,NA,
9003,40,NA,NA,NA,
9004,10,NA,NA,NA,
9004,20,NA,NA,NA,
9004,31,NA,NA,NA,
9004,32,NA,NA,NA,
9004,40,NA,NA,NA,
9005,10,NA,NA,NA,
9005,20,NA,NA,NA,
9005,31,NA,NA,NA,
9005,32,NA,NA,NA,
9005,40,NA,NA,NA,
9006,10,NA,NA,NA,
9006,20,NA,NA,NA,
9006,31,NA,NA,NA,
9006,32,NA,NA,NA,
9006,40,NA,NA,NA,
9007,10,NA,NA,NA,
9007,20,NA,NA,NA,
9007,31,NA,NA,NA,
9007,32,NA,NA,NA,
9007,40,NA,NA,NA,
9008,10,NA,NA,NA,
9008,20,NA,NA,NA,
9008,31,NA,NA,NA,
9008,32,NA,NA,NA,
9008,40,NA,NA,NA,
9009,10,NA,NA,NA,
9009,20,NA,NA,NA,
9009,31,NA,NA,NA,
9009,32,NA,NA,NA,
9009,40,NA,NA,NA,
9010,10,NA,NA,NA,
9010,20,NA,NA,NA,
9010,31,NA,NA,NA,
9010,32,NA,NA,NA,
9010,40,NA,NA,NA,
9011,10,NA,NA,NA,
9011,20,NA,NA,NA,
9011,31,NA,NA,NA,
9011,32,NA,NA,NA,
9011,40,NA,NA,NA,
9012,10,NA,NA,NA,
9012,20,NA,NA,NA,
9012,31,NA,NA,NA,
9012,32,NA,NA,NA,
9012,40,NA,NA,NA,
9013,10,NA,NA,NA,
9013,20,NA,NA,NA,
9013,31,NA,NA,NA,
9013,32,NA,NA,NA,
9013,40,NA,NA,NA,
9014,10,NA,NA,NA,
9014,20,NA,NA,NA,
9014,31,NA,NA,NA,
9014,32,NA,NA,NA,
9014,40,NA,NA,NA,
9015,10,NA,NA,NA,
9015,20,NA,NA,NA,
9015,31,NA,NA,NA,
9015,32,NA,NA,NA,
9015,40,NA,NA,NA,
9016,10,NA,NA,NA,
9016,20,NA,NA,NA,
9016,31,NA,NA,NA,
9016,32,NA,NA,NA,
9016,40,NA,NA,NA,
9017,10,NA,NA,NA,
9017,20,NA,NA,NA,
9017,31,NA,NA,NA,
9017,32,NA,NA,NA,
9017,40,NA,NA,NA,
10001,10,1,1,0,
10001,20,0,0,0,
10001,31,0,0,0,
10001,32,0,0,0,
10001,40,0,0,0,
10002,10,1,1,0,
10002,20,0,0,0,
10002,31,0,0,0,
10002,32,0,0,0,
10002,40,0,0,0,
10003,10,1,1,0,
10003,20,0,0,0,
10003,31,0,0,0,
10003,32,0,0,0,
10003,40,0,0,0,
10004,10,1,1,0,
10004,20,0,0,0,
10004,31,0,0,0,
10004,32,0,0,0,
10004,40,0,0,0,
10005,10,4,4,0,
10005,20,0,0,0,
10005,31,0,0,0,
10005,32,0,0,0,
10005,40,0,0,0,
10006,10,2,2,0,
10006,20,0,0,0,
10006,31,0,0,0,
10006,32,0,0,0,
10006,40,0,0,0,
10007,10,1,1,0,
10007,20,0,0,0,
10007,31,1,0,1,
10007,32,0,0,0,
10007,40,0,0,0,
10008,10,1,1,0,
10008,20,0,0,0,
10008,31,0,0,0,
10008,32,0,0,0,
10008,40,0,0,0,
10009,10,1,1,0,
10009,20,0,0,0,
10009,31,0,0,0,
10009,32,0,0,0,
10009,40,0,0,0,
10010,10,1,1,0,
10010,20,0,0,0,
10010,31,0,0,0,
10010,32,0,0,0,
10010,40,0,0,0,
10011,10,1,1,0,
10011,20,0,0,0,
10011,31,0,0,0,
10011,32,0,0,0,
10011,40,0,0,0,
10012,10,1,1,0,
10012,20,0,0,0,
10012,31,0,0,0,
10012,32,0,0,0,
10012,40,0,0,0,
10013,10,3,3,0,
10013,20,0,0,0,
10013,31,0,0,0,
10013,32,0,0,0,
10013,40,0,0,0,
10014,10,1,1,0,
10014,20,0,0,0,
10014,31,0,0,0,
10014,32,0,0,0,
10014,40,0,0,0,
10015,10,1,1,0,
10015,20,0,0,0,
10015,31,0,0,0,
10015,32,0,0,0,
10015,40,0,0,0,
10016,10,1,1,0,
10016,20,0,0,0,
10016,31,0,0,0,
10016,32,0,0,0,
10016,40,0,0,0,
10017,10,1,1,0,
10017,20,0,0,0,
10017,31,0,0,0,
10017,32,0,0,0,
10017,40,0,0,0,
10018,10,1,1,0,
10018,20,0,0,0,
10018,31,0,0,0,
10018,32,0,0,0,
10018,40,0,0,0,
10019,10,1,1,0,
10019,20,0,0,0,
10019,31,0,0,0,
10019,32,0,0,0,
10019,40,0,0,0,
10020,10,1,1,0,
10020,20,0,0,0,
10020,31,0,0,0,
10020,32,0,0,0,
10020,40,0,0,0,
10021,10,1,1,0,
10021,20,0,0,0,
10021,31,0,0,0,
10021,32,0,0,0,
10021,40,0,0,0,
10022,10,1,1,0,
10022,20,0,0,0,
10022,31,0,0,0,
10022,32,0,0,0,
10022,40,0,0,0,
10023,10,2,2,0,
10023,20,0,0,0,
10023,31,1,1,0,
10023,32,0,0,0,
10023,40,0,0,0,
10024,10,1,1,0,
10024,20,0,0,0,
10024,31,0,0,0,
10024,32,0,0,0,
10024,40,0,0,0,
10025,10,1,1,0,
10025,20,0,0,0,
10025,31,0,0,0,
10025,32,0,0,0,
10025,40,0,0,0,
10026,10,4,4,0,
10026,20,0,0,0,
10026,31,0,0,0,
10026,32,0,0,0,
10026,40,0,0,0,
10027,10,1,1,0,
10027,20,0,0,0,
10027,31,0,0,0,
10027,32,0,0,0,
10027,40,0,0,0,
10028,10,2,2,0,
10028,20,0,0,0,
10028,31,0,0,0,
10028,32,0,0,0,
10028,40,0,0,0,
10029,10,1,1,0,
10029,20,0,0,0,
10029,31,0,0,0,
10029,32,0,0,0,
10029,40,0,0,0,
10030,10,1,1,0,
10030,20,0,0,0,
10030,31,0,0,0,
10030,32,0,0,0,
10030,40,0,0,0,
10031,10,1,1,0,
10031,20,0,0,0,
10031,31,0,0,0,
10031,32,0,0,0,
10031,40,0,0,0,
10032,10,1,1,0,
10032,20,0,0,0,
10032,31,0,0,0,
10032,32,0,0,0,
10032,40,0,0,0,
10033,10,1,1,0,
10033,20,0,0,0,
10033,31,0,0,0,
10033,32,0,0,0,
10033,40,0,0,0,
10034,10,4,4,0,
10034,20,0,0,0,
10034,31,0,0,0,
10034,32,0,0,0,
10034,40,0,0,0,
10035,10,1,1,0,
10035,20,0,0,0,
10035,31,0,0,0,
10035,32,0,0,0,
10035,40,0,0,0,
10036,10,1,1,0,
10036,20,0,0,0,
10036,31,0,0,0,
10036,32,0,0,0,
10036,40,0,0,0,
10037,10,0,0,0,
10037,20,0,0,0,
10037,31,0,0,0,
10037,32,0,0,0,
10037,40,1,1,0,
10038,10,1,1,0,
10038,20,0,0,0,
10038,31,0,0,0,
10038,32,0,0,0,
10038,40,0,0,0,
10039,10,2,2,0,
10039,20,0,0,0,
10039,31,0,0,0,
10039,32,0,0,0,
10039,40,0,0,0,
11001,10,1,1,0,
11001,20,0,0,0,
11001,31,0,0,0,
11001,32,1,1,0,
11001,40,0,0,0,
11002,10,1,1,0,
11002,20,0,0,0,
11002,31,11,11,0,
11002,32,0,0,0,
11002,40,0,0,0,
11003,10,1,1,0,
11003,20,0,0,0,
11003,31,1,1,0,
11003,32,1,1,0,
11003,40,0,0,0,
11004,10,1,1,0,
11004,20,0,0,0,
11004,31,0,0,0,
11004,32,0,0,0,
11004,40,0,0,0,
11005,10,1,1,0,
11005,20,0,0,0,
11005,31,0,0,0,
11005,32,0,0,0,
11005,40,0,0,0,
11006,10,1,1,0,
11006,20,0,0,0,
11006,31,0,0,0,
11006,32,0,0,0,
11006,40,0,0,0,
11007,10,2,2,0,
11007,20,0,0,0,
11007,31,37,2,35,
11007,32,25,25,0,
11007,40,0,0,0,
11008,10,NSS,NSS,NSS,
11008,20,NSS,NSS,NSS,
11008,31,NSS,NSS,NSS,
11008,32,NSS,NSS,NSS,
11008,40,NSS,NSS,NSS,
11009,10,1,1,0,
11009,20,0,0,0,
11009,31,1,1,0,
11009,32,0,0,0,
11009,40,0,0,0,
11010,10,NSS,NSS,NSS,
11010,20,NSS,NSS,NSS,
11010,31,NSS,NSS,NSS,
11010,32,NSS,NSS,NSS,
11010,40,0,0,0,
11011,10,1,1,0,
11011,20,0,0,0,
11011,31,0,0,0,
11011,32,2,2,0,
11011,40,0,0,0,
11012,10,1,1,0,
11012,20,0,0,0,
11012,31,3,0,3,
11012,32,1,0,1,
11012,40,0,0,0,
11013,10,1,1,0,
11013,20,0,0,0,
11013,31,0,0,0,
11013,32,1,1,0,
11013,40,1,1,0,
11014,10,1,1,0,
11014,20,0,0,0,
11014,31,5,0,5,
11014,32,1,1,0,
11014,40,0,0,0,
11015,10,1,1,0,
11015,20,0,0,0,
11015,31,0,0,0,
11015,32,0,0,0,
11015,40,0,0,0,
11016,10,1,1,0,
11016,20,0,0,0,
11016,31,3,0,3,
11016,32,2,1,1,
11016,40,0,0,0,
11017,10,9,9,0,
11017,20,6,6,0,
11017,31,7,1,6,
11017,32,25,24,1,
11017,40,3,3,0,
11018,10,1,1,0,
11018,20,0,0,0,
11018,31,0,0,0,
11018,32,1,0,1,
11018,40,0,0,0,
11019,10,1,1,0,
11019,20,0,0,0,
11019,31,0,0,0,
11019,32,0,0,0,
11019,40,0,0,0,
11020,10,44,44,0,
11020,20,6,6,0,
11020,31,0,0,0,
11020,32,32,30,2,
11020,40,0,0,0,
11021,10,1,1,0,
11021,20,0,0,0,
11021,31,0,0,0,
11021,32,5,5,0,
11021,40,0,0,0,
11022,10,1,1,0,
11022,20,0,0,0,
11022,31,2,0,2,
11022,32,1,1,0,
11022,40,0,0,0,
11023,10,2,2,0,
11023,20,0,0,0,
11023,31,0,0,0,
11023,32,1,1,0,
11023,40,0,0,0,
11024,10,1,1,0,
11024,20,0,0,0,
11024,31,0,0,0,
11024,32,0,0,0,
11024,40,0,0,0,
11025,10,1,1,0,
11025,20,0,0,0,
11025,31,0,0,0,
11025,32,3,2,1,
11025,40,0,0,0,
11026,10,1,1,0,
11026,20,0,0,0,
11026,31,5,0,5,
11026,32,1,1,0,
11026,40,0,0,0,
11027,10,1,1,0,
11027,20,0,0,0,
11027,31,9,0,9,
11027,32,5,0,5,
11027,40,0,0,0,
11028,10,1,1,0,
11028,20,1,1,0,
11028,31,0,0,0,
11028,32,0,0,0,
11028,40,0,0,0,
11029,10,1,1,0,
11029,20,0,0,0,
11029,31,0,0,0,
11029,32,0,0,0,
11029,40,0,0,0,
11030,10,1,1,0,
11030,20,0,0,0,
11030,31,0,0,0,
11030,32,0,0,0,
11030,40,0,0,0,
11031,10,1,1,0,
11031,20,0,0,0,
11031,31,0,0,0,
11031,32,2,1,1,
11031,40,0,0,0,
11032,10,1,1,0,
11032,20,0,0,0,
11032,31,0,0,0,
11032,32,0,0,0,
11032,40,0,0,0,
11033,10,1,1,0,
11033,20,0,0,0,
11033,31,4,0,4,
11033,32,0,0,0,
11033,40,0,0,0,
11034,10,1,1,0,
11034,20,0,0,0,
11034,31,0,0,0,
11034,32,1,1,0,
11034,40,0,0,0,
11035,10,0,0,0,
11035,20,0,0,0,
11035,31,0,0,0,
11035,32,0,0,0,
11035,40,0,0,0,
11036,10,1,1,0,
11036,20,0,0,0,
11036,31,0,0,0,
11036,32,0,0,0,
11036,40,0,0,0,
11037,10,1,1,0,
11037,20,0,0,0,
11037,31,0,0,0,
11037,32,1,1,0,
11037,40,0,0,0,
11038,10,NSS,NSS,NSS,
11038,20,NSS,NSS,NSS,
11038,31,NSS,NSS,NSS,
11038,32,NSS,NSS,NSS,
11038,40,NSS,NSS,NSS,
11039,10,1,1,0,
11039,20,0,0,0,
11039,31,0,0,0,
11039,32,0,0,0,
11039,40,0,0,0,
11040,10,1,1,0,
11040,20,0,0,0,
11040,31,0,0,0,
11040,32,1,0,1,
11040,40,0,0,0,
11041,10,1,1,0,
11041,20,0,0,0,
11041,31,1,0,1,
11041,32,3,2,1,
11041,40,0,0,0,
11042,10,1,1,0,
11042,20,0,0,0,
11042,31,0,0,0,
11042,32,1,1,0,
11042,40,0,0,0,
11043,10,1,1,0,
11043,20,0,0,0,
11043,31,0,0,0,
11043,32,0,0,0,
11043,40,0,0,0,
11044,10,1,1,0,
11044,20,0,0,0,
11044,31,3,3,0,
11044,32,1,0,1,
11044,40,0,0,0,
11045,10,1,1,0,
11045,20,0,0,0,
11045,31,0,0,0,
11045,32,0,0,0,
11045,40,0,0,0,
11046,10,6,4,2,
11046,20,0,0,0,
11046,31,0,0,0,
11046,32,0,0,0,
11046,40,0,0,0,
12001,10,0,0,0,
12001,20,1,1,0,
12001,31,36,2,34,
12001,32,0,0,0,
12001,40,0,0,0,
12002,10,1,1,0,
12002,20,0,0,0,
12002,31,1,0,1,
12002,32,0,0,0,
12002,40,0,0,0,
12003,10,0,0,0,
12003,20,0,0,0,
12003,31,0,0,0,
12003,32,0,0,0,
12003,40,0,0,0,
12004,10,1,1,0,
12004,20,0,0,0,
12004,31,1,1,0,
12004,32,0,0,0,
12004,40,0,0,0,
12005,10,1,1,0,
12005,20,0,0,0,
12005,31,1,0,1,
12005,32,0,0,0,
12005,40,0,0,0,
12006,10,0,0,0,
12006,20,0,0,0,
12006,31,0,0,0,
12006,32,0,0,0,
12006,40,0,0,0,
12007,10,1,1,0,
12007,20,0,0,0,
12007,31,0,0,0,
12007,32,0,0,0,
12007,40,0,0,0,
12008,10,1,1,0,
12008,20,0,0,0,
12008,31,0,0,0,
12008,32,0,0,0,
12008,40,0,0,0,
12009,10,1,1,0,
12009,20,0,0,0,
12009,31,0,0,0,
12009,32,0,0,0,
12009,40,0,0,0,
12010,10,1,1,0,
12010,20,0,0,0,
12010,31,0,0,0,
12010,32,0,0,0,
12010,40,0,0,0,
12011,10,1,1,0,
12011,20,0,0,0,
12011,31,3,1,2,
12011,32,0,0,0,
12011,40,0,0,0,
12012,10,1,1,0,
12012,20,0,0,0,
12012,31,0,0,0,
12012,32,0,0,0,
12012,40,0,0,0,
12013,10,1,1,0,
12013,20,0,0,0,
12013,31,1,1,0,
12013,32,0,0,0,
12013,40,0,0,0,
12014,10,1,1,0,
12014,20,0,0,0,
12014,31,0,0,0,
12014,32,0,0,0,
12014,40,0,0,0,
12015,10,1,1,0,
12015,20,0,0,0,
12015,31,0,0,0,
12015,32,0,0,0,
12015,40,0,0,0,
12016,10,1,1,0,
12016,20,0,0,0,
12016,31,0,0,0,
12016,32,0,0,0,
12016,40,0,0,0,
12017,10,0,0,0,
12017,20,0,0,0,
12017,31,0,0,0,
12017,32,0,0,0,
12017,40,0,0,0,
12018,10,1,1,0,
12018,20,0,0,0,
12018,31,1,1,0,
12018,32,0,0,0,
12018,40,0,0,0,
12019,10,1,1,0,
12019,20,0,0,0,
12019,31,4,0,4,
12019,32,0,0,0,
12019,40,0,0,0,
12020,10,1,1,0,
12020,20,0,0,0,
12020,31,0,0,0,
12020,32,0,0,0,
12020,40,0,0,0,
12021,10,1,1,0,
12021,20,1,1,0,
12021,31,5,5,0,
12021,32,0,0,0,
12021,40,0,0,0,
12022,10,1,1,0,
12022,20,0,0,0,
12022,31,0,0,0,
12022,32,0,0,0,
12022,40,0,0,0,
12023,10,1,1,0,
12023,20,1,1,0,
12023,31,1,1,0,
12023,32,0,0,0,
12023,40,0,0,0,
12024,10,1,1,0,
12024,20,0,0,0,
12024,31,0,0,0,
12024,32,0,0,0,
12024,40,0,0,0,
12025,10,1,1,0,
12025,20,0,0,0,
12025,31,1,0,1,
12025,32,0,0,0,
12025,40,0,0,0,
12026,10,0,0,0,
12026,20,0,0,0,
12026,31,0,0,0,
12026,32,0,0,0,
12026,40,0,0,0,
12027,10,1,0,1,
12027,20,0,0,0,
12027,31,0,0,0,
12027,32,0,0,0,
12027,40,0,0,0,
12028,10,1,1,0,
12028,20,0,0,0,
12028,31,3,1,2,
12028,32,0,0,0,
12028,40,0,0,0,
12029,10,1,1,0,
12029,20,1,1,0,
12029,31,1,0,1,
12029,32,0,0,0,
12029,40,0,0,0,
12030,10,1,1,0,
12030,20,0,0,0,
12030,31,2,0,2,
12030,32,0,0,0,
12030,40,0,0,0,
12031,10,1,1,0,
12031,20,0,0,0,
12031,31,0,0,0,
12031,32,0,0,0,
12031,40,0,0,0,
12032,10,1,1,0,
12032,20,0,0,0,
12032,31,1,1,0,
12032,32,0,0,0,
12032,40,0,0,0,
12033,10,1,1,0,
12033,20,0,0,0,
12033,31,0,0,0,
12033,32,0,0,0,
12033,40,0,0,0,
12034,10,1,1,0,
12034,20,0,0,0,
12034,31,3,3,0,
12034,32,0,0,0,
12034,40,0,0,0,
12035,10,0,0,0,
12035,20,1,1,0,
12035,31,0,0,0,
12035,32,0,0,0,
12035,40,0,0,0,
12036,10,1,1,0,
12036,20,0,0,0,
12036,31,1,1,0,
12036,32,0,0,0,
12036,40,0,0,0,
12037,10,1,1,0,
12037,20,0,0,0,
12037,31,0,0,0,
12037,32,0,0,0,
12037,40,0,0,0,
12038,10,1,1,0,
12038,20,0,0,0,
12038,31,18,3,15,
12038,32,0,0,0,
12038,40,0,0,0,
12039,10,1,1,0,
12039,20,0,0,0,
12039,31,0,0,0,
12039,32,0,0,0,
12039,40,1,1,0,
12040,10,1,1,0,
12040,20,0,0,0,
12040,31,0,0,0,
12040,32,0,0,0,
12040,40,0,0,0,
12041,10,1,1,0,
12041,20,0,0,0,
12041,31,2,2,0,
12041,32,0,0,0,
12041,40,0,0,0,
12042,10,1,1,0,
12042,20,0,0,0,
12042,31,1,1,0,
12042,32,0,0,0,
12042,40,0,0,0,
12043,10,1,1,0,
12043,20,0,0,0,
12043,31,0,0,0,
12043,32,0,0,0,
12043,40,0,0,0,
12044,10,1,1,0,
12044,20,1,1,0,
12044,31,1,1,0,
12044,32,1,1,0,
12044,40,0,0,0,
12045,10,1,1,0,
12045,20,0,0,0,
12045,31,0,0,0,
12045,32,0,0,0,
12045,40,0,0,0,
12046,10,1,1,0,
12046,20,1,1,0,
12046,31,7,7,0,
12046,32,0,0,0,
12046,40,0,0,0,
12047,10,1,0,1,
12047,20,0,0,0,
12047,31,0,0,0,
12047,32,0,0,0,
12047,40,0,0,0,
12048,10,1,1,0,
12048,20,0,0,0,
12048,31,3,1,2,
12048,32,0,0,0,
12048,40,0,0,0,
12049,10,1,1,0,
12049,20,0,0,0,
12049,31,0,0,0,
12049,32,0,0,0,
12049,40,0,0,0,
12050,10,1,1,0,
12050,20,0,0,0,
12050,31,0,0,0,
12050,32,0,0,0,
12050,40,0,0,0,
12051,10,1,1,0,
12051,20,0,0,0,
12051,31,4,4,0,
12051,32,0,0,0,
12051,40,0,0,0,
12052,10,0,0,0,
12052,20,1,1,0,
12052,31,0,0,0,
12052,32,0,0,0,
12052,40,0,0,0,
12053,10,1,1,0,
12053,20,0,0,0,
12053,31,0,0,0,
12053,32,0,0,0,
12053,40,0,0,0,
12054,10,1,1,0,
12054,20,0,0,0,
12054,31,0,0,0,
12054,32,0,0,0,
12054,40,0,0,0,
12055,10,1,1,0,
12055,20,0,0,0,
12055,31,0,0,0,
12055,32,0,0,0,
12055,40,0,0,0,
12056,10,1,1,0,
12056,20,0,0,0,
12056,31,0,0,0,
12056,32,0,0,0,
12056,40,0,0,0,
12057,10,1,1,0,
12057,20,0,0,0,
12057,31,3,3,0,
12057,32,0,0,0,
12057,40,0,0,0,
12058,10,0,0,0,
12058,20,1,1,0,
12058,31,0,0,0,
12058,32,0,0,0,
12058,40,0,0,0,
12059,10,1,1,0,
12059,20,0,0,0,
12059,31,6,1,5,
12059,32,0,0,0,
12059,40,0,0,0,
12060,10,1,1,0,
12060,20,0,0,0,
12060,31,0,0,0,
12060,32,0,0,0,
12060,40,0,0,0,
12061,10,1,1,0,
12061,20,1,1,0,
12061,31,3,3,0,
12061,32,0,0,0,
12061,40,0,0,0,
12062,10,1,1,0,
12062,20,1,1,0,
12062,31,1,1,0,
12062,32,0,0,0,
12062,40,0,0,0,
12063,10,1,1,0,
12063,20,0,0,0,
12063,31,0,0,0,
12063,32,0,0,0,
12063,40,0,0,0,
12064,10,1,1,0,
12064,20,0,0,0,
12064,31,0,0,0,
12064,32,0,0,0,
12064,40,0,0,0,
12065,10,1,1,0,
12065,20,0,0,0,
12065,31,0,0,0,
12065,32,0,0,0,
12065,40,0,0,0,
12066,10,1,1,0,
12066,20,0,0,0,
12066,31,5,2,3,
12066,32,0,0,0,
12066,40,0,0,0,
12067,10,1,1,0,
12067,20,0,0,0,
12067,31,0,0,0,
12067,32,0,0,0,
12067,40,0,0,0,
12068,10,2,2,0,
12068,20,0,0,0,
12068,31,0,0,0,
12068,32,0,0,0,
12068,40,0,0,0,
12069,10,1,0,1,
12069,20,0,0,0,
12069,31,1,0,1,
12069,32,0,0,0,
12069,40,0,0,0,
12070,10,1,1,0,
12070,20,0,0,0,
12070,31,1,1,0,
12070,32,0,0,0,
12070,40,0,0,0,
12071,10,1,1,0,
12071,20,0,0,0,
12071,31,1,1,0,
12071,32,0,0,0,
12071,40,0,0,0,
12072,10,1,1,0,
12072,20,0,0,0,
12072,31,0,0,0,
12072,32,0,0,0,
12072,40,0,0,0,
12073,10,0,0,0,
12073,20,1,1,0,
12073,31,0,0,0,
12073,32,0,0,0,
12073,40,0,0,0,
12074,10,1,1,0,
12074,20,0,0,0,
12074,31,1,0,1,
12074,32,0,0,0,
12074,40,0,0,0,
12075,10,0,0,0,
12075,20,1,1,0,
12075,31,3,0,3,
12075,32,0,0,0,
12075,40,0,0,0,
12076,10,1,1,0,
12076,20,0,0,0,
12076,31,0,0,0,
12076,32,0,0,0,
12076,40,0,0,0,
12077,10,1,1,0,
12077,20,0,0,0,
12077,31,0,0,0,
12077,32,0,0,0,
12077,40,0,0,0,
12078,10,1,1,0,
12078,20,0,0,0,
12078,31,1,1,0,
12078,32,0,0,0,
12078,40,0,0,0,
12079,10,1,1,0,
12079,20,0,0,0,
12079,31,1,0,1,
12079,32,0,0,0,
12079,40,0,0,0,
12080,10,1,1,0,
12080,20,0,0,0,
12080,31,0,0,0,
12080,32,0,0,0,
12080,40,0,0,0,
12081,10,1,1,0,
12081,20,0,0,0,
12081,31,0,0,0,
12081,32,0,0,0,
12081,40,0,0,0,
12082,10,NA,NA,NA,
