ubicageo_f,aniorefe_b,rnsnni1,mymenitt,mymeni1,mymeni2,mymeni3,mymenis1,mymeni4,mymeni5,mymeni6,mymenis2,mymeni8,mymeni9,mymeni10,mymenis3,mymeni12,mymeni13,mymeni14,mymenins,mymeni16
20270,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20271,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20271,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20272,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20272,2,1,80,70,10,0,80,70,10,0,0,0,0,0,0,0,0,0,,
20273,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20273,2,1,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,,
20274,1,1,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,,
20274,2,1,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,,
20275,1,1,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,,
20275,2,1,23,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,,
20276,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20276,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20277,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20277,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20278,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20278,2,1,38,38,0,0,33,33,0,0,5,5,0,0,0,0,0,0,,
20279,1,1,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,,
20279,2,1,21,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,,
20280,1,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20280,2,1,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,,
20281,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20281,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20282,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20282,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20283,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20283,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,,
20284,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20284,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20285,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20285,2,1,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,,
20286,1,1,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,,
20286,2,1,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,,
20287,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20287,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20288,1,1,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,,
20288,2,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20289,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20289,2,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
20290,1,1,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,,
20290,2,1,22,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,,
20291,1,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20291,2,1,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,,
20292,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20292,2,1,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,,
20293,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20293,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20294,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20294,2,1,59,59,0,0,58,58,0,0,1,1,0,0,0,0,0,0,,
20295,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20295,2,1,140,140,0,0,140,140,0,0,0,0,0,0,0,0,0,0,,
20296,1,1,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,,
20296,2,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,
20297,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20297,2,1,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,,
20298,1,1,162,162,0,0,162,162,0,0,0,0,0,0,0,0,0,0,,
20298,2,1,178,178,0,0,178,178,0,0,0,0,0,0,0,0,0,0,,
20299,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20299,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20300,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20300,2,1,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,,
20301,1,1,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,,
20301,2,1,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,,
20302,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20302,2,1,50,50,0,0,50,50,0,0,0,0,0,0,0,0,0,0,,
20303,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20303,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20304,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20304,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20305,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20305,2,1,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,,
20306,1,1,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,,
20306,2,1,25,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,,
20307,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20307,2,1,67,67,0,0,60,60,0,0,7,7,0,0,0,0,0,0,,
20308,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20308,2,1,68,60,8,0,58,52,6,0,10,8,2,0,0,0,0,0,,
20309,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20309,2,1,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,,
20310,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20310,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20311,1,1,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,,
20311,2,1,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,,
20312,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20312,2,1,170,170,0,0,170,170,0,0,0,0,0,0,0,0,0,0,,
20313,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20313,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20314,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20314,2,1,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,,
20315,1,1,41,41,0,0,41,41,0,0,0,0,0,0,0,0,0,0,,
20315,2,1,22,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,,
20316,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20316,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20317,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20317,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20318,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20318,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20319,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20319,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20320,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20320,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20321,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
20321,2,1,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,,
20322,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20322,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20323,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20323,2,1,50,50,0,0,50,50,0,0,0,0,0,0,0,0,0,0,,
20324,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20324,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20325,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20325,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20326,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20326,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20327,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20327,2,1,40,35,5,0,36,34,2,0,4,1,3,0,0,0,0,0,,
20328,1,1,43,43,0,0,43,43,0,0,0,0,0,0,0,0,0,0,,
20328,2,1,51,51,0,0,51,51,0,0,0,0,0,0,0,0,0,0,,
20329,1,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,
20329,2,1,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,,
20330,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20330,2,1,38,38,0,0,36,36,0,0,2,2,0,0,0,0,0,0,,
20331,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20331,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20332,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
20332,2,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20333,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20333,2,1,26,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,,
20334,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20334,2,1,298,298,0,0,298,298,0,0,0,0,0,0,0,0,0,0,,
20335,1,1,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,,
20335,2,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,
20336,1,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20336,2,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
20337,1,1,45,45,0,0,42,42,0,0,3,3,0,0,0,0,0,0,,
20337,2,1,42,42,0,0,40,40,0,0,2,2,0,0,0,0,0,0,,
20338,1,1,200,200,0,0,180,180,0,0,20,20,0,0,0,0,0,0,,
20338,2,1,250,250,0,0,240,240,0,0,10,10,0,0,0,0,0,0,,
20339,1,1,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,,
20339,2,1,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,,
20340,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20340,2,1,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,,
20341,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20341,2,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20342,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20342,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20343,1,1,15,15,0,0,14,14,0,0,1,1,0,0,0,0,0,0,,
20343,2,1,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,,
20344,1,1,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,,
20344,2,1,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,,
20345,1,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20345,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
20346,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20346,2,1,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,,
20347,1,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20347,2,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20348,1,1,79,79,0,0,79,79,0,0,0,0,0,0,0,0,0,0,,
20348,2,1,98,98,0,0,94,94,0,0,4,4,0,0,0,0,0,0,,
20349,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20349,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20350,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20350,2,1,181,181,0,0,171,171,0,0,10,10,0,0,0,0,0,0,,
20351,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20351,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,,
20352,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20352,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20353,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20353,2,1,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,,
20354,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20354,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20355,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20355,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20356,1,1,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,,
20356,2,1,24,21,3,0,20,17,3,0,4,4,0,0,0,0,0,0,,
20357,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20357,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20358,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20358,2,1,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,,
20359,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20359,2,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,
20360,1,1,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,,
20360,2,1,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,,
20361,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20361,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20362,1,1,18,18,0,0,15,15,0,0,3,3,0,0,0,0,0,0,,
20362,2,1,18,18,0,0,15,15,0,0,3,3,0,0,0,0,0,0,,
20363,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20363,2,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20364,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20364,2,1,38,38,0,0,38,38,0,0,0,0,0,0,0,0,0,0,,
20365,1,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20365,2,1,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,,
20366,1,1,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,,
20366,2,1,25,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,,
20367,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20367,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20368,1,1,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,,
20368,2,1,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,,
20369,1,1,35,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,,
20369,2,1,25,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,,
20370,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20370,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20371,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20371,2,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20372,1,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,
20372,2,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20373,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20373,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,,
20374,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20374,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20375,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20375,2,1,316,316,0,0,300,300,0,0,16,16,0,0,0,0,0,0,,
20376,1,1,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,,
20376,2,1,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,,
20377,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20377,2,1,300,300,0,0,295,295,0,0,5,5,0,0,0,0,0,0,,
20378,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20378,2,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
20379,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20379,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20380,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20380,2,1,20,20,0,0,17,17,0,0,3,3,0,0,0,0,0,0,,
20381,1,1,42,42,0,0,42,42,0,0,0,0,0,0,0,0,0,0,,
20381,2,1,35,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,,
20382,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20382,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20383,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20383,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20384,1,1,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,,
20384,2,1,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,,
20385,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20385,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20386,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20386,2,1,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,,
20387,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20387,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20388,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20388,2,1,10,10,0,0,9,9,0,0,1,1,0,0,0,0,0,0,,
20389,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20389,2,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,
20390,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20390,2,1,747,673,74,0,616,565,51,0,131,108,23,0,0,0,0,0,,
20391,1,1,25,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,,
20391,2,1,25,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,,
20392,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20392,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20393,1,1,70,70,0,0,70,70,0,0,0,0,0,0,0,0,0,0,,
20393,2,1,50,50,0,0,50,50,0,0,0,0,0,0,0,0,0,0,,
20394,1,1,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,,
20394,2,1,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,,
20395,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20395,2,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
20396,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20396,2,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
20397,1,1,360,360,0,0,324,324,0,0,36,36,0,0,0,0,0,0,,
20397,2,1,429,429,0,0,381,381,0,0,48,48,0,0,0,0,0,0,,
20398,1,1,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,,
20398,2,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,
20399,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20399,2,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
20400,1,1,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,,
20400,2,1,35,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,,
20401,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20401,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
20402,1,1,37,37,0,0,37,37,0,0,0,0,0,0,0,0,0,0,,
20402,2,1,23,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,,
20403,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20403,2,1,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,,
20404,1,1,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,,
20404,2,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
20405,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20405,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20406,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
20406,2,1,23,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,,
20407,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
