ubicageo_f,cantdeli_b,mymenitt,mymeni1,mymeni2,mymeni3,mymenint,mymenis1,mymeni4,mymeni5,mymeni6,mymenis2,mymeni8,mymeni9,mymeni10,mymenis3,mymeni12,mymeni13,mymeni14,mymenins
1001,1,4549,NSS,NSS,4549,,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,4549,NSS,NSS,4549,
5008,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5008,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5008,9,,,,,,,,,,,,,,,,,,
5009,1,225,218,7,0,,208,201,7,0,17,17,0,0,0,0,0,0,
5009,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5009,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5009,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5009,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5009,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5009,9,,,,,,,,,,,,,,,,,,
5010,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5010,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5010,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5010,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5010,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5010,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5010,9,,,,,,,,,,,,,,,,,,
5011,1,26,26,0,0,,26,26,0,0,0,0,0,0,0,0,0,0,
5011,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5011,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5011,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5011,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5011,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5011,9,,,,,,,,,,,,,,,,,,
5012,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5012,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5012,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5012,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5012,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5012,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5012,9,,,,,,,,,,,,,,,,,,
5013,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5013,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5013,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5013,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5013,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5013,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5013,9,,,,,,,,,,,,,,,,,,
5014,1,145,145,0,0,,133,133,0,0,12,12,0,0,0,0,0,0,
5014,2,21,21,0,0,,19,19,0,0,2,2,0,0,0,0,0,0,
5014,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5014,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5014,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5014,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5014,9,,,,,,,,,,,,,,,,,,
5015,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5015,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5015,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5015,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5015,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5015,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5015,9,,,,,,,,,,,,,,,,,,
5016,1,2,2,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,
5016,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5016,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5016,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5016,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5016,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5016,9,,,,,,,,,,,,,,,,,,
5017,1,913,913,0,0,,611,611,0,0,16,16,0,0,286,286,0,0,
5017,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5017,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5017,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5017,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5017,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5017,9,,,,,,,,,,,,,,,,,,
5018,1,474,470,4,0,,451,447,4,0,23,23,0,0,0,0,0,0,
5018,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5018,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5018,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5018,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5018,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5018,9,,,,,,,,,,,,,,,,,,
5019,1,75,75,0,0,,70,70,0,0,5,5,0,0,0,0,0,0,
5019,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5019,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5019,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5019,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5019,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5019,9,,,,,,,,,,,,,,,,,,
5020,1,611,596,15,0,,587,572,15,0,24,24,0,0,0,0,0,0,
5020,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5020,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5020,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5020,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5020,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5020,9,,,,,,,,,,,,,,,,,,
5021,1,17,9,8,0,,0,0,0,0,0,0,0,0,17,9,8,0,
5021,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5021,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5021,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5021,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5021,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5021,9,,,,,,,,,,,,,,,,,,
5022,1,351,339,12,0,,338,327,11,0,13,12,1,0,0,0,0,0,
5022,2,6,6,0,0,,3,3,0,0,3,3,0,0,0,0,0,0,
5022,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5022,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5022,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5022,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5022,9,,,,,,,,,,,,,,,,,,
5023,1,15,15,0,0,,15,15,0,0,0,0,0,0,0,0,0,0,
5023,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5023,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5023,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5023,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5023,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5023,9,,,,,,,,,,,,,,,,,,
5024,1,535,517,8,10,,503,497,6,0,22,20,2,0,10,0,0,10,
5024,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5024,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5024,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5024,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5024,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5024,9,,,,,,,,,,,,,,,,,,
5025,1,1280,1216,64,0,,1142,1088,54,0,138,128,10,0,0,0,0,0,
5025,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5025,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5025,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5025,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5025,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5025,9,,,,,,,,,,,,,,,,,,
5026,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5026,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5026,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5026,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5026,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5026,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5026,9,,,,,,,,,,,,,,,,,,
5027,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5027,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5027,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5027,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5027,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5027,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5027,9,,,,,,,,,,,,,,,,,,
5028,1,474,0,0,474,,0,0,0,0,0,0,0,0,474,0,0,474,
5028,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5028,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5028,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5028,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5028,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5028,9,,,,,,,,,,,,,,,,,,
5029,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5029,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5029,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5029,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5029,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5029,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5029,9,,,,,,,,,,,,,,,,,,
5030,1,NSS,NSS,NSS,0,,NSS,NSS,NSS,0,NSS,NSS,NSS,0,0,0,0,0,
5030,2,NSS,NSS,NSS,0,,NSS,NSS,NSS,0,NSS,NSS,NSS,0,0,0,0,0,
5030,3,NSS,NSS,NSS,0,,NSS,NSS,NSS,0,NSS,NSS,NSS,0,0,0,0,0,
5030,4,NSS,NSS,NSS,0,,NSS,NSS,NSS,0,NSS,NSS,NSS,0,0,0,0,0,
5030,5,NSS,NSS,NSS,0,,NSS,NSS,NSS,0,NSS,NSS,NSS,0,0,0,0,0,
5030,6,NSS,NSS,NSS,0,,NSS,NSS,NSS,0,NSS,NSS,NSS,0,0,0,0,0,
5030,9,6023,5761,262,,,5586,5335,251,,437,426,11,,,,,,
5031,1,168,157,6,5,,152,141,6,5,16,16,0,0,0,0,0,0,
5031,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5031,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5031,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5031,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5031,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5031,9,,,,,,,,,,,,,,,,,,
5032,1,195,195,0,0,,150,150,0,0,45,45,0,0,0,0,0,0,
5032,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5032,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5032,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5032,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5032,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5032,9,,,,,,,,,,,,,,,,,,
5033,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5033,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5033,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5033,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5033,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5033,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5033,9,,,,,,,,,,,,,,,,,,
5034,1,3,3,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,
5034,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5034,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5034,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5034,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5034,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5034,9,,,,,,,,,,,,,,,,,,
5035,1,4608,4443,165,0,,4106,3958,148,0,502,485,17,0,0,0,0,0,
5035,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5035,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5035,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5035,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5035,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5035,9,,,,,,,,,,,,,,,,,,
5036,1,55,55,0,0,,55,55,0,0,0,0,0,0,0,0,0,0,
5036,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5036,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5036,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5036,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5036,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
5036,9,,,,,,,,,,,,,,,,,,
5037,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5037,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5037,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5037,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5037,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5037,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5037,9,,,,,,,,,,,,,,,,,,
5038,1,1,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,
5038,2,3,3,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,
5038,3,4,4,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,
5038,4,7,7,0,0,,7,7,0,0,0,0,0,0,0,0,0,0,
5038,5,7,7,0,0,,7,7,0,0,0,0,0,0,0,0,0,0,
5038,6,40,40,0,0,,40,40,0,0,0,0,0,0,0,0,0,0,
5038,9,,,,,,,,,,,,,,,,,,
6001,1,16,16,0,0,,14,14,0,0,2,2,0,0,0,0,0,0,
6001,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6001,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6001,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6001,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6001,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6001,9,,,,,,,,,,,,,,,,,,
6002,1,202,170,9,23,,178,147,9,22,23,23,0,0,1,0,0,1,
6002,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6002,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6002,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6002,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6002,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6002,9,,,,,,,,,,,,,,,,,,
6003,1,6,5,1,0,,6,5,1,0,0,0,0,0,0,0,0,0,
6003,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6003,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6003,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6003,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6003,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6003,9,,,,,,,,,,,,,,,,,,
6004,1,200,197,0,3,,197,197,0,0,0,0,0,0,3,0,0,3,
6004,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6004,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6004,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6004,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6004,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6004,9,,,,,,,,,,,,,,,,,,
6005,1,15,15,0,0,,15,15,0,0,0,0,0,0,0,0,0,0,
6005,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6005,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6005,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6005,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6005,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6005,9,,,,,,,,,,,,,,,,,,
6006,1,2,2,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,
6006,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6006,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6006,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6006,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6006,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6006,9,,,,,,,,,,,,,,,,,,
6007,1,1125,383,0,742,,364,364,0,0,19,19,0,0,742,0,0,742,
6007,2,4,4,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,
6007,3,1,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,
6007,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6007,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6007,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6007,9,,,,,,,,,,,,,,,,,,
6008,1,5,5,0,0,,5,5,0,0,0,0,0,0,0,0,0,0,
6008,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6008,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6008,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6008,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6008,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6008,9,,,,,,,,,,,,,,,,,,
6009,1,162,162,0,0,,145,145,0,0,17,17,0,0,0,0,0,0,
6009,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6009,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6009,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6009,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6009,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6009,9,,,,,,,,,,,,,,,,,,
6010,1,201,198,3,0,,193,191,2,0,8,7,1,0,0,0,0,0,
6010,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6010,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6010,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6010,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6010,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
6010,9,,,,,,,,,,,,,,,,,,
7001,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7001,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7001,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7001,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7001,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7001,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7001,9,,,,,,,,,,,,,,,,,,
7002,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7002,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7002,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7002,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7002,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7002,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7002,9,,,,,,,,,,,,,,,,,,
7003,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7003,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7003,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7003,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7003,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7003,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7003,9,,,,,,,,,,,,,,,,,,
7004,1,3,3,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,
7004,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
7004,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
7004,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
7004,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
7004,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
7004,9,,,,,,,,,,,,,,,,,,
7005,1,4,4,0,0,,2,2,0,0,2,2,0,0,0,0,0,0,
7005,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
7005,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
7005,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
7005,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
7005,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
7005,9,,,,,,,,,,,,,,,,,,
7006,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7006,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7006,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7006,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7006,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7006,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7006,9,,,,,,,,,,,,,,,,,,
7007,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7007,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7007,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7007,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7007,5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7007,6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7007,9,,,,,,,,,,,,,,,,,,
7008,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7008,2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
