ubicageo_f,contrave_b,faltcivi_e,totalca1,totalca2
30068,4,40600,NSS,NSS
30068,4,40700,NSS,NSS
30068,4,40800,NSS,NSS
30068,4,40900,NSS,NSS
30068,4,41000,NSS,NSS
30068,5,50100,NSS,NSS
30068,5,50200,NSS,NSS
30068,5,50300,NSS,NSS
30068,5,50400,NSS,NSS
30068,5,50500,NSS,NSS
30068,5,50600,NSS,NSS
30068,5,50700,NSS,NSS
30068,5,50800,NSS,NSS
30068,5,50900,NSS,NSS
30068,5,51000,NSS,NSS
30068,5,51100,NSS,NSS
30068,5,51200,NSS,NSS
30068,5,51300,NSS,NSS
30068,5,51400,NSS,NSS
30068,6,60100,NSS,NSS
30068,6,60200,NSS,NSS
30068,6,60300,NSS,NSS
30068,6,60400,NSS,NSS
30068,6,60500,NSS,NSS
30068,6,60600,NSS,NSS
30068,7,70100,NSS,NSS
30068,8,80100,NSS,NSS
30068,9,999999,,
30069,1,10100,NA,0
30069,1,10200,NA,0
30069,1,10300,NA,3
30069,1,10301,NA,0
30069,1,10302,NA,3
30069,1,10303,NA,0
30069,1,10304,NA,0
30069,1,10305,NA,0
30069,1,10306,NA,0
30069,1,10307,NA,0
30069,1,10308,NA,0
30069,1,10399,,
30069,1,10400,NA,0
30069,1,10500,NA,0
30069,2,20100,NA,0
30069,2,20200,NA,75
30069,2,20300,NA,0
30069,2,20400,NA,0
30069,2,20500,NA,0
30069,2,20600,NA,0
30069,2,20700,NA,0
30069,2,20800,NA,0
30069,2,20900,NA,85
30069,3,30100,NA,0
30069,3,30200,NA,0
30069,3,30300,NA,2
30069,3,30400,NA,0
30069,3,30500,NA,0
30069,3,30600,NA,0
30069,3,30700,NA,0
30069,3,30701,NA,0
30069,3,30702,NA,0
30069,3,30703,NA,0
30069,3,30704,NA,0
30069,3,30705,NA,0
30069,3,30799,,
30069,3,30800,NA,0
30069,3,30900,NA,0
30069,3,31000,NA,0
30069,3,31100,NA,0
30069,3,31200,NA,0
30069,3,31300,NA,0
30069,3,31400,NA,0
30069,3,31500,NA,0
30069,3,31600,NA,84
30069,4,40100,NA,0
30069,4,40200,NA,0
30069,4,40300,NA,0
30069,4,40400,NA,0
30069,4,40500,NA,0
30069,4,40600,NA,0
30069,4,40700,NA,0
30069,4,40800,NA,0
30069,4,40900,NA,0
30069,4,41000,NA,0
30069,5,50100,NA,0
30069,5,50200,NA,0
30069,5,50300,NA,0
30069,5,50400,NA,0
30069,5,50500,NA,0
30069,5,50600,NA,0
30069,5,50700,NA,0
30069,5,50800,NA,0
30069,5,50900,NA,0
30069,5,51000,NA,0
30069,5,51100,NA,0
30069,5,51200,NA,0
30069,5,51300,NA,0
30069,5,51400,NA,0
30069,6,60100,NA,0
30069,6,60200,NA,0
30069,6,60300,NA,0
30069,6,60400,NA,0
30069,6,60500,NA,0
30069,6,60600,NA,0
30069,7,70100,NA,0
30069,8,80100,NA,0
30069,9,999999,,
30070,1,10100,NA,NA
30070,1,10200,NA,NA
30070,1,10300,NA,NA
30070,1,10301,NA,NA
30070,1,10302,NA,NA
30070,1,10303,NA,NA
30070,1,10304,NA,NA
30070,1,10305,NA,NA
30070,1,10306,NA,NA
30070,1,10307,NA,NA
30070,1,10308,NA,NA
30070,1,10399,,
30070,1,10400,NA,NA
30070,1,10500,NA,NA
30070,2,20100,NA,NA
30070,2,20200,NA,NA
30070,2,20300,NA,NA
30070,2,20400,NA,NA
30070,2,20500,NA,NA
30070,2,20600,NA,NA
30070,2,20700,NA,NA
30070,2,20800,NA,NA
30070,2,20900,NA,NA
30070,3,30100,NA,NA
30070,3,30200,NA,NA
30070,3,30300,NA,NA
30070,3,30400,NA,NA
30070,3,30500,NA,NA
30070,3,30600,NA,NA
30070,3,30700,NA,NA
30070,3,30701,NA,NA
30070,3,30702,NA,NA
30070,3,30703,NA,NA
30070,3,30704,NA,NA
30070,3,30705,NA,NA
30070,3,30799,,
30070,3,30800,NA,NA
30070,3,30900,NA,NA
30070,3,31000,NA,NA
30070,3,31100,NA,NA
30070,3,31200,NA,NA
30070,3,31300,NA,NA
30070,3,31400,NA,NA
30070,3,31500,NA,NA
30070,3,31600,NA,NA
30070,4,40100,NA,NA
30070,4,40200,NA,NA
30070,4,40300,NA,NA
30070,4,40400,NA,NA
30070,4,40500,NA,NA
30070,4,40600,NA,NA
30070,4,40700,NA,NA
30070,4,40800,NA,NA
30070,4,40900,NA,NA
30070,4,41000,NA,NA
30070,5,50100,NA,NA
30070,5,50200,NA,NA
30070,5,50300,NA,NA
30070,5,50400,NA,NA
30070,5,50500,NA,NA
30070,5,50600,NA,NA
30070,5,50700,NA,NA
30070,5,50800,NA,NA
30070,5,50900,NA,NA
30070,5,51000,NA,NA
30070,5,51100,NA,NA
30070,5,51200,NA,NA
30070,5,51300,NA,NA
30070,5,51400,NA,NA
30070,6,60100,NA,NA
30070,6,60200,NA,NA
30070,6,60300,NA,NA
30070,6,60400,NA,NA
30070,6,60500,NA,NA
30070,6,60600,NA,NA
30070,7,70100,NA,NA
30070,8,80100,NA,NA
30070,9,999999,,
30071,1,10100,NA,153
30071,1,10200,NA,78
30071,1,10300,NA,200
30071,1,10301,NA,0
30071,1,10302,NA,97
30071,1,10303,NA,0
30071,1,10304,NA,0
30071,1,10305,NA,0
30071,1,10306,NA,103
30071,1,10307,NA,0
30071,1,10308,NA,0
30071,1,10399,,
30071,1,10400,NA,0
30071,1,10500,NA,0
30071,2,20100,NA,190
30071,2,20200,NA,0
30071,2,20300,NA,0
30071,2,20400,NA,37
30071,2,20500,NA,0
30071,2,20600,NA,0
30071,2,20700,NA,0
30071,2,20800,NA,16
30071,2,20900,NA,0
30071,3,30100,NA,25
30071,3,30200,NA,0
30071,3,30300,NA,0
30071,3,30400,NA,0
30071,3,30500,NA,0
30071,3,30600,NA,0
30071,3,30700,NA,0
30071,3,30701,NA,0
30071,3,30702,NA,0
30071,3,30703,NA,0
30071,3,30704,NA,0
30071,3,30705,NA,0
30071,3,30799,,
30071,3,30800,NA,0
30071,3,30900,NA,0
30071,3,31000,NA,0
30071,3,31100,NA,0
30071,3,31200,NA,0
30071,3,31300,NA,0
30071,3,31400,NA,0
30071,3,31500,NA,0
30071,3,31600,NA,0
30071,4,40100,NA,0
30071,4,40200,NA,0
30071,4,40300,NA,0
30071,4,40400,NA,0
30071,4,40500,NA,0
30071,4,40600,NA,0
30071,4,40700,NA,0
30071,4,40800,NA,15
30071,4,40900,NA,0
30071,4,41000,NA,0
30071,5,50100,NA,0
30071,5,50200,NA,0
30071,5,50300,NA,0
30071,5,50400,NA,0
30071,5,50500,NA,0
30071,5,50600,NA,0
30071,5,50700,NA,0
30071,5,50800,NA,0
30071,5,50900,NA,0
30071,5,51000,NA,0
30071,5,51100,NA,0
30071,5,51200,NA,8
30071,5,51300,NA,0
30071,5,51400,NA,0
30071,6,60100,NA,0
30071,6,60200,NA,0
30071,6,60300,NA,0
30071,6,60400,NA,0
30071,6,60500,NA,0
30071,6,60600,NA,0
30071,7,70100,NA,0
30071,8,80100,NA,0
30071,9,999999,,
30072,1,10100,20,15
30072,1,10200,40,10
30072,1,10300,0,0
30072,1,10301,0,0
30072,1,10302,0,0
30072,1,10303,0,0
30072,1,10304,0,0
30072,1,10305,0,0
30072,1,10306,0,0
30072,1,10307,0,0
30072,1,10308,0,0
30072,1,10399,,
30072,1,10400,0,0
30072,1,10500,0,0
30072,2,20100,0,0
30072,2,20200,5,0
30072,2,20300,0,0
30072,2,20400,5,73
30072,2,20500,0,0
30072,2,20600,0,0
30072,2,20700,0,0
30072,2,20800,0,0
30072,2,20900,0,0
30072,3,30100,0,0
30072,3,30200,0,0
30072,3,30300,0,0
30072,3,30400,0,0
30072,3,30500,0,0
30072,3,30600,0,0
30072,3,30700,12,6
30072,3,30701,0,0
30072,3,30702,10,6
30072,3,30703,2,0
30072,3,30704,0,0
30072,3,30705,0,0
30072,3,30799,,
30072,3,30800,0,0
30072,3,30900,0,0
30072,3,31000,0,0
30072,3,31100,0,0
30072,3,31200,0,0
30072,3,31300,0,0
30072,3,31400,0,0
30072,3,31500,0,0
30072,3,31600,0,0
30072,4,40100,5,10
30072,4,40200,3,0
30072,4,40300,0,0
30072,4,40400,0,0
30072,4,40500,0,0
30072,4,40600,0,0
30072,4,40700,0,0
30072,4,40800,0,20
30072,4,40900,0,0
30072,4,41000,0,0
30072,5,50100,0,0
30072,5,50200,0,0
30072,5,50300,0,0
30072,5,50400,0,0
30072,5,50500,0,0
30072,5,50600,0,0
30072,5,50700,0,0
30072,5,50800,0,0
30072,5,50900,0,0
30072,5,51000,0,0
30072,5,51100,0,0
30072,5,51200,11,20
30072,5,51300,0,0
30072,5,51400,0,0
30072,6,60100,0,0
30072,6,60200,0,0
30072,6,60300,0,0
30072,6,60400,0,0
30072,6,60500,0,0
30072,6,60600,0,0
30072,7,70100,0,0
30072,8,80100,0,0
30072,9,999999,,
30073,1,10100,5,39
30073,1,10200,1,13
30073,1,10300,0,8
30073,1,10301,0,0
30073,1,10302,0,8
30073,1,10303,0,0
30073,1,10304,0,0
30073,1,10305,0,0
30073,1,10306,0,0
30073,1,10307,0,0
30073,1,10308,0,0
30073,1,10399,,
30073,1,10400,0,0
30073,1,10500,0,0
30073,2,20100,0,0
30073,2,20200,96,41
30073,2,20300,0,0
30073,2,20400,0,55
30073,2,20500,0,0
30073,2,20600,0,0
30073,2,20700,7,2
30073,2,20800,2,0
30073,2,20900,0,0
30073,3,30100,0,0
30073,3,30200,0,1
30073,3,30300,0,0
30073,3,30400,0,0
30073,3,30500,0,0
30073,3,30600,0,0
30073,3,30700,5,17
30073,3,30701,0,2
30073,3,30702,0,0
30073,3,30703,3,15
30073,3,30704,2,0
30073,3,30705,0,0
30073,3,30799,,
30073,3,30800,0,0
30073,3,30900,0,2
30073,3,31000,0,0
30073,3,31100,0,0
30073,3,31200,0,0
30073,3,31300,0,0
30073,3,31400,0,0
30073,3,31500,0,0
30073,3,31600,0,0
30073,4,40100,0,0
30073,4,40200,0,50
30073,4,40300,0,0
30073,4,40400,0,0
30073,4,40500,0,0
30073,4,40600,0,0
30073,4,40700,0,0
30073,4,40800,0,0
30073,4,40900,0,0
30073,4,41000,0,10
30073,5,50100,0,0
30073,5,50200,0,0
30073,5,50300,0,0
30073,5,50400,0,0
30073,5,50500,0,0
30073,5,50600,0,0
30073,5,50700,0,0
30073,5,50800,0,0
30073,5,50900,0,0
30073,5,51000,0,0
30073,5,51100,0,0
30073,5,51200,3,4
30073,5,51300,0,0
30073,5,51400,0,0
30073,6,60100,0,0
30073,6,60200,0,0
30073,6,60300,0,0
30073,6,60400,0,0
30073,6,60500,0,0
30073,6,60600,0,0
30073,7,70100,0,0
30073,8,80100,0,0
30073,9,999999,,
30074,1,10100,NSS,NSS
30074,1,10200,NSS,NSS
30074,1,10300,NSS,NSS
30074,1,10301,NSS,NSS
30074,1,10302,NSS,NSS
30074,1,10303,NSS,NSS
30074,1,10304,NSS,NSS
30074,1,10305,NSS,NSS
30074,1,10306,NSS,NSS
30074,1,10307,NSS,NSS
30074,1,10308,NSS,NSS
30074,1,10399,,
30074,1,10400,NSS,NSS
30074,1,10500,NSS,NSS
30074,2,20100,NSS,NSS
30074,2,20200,NSS,NSS
30074,2,20300,NSS,NSS
30074,2,20400,NSS,NSS
30074,2,20500,NSS,NSS
30074,2,20600,NSS,NSS
30074,2,20700,NSS,NSS
30074,2,20800,NSS,NSS
30074,2,20900,NSS,NSS
30074,3,30100,NSS,NSS
30074,3,30200,NSS,NSS
30074,3,30300,NSS,NSS
30074,3,30400,NSS,NSS
30074,3,30500,NSS,NSS
30074,3,30600,NSS,NSS
30074,3,30700,NSS,NSS
30074,3,30701,NSS,NSS
30074,3,30702,NSS,NSS
30074,3,30703,NSS,NSS
30074,3,30704,NSS,NSS
30074,3,30705,NSS,NSS
30074,3,30799,,
30074,3,30800,NSS,NSS
30074,3,30900,NSS,NSS
30074,3,31000,NSS,NSS
30074,3,31100,NSS,NSS
30074,3,31200,NSS,NSS
30074,3,31300,NSS,NSS
30074,3,31400,NSS,NSS
30074,3,31500,NSS,NSS
30074,3,31600,NSS,NSS
30074,4,40100,NSS,NSS
30074,4,40200,NSS,NSS
30074,4,40300,NSS,NSS
30074,4,40400,NSS,NSS
30074,4,40500,NSS,NSS
30074,4,40600,NSS,NSS
30074,4,40700,NSS,NSS
30074,4,40800,NSS,NSS
30074,4,40900,NSS,NSS
30074,4,41000,NSS,NSS
30074,5,50100,NSS,NSS
30074,5,50200,NSS,NSS
30074,5,50300,NSS,NSS
30074,5,50400,NSS,NSS
30074,5,50500,NSS,NSS
30074,5,50600,NSS,NSS
30074,5,50700,NSS,NSS
30074,5,50800,NSS,NSS
30074,5,50900,NSS,NSS
30074,5,51000,NSS,NSS
30074,5,51100,NSS,NSS
30074,5,51200,NSS,NSS
30074,5,51300,NSS,NSS
30074,5,51400,NSS,NSS
30074,6,60100,NSS,NSS
30074,6,60200,NSS,NSS
30074,6,60300,NSS,NSS
30074,6,60400,NSS,NSS
30074,6,60500,NSS,NSS
30074,6,60600,NSS,NSS
30074,7,70100,NSS,NSS
30074,8,80100,NSS,NSS
30074,9,999999,,
30075,1,10100,NSS,NSS
30075,1,10200,NSS,NSS
30075,1,10300,NSS,NSS
30075,1,10301,NSS,NSS
30075,1,10302,NSS,NSS
30075,1,10303,NSS,NSS
30075,1,10304,NSS,NSS
30075,1,10305,NSS,NSS
30075,1,10306,NSS,NSS
30075,1,10307,NSS,NSS
30075,1,10308,NSS,NSS
30075,1,10399,,
30075,1,10400,NSS,NSS
30075,1,10500,NSS,NSS
30075,2,20100,NSS,NSS
30075,2,20200,NSS,NSS
30075,2,20300,NSS,NSS
30075,2,20400,NSS,NSS
30075,2,20500,NSS,NSS
30075,2,20600,NSS,NSS
30075,2,20700,NSS,NSS
30075,2,20800,NSS,NSS
30075,2,20900,NSS,NSS
30075,3,30100,NSS,NSS
30075,3,30200,NSS,NSS
30075,3,30300,NSS,NSS
30075,3,30400,NSS,NSS
30075,3,30500,NSS,NSS
30075,3,30600,NSS,NSS
30075,3,30700,NSS,NSS
30075,3,30701,NSS,NSS
30075,3,30702,NSS,NSS
30075,3,30703,NSS,NSS
30075,3,30704,NSS,NSS
30075,3,30705,NSS,NSS
30075,3,30799,,
30075,3,30800,NSS,NSS
30075,3,30900,NSS,NSS
30075,3,31000,NSS,NSS
30075,3,31100,NSS,NSS
30075,3,31200,NSS,NSS
30075,3,31300,NSS,NSS
30075,3,31400,NSS,NSS
30075,3,31500,NSS,NSS
30075,3,31600,NSS,NSS
30075,4,40100,NSS,NSS
30075,4,40200,NSS,NSS
30075,4,40300,NSS,NSS
30075,4,40400,NSS,NSS
30075,4,40500,NSS,NSS
30075,4,40600,NSS,NSS
30075,4,40700,NSS,NSS
30075,4,40800,NSS,NSS
30075,4,40900,NSS,NSS
30075,4,41000,NSS,NSS
30075,5,50100,NSS,NSS
30075,5,50200,NSS,NSS
30075,5,50300,NSS,NSS
30075,5,50400,NSS,NSS
30075,5,50500,NSS,NSS
30075,5,50600,NSS,NSS
30075,5,50700,NSS,NSS
30075,5,50800,NSS,NSS
30075,5,50900,NSS,NSS
30075,5,51000,NSS,NSS
30075,5,51100,NSS,NSS
30075,5,51200,NSS,NSS
30075,5,51300,NSS,NSS
30075,5,51400,NSS,NSS
30075,6,60100,NSS,NSS
30075,6,60200,NSS,NSS
30075,6,60300,NSS,NSS
30075,6,60400,NSS,NSS
30075,6,60500,NSS,NSS
30075,6,60600,NSS,NSS
30075,7,70100,NSS,NSS
30075,8,80100,NSS,NSS
30075,9,999999,,
30076,1,10100,NA,0
30076,1,10200,NA,0
30076,1,10300,NA,0
30076,1,10301,NA,0
30076,1,10302,NA,0
30076,1,10303,NA,0
30076,1,10304,NA,0
30076,1,10305,NA,0
30076,1,10306,NA,0
30076,1,10307,NA,0
30076,1,10308,NA,0
30076,1,10399,,
30076,1,10400,NA,0
30076,1,10500,NA,0
30076,2,20100,NA,0
30076,2,20200,NA,0
30076,2,20300,NA,0
30076,2,20400,NA,0
30076,2,20500,NA,0
30076,2,20600,NA,0
30076,2,20700,NA,0
30076,2,20800,NA,0
30076,2,20900,NA,0
30076,3,30100,NA,0
30076,3,30200,NA,0
30076,3,30300,NA,0
30076,3,30400,NA,0
30076,3,30500,NA,0
30076,3,30600,NA,0
30076,3,30700,NA,0
30076,3,30701,NA,0
30076,3,30702,NA,0
30076,3,30703,NA,0
30076,3,30704,NA,0
30076,3,30705,NA,0
30076,3,30799,,
30076,3,30800,NA,0
30076,3,30900,NA,0
30076,3,31000,NA,0
30076,3,31100,NA,0
30076,3,31200,NA,0
30076,3,31300,NA,0
30076,3,31400,NA,0
30076,3,31500,NA,0
30076,3,31600,NA,0
30076,4,40100,NA,0
30076,4,40200,NA,0
30076,4,40300,NA,0
30076,4,40400,NA,0
30076,4,40500,NA,0
30076,4,40600,NA,0
30076,4,40700,NA,0
30076,4,40800,NA,17
30076,4,40900,NA,0
30076,4,41000,NA,0
30076,5,50100,NA,0
30076,5,50200,NA,0
30076,5,50300,NA,0
30076,5,50400,NA,0
30076,5,50500,NA,0
30076,5,50600,NA,0
30076,5,50700,NA,0
30076,5,50800,NA,0
30076,5,50900,NA,0
30076,5,51000,NA,0
30076,5,51100,NA,0
30076,5,51200,NA,0
30076,5,51300,NA,0
30076,5,51400,NA,0
30076,6,60100,NA,0
30076,6,60200,NA,0
30076,6,60300,NA,0
30076,6,60400,NA,0
30076,6,60500,NA,0
30076,6,60600,NA,0
30076,7,70100,NA,0
30076,8,80100,NA,0
30076,9,999999,,
30077,1,10100,50,61
30077,1,10200,33,104
30077,1,10300,11,2
30077,1,10301,0,0
30077,1,10302,11,2
30077,1,10303,0,0
30077,1,10304,0,0
30077,1,10305,0,0
30077,1,10306,0,0
30077,1,10307,0,0
30077,1,10308,0,0
30077,1,10399,,
30077,1,10400,0,0
30077,1,10500,0,27
30077,2,20100,0,30
30077,2,20200,0,20
30077,2,20300,0,0
30077,2,20400,12,10
30077,2,20500,0,0
30077,2,20600,0,0
30077,2,20700,0,0
30077,2,20800,0,8
30077,2,20900,0,0
30077,3,30100,52,0
30077,3,30200,0,0
30077,3,30300,0,0
30077,3,30400,0,0
30077,3,30500,0,0
30077,3,30600,0,0
30077,3,30700,4,0
30077,3,30701,4,0
30077,3,30702,0,0
30077,3,30703,0,0
30077,3,30704,0,0
30077,3,30705,0,0
30077,3,30799,,
30077,3,30800,0,0
30077,3,30900,0,0
30077,3,31000,0,0
30077,3,31100,0,0
30077,3,31200,0,0
30077,3,31300,0,0
30077,3,31400,0,0
30077,3,31500,0,0
30077,3,31600,0,0
30077,4,40100,14,20
30077,4,40200,0,0
30077,4,40300,0,0
30077,4,40400,0,0
30077,4,40500,0,0
30077,4,40600,11,0
30077,4,40700,0,0
30077,4,40800,4,20
30077,4,40900,0,0
30077,4,41000,0,0
30077,5,50100,0,0
30077,5,50200,0,0
30077,5,50300,0,0
30077,5,50400,0,0
30077,5,50500,0,0
30077,5,50600,0,0
30077,5,50700,0,0
30077,5,50800,0,0
30077,5,50900,0,0
30077,5,51000,0,0
30077,5,51100,0,0
30077,5,51200,17,0
30077,5,51300,0,0
30077,5,51400,0,0
30077,6,60100,0,0
30077,6,60200,0,0
30077,6,60300,0,0
30077,6,60400,0,0
30077,6,60500,0,0
30077,6,60600,0,0
30077,7,70100,0,0
30077,8,80100,0,0
30077,9,999999,,
30078,1,10100,NA,0
30078,1,10200,NA,0
30078,1,10300,NA,0
30078,1,10301,NA,0
30078,1,10302,NA,0
30078,1,10303,NA,0
30078,1,10304,NA,0
30078,1,10305,NA,0
30078,1,10306,NA,0
30078,1,10307,NA,0
30078,1,10308,NA,0
30078,1,10399,,
30078,1,10400,NA,0
30078,1,10500,NA,0
30078,2,20100,NA,0
30078,2,20200,NA,0
30078,2,20300,NA,0
30078,2,20400,NA,0
30078,2,20500,NA,0
30078,2,20600,NA,0
30078,2,20700,NA,0
30078,2,20800,NA,0
30078,2,20900,NA,0
30078,3,30100,NA,35
30078,3,30200,NA,0
30078,3,30300,NA,0
30078,3,30400,NA,0
30078,3,30500,NA,0
30078,3,30600,NA,0
30078,3,30700,NA,0
30078,3,30701,NA,0
30078,3,30702,NA,0
30078,3,30703,NA,0
30078,3,30704,NA,0
30078,3,30705,NA,0
30078,3,30799,,
30078,3,30800,NA,0
30078,3,30900,NA,0
30078,3,31000,NA,0
30078,3,31100,NA,0
30078,3,31200,NA,0
30078,3,31300,NA,0
30078,3,31400,NA,0
30078,3,31500,NA,0
30078,3,31600,NA,0
30078,4,40100,NA,0
30078,4,40200,NA,0
30078,4,40300,NA,0
30078,4,40400,NA,0
30078,4,40500,NA,0
30078,4,40600,NA,0
30078,4,40700,NA,0
30078,4,40800,NA,17
30078,4,40900,NA,0
30078,4,41000,NA,0
30078,5,50100,NA,0
30078,5,50200,NA,0
30078,5,50300,NA,0
30078,5,50400,NA,0
30078,5,50500,NA,0
30078,5,50600,NA,0
30078,5,50700,NA,0
30078,5,50800,NA,0
30078,5,50900,NA,0
30078,5,51000,NA,0
30078,5,51100,NA,0
30078,5,51200,NA,0
30078,5,51300,NA,0
30078,5,51400,NA,0
30078,6,60100,NA,0
30078,6,60200,NA,0
30078,6,60300,NA,0
30078,6,60400,NA,0
30078,6,60500,NA,0
30078,6,60600,NA,0
30078,7,70100,NA,0
30078,8,80100,NA,0
30078,9,999999,,
30079,1,10100,NA,1
30079,1,10200,NA,0
30079,1,10300,NA,0
30079,1,10301,NA,0
30079,1,10302,NA,0
30079,1,10303,NA,0
30079,1,10304,NA,0
30079,1,10305,NA,0
30079,1,10306,NA,0
30079,1,10307,NA,0
30079,1,10308,NA,0
30079,1,10399,,
30079,1,10400,NA,0
30079,1,10500,NA,0
30079,2,20100,NA,0
30079,2,20200,NA,2
30079,2,20300,NA,0
30079,2,20400,NA,0
30079,2,20500,NA,0
30079,2,20600,NA,0
30079,2,20700,NA,0
30079,2,20800,NA,0
30079,2,20900,NA,0
30079,3,30100,NA,4
30079,3,30200,NA,0
30079,3,30300,NA,0
30079,3,30400,NA,0
30079,3,30500,NA,0
30079,3,30600,NA,0
30079,3,30700,NA,0
30079,3,30701,NA,0
30079,3,30702,NA,0
30079,3,30703,NA,0
30079,3,30704,NA,0
30079,3,30705,NA,0
30079,3,30799,,
30079,3,30800,NA,0
30079,3,30900,NA,0
30079,3,31000,NA,0
30079,3,31100,NA,0
30079,3,31200,NA,0
30079,3,31300,NA,0
30079,3,31400,NA,0
30079,3,31500,NA,0
30079,3,31600,NA,0
30079,4,40100,NA,1
30079,4,40200,NA,0
30079,4,40300,NA,0
30079,4,40400,NA,0
30079,4,40500,NA,0
30079,4,40600,NA,0
30079,4,40700,NA,0
30079,4,40800,NA,0
30079,4,40900,NA,0
30079,4,41000,NA,0
30079,5,50100,NA,0
30079,5,50200,NA,0
30079,5,50300,NA,0
30079,5,50400,NA,0
30079,5,50500,NA,0
30079,5,50600,NA,0
30079,5,50700,NA,0
30079,5,50800,NA,0
30079,5,50900,NA,0
30079,5,51000,NA,0
30079,5,51100,NA,0
30079,5,51200,NA,0
30079,5,51300,NA,0
30079,5,51400,NA,0
30079,6,60100,NA,0
30079,6,60200,NA,0
30079,6,60300,NA,0
30079,6,60400,NA,0
30079,6,60500,NA,0
30079,6,60600,NA,0
30079,7,70100,NA,0
30079,8,80100,NA,0
30079,9,999999,,
30080,1,10100,NA,NA
30080,1,10200,NA,NA
30080,1,10300,NA,NA
30080,1,10301,NA,NA
30080,1,10302,NA,NA
30080,1,10303,NA,NA
30080,1,10304,NA,NA
30080,1,10305,NA,NA
30080,1,10306,NA,NA
30080,1,10307,NA,NA
30080,1,10308,NA,NA
30080,1,10399,,
30080,1,10400,NA,NA
30080,1,10500,NA,NA
30080,2,20100,NA,NA
30080,2,20200,NA,NA
30080,2,20300,NA,NA
30080,2,20400,NA,NA
30080,2,20500,NA,NA
30080,2,20600,NA,NA
30080,2,20700,NA,NA
30080,2,20800,NA,NA
30080,2,20900,NA,NA
30080,3,30100,NA,NA
30080,3,30200,NA,NA
30080,3,30300,NA,NA
30080,3,30400,NA,NA
30080,3,30500,NA,NA
30080,3,30600,NA,NA
30080,3,30700,NA,NA
30080,3,30701,NA,NA
30080,3,30702,NA,NA
30080,3,30703,NA,NA
30080,3,30704,NA,NA
30080,3,30705,NA,NA
30080,3,30799,,
30080,3,30800,NA,NA
30080,3,30900,NA,NA
30080,3,31000,NA,NA
30080,3,31100,NA,NA
30080,3,31200,NA,NA
30080,3,31300,NA,NA
30080,3,31400,NA,NA
30080,3,31500,NA,NA
30080,3,31600,NA,NA
30080,4,40100,NA,NA
30080,4,40200,NA,NA
30080,4,40300,NA,NA
30080,4,40400,NA,NA
30080,4,40500,NA,NA
30080,4,40600,NA,NA
30080,4,40700,NA,NA
30080,4,40800,NA,NA
30080,4,40900,NA,NA
30080,4,41000,NA,NA
30080,5,50100,NA,NA
30080,5,50200,NA,NA
30080,5,50300,NA,NA
30080,5,50400,NA,NA
30080,5,50500,NA,NA
30080,5,50600,NA,NA
30080,5,50700,NA,NA
30080,5,50800,NA,NA
30080,5,50900,NA,NA
30080,5,51000,NA,NA
30080,5,51100,NA,NA
30080,5,51200,NA,NA
30080,5,51300,NA,NA
30080,5,51400,NA,NA
30080,6,60100,NA,NA
30080,6,60200,NA,NA
30080,6,60300,NA,NA
30080,6,60400,NA,NA
30080,6,60500,NA,NA
30080,6,60600,NA,NA
30080,7,70100,NA,NA
30080,8,80100,NA,NA
30080,9,999999,,
30081,1,10100,NA,NA
30081,1,10200,NA,NA
30081,1,10300,NA,NA
30081,1,10301,NA,NA
30081,1,10302,NA,NA
30081,1,10303,NA,NA
30081,1,10304,NA,NA
30081,1,10305,NA,NA
30081,1,10306,NA,NA
30081,1,10307,NA,NA
30081,1,10308,NA,NA
30081,1,10399,,
30081,1,10400,NA,NA
30081,1,10500,NA,NA
30081,2,20100,NA,NA
30081,2,20200,NA,NA
30081,2,20300,NA,NA
30081,2,20400,NA,NA
30081,2,20500,NA,NA
30081,2,20600,NA,NA
30081,2,20700,NA,NA
30081,2,20800,NA,NA
30081,2,20900,NA,NA
30081,3,30100,NA,NA
30081,3,30200,NA,NA
30081,3,30300,NA,NA
30081,3,30400,NA,NA
30081,3,30500,NA,NA
30081,3,30600,NA,NA
30081,3,30700,NA,NA
30081,3,30701,NA,NA
30081,3,30702,NA,NA
30081,3,30703,NA,NA
30081,3,30704,NA,NA
30081,3,30705,NA,NA
30081,3,30799,,
30081,3,30800,NA,NA
30081,3,30900,NA,NA
30081,3,31000,NA,NA
30081,3,31100,NA,NA
30081,3,31200,NA,NA
30081,3,31300,NA,NA
30081,3,31400,NA,NA
30081,3,31500,NA,NA
30081,3,31600,NA,NA
30081,4,40100,NA,NA
30081,4,40200,NA,NA
30081,4,40300,NA,NA
30081,4,40400,NA,NA
30081,4,40500,NA,NA
30081,4,40600,NA,NA
30081,4,40700,NA,NA
30081,4,40800,NA,NA
30081,4,40900,NA,NA
30081,4,41000,NA,NA
30081,5,50100,NA,NA
30081,5,50200,NA,NA
30081,5,50300,NA,NA
30081,5,50400,NA,NA
30081,5,50500,NA,NA
30081,5,50600,NA,NA
30081,5,50700,NA,NA
30081,5,50800,NA,NA
30081,5,50900,NA,NA
30081,5,51000,NA,NA
30081,5,51100,NA,NA
30081,5,51200,NA,NA
30081,5,51300,NA,NA
30081,5,51400,NA,NA
30081,6,60100,NA,NA
30081,6,60200,NA,NA
30081,6,60300,NA,NA
30081,6,60400,NA,NA
30081,6,60500,NA,NA
30081,6,60600,NA,NA
30081,7,70100,NA,NA
30081,8,80100,NA,NA
30081,9,999999,,
