ubicageo_f,formprot_a,rnsnni1,motivott,motivo1,motivo2,motivo3,motivo4,motivo5,motivo6,motivo7,motivo8,motivo9,motivo10,motivo11,motivo12
12046,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12047,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12047,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12047,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12048,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12048,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12048,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12049,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12049,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12049,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12050,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12050,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12050,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12051,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12051,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12051,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12052,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12052,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12052,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12053,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12053,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12053,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12054,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12054,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
12054,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12055,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12055,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12055,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12056,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12056,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12056,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12057,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12057,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12057,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12058,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12058,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12058,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12059,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12059,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12059,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12060,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12060,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12060,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12061,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12061,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12061,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12062,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12062,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12062,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12063,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12063,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12063,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12064,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12064,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12064,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12065,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12065,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12065,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12066,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12066,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12066,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12067,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12067,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12067,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12068,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12068,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12068,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12069,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12069,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12069,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12070,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12070,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12070,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12071,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12071,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12071,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12072,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12072,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12072,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12073,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12073,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12073,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12074,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12074,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12074,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12075,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12075,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12075,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12076,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12076,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12076,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12077,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12077,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12077,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12078,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12078,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12078,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12079,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12079,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12079,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12080,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12080,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12080,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12081,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12081,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12081,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12082,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12082,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12082,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12083,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12083,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12083,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12084,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12084,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12084,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12085,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12085,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12085,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13001,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13001,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13001,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13002,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13002,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13002,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13003,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13003,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13003,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13004,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13004,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13004,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13005,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13005,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13005,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13007,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13007,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13007,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13009,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13009,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13009,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13014,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13014,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13014,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13015,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13015,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13015,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13016,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13016,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13016,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13019,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13019,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13019,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13021,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13021,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13021,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13022,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13022,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13022,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13023,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13023,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13023,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13024,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13024,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13024,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13025,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13025,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13025,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13026,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13026,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13026,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13027,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13027,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13027,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13029,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13029,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13029,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13030,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13030,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13030,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13031,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13031,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13031,3,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
13032,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13032,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13032,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13033,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13033,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13033,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13034,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13034,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13034,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13035,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13035,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13035,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13036,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13036,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13036,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13037,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13037,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13037,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13038,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13038,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13038,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13039,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13039,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13039,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13040,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13040,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13040,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13041,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
13041,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13041,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13042,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13042,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13042,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13043,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13043,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13043,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13044,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13044,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13044,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13045,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13045,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13045,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13046,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13046,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13046,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13047,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13047,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13047,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13048,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13048,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13048,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13049,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13049,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13049,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13050,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13050,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13050,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13051,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13051,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13051,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13052,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13052,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13052,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13053,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13053,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13053,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13054,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13054,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13054,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13055,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13055,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13055,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13056,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13056,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13056,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0
13057,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13057,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13057,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13058,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13058,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13058,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13059,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13059,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13059,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13060,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13060,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13060,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13061,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13061,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13061,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13062,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13062,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
