ubicageo_f,tipoequi_f,rnsnni1,rnsnni2,totalca1,sexostt,sexos1,sexos2,sexosne
30130,40,2,0,NA,NA,NA,NA,
30131,11,1,1,132,132,102,30,
30131,12,2,0,NA,NA,NA,NA,
30131,13,1,1,31,31,30,1,
30131,14,1,2,NA,NA,NA,NA,
30131,15,1,1,13,13,13,0,
30131,16,2,0,NA,NA,NA,NA,
30131,17,1,1,26,26,20,6,
30131,18,2,0,NA,NA,NA,NA,
30131,19,1,1,2,2,2,0,
30131,21,1,2,NA,NA,NA,NA,
30131,22,2,0,NA,NA,NA,NA,
30131,23,1,2,NA,NA,NA,NA,
30131,24,2,0,NA,NA,NA,NA,
30131,25,2,0,NA,NA,NA,NA,
30131,31,1,1,134,134,104,30,
30131,32,2,0,NA,NA,NA,NA,
30131,40,2,0,NA,NA,NA,NA,
30132,11,1,1,16,16,15,1,
30132,12,2,0,NA,NA,NA,NA,
30132,13,2,0,NA,NA,NA,NA,
30132,14,2,0,NA,NA,NA,NA,
30132,15,2,0,NA,NA,NA,NA,
30132,16,2,0,NA,NA,NA,NA,
30132,17,2,0,NA,NA,NA,NA,
30132,18,2,0,NA,NA,NA,NA,
30132,19,2,0,NA,NA,NA,NA,
30132,21,1,1,5,5,4,1,
30132,22,2,0,NA,NA,NA,NA,
30132,23,2,0,NA,NA,NA,NA,
30132,24,2,0,NA,NA,NA,NA,
30132,25,2,0,NA,NA,NA,NA,
30132,31,1,1,14,14,13,1,
30132,32,2,0,NA,NA,NA,NA,
30132,40,2,0,NA,NA,NA,NA,
30133,11,2,0,NA,NA,NA,NA,
30133,12,2,0,NA,NA,NA,NA,
30133,13,2,0,NA,NA,NA,NA,
30133,14,2,0,NA,NA,NA,NA,
30133,15,2,0,NA,NA,NA,NA,
30133,16,2,0,NA,NA,NA,NA,
30133,17,2,0,NA,NA,NA,NA,
30133,18,2,0,NA,NA,NA,NA,
30133,19,2,0,NA,NA,NA,NA,
30133,21,2,0,NA,NA,NA,NA,
30133,22,2,0,NA,NA,NA,NA,
30133,23,2,0,NA,NA,NA,NA,
30133,24,2,0,NA,NA,NA,NA,
30133,25,2,0,NA,NA,NA,NA,
30133,31,2,0,NA,NA,NA,NA,
30133,32,2,0,NA,NA,NA,NA,
30133,40,2,0,NA,NA,NA,NA,
30134,11,2,0,NA,NA,NA,NA,
30134,12,2,0,NA,NA,NA,NA,
30134,13,2,0,NA,NA,NA,NA,
30134,14,2,0,NA,NA,NA,NA,
30134,15,2,0,NA,NA,NA,NA,
30134,16,2,0,NA,NA,NA,NA,
30134,17,2,0,NA,NA,NA,NA,
30134,18,2,0,NA,NA,NA,NA,
30134,19,2,0,NA,NA,NA,NA,
30134,21,2,0,NA,NA,NA,NA,
30134,22,2,0,NA,NA,NA,NA,
30134,23,2,0,NA,NA,NA,NA,
30134,24,2,0,NA,NA,NA,NA,
30134,25,2,0,NA,NA,NA,NA,
30134,31,2,0,NA,NA,NA,NA,
30134,32,2,0,NA,NA,NA,NA,
30134,40,2,0,NA,NA,NA,NA,
30135,11,1,1,11,11,9,2,
30135,12,2,0,NA,NA,NA,NA,
30135,13,2,0,NA,NA,NA,NA,
30135,14,2,0,NA,NA,NA,NA,
30135,15,2,0,NA,NA,NA,NA,
30135,16,2,0,NA,NA,NA,NA,
30135,17,2,0,NA,NA,NA,NA,
30135,18,1,1,11,11,9,2,
30135,19,2,0,NA,NA,NA,NA,
30135,21,2,0,NA,NA,NA,NA,
30135,22,2,0,NA,NA,NA,NA,
30135,23,2,0,NA,NA,NA,NA,
30135,24,2,0,NA,NA,NA,NA,
30135,25,2,0,NA,NA,NA,NA,
30135,31,1,1,15,15,12,3,
30135,32,2,0,NA,NA,NA,NA,
30135,40,2,0,NA,NA,NA,NA,
30136,11,2,0,NA,NA,NA,NA,
30136,12,2,0,NA,NA,NA,NA,
30136,13,2,0,NA,NA,NA,NA,
30136,14,2,0,NA,NA,NA,NA,
30136,15,2,0,NA,NA,NA,NA,
30136,16,2,0,NA,NA,NA,NA,
30136,17,2,0,NA,NA,NA,NA,
30136,18,2,0,NA,NA,NA,NA,
30136,19,2,0,NA,NA,NA,NA,
30136,21,1,1,14,14,11,3,
30136,22,2,0,NA,NA,NA,NA,
30136,23,1,1,14,14,11,3,
30136,24,2,0,NA,NA,NA,NA,
30136,25,1,1,14,14,11,3,
30136,31,2,0,NA,NA,NA,NA,
30136,32,2,0,NA,NA,NA,NA,
30136,40,2,0,NA,NA,NA,NA,
30137,11,1,1,9,9,7,2,
30137,12,1,2,NA,NA,NA,NA,
30137,13,1,1,6,6,5,1,
30137,14,1,2,NA,NA,NA,NA,
30137,15,2,0,NA,NA,NA,NA,
30137,16,2,0,NA,NA,NA,NA,
30137,17,1,1,6,6,5,1,
30137,18,2,0,NA,NA,NA,NA,
30137,19,2,0,NA,NA,NA,NA,
30137,21,1,1,6,6,5,1,
30137,22,2,0,NA,NA,NA,NA,
30137,23,1,1,2,2,1,1,
30137,24,2,0,NA,NA,NA,NA,
30137,25,1,1,9,9,7,2,
30137,31,2,0,NA,NA,NA,NA,
30137,32,2,0,NA,NA,NA,NA,
30137,40,2,0,NA,NA,NA,NA,
30138,11,9,97,NSS,NSS,NSS,NSS,
30138,12,9,97,NSS,NSS,NSS,NSS,
30138,13,9,97,NSS,NSS,NSS,NSS,
30138,14,9,97,NSS,NSS,NSS,NSS,
30138,15,9,97,NSS,NSS,NSS,NSS,
30138,16,9,97,NSS,NSS,NSS,NSS,
30138,17,9,97,NSS,NSS,NSS,NSS,
30138,18,9,97,NSS,NSS,NSS,NSS,
30138,19,9,97,NSS,NSS,NSS,NSS,
30138,21,9,97,NSS,NSS,NSS,NSS,
30138,22,9,97,NSS,NSS,NSS,NSS,
30138,23,9,97,NSS,NSS,NSS,NSS,
30138,24,9,97,NSS,NSS,NSS,NSS,
30138,25,9,97,NSS,NSS,NSS,NSS,
30138,31,9,97,NSS,NSS,NSS,NSS,
30138,32,9,97,NSS,NSS,NSS,NSS,
30138,40,9,97,NSS,NSS,NSS,NSS,
30139,11,2,0,NA,NA,NA,NA,
30139,12,2,0,NA,NA,NA,NA,
30139,13,2,0,NA,NA,NA,NA,
30139,14,2,0,NA,NA,NA,NA,
30139,15,2,0,NA,NA,NA,NA,
30139,16,2,0,NA,NA,NA,NA,
30139,17,2,0,NA,NA,NA,NA,
30139,18,2,0,NA,NA,NA,NA,
30139,19,2,0,NA,NA,NA,NA,
30139,21,2,0,NA,NA,NA,NA,
30139,22,2,0,NA,NA,NA,NA,
30139,23,2,0,NA,NA,NA,NA,
30139,24,2,0,NA,NA,NA,NA,
30139,25,2,0,NA,NA,NA,NA,
30139,31,2,0,NA,NA,NA,NA,
30139,32,2,0,NA,NA,NA,NA,
30139,40,2,0,NA,NA,NA,NA,
30140,11,2,0,NA,NA,NA,NA,
30140,12,2,0,NA,NA,NA,NA,
30140,13,1,1,10,10,8,2,
30140,14,2,0,NA,NA,NA,NA,
30140,15,1,1,10,10,8,2,
30140,16,2,0,NA,NA,NA,NA,
30140,17,1,1,8,8,6,2,
30140,18,2,0,NA,NA,NA,NA,
30140,19,2,0,NA,NA,NA,NA,
30140,21,1,1,3,3,3,0,
30140,22,2,0,NA,NA,NA,NA,
30140,23,2,0,NA,NA,NA,NA,
30140,24,2,0,NA,NA,NA,NA,
30140,25,2,0,NA,NA,NA,NA,
30140,31,1,1,10,10,8,2,
30140,32,2,0,NA,NA,NA,NA,
30140,40,2,0,NA,NA,NA,NA,
30141,11,1,2,NA,NA,NA,NA,
30141,12,2,0,NA,NA,NA,NA,
30141,13,2,0,NA,NA,NA,NA,
30141,14,2,0,NA,NA,NA,NA,
30141,15,2,0,NA,NA,NA,NA,
30141,16,2,0,NA,NA,NA,NA,
30141,17,1,2,NA,NA,NA,NA,
30141,18,2,0,NA,NA,NA,NA,
30141,19,2,0,NA,NA,NA,NA,
30141,21,2,0,NA,NA,NA,NA,
30141,22,1,2,NA,NA,NA,NA,
30141,23,1,2,NA,NA,NA,NA,
30141,24,2,0,NA,NA,NA,NA,
30141,25,1,2,NA,NA,NA,NA,
30141,31,1,2,NA,NA,NA,NA,
30141,32,1,2,NA,NA,NA,NA,
30141,40,2,0,NA,NA,NA,NA,
30142,11,2,0,NA,NA,NA,NA,
30142,12,2,0,NA,NA,NA,NA,
30142,13,2,0,NA,NA,NA,NA,
30142,14,2,0,NA,NA,NA,NA,
30142,15,2,0,NA,NA,NA,NA,
30142,16,2,0,NA,NA,NA,NA,
30142,17,2,0,NA,NA,NA,NA,
30142,18,2,0,NA,NA,NA,NA,
30142,19,2,0,NA,NA,NA,NA,
30142,21,2,0,NA,NA,NA,NA,
30142,22,2,0,NA,NA,NA,NA,
30142,23,2,0,NA,NA,NA,NA,
30142,24,2,0,NA,NA,NA,NA,
30142,25,2,0,NA,NA,NA,NA,
30142,31,2,0,NA,NA,NA,NA,
30142,32,2,0,NA,NA,NA,NA,
30142,40,2,0,NA,NA,NA,NA,
30143,11,2,0,NA,NA,NA,NA,
30143,12,2,0,NA,NA,NA,NA,
30143,13,2,0,NA,NA,NA,NA,
30143,14,2,0,NA,NA,NA,NA,
30143,15,2,0,NA,NA,NA,NA,
30143,16,2,0,NA,NA,NA,NA,
30143,17,1,1,17,17,12,5,
30143,18,2,0,NA,NA,NA,NA,
30143,19,2,0,NA,NA,NA,NA,
30143,21,1,1,7,7,2,5,
30143,22,2,0,NA,NA,NA,NA,
30143,23,2,0,NA,NA,NA,NA,
30143,24,2,0,NA,NA,NA,NA,
30143,25,2,0,NA,NA,NA,NA,
30143,31,1,1,31,31,30,1,
30143,32,2,0,NA,NA,NA,NA,
30143,40,2,0,NA,NA,NA,NA,
30144,11,9,97,NSS,NSS,NSS,NSS,
30144,12,9,97,NSS,NSS,NSS,NSS,
30144,13,9,97,NSS,NSS,NSS,NSS,
30144,14,9,97,NSS,NSS,NSS,NSS,
30144,15,9,97,NSS,NSS,NSS,NSS,
30144,16,9,97,NSS,NSS,NSS,NSS,
30144,17,9,97,NSS,NSS,NSS,NSS,
30144,18,9,97,NSS,NSS,NSS,NSS,
30144,19,9,97,NSS,NSS,NSS,NSS,
30144,21,9,97,NSS,NSS,NSS,NSS,
30144,22,9,97,NSS,NSS,NSS,NSS,
30144,23,9,97,NSS,NSS,NSS,NSS,
30144,24,9,97,NSS,NSS,NSS,NSS,
30144,25,9,97,NSS,NSS,NSS,NSS,
30144,31,9,97,NSS,NSS,NSS,NSS,
30144,32,9,97,NSS,NSS,NSS,NSS,
30144,40,9,97,NSS,NSS,NSS,NSS,
30145,11,1,2,NA,NA,NA,NA,
30145,12,2,0,NA,NA,NA,NA,
30145,13,2,0,NA,NA,NA,NA,
30145,14,2,0,NA,NA,NA,NA,
30145,15,2,0,NA,NA,NA,NA,
30145,16,2,0,NA,NA,NA,NA,
30145,17,2,0,NA,NA,NA,NA,
30145,18,2,0,NA,NA,NA,NA,
30145,19,2,0,NA,NA,NA,NA,
30145,21,2,0,NA,NA,NA,NA,
30145,22,2,0,NA,NA,NA,NA,
30145,23,1,2,NA,NA,NA,NA,
30145,24,2,0,NA,NA,NA,NA,
30145,25,2,0,NA,NA,NA,NA,
30145,31,1,1,15,15,15,0,
30145,32,2,0,NA,NA,NA,NA,
30145,40,2,0,NA,NA,NA,NA,
30146,11,1,2,NA,NA,NA,NA,
30146,12,2,0,NA,NA,NA,NA,
30146,13,1,2,NA,NA,NA,NA,
30146,14,2,0,NA,NA,NA,NA,
30146,15,2,0,NA,NA,NA,NA,
30146,16,2,0,NA,NA,NA,NA,
30146,17,1,1,6,6,5,1,
30146,18,2,0,NA,NA,NA,NA,
30146,19,1,2,NA,NA,NA,NA,
30146,21,1,1,7,7,6,1,
30146,22,2,0,NA,NA,NA,NA,
30146,23,1,1,7,7,6,1,
30146,24,2,0,NA,NA,NA,NA,
30146,25,2,0,NA,NA,NA,NA,
30146,31,1,1,7,7,6,1,
30146,32,2,0,NA,NA,NA,NA,
30146,40,2,0,NA,NA,NA,NA,
30147,11,9,97,NSS,NSS,NSS,NSS,
30147,12,9,97,NSS,NSS,NSS,NSS,
30147,13,9,97,NSS,NSS,NSS,NSS,
30147,14,9,97,NSS,NSS,NSS,NSS,
30147,15,9,97,NSS,NSS,NSS,NSS,
30147,16,9,97,NSS,NSS,NSS,NSS,
30147,17,9,97,NSS,NSS,NSS,NSS,
30147,18,9,97,NSS,NSS,NSS,NSS,
30147,19,9,97,NSS,NSS,NSS,NSS,
30147,21,9,97,NSS,NSS,NSS,NSS,
30147,22,9,97,NSS,NSS,NSS,NSS,
30147,23,9,97,NSS,NSS,NSS,NSS,
30147,24,9,97,NSS,NSS,NSS,NSS,
30147,25,9,97,NSS,NSS,NSS,NSS,
30147,31,9,97,NSS,NSS,NSS,NSS,
30147,32,9,97,NSS,NSS,NSS,NSS,
30147,40,9,97,NSS,NSS,NSS,NSS,
30148,11,2,0,NA,NA,NA,NA,
30148,12,2,0,NA,NA,NA,NA,
30148,13,2,0,NA,NA,NA,NA,
30148,14,2,0,NA,NA,NA,NA,
30148,15,2,0,NA,NA,NA,NA,
30148,16,2,0,NA,NA,NA,NA,
30148,17,2,0,NA,NA,NA,NA,
30148,18,2,0,NA,NA,NA,NA,
30148,19,2,0,NA,NA,NA,NA,
30148,21,2,0,NA,NA,NA,NA,
30148,22,2,0,NA,NA,NA,NA,
30148,23,2,0,NA,NA,NA,NA,
30148,24,2,0,NA,NA,NA,NA,
30148,25,2,0,NA,NA,NA,NA,
30148,31,2,0,NA,NA,NA,NA,
30148,32,2,0,NA,NA,NA,NA,
30148,40,2,0,NA,NA,NA,NA,
30149,11,2,0,NA,NA,NA,NA,
30149,12,2,0,NA,NA,NA,NA,
30149,13,2,0,NA,NA,NA,NA,
30149,14,2,0,NA,NA,NA,NA,
30149,15,2,0,NA,NA,NA,NA,
30149,16,2,0,NA,NA,NA,NA,
30149,17,2,0,NA,NA,NA,NA,
30149,18,2,0,NA,NA,NA,NA,
30149,19,2,0,NA,NA,NA,NA,
30149,21,2,0,NA,NA,NA,NA,
30149,22,2,0,NA,NA,NA,NA,
30149,23,2,0,NA,NA,NA,NA,
30149,24,2,0,NA,NA,NA,NA,
30149,25,2,0,NA,NA,NA,NA,
30149,31,1,2,NA,NA,NA,NA,
30149,32,2,0,NA,NA,NA,NA,
30149,40,2,0,NA,NA,NA,NA,
30150,11,2,0,NA,NA,NA,NA,
30150,12,2,0,NA,NA,NA,NA,
30150,13,2,0,NA,NA,NA,NA,
30150,14,2,0,NA,NA,NA,NA,
30150,15,2,0,NA,NA,NA,NA,
30150,16,2,0,NA,NA,NA,NA,
30150,17,2,0,NA,NA,NA,NA,
30150,18,2,0,NA,NA,NA,NA,
30150,19,2,0,NA,NA,NA,NA,
30150,21,2,0,NA,NA,NA,NA,
30150,22,2,0,NA,NA,NA,NA,
30150,23,2,0,NA,NA,NA,NA,
30150,24,2,0,NA,NA,NA,NA,
30150,25,1,1,4,4,2,2,
30150,31,2,0,NA,NA,NA,NA,
30150,32,2,0,NA,NA,NA,NA,
30150,40,2,0,NA,NA,NA,NA,
30151,11,2,0,NA,NA,NA,NA,
30151,12,2,0,NA,NA,NA,NA,
30151,13,2,0,NA,NA,NA,NA,
30151,14,2,0,NA,NA,NA,NA,
30151,15,2,0,NA,NA,NA,NA,
30151,16,2,0,NA,NA,NA,NA,
30151,17,2,0,NA,NA,NA,NA,
30151,18,2,0,NA,NA,NA,NA,
30151,19,2,0,NA,NA,NA,NA,
30151,21,2,0,NA,NA,NA,NA,
30151,22,2,0,NA,NA,NA,NA,
30151,23,1,1,10,10,7,3,
30151,24,2,0,NA,NA,NA,NA,
30151,25,2,0,NA,NA,NA,NA,
30151,31,2,0,NA,NA,NA,NA,
30151,32,2,0,NA,NA,NA,NA,
30151,40,2,0,NA,NA,NA,NA,
30152,11,1,1,3,3,3,0,
30152,12,2,0,NA,NA,NA,NA,
30152,13,2,0,NA,NA,NA,NA,
30152,14,2,0,NA,NA,NA,NA,
30152,15,2,0,NA,NA,NA,NA,
30152,16,2,0,NA,NA,NA,NA,
30152,17,2,0,NA,NA,NA,NA,
30152,18,2,0,NA,NA,NA,NA,
30152,19,2,0,NA,NA,NA,NA,
30152,21,2,0,NA,NA,NA,NA,
30152,22,2,0,NA,NA,NA,NA,
30152,23,1,1,3,3,3,0,
30152,24,2,0,NA,NA,NA,NA,
30152,25,2,0,NA,NA,NA,NA,
30152,31,2,0,NA,NA,NA,NA,
30152,32,2,0,NA,NA,NA,NA,
30152,40,2,0,NA,NA,NA,NA,
30153,11,2,0,NA,NA,NA,NA,
30153,12,2,0,NA,NA,NA,NA,
30153,13,2,0,NA,NA,NA,NA,
30153,14,2,0,NA,NA,NA,NA,
30153,15,2,0,NA,NA,NA,NA,
30153,16,2,0,NA,NA,NA,NA,
30153,17,2,0,NA,NA,NA,NA,
30153,18,2,0,NA,NA,NA,NA,
30153,19,2,0,NA,NA,NA,NA,
30153,21,2,0,NA,NA,NA,NA,
30153,22,2,0,NA,NA,NA,NA,
30153,23,2,0,NA,NA,NA,NA,
30153,24,2,0,NA,NA,NA,NA,
30153,25,2,0,NA,NA,NA,NA,
30153,31,2,0,NA,NA,NA,NA,
30153,32,2,0,NA,NA,NA,NA,
30153,40,2,0,NA,NA,NA,NA,
30154,11,1,2,NA,NA,NA,NA,
30154,12,1,2,NA,NA,NA,NA,
30154,13,1,2,NA,NA,NA,NA,
30154,14,1,2,NA,NA,NA,NA,
30154,15,1,2,NA,NA,NA,NA,
30154,16,1,2,NA,NA,NA,NA,
30154,17,1,2,NA,NA,NA,NA,
30154,18,1,2,NA,NA,NA,NA,
30154,19,1,2,NA,NA,NA,NA,
30154,21,1,2,NA,NA,NA,NA,
30154,22,1,2,NA,NA,NA,NA,
30154,23,1,2,NA,NA,NA,NA,
30154,24,1,2,NA,NA,NA,NA,
30154,25,1,2,NA,NA,NA,NA,
30154,31,1,2,NA,NA,NA,NA,
30154,32,1,2,NA,NA,NA,NA,
30154,40,2,0,NA,NA,NA,NA,
30155,11,1,2,NA,NA,NA,NA,
30155,12,2,0,NA,NA,NA,NA,
30155,13,1,2,NA,NA,NA,NA,
30155,14,2,0,NA,NA,NA,NA,
30155,15,2,0,NA,NA,NA,NA,
30155,16,2,0,NA,NA,NA,NA,
30155,17,2,0,NA,NA,NA,NA,
30155,18,2,0,NA,NA,NA,NA,
30155,19,1,2,NA,NA,NA,NA,
30155,21,2,0,NA,NA,NA,NA,
30155,22,2,0,NA,NA,NA,NA,
30155,23,1,2,NA,NA,NA,NA,
30155,24,2,0,NA,NA,NA,NA,
30155,25,2,0,NA,NA,NA,NA,
30155,31,1,2,NA,NA,NA,NA,
30155,32,2,0,NA,NA,NA,NA,
30155,40,9,97,NSS,NSS,NSS,NSS,
30156,11,2,0,NA,NA,NA,NA,
30156,12,2,0,NA,NA,NA,NA,
30156,13,1,1,5,5,5,0,
30156,14,2,0,NA,NA,NA,NA,
30156,15,2,0,NA,NA,NA,NA,
30156,16,2,0,NA,NA,NA,NA,
30156,17,1,1,6,6,6,0,
30156,18,2,0,NA,NA,NA,NA,
30156,19,1,1,1,1,0,1,
30156,21,1,1,11,11,11,0,
30156,22,2,0,NA,NA,NA,NA,
30156,23,1,1,2,2,2,0,
30156,24,2,0,NA,NA,NA,NA,
30156,25,1,1,13,13,12,1,
30156,31,1,1,12,12,11,1,
30156,32,2,0,NA,NA,NA,NA,
30156,40,2,0,NA,NA,NA,NA,
30157,11,1,1,14,14,13,1,
30157,12,2,0,NA,NA,NA,NA,
30157,13,1,1,15,15,14,1,
30157,14,2,0,NA,NA,NA,NA,
30157,15,2,0,NA,NA,NA,NA,
30157,16,2,0,NA,NA,NA,NA,
30157,17,1,1,12,12,9,3,
30157,18,2,0,NA,NA,NA,NA,
30157,19,2,0,NA,NA,NA,NA,
30157,21,2,0,NA,NA,NA,NA,
30157,22,2,0,NA,NA,NA,NA,
30157,23,1,1,18,18,15,3,
30157,24,2,0,NA,NA,NA,NA,
30157,25,1,1,18,18,15,3,
30157,31,1,1,18,18,15,3,
30157,32,2,0,NA,NA,NA,NA,
30157,40,2,0,NA,NA,NA,NA,
30158,11,2,0,NA,NA,NA,NA,
30158,12,2,0,NA,NA,NA,NA,
30158,13,2,0,NA,NA,NA,NA,
30158,14,2,0,NA,NA,NA,NA,
30158,15,2,0,NA,NA,NA,NA,
30158,16,2,0,NA,NA,NA,NA,
30158,17,2,0,NA,NA,NA,NA,
30158,18,2,0,NA,NA,NA,NA,
30158,19,2,0,NA,NA,NA,NA,
30158,21,2,0,NA,NA,NA,NA,
30158,22,2,0,NA,NA,NA,NA,
30158,23,2,0,NA,NA,NA,NA,
30158,24,2,0,NA,NA,NA,NA,
30158,25,2,0,NA,NA,NA,NA,
30158,31,2,0,NA,NA,NA,NA,
30158,32,2,0,NA,NA,NA,NA,
30158,40,2,0,NA,NA,NA,NA,
30159,11,1,1,2,2,2,0,
30159,12,2,0,NA,NA,NA,NA,
30159,13,2,0,NA,NA,NA,NA,
30159,14,2,0,NA,NA,NA,NA,
30159,15,2,0,NA,NA,NA,NA,
30159,16,2,0,NA,NA,NA,NA,
30159,17,1,1,7,7,7,0,
30159,18,2,0,NA,NA,NA,NA,
30159,19,2,0,NA,NA,NA,NA,
30159,21,1,1,5,5,5,0,
30159,22,2,0,NA,NA,NA,NA,
30159,23,1,1,2,2,2,0,
30159,24,2,0,NA,NA,NA,NA,
30159,25,2,0,NA,NA,NA,NA,
30159,31,1,1,6,6,6,0,
30159,32,2,0,NA,NA,NA,NA,
30159,40,2,0,NA,NA,NA,NA,
30160,11,9,97,NSS,NSS,NSS,NSS,
30160,12,9,97,NSS,NSS,NSS,NSS,
30160,13,9,97,NSS,NSS,NSS,NSS,
30160,14,9,97,NSS,NSS,NSS,NSS,
30160,15,9,97,NSS,NSS,NSS,NSS,
30160,16,9,97,NSS,NSS,NSS,NSS,
30160,17,9,97,NSS,NSS,NSS,NSS,
30160,18,9,97,NSS,NSS,NSS,NSS,
30160,19,9,97,NSS,NSS,NSS,NSS,
30160,21,9,97,NSS,NSS,NSS,NSS,
30160,22,9,97,NSS,NSS,NSS,NSS,
30160,23,9,97,NSS,NSS,NSS,NSS,
30160,24,9,97,NSS,NSS,NSS,NSS,
30160,25,9,97,NSS,NSS,NSS,NSS,
30160,31,9,97,NSS,NSS,NSS,NSS,
30160,32,9,97,NSS,NSS,NSS,NSS,
30160,40,9,97,NSS,NSS,NSS,NSS,
30161,11,2,0,NA,NA,NA,NA,
30161,12,2,0,NA,NA,NA,NA,
30161,13,2,0,NA,NA,NA,NA,
30161,14,2,0,NA,NA,NA,NA,
30161,15,2,0,NA,NA,NA,NA,
30161,16,2,0,NA,NA,NA,NA,
30161,17,2,0,NA,NA,NA,NA,
30161,18,2,0,NA,NA,NA,NA,
30161,19,2,0,NA,NA,NA,NA,
30161,21,2,0,NA,NA,NA,NA,
30161,22,2,0,NA,NA,NA,NA,
30161,23,2,0,NA,NA,NA,NA,
30161,24,2,0,NA,NA,NA,NA,
30161,25,2,0,NA,NA,NA,NA,
30161,31,2,0,NA,NA,NA,NA,
30161,32,2,0,NA,NA,NA,NA,
30161,40,2,0,NA,NA,NA,NA,
30162,11,1,1,2,2,2,0,
30162,12,1,2,NA,NA,NA,NA,
30162,13,1,1,2,2,2,0,
30162,14,1,2,NA,NA,NA,NA,
30162,15,1,2,NA,NA,NA,NA,
30162,16,1,2,NA,NA,NA,NA,
30162,17,1,1,2,2,2,0,
30162,18,1,2,NA,NA,NA,NA,
30162,19,1,1,1,1,1,0,
30162,21,1,1,2,2,2,0,
30162,22,1,2,NA,NA,NA,NA,
30162,23,1,1,2,2,2,0,
30162,24,1,2,NA,NA,NA,NA,
30162,25,1,2,NA,NA,NA,NA,
30162,31,1,1,2,2,2,0,
30162,32,2,0,NA,NA,NA,NA,
30162,40,2,0,NA,NA,NA,NA,
30163,11,2,0,NA,NA,NA,NA,
30163,12,2,0,NA,NA,NA,NA,
30163,13,2,0,NA,NA,NA,NA,
30163,14,2,0,NA,NA,NA,NA,
30163,15,2,0,NA,NA,NA,NA,
30163,16,2,0,NA,NA,NA,NA,
30163,17,2,0,NA,NA,NA,NA,
30163,18,2,0,NA,NA,NA,NA,
30163,19,2,0,NA,NA,NA,NA,
30163,21,2,0,NA,NA,NA,NA,
30163,22,1,1,8,8,8,0,
30163,23,2,0,NA,NA,NA,NA,
30163,24,2,0,NA,NA,NA,NA,
30163,25,2,0,NA,NA,NA,NA,
30163,31,1,1,11,11,11,0,
30163,32,2,0,NA,NA,NA,NA,
30163,40,2,0,NA,NA,NA,NA,
30164,11,1,1,12,12,11,1,
30164,12,2,0,NA,NA,NA,NA,
30164,13,2,0,NA,NA,NA,NA,
30164,14,2,0,NA,NA,NA,NA,
30164,15,2,0,NA,NA,NA,NA,
30164,16,2,0,NA,NA,NA,NA,
30164,17,2,0,NA,NA,NA,NA,
30164,18,2,0,NA,NA,NA,NA,
30164,19,9,97,NSS,NSS,NSS,NSS,
30164,21,1,1,4,4,4,0,
30164,22,2,0,NA,NA,NA,NA,
30164,23,2,0,NA,NA,NA,NA,
30164,24,2,0,NA,NA,NA,NA,
30164,25,2,0,NA,NA,NA,NA,
30164,31,1,1,12,12,11,1,
30164,32,2,0,NA,NA,NA,NA,
30164,40,2,0,NA,NA,NA,NA,
30165,11,2,0,NA,NA,NA,NA,
30165,12,2,0,NA,NA,NA,NA,
30165,13,2,0,NA,NA,NA,NA,
30165,14,2,0,NA,NA,NA,NA,
30165,15,2,0,NA,NA,NA,NA,
30165,16,2,0,NA,NA,NA,NA,
30165,17,2,0,NA,NA,NA,NA,
30165,18,2,0,NA,NA,NA,NA,
30165,19,2,0,NA,NA,NA,NA,
30165,21,1,1,6,6,6,0,
30165,22,2,0,NA,NA,NA,NA,
30165,23,1,1,6,6,6,0,
30165,24,2,0,NA,NA,NA,NA,
30165,25,2,0,NA,NA,NA,NA,
30165,31,2,0,NA,NA,NA,NA,
30165,32,2,0,NA,NA,NA,NA,
30165,40,2,0,NA,NA,NA,NA,
30166,11,2,0,NA,NA,NA,NA,
30166,12,2,0,NA,NA,NA,NA,
30166,13,2,0,NA,NA,NA,NA,
30166,14,2,0,NA,NA,NA,NA,
30166,15,2,0,NA,NA,NA,NA,
30166,16,2,0,NA,NA,NA,NA,
30166,17,2,0,NA,NA,NA,NA,
30166,18,2,0,NA,NA,NA,NA,
30166,19,2,0,NA,NA,NA,NA,
30166,21,2,0,NA,NA,NA,NA,
30166,22,2,0,NA,NA,NA,NA,
30166,23,2,0,NA,NA,NA,NA,
30166,24,2,0,NA,NA,NA,NA,
30166,25,2,0,NA,NA,NA,NA,
30166,31,2,0,NA,NA,NA,NA,
30166,32,2,0,NA,NA,NA,NA,
30166,40,2,0,NA,NA,NA,NA,
30167,11,1,1,5,5,5,0,
30167,12,2,0,NA,NA,NA,NA,
30167,13,2,0,NA,NA,NA,NA,
30167,14,2,0,NA,NA,NA,NA,
30167,15,2,0,NA,NA,NA,NA,
30167,16,2,0,NA,NA,NA,NA,
30167,17,1,1,1,1,1,0,
30167,18,2,0,NA,NA,NA,NA,
30167,19,2,0,NA,NA,NA,NA,
30167,21,1,1,13,13,9,4,
30167,22,2,0,NA,NA,NA,NA,
30167,23,1,1,10,10,8,2,
30167,24,2,0,NA,NA,NA,NA,
30167,25,2,0,NA,NA,NA,NA,
30167,31,1,1,5,5,5,0,
30167,32,2,0,NA,NA,NA,NA,
30167,40,2,0,NA,NA,NA,NA,
30168,11,2,0,NA,NA,NA,NA,
30168,12,2,0,NA,NA,NA,NA,
30168,13,2,0,NA,NA,NA,NA,
30168,14,2,0,NA,NA,NA,NA,
