ubicageo_f,preslab_e,rnsnni1,rnsnni2,sexostt,sexos1,sexos2,sexosne
14125,16,9,97,NSS,NSS,NSS,
14125,17,9,97,NSS,NSS,NSS,
14125,18,9,97,NSS,NSS,NSS,
14125,19,1,1,24,14,10,
14125,20,9,97,NSS,NSS,NSS,
14125,21,9,97,NSS,NSS,NSS,
14125,22,9,97,NSS,NSS,NSS,
14125,23,1,1,24,14,10,
14125,24,1,1,24,14,10,
14125,25,9,97,NSS,NSS,NSS,
14125,26,2,0,NA,NA,NA,
14125,27,9,97,NSS,NSS,NSS,
14125,28,1,1,24,14,10,
14125,29,9,97,NSS,NSS,NSS,
14125,30,1,1,24,14,10,
14125,31,9,97,NSS,NSS,NSS,
14125,32,9,97,NSS,NSS,NSS,
14125,33,9,97,NSS,NSS,NSS,
15001,1,1,1,79,58,21,
15001,2,2,0,NA,NA,NA,
15001,3,1,1,79,58,21,
15001,4,2,0,NA,NA,NA,
15001,5,2,0,NA,NA,NA,
15001,6,1,1,79,58,21,
15001,7,1,1,79,58,21,
15001,8,2,0,NA,NA,NA,
15001,9,2,0,NA,NA,NA,
15001,10,2,0,NA,NA,NA,
15001,11,2,0,NA,NA,NA,
15001,12,2,0,NA,NA,NA,
15001,13,1,1,79,58,21,
15001,14,1,1,79,58,21,
15001,15,2,0,NA,NA,NA,
15001,16,2,0,NA,NA,NA,
15001,17,2,0,NA,NA,NA,
15001,18,1,1,79,58,21,
15001,19,1,1,79,58,21,
15001,20,1,1,79,58,21,
15001,21,1,1,79,58,21,
15001,22,1,1,79,58,21,
15001,23,2,0,NA,NA,NA,
15001,24,2,0,NA,NA,NA,
15001,25,1,1,79,58,21,
15001,26,2,0,NA,NA,NA,
15001,27,2,0,NA,NA,NA,
15001,28,1,1,79,58,21,
15001,29,2,0,NA,NA,NA,
15001,30,1,1,79,58,21,
15001,31,2,0,NA,NA,NA,
15001,32,2,0,NA,NA,NA,
15001,33,1,1,79,58,21,
15002,1,1,1,208,154,54,
15002,2,2,0,NA,NA,NA,
15002,3,2,0,NA,NA,NA,
15002,4,1,1,5,3,2,
15002,5,9,97,NSS,NSS,NSS,
15002,6,2,0,NA,NA,NA,
15002,7,2,0,NA,NA,NA,
15002,8,2,0,NA,NA,NA,
15002,9,1,1,2,NA,2,
15002,10,2,0,NA,NA,NA,
15002,11,2,0,NA,NA,NA,
15002,12,2,0,NA,NA,NA,
15002,13,2,0,NA,NA,NA,
15002,14,2,0,NA,NA,NA,
15002,15,2,0,NA,NA,NA,
15002,16,2,0,NA,NA,NA,
15002,17,2,0,NA,NA,NA,
15002,18,2,0,NA,NA,NA,
15002,19,1,1,25,15,10,
15002,20,2,0,NA,NA,NA,
15002,21,2,0,NA,NA,NA,
15002,22,1,1,4,2,2,
15002,23,2,0,NA,NA,NA,
15002,24,1,1,208,154,54,
15002,25,2,0,NA,NA,NA,
15002,26,2,0,NA,NA,NA,
15002,27,2,0,NA,NA,NA,
15002,28,1,1,208,154,54,
15002,29,2,0,NA,NA,NA,
15002,30,1,1,208,154,54,
15002,31,2,0,NA,NA,NA,
15002,32,2,0,NA,NA,NA,
15002,33,2,0,NA,NA,NA,
15003,1,1,1,73,61,12,
15003,2,1,1,73,61,12,
15003,3,2,0,NA,NA,NA,
15003,4,9,97,NSS,NSS,NSS,
15003,5,9,97,NSS,NSS,NSS,
15003,6,9,97,NSS,NSS,NSS,
15003,7,9,97,NSS,NSS,NSS,
15003,8,9,97,NSS,NSS,NSS,
15003,9,1,1,1,NA,1,
15003,10,9,97,NSS,NSS,NSS,
15003,11,1,1,73,61,12,
15003,12,1,1,73,61,12,
15003,13,2,0,NA,NA,NA,
15003,14,2,0,NA,NA,NA,
15003,15,1,1,73,61,12,
15003,16,2,0,NA,NA,NA,
15003,17,2,0,NA,NA,NA,
15003,18,1,9,NSS,NSS,NSS,
15003,19,1,1,73,61,12,
15003,20,1,2,NA,NA,NA,
15003,21,2,0,NA,NA,NA,
15003,22,1,9,NSS,NSS,NSS,
15003,23,2,0,NA,NA,NA,
15003,24,2,0,NA,NA,NA,
15003,25,2,0,NA,NA,NA,
15003,26,2,0,NA,NA,NA,
15003,27,2,0,NA,NA,NA,
15003,28,1,1,73,61,12,
15003,29,2,0,NA,NA,NA,
15003,30,1,1,73,61,12,
15003,31,9,97,NSS,NSS,NSS,
15003,32,1,1,73,61,12,
15003,33,9,97,NSS,NSS,NSS,
15004,1,1,1,25,21,4,
15004,2,2,0,NA,NA,NA,
15004,3,2,0,NA,NA,NA,
15004,4,2,0,NA,NA,NA,
15004,5,2,0,NA,NA,NA,
15004,6,2,0,NA,NA,NA,
15004,7,2,0,NA,NA,NA,
15004,8,2,0,NA,NA,NA,
15004,9,2,0,NA,NA,NA,
15004,10,2,0,NA,NA,NA,
15004,11,2,0,NA,NA,NA,
15004,12,2,0,NA,NA,NA,
15004,13,2,0,NA,NA,NA,
15004,14,2,0,NA,NA,NA,
15004,15,2,0,NA,NA,NA,
15004,16,2,0,NA,NA,NA,
15004,17,2,0,NA,NA,NA,
15004,18,2,0,NA,NA,NA,
15004,19,2,0,NA,NA,NA,
15004,20,2,0,NA,NA,NA,
15004,21,2,0,NA,NA,NA,
15004,22,2,0,NA,NA,NA,
15004,23,2,0,NA,NA,NA,
15004,24,2,0,NA,NA,NA,
15004,25,2,0,NA,NA,NA,
15004,26,2,0,NA,NA,NA,
15004,27,2,0,NA,NA,NA,
15004,28,1,1,25,21,4,
15004,29,2,0,NA,NA,NA,
15004,30,1,1,25,21,4,
15004,31,1,1,25,21,4,
15004,32,1,1,25,21,4,
15004,33,2,0,NA,NA,NA,
15005,1,1,1,153,101,52,
15005,2,2,0,NA,NA,NA,
15005,3,2,0,NA,NA,NA,
15005,4,1,1,153,101,52,
15005,5,2,0,NA,NA,NA,
15005,6,2,0,NA,NA,NA,
15005,7,2,0,NA,NA,NA,
15005,8,2,0,NA,NA,NA,
15005,9,2,0,NA,NA,NA,
15005,10,2,0,NA,NA,NA,
15005,11,2,0,NA,NA,NA,
15005,12,2,0,NA,NA,NA,
15005,13,2,0,NA,NA,NA,
15005,14,2,0,NA,NA,NA,
15005,15,2,0,NA,NA,NA,
15005,16,2,0,NA,NA,NA,
15005,17,2,0,NA,NA,NA,
15005,18,2,0,NA,NA,NA,
15005,19,2,0,NA,NA,NA,
15005,20,2,0,NA,NA,NA,
15005,21,2,0,NA,NA,NA,
15005,22,2,0,NA,NA,NA,
15005,23,2,0,NA,NA,NA,
15005,24,2,0,NA,NA,NA,
15005,25,2,0,NA,NA,NA,
15005,26,2,0,NA,NA,NA,
15005,27,2,0,NA,NA,NA,
15005,28,1,1,153,101,52,
15005,29,2,0,NA,NA,NA,
15005,30,1,1,153,101,52,
15005,31,2,0,NA,NA,NA,
15005,32,2,0,NA,NA,NA,
15005,33,2,0,NA,NA,NA,
15006,1,1,1,20,12,8,
15006,2,2,0,NA,NA,NA,
15006,3,2,0,NA,NA,NA,
15006,4,2,0,NA,NA,NA,
15006,5,2,0,NA,NA,NA,
15006,6,2,0,NA,NA,NA,
15006,7,2,0,NA,NA,NA,
15006,8,2,0,NA,NA,NA,
15006,9,2,0,NA,NA,NA,
15006,10,2,0,NA,NA,NA,
15006,11,2,0,NA,NA,NA,
15006,12,2,0,NA,NA,NA,
15006,13,2,0,NA,NA,NA,
15006,14,2,0,NA,NA,NA,
15006,15,2,0,NA,NA,NA,
15006,16,2,0,NA,NA,NA,
15006,17,2,0,NA,NA,NA,
15006,18,2,0,NA,NA,NA,
15006,19,2,0,NA,NA,NA,
15006,20,2,0,NA,NA,NA,
15006,21,2,0,NA,NA,NA,
15006,22,2,0,NA,NA,NA,
15006,23,2,0,NA,NA,NA,
15006,24,2,0,NA,NA,NA,
15006,25,2,0,NA,NA,NA,
15006,26,2,0,NA,NA,NA,
15006,27,2,0,NA,NA,NA,
15006,28,2,0,NA,NA,NA,
15006,29,2,0,NA,NA,NA,
15006,30,2,0,NA,NA,NA,
15006,31,2,0,NA,NA,NA,
15006,32,2,0,NA,NA,NA,
15006,33,2,0,NA,NA,NA,
15007,1,2,0,NA,NA,NA,
15007,2,9,97,NSS,NSS,NSS,
15007,3,9,97,NSS,NSS,NSS,
15007,4,9,97,NSS,NSS,NSS,
15007,5,9,97,NSS,NSS,NSS,
15007,6,9,97,NSS,NSS,NSS,
15007,7,9,97,NSS,NSS,NSS,
15007,8,9,97,NSS,NSS,NSS,
15007,9,9,97,NSS,NSS,NSS,
15007,10,9,97,NSS,NSS,NSS,
15007,11,9,97,NSS,NSS,NSS,
15007,12,9,97,NSS,NSS,NSS,
15007,13,9,97,NSS,NSS,NSS,
15007,14,9,97,NSS,NSS,NSS,
15007,15,9,97,NSS,NSS,NSS,
15007,16,9,97,NSS,NSS,NSS,
15007,17,9,97,NSS,NSS,NSS,
15007,18,9,97,NSS,NSS,NSS,
15007,19,9,97,NSS,NSS,NSS,
15007,20,9,97,NSS,NSS,NSS,
15007,21,9,97,NSS,NSS,NSS,
15007,22,9,97,NSS,NSS,NSS,
15007,23,9,97,NSS,NSS,NSS,
15007,24,9,97,NSS,NSS,NSS,
15007,25,9,97,NSS,NSS,NSS,
15007,26,9,97,NSS,NSS,NSS,
15007,27,9,97,NSS,NSS,NSS,
15007,28,9,97,NSS,NSS,NSS,
15007,29,9,97,NSS,NSS,NSS,
15007,30,9,97,NSS,NSS,NSS,
15007,31,9,97,NSS,NSS,NSS,
15007,32,9,97,NSS,NSS,NSS,
15007,33,9,97,NSS,NSS,NSS,
15008,1,1,1,39,34,5,
15008,2,1,2,NA,NA,NA,
15008,3,1,2,NA,NA,NA,
15008,4,1,2,NA,NA,NA,
15008,5,1,2,NA,NA,NA,
15008,6,1,2,NA,NA,NA,
15008,7,1,2,NA,NA,NA,
15008,8,1,2,NA,NA,NA,
15008,9,1,2,NA,NA,NA,
15008,10,1,2,NA,NA,NA,
15008,11,1,2,NA,NA,NA,
15008,12,1,2,NA,NA,NA,
15008,13,1,2,NA,NA,NA,
15008,14,1,2,NA,NA,NA,
15008,15,1,2,NA,NA,NA,
15008,16,1,2,NA,NA,NA,
15008,17,1,2,NA,NA,NA,
15008,18,1,2,NA,NA,NA,
15008,19,1,2,NA,NA,NA,
15008,20,1,2,NA,NA,NA,
15008,21,1,2,NA,NA,NA,
15008,22,1,2,NA,NA,NA,
15008,23,1,2,NA,NA,NA,
15008,24,1,2,NA,NA,NA,
15008,25,1,2,NA,NA,NA,
15008,26,1,2,NA,NA,NA,
15008,27,1,2,NA,NA,NA,
15008,28,1,1,31,27,4,
15008,29,1,2,NA,NA,NA,
15008,30,1,2,NA,NA,NA,
15008,31,1,2,NA,NA,NA,
15008,32,1,2,NA,NA,NA,
15008,33,2,0,NA,NA,NA,
15009,1,1,1,109,78,31,
15009,2,2,0,NA,NA,NA,
15009,3,2,0,NA,NA,NA,
15009,4,2,0,NA,NA,NA,
15009,5,2,0,NA,NA,NA,
15009,6,2,0,NA,NA,NA,
15009,7,2,0,NA,NA,NA,
15009,8,2,0,NA,NA,NA,
15009,9,2,0,NA,NA,NA,
15009,10,2,0,NA,NA,NA,
15009,11,1,1,109,78,31,
15009,12,1,1,109,78,31,
15009,13,2,0,NA,NA,NA,
15009,14,2,0,NA,NA,NA,
15009,15,1,1,109,78,31,
15009,16,2,0,NA,NA,NA,
15009,17,2,0,NA,NA,NA,
15009,18,2,0,NA,NA,NA,
15009,19,1,1,109,78,31,
15009,20,2,0,NA,NA,NA,
15009,21,2,0,NA,NA,NA,
15009,22,1,1,109,78,31,
15009,23,2,0,NA,NA,NA,
15009,24,1,1,109,78,31,
15009,25,2,0,NA,NA,NA,
15009,26,1,1,109,78,31,
15009,27,2,0,NA,NA,NA,
15009,28,1,1,109,78,31,
15009,29,2,0,NA,NA,NA,
15009,30,1,1,109,78,31,
15009,31,2,0,NA,NA,NA,
15009,32,2,0,NA,NA,NA,
15009,33,2,0,NA,NA,NA,
15010,1,1,1,50,39,11,
15010,2,2,0,NA,NA,NA,
15010,3,2,0,NA,NA,NA,
15010,4,2,0,NA,NA,NA,
15010,5,2,0,NA,NA,NA,
15010,6,2,0,NA,NA,NA,
15010,7,2,0,NA,NA,NA,
15010,8,2,0,NA,NA,NA,
15010,9,2,0,NA,NA,NA,
15010,10,2,0,NA,NA,NA,
15010,11,2,0,NA,NA,NA,
15010,12,2,0,NA,NA,NA,
15010,13,2,0,NA,NA,NA,
15010,14,2,0,NA,NA,NA,
15010,15,2,0,NA,NA,NA,
15010,16,2,0,NA,NA,NA,
15010,17,2,0,NA,NA,NA,
15010,18,2,0,NA,NA,NA,
15010,19,2,0,NA,NA,NA,
15010,20,2,0,NA,NA,NA,
15010,21,2,0,NA,NA,NA,
15010,22,1,1,50,39,11,
15010,23,2,0,NA,NA,NA,
15010,24,2,0,NA,NA,NA,
15010,25,2,0,NA,NA,NA,
15010,26,2,0,NA,NA,NA,
15010,27,2,0,NA,NA,NA,
15010,28,2,0,NA,NA,NA,
15010,29,1,1,50,39,11,
15010,30,1,1,50,39,11,
15010,31,2,0,NA,NA,NA,
15010,32,2,0,NA,NA,NA,
15010,33,2,0,NA,NA,NA,
15011,1,1,1,81,59,22,
15011,2,2,0,NA,NA,NA,
15011,3,2,0,NA,NA,NA,
15011,4,2,0,NA,NA,NA,
15011,5,2,0,NA,NA,NA,
15011,6,2,0,NA,NA,NA,
15011,7,2,0,NA,NA,NA,
15011,8,2,0,NA,NA,NA,
15011,9,2,0,NA,NA,NA,
15011,10,2,0,NA,NA,NA,
15011,11,9,97,NSS,NSS,NSS,
15011,12,9,97,NSS,NSS,NSS,
15011,13,2,0,NA,NA,NA,
15011,14,2,0,NA,NA,NA,
15011,15,2,0,NA,NA,NA,
15011,16,2,0,NA,NA,NA,
15011,17,2,0,NA,NA,NA,
15011,18,2,0,NA,NA,NA,
15011,19,2,0,NA,NA,NA,
15011,20,2,0,NA,NA,NA,
15011,21,2,0,NA,NA,NA,
15011,22,2,0,NA,NA,NA,
15011,23,2,0,NA,NA,NA,
15011,24,2,0,NA,NA,NA,
15011,25,2,0,NA,NA,NA,
15011,26,2,0,NA,NA,NA,
15011,27,2,0,NA,NA,NA,
15011,28,2,0,NA,NA,NA,
15011,29,2,0,NA,NA,NA,
15011,30,2,0,NA,NA,NA,
15011,31,2,0,NA,NA,NA,
15011,32,2,0,NA,NA,NA,
15011,33,2,0,NA,NA,NA,
15012,1,1,1,34,21,13,
15012,2,2,0,NA,NA,NA,
15012,3,2,0,NA,NA,NA,
15012,4,2,0,NA,NA,NA,
15012,5,2,0,NA,NA,NA,
15012,6,2,0,NA,NA,NA,
15012,7,2,0,NA,NA,NA,
15012,8,2,0,NA,NA,NA,
15012,9,2,0,NA,NA,NA,
15012,10,2,0,NA,NA,NA,
15012,11,2,0,NA,NA,NA,
15012,12,2,0,NA,NA,NA,
15012,13,2,0,NA,NA,NA,
15012,14,2,0,NA,NA,NA,
15012,15,2,0,NA,NA,NA,
15012,16,2,0,NA,NA,NA,
15012,17,2,0,NA,NA,NA,
15012,18,2,0,NA,NA,NA,
15012,19,2,0,NA,NA,NA,
15012,20,2,0,NA,NA,NA,
15012,21,2,0,NA,NA,NA,
15012,22,2,0,NA,NA,NA,
15012,23,2,0,NA,NA,NA,
15012,24,2,0,NA,NA,NA,
15012,25,2,0,NA,NA,NA,
15012,26,2,0,NA,NA,NA,
15012,27,2,0,NA,NA,NA,
15012,28,2,0,NA,NA,NA,
15012,29,2,0,NA,NA,NA,
15012,30,2,0,NA,NA,NA,
15012,31,2,0,NA,NA,NA,
15012,32,2,0,NA,NA,NA,
15012,33,2,0,NA,NA,NA,
15013,1,1,1,1352,1033,319,
15013,2,2,0,NA,NA,NA,
15013,3,1,1,1305,998,307,
15013,4,2,0,NA,NA,NA,
15013,5,2,0,NA,NA,NA,
15013,6,1,1,1352,1033,319,
15013,7,2,0,NA,NA,NA,
15013,8,2,0,NA,NA,NA,
15013,9,1,1,307,NA,307,
15013,10,2,0,NA,NA,NA,
15013,11,1,1,1352,1033,319,
15013,12,1,1,1352,1033,319,
15013,13,2,0,NA,NA,NA,
15013,14,2,0,NA,NA,NA,
15013,15,2,0,NA,NA,NA,
15013,16,2,0,NA,NA,NA,
15013,17,1,9,NSS,NSS,NSS,
15013,18,1,9,NSS,NSS,NSS,
15013,19,1,1,1305,998,307,
15013,20,2,0,NA,NA,NA,
15013,21,1,1,1352,1033,319,
15013,22,1,1,1352,1033,319,
15013,23,2,0,NA,NA,NA,
15013,24,1,1,1305,998,307,
15013,25,9,97,NSS,NSS,NSS,
15013,26,2,0,NA,NA,NA,
15013,27,1,1,1352,1033,319,
15013,28,1,1,1352,1033,319,
15013,29,2,0,NA,NA,NA,
15013,30,1,1,1352,1033,319,
15013,31,2,0,NA,NA,NA,
15013,32,1,1,1305,998,307,
15013,33,9,97,NSS,NSS,NSS,
15014,1,1,1,99,81,18,
15014,2,2,0,NA,NA,NA,
15014,3,2,0,NA,NA,NA,
15014,4,2,0,NA,NA,NA,
15014,5,2,0,NA,NA,NA,
15014,6,2,0,NA,NA,NA,
15014,7,2,0,NA,NA,NA,
15014,8,2,0,NA,NA,NA,
15014,9,1,1,2,NA,2,
15014,10,2,0,NA,NA,NA,
15014,11,2,0,NA,NA,NA,
15014,12,2,0,NA,NA,NA,
15014,13,2,0,NA,NA,NA,
15014,14,2,0,NA,NA,NA,
15014,15,1,1,99,81,18,
15014,16,2,0,NA,NA,NA,
15014,17,2,0,NA,NA,NA,
15014,18,2,0,NA,NA,NA,
15014,19,1,1,99,81,18,
15014,20,2,0,NA,NA,NA,
15014,21,2,0,NA,NA,NA,
15014,22,1,1,4,2,2,
15014,23,2,0,NA,NA,NA,
15014,24,1,1,99,81,18,
15014,25,2,0,NA,NA,NA,
15014,26,2,0,NA,NA,NA,
15014,27,2,0,NA,NA,NA,
15014,28,1,1,99,81,18,
15014,29,2,0,NA,NA,NA,
15014,30,1,1,99,81,18,
15014,31,2,0,NA,NA,NA,
15014,32,2,0,NA,NA,NA,
15014,33,2,0,NA,NA,NA,
15015,1,1,1,49,33,16,
15015,2,2,0,NA,NA,NA,
15015,3,2,0,NA,NA,NA,
15015,4,2,0,NA,NA,NA,
15015,5,2,0,NA,NA,NA,
15015,6,2,0,NA,NA,NA,
15015,7,2,0,NA,NA,NA,
15015,8,2,0,NA,NA,NA,
15015,9,1,1,16,NA,16,
15015,10,2,0,NA,NA,NA,
15015,11,2,0,NA,NA,NA,
15015,12,2,0,NA,NA,NA,
15015,13,2,0,NA,NA,NA,
15015,14,2,0,NA,NA,NA,
15015,15,2,0,NA,NA,NA,
15015,16,2,0,NA,NA,NA,
15015,17,2,0,NA,NA,NA,
15015,18,2,0,NA,NA,NA,
15015,19,1,1,49,33,16,
15015,20,2,0,NA,NA,NA,
15015,21,2,0,NA,NA,NA,
15015,22,1,1,49,33,16,
15015,23,2,0,NA,NA,NA,
15015,24,1,1,49,33,16,
15015,25,2,0,NA,NA,NA,
15015,26,2,0,NA,NA,NA,
15015,27,2,0,NA,NA,NA,
15015,28,1,1,49,33,16,
15015,29,2,0,NA,NA,NA,
15015,30,1,1,49,33,16,
15015,31,2,0,NA,NA,NA,
15015,32,2,0,NA,NA,NA,
15015,33,2,0,NA,NA,NA,
15016,1,1,1,32,18,14,
15016,2,2,0,NA,NA,NA,
15016,3,1,1,3,1,2,
15016,4,2,0,NA,NA,NA,
15016,5,2,0,NA,NA,NA,
15016,6,2,0,NA,NA,NA,
15016,7,1,1,1,1,0,
15016,8,2,0,NA,NA,NA,
15016,9,2,0,NA,NA,NA,
15016,10,2,0,NA,NA,NA,
15016,11,2,0,NA,NA,NA,
15016,12,1,1,20,10,10,
15016,13,2,0,NA,NA,NA,
15016,14,2,0,NA,NA,NA,
15016,15,2,0,NA,NA,NA,
15016,16,2,0,NA,NA,NA,
15016,17,2,0,NA,NA,NA,
15016,18,2,0,NA,NA,NA,
15016,19,1,1,10,5,5,
15016,20,2,0,NA,NA,NA,
15016,21,2,0,NA,NA,NA,
15016,22,1,1,2,0,2,
15016,23,1,1,32,18,14,
15016,24,2,0,NA,NA,NA,
15016,25,2,0,NA,NA,NA,
15016,26,2,0,NA,NA,NA,
15016,27,2,0,NA,NA,NA,
15016,28,1,1,32,18,14,
15016,29,2,0,NA,NA,NA,
15016,30,1,1,32,18,14,
15016,31,2,0,NA,NA,NA,
15016,32,2,0,NA,NA,NA,
15016,33,2,0,NA,NA,NA,
15017,1,1,1,38,28,10,
15017,2,2,0,NA,NA,NA,
15017,3,2,0,NA,NA,NA,
15017,4,2,0,NA,NA,NA,
15017,5,2,0,NA,NA,NA,
15017,6,2,0,NA,NA,NA,
15017,7,2,0,NA,NA,NA,
15017,8,2,0,NA,NA,NA,
15017,9,1,1,10,NA,10,
15017,10,2,0,NA,NA,NA,
15017,11,2,0,NA,NA,NA,
15017,12,2,0,NA,NA,NA,
15017,13,2,0,NA,NA,NA,
15017,14,2,0,NA,NA,NA,
15017,15,2,0,NA,NA,NA,
15017,16,2,0,NA,NA,NA,
15017,17,2,0,NA,NA,NA,
15017,18,2,0,NA,NA,NA,
15017,19,1,1,38,28,10,
15017,20,2,0,NA,NA,NA,
15017,21,2,0,NA,NA,NA,
15017,22,1,1,38,28,10,
15017,23,2,0,NA,NA,NA,
15017,24,2,0,NA,NA,NA,
15017,25,2,0,NA,NA,NA,
15017,26,2,0,NA,NA,NA,
15017,27,2,0,NA,NA,NA,
15017,28,1,1,38,28,10,
15017,29,2,0,NA,NA,NA,
15017,30,1,1,38,28,10,
15017,31,2,0,NA,NA,NA,
15017,32,2,0,NA,NA,NA,
15017,33,2,0,NA,NA,NA,
15018,1,1,1,74,53,21,
15018,2,2,0,NA,NA,NA,
15018,3,2,0,NA,NA,NA,
15018,4,2,0,NA,NA,NA,
15018,5,2,0,NA,NA,NA,
15018,6,2,0,NA,NA,NA,
15018,7,2,0,NA,NA,NA,
15018,8,2,0,NA,NA,NA,
15018,9,2,0,NA,NA,NA,
15018,10,2,0,NA,NA,NA,
15018,11,2,0,NA,NA,NA,
15018,12,2,0,NA,NA,NA,
15018,13,2,0,NA,NA,NA,
15018,14,2,0,NA,NA,NA,
15018,15,2,0,NA,NA,NA,
15018,16,2,0,NA,NA,NA,
15018,17,2,0,NA,NA,NA,
15018,18,2,0,NA,NA,NA,
15018,19,1,1,74,53,21,
15018,20,2,0,NA,NA,NA,
15018,21,2,0,NA,NA,NA,
15018,22,1,1,74,53,21,
15018,23,2,0,NA,NA,NA,
15018,24,2,0,NA,NA,NA,
15018,25,2,0,NA,NA,NA,
15018,26,2,0,NA,NA,NA,
15018,27,2,0,NA,NA,NA,
15018,28,1,1,74,53,21,
15018,29,2,0,NA,NA,NA,
15018,30,1,1,74,53,21,
15018,31,2,0,NA,NA,NA,
15018,32,2,0,NA,NA,NA,
15018,33,2,0,NA,NA,NA,
15019,1,1,1,41,32,9,
15019,2,2,0,NA,NA,NA,
15019,3,2,0,NA,NA,NA,
15019,4,2,0,NA,NA,NA,
15019,5,2,0,NA,NA,NA,
15019,6,2,0,NA,NA,NA,
15019,7,2,0,NA,NA,NA,
15019,8,2,0,NA,NA,NA,
15019,9,2,0,NA,NA,NA,
15019,10,2,0,NA,NA,NA,
15019,11,2,0,NA,NA,NA,
15019,12,2,0,NA,NA,NA,
15019,13,2,0,NA,NA,NA,
15019,14,2,0,NA,NA,NA,
15019,15,2,0,NA,NA,NA,
15019,16,2,0,NA,NA,NA,
15019,17,2,0,NA,NA,NA,
15019,18,2,0,NA,NA,NA,
15019,19,2,0,NA,NA,NA,
15019,20,2,0,NA,NA,NA,
15019,21,2,0,NA,NA,NA,
15019,22,2,0,NA,NA,NA,
15019,23,2,0,NA,NA,NA,
15019,24,2,0,NA,NA,NA,
15019,25,2,0,NA,NA,NA,
15019,26,2,0,NA,NA,NA,
15019,27,2,0,NA,NA,NA,
15019,28,1,1,41,32,9,
15019,29,2,0,NA,NA,NA,
15019,30,1,1,41,32,9,
15019,31,1,1,41,32,9,
15019,32,2,0,NA,NA,NA,
15019,33,2,0,NA,NA,NA,
15020,1,1,1,350,290,60,
15020,2,2,0,NA,NA,NA,
15020,3,2,0,NA,NA,NA,
15020,4,2,0,NA,NA,NA,
15020,5,2,0,NA,NA,NA,
15020,6,2,0,NA,NA,NA,
15020,7,2,0,NA,NA,NA,
15020,8,2,0,NA,NA,NA,
15020,9,2,0,NA,NA,NA,
15020,10,2,0,NA,NA,NA,
15020,11,2,0,NA,NA,NA,
15020,12,1,1,350,290,60,
15020,13,2,0,NA,NA,NA,
15020,14,2,0,NA,NA,NA,
15020,15,2,0,NA,NA,NA,
15020,16,2,0,NA,NA,NA,
15020,17,2,0,NA,NA,NA,
15020,18,2,0,NA,NA,NA,
15020,19,2,0,NA,NA,NA,
15020,20,1,1,350,290,60,
15020,21,2,0,NA,NA,NA,
15020,22,1,1,350,290,60,
15020,23,2,0,NA,NA,NA,
15020,24,1,1,350,290,60,
15020,25,2,0,NA,NA,NA,
15020,26,2,0,NA,NA,NA,
15020,27,2,0,NA,NA,NA,
15020,28,1,1,350,290,60,
15020,29,2,0,NA,NA,NA,
15020,30,1,1,350,290,60,
15020,31,2,0,NA,NA,NA,
15020,32,2,0,NA,NA,NA,
15020,33,2,0,NA,NA,NA,
15021,1,1,1,53,43,10,
15021,2,2,0,NA,NA,NA,
15021,3,2,0,NA,NA,NA,
15021,4,2,0,NA,NA,NA,
15021,5,2,0,NA,NA,NA,
15021,6,2,0,NA,NA,NA,
15021,7,2,0,NA,NA,NA,
15021,8,2,0,NA,NA,NA,
15021,9,2,0,NA,NA,NA,
15021,10,2,0,NA,NA,NA,
15021,11,2,0,NA,NA,NA,
15021,12,2,0,NA,NA,NA,
15021,13,2,0,NA,NA,NA,
15021,14,2,0,NA,NA,NA,
15021,15,2,0,NA,NA,NA,
15021,16,2,0,NA,NA,NA,
15021,17,2,0,NA,NA,NA,
15021,18,2,0,NA,NA,NA,
15021,19,2,0,NA,NA,NA,
15021,20,2,0,NA,NA,NA,
15021,21,2,0,NA,NA,NA,
15021,22,2,0,NA,NA,NA,
15021,23,2,0,NA,NA,NA,
15021,24,2,0,NA,NA,NA,
15021,25,2,0,NA,NA,NA,
15021,26,2,0,NA,NA,NA,
15021,27,2,0,NA,NA,NA,
15021,28,1,1,53,43,10,
15021,29,2,0,NA,NA,NA,
15021,30,1,1,53,43,10,
15021,31,2,0,NA,NA,NA,
15021,32,2,0,NA,NA,NA,
15021,33,2,0,NA,NA,NA,
15022,1,1,1,40,31,9,
15022,2,2,0,NA,NA,NA,
15022,3,2,0,NA,NA,NA,
15022,4,1,1,40,31,9,
15022,5,2,0,NA,NA,NA,
15022,6,2,0,NA,NA,NA,
15022,7,2,0,NA,NA,NA,
15022,8,2,0,NA,NA,NA,
15022,9,2,0,NA,NA,NA,
15022,10,2,0,NA,NA,NA,
15022,11,2,0,NA,NA,NA,
15022,12,1,1,40,31,9,
15022,13,2,0,NA,NA,NA,
15022,14,2,0,NA,NA,NA,
15022,15,2,0,NA,NA,NA,
15022,16,2,0,NA,NA,NA,
15022,17,2,0,NA,NA,NA,
15022,18,2,0,NA,NA,NA,
15022,19,1,1,40,31,9,
15022,20,1,1,40,31,9,
15022,21,2,0,NA,NA,NA,
15022,22,2,0,NA,NA,NA,
15022,23,2,0,NA,NA,NA,
15022,24,1,1,40,31,9,
15022,25,1,1,40,31,9,
15022,26,2,0,NA,NA,NA,
15022,27,2,0,NA,NA,NA,
15022,28,1,1,40,31,9,
15022,29,2,0,NA,NA,NA,
15022,30,1,1,40,31,9,
15022,31,2,0,NA,NA,NA,
15022,32,2,0,NA,NA,NA,
15022,33,2,0,NA,NA,NA,
15023,1,1,1,48,40,8,
