ubicageo_f,tordenes_b,rnsnni1,ordcum1,ordcum2
20357,3,2,NA,NA
20357,4,2,NA,NA
20357,5,2,NA,NA
20357,6,2,NA,NA
20358,1,2,NA,NA
20358,2,2,NA,NA
20358,3,2,NA,NA
20358,4,2,NA,NA
20358,5,2,NA,NA
20358,6,2,NA,NA
20359,1,2,NA,NA
20359,2,2,NA,NA
20359,3,2,NA,NA
20359,4,2,NA,NA
20359,5,2,NA,NA
20359,6,2,NA,NA
20360,1,2,NA,NA
20360,2,2,NA,NA
20360,3,2,NA,NA
20360,4,2,NA,NA
20360,5,2,NA,NA
20360,6,2,NA,NA
20361,1,2,NA,NA
20361,2,2,NA,NA
20361,3,2,NA,NA
20361,4,2,NA,NA
20361,5,2,NA,NA
20361,6,2,NA,NA
20362,1,2,NA,NA
20362,2,1,3,3
20362,3,2,NA,NA
20362,4,2,NA,NA
20362,5,2,NA,NA
20362,6,2,NA,NA
20363,1,2,NA,NA
20363,2,2,NA,NA
20363,3,2,NA,NA
20363,4,2,NA,NA
20363,5,2,NA,NA
20363,6,2,NA,NA
20364,1,2,NA,NA
20364,2,2,NA,NA
20364,3,2,NA,NA
20364,4,2,NA,NA
20364,5,2,NA,NA
20364,6,2,NA,NA
20365,1,2,NA,NA
20365,2,2,NA,NA
20365,3,2,NA,NA
20365,4,2,NA,NA
20365,5,2,NA,NA
20365,6,2,NA,NA
20366,1,2,NA,NA
20366,2,2,NA,NA
20366,3,2,NA,NA
20366,4,2,NA,NA
20366,5,2,NA,NA
20366,6,2,NA,NA
20367,1,2,NA,NA
20367,2,2,NA,NA
20367,3,2,NA,NA
20367,4,2,NA,NA
20367,5,2,NA,NA
20367,6,2,NA,NA
20368,1,2,NA,NA
20368,2,2,NA,NA
20368,3,2,NA,NA
20368,4,2,NA,NA
20368,5,2,NA,NA
20368,6,2,NA,NA
20369,1,2,NA,NA
20369,2,1,2,2
20369,3,2,NA,NA
20369,4,2,NA,NA
20369,5,1,2,2
20369,6,2,NA,NA
20370,1,2,NA,NA
20370,2,2,NA,NA
20370,3,2,NA,NA
20370,4,2,NA,NA
20370,5,2,NA,NA
20370,6,2,NA,NA
20371,1,2,NA,NA
20371,2,2,NA,NA
20371,3,2,NA,NA
20371,4,2,NA,NA
20371,5,2,NA,NA
20371,6,2,NA,NA
20372,1,2,NA,NA
20372,2,2,NA,NA
20372,3,2,NA,NA
20372,4,2,NA,NA
20372,5,2,NA,NA
20372,6,2,NA,NA
20373,1,2,NA,NA
20373,2,2,NA,NA
20373,3,2,NA,NA
20373,4,2,NA,NA
20373,5,2,NA,NA
20373,6,2,NA,NA
20374,1,9,NSS,NSS
20374,2,9,NSS,NSS
20374,3,9,NSS,NSS
20374,4,9,NSS,NSS
20374,5,9,NSS,NSS
20374,6,9,NSS,NSS
20375,1,2,NA,NA
20375,2,2,NA,NA
20375,3,2,NA,NA
20375,4,2,NA,NA
20375,5,2,NA,NA
20375,6,1,1,1
20376,1,2,NA,NA
20376,2,2,NA,NA
20376,3,2,NA,NA
20376,4,2,NA,NA
20376,5,2,NA,NA
20376,6,2,NA,NA
20377,1,2,NA,NA
20377,2,2,NA,NA
20377,3,2,NA,NA
20377,4,2,NA,NA
20377,5,2,NA,NA
20377,6,2,NA,NA
20378,1,2,NA,NA
20378,2,2,NA,NA
20378,3,2,NA,NA
20378,4,2,NA,NA
20378,5,2,NA,NA
20378,6,2,NA,NA
20379,1,2,NA,NA
20379,2,2,NA,NA
20379,3,2,NA,NA
20379,4,2,NA,NA
20379,5,2,NA,NA
20379,6,2,NA,NA
20380,1,2,NA,NA
20380,2,2,NA,NA
20380,3,2,NA,NA
20380,4,2,NA,NA
20380,5,2,NA,NA
20380,6,2,NA,NA
20381,1,2,NA,NA
20381,2,2,NA,NA
20381,3,2,NA,NA
20381,4,2,NA,NA
20381,5,2,NA,NA
20381,6,2,NA,NA
20382,1,2,NA,NA
20382,2,2,NA,NA
20382,3,1,1,1
20382,4,2,NA,NA
20382,5,2,NA,NA
20382,6,2,NA,NA
20383,1,2,NA,NA
20383,2,2,NA,NA
20383,3,2,NA,NA
20383,4,2,NA,NA
20383,5,2,NA,NA
20383,6,2,NA,NA
20384,1,2,NA,NA
20384,2,2,NA,NA
20384,3,2,NA,NA
20384,4,2,NA,NA
20384,5,2,NA,NA
20384,6,2,NA,NA
20385,1,9,NSS,NSS
20385,2,9,NSS,NSS
20385,3,9,NSS,NSS
20385,4,9,NSS,NSS
20385,5,9,NSS,NSS
20385,6,9,NSS,NSS
20386,1,2,NA,NA
20386,2,2,NA,NA
20386,3,2,NA,NA
20386,4,2,NA,NA
20386,5,2,NA,NA
20386,6,2,NA,NA
20387,1,2,NA,NA
20387,2,2,NA,NA
20387,3,2,NA,NA
20387,4,1,8,8
20387,5,2,NA,NA
20387,6,2,NA,NA
20388,1,2,NA,NA
20388,2,2,NA,NA
20388,3,2,NA,NA
20388,4,2,NA,NA
20388,5,2,NA,NA
20388,6,2,NA,NA
20389,1,2,NA,NA
20389,2,2,NA,NA
20389,3,2,NA,NA
20389,4,2,NA,NA
20389,5,2,NA,NA
20389,6,2,NA,NA
20390,1,2,NA,NA
20390,2,2,NA,NA
20390,3,2,NA,NA
20390,4,2,NA,NA
20390,5,2,NA,NA
20390,6,2,NA,NA
20391,1,2,NA,NA
20391,2,2,NA,NA
20391,3,2,NA,NA
20391,4,2,NA,NA
20391,5,2,NA,NA
20391,6,2,NA,NA
20392,1,2,NA,NA
20392,2,2,NA,NA
20392,3,2,NA,NA
20392,4,2,NA,NA
20392,5,2,NA,NA
20392,6,2,NA,NA
20393,1,2,NA,NA
20393,2,1,1,1
20393,3,2,NA,NA
20393,4,2,NA,NA
20393,5,1,3,3
20393,6,1,1,1
20394,1,2,NA,NA
20394,2,2,NA,NA
20394,3,2,NA,NA
20394,4,2,NA,NA
20394,5,2,NA,NA
20394,6,2,NA,NA
20395,1,1,1,1
20395,2,2,NA,NA
20395,3,2,NA,NA
20395,4,2,NA,NA
20395,5,2,NA,NA
20395,6,2,NA,NA
20396,1,2,NA,NA
20396,2,2,NA,NA
20396,3,2,NA,NA
20396,4,2,NA,NA
20396,5,2,NA,NA
20396,6,2,NA,NA
20397,1,2,NA,NA
20397,2,2,NA,NA
20397,3,2,NA,NA
20397,4,1,3,3
20397,5,1,52,52
20397,6,2,NA,NA
20398,1,2,NA,NA
20398,2,2,NA,NA
20398,3,2,NA,NA
20398,4,2,NA,NA
20398,5,2,NA,NA
20398,6,2,NA,NA
20399,1,2,NA,NA
20399,2,2,NA,NA
20399,3,2,NA,NA
20399,4,2,NA,NA
20399,5,2,NA,NA
20399,6,2,NA,NA
20400,1,2,NA,NA
20400,2,2,NA,NA
20400,3,2,NA,NA
20400,4,2,NA,NA
20400,5,2,NA,NA
20400,6,2,NA,NA
20401,1,9,NSS,NSS
20401,2,9,NSS,NSS
20401,3,9,NSS,NSS
20401,4,9,NSS,NSS
20401,5,9,NSS,NSS
20401,6,9,NSS,NSS
20402,1,2,NA,NA
20402,2,2,NA,NA
20402,3,2,NA,NA
20402,4,2,NA,NA
20402,5,2,NA,NA
20402,6,2,NA,NA
20403,1,2,NA,NA
20403,2,2,NA,NA
20403,3,2,NA,NA
20403,4,2,NA,NA
20403,5,2,NA,NA
20403,6,2,NA,NA
20404,1,2,NA,NA
20404,2,2,NA,NA
20404,3,2,NA,NA
20404,4,2,NA,NA
20404,5,2,NA,NA
20404,6,2,NA,NA
20405,1,2,NA,NA
20405,2,2,NA,NA
20405,3,2,NA,NA
20405,4,2,NA,NA
20405,5,1,4,4
20405,6,2,NA,NA
20406,1,2,NA,NA
20406,2,2,NA,NA
20406,3,2,NA,NA
20406,4,2,NA,NA
20406,5,2,NA,NA
20406,6,2,NA,NA
20407,1,2,NA,NA
20407,2,2,NA,NA
20407,3,2,NA,NA
20407,4,2,NA,NA
20407,5,2,NA,NA
20407,6,2,NA,NA
20408,1,2,NA,NA
20408,2,2,NA,NA
20408,3,2,NA,NA
20408,4,2,NA,NA
20408,5,2,NA,NA
20408,6,2,NA,NA
20409,1,2,NA,NA
20409,2,2,NA,NA
20409,3,2,NA,NA
20409,4,2,NA,NA
20409,5,2,NA,NA
20409,6,2,NA,NA
20410,1,2,NA,NA
20410,2,2,NA,NA
20410,3,2,NA,NA
20410,4,2,NA,NA
20410,5,2,NA,NA
20410,6,2,NA,NA
20411,1,2,NA,NA
20411,2,2,NA,NA
20411,3,2,NA,NA
20411,4,2,NA,NA
20411,5,2,NA,NA
20411,6,2,NA,NA
20412,1,2,NA,NA
20412,2,2,NA,NA
20412,3,2,NA,NA
20412,4,2,NA,NA
20412,5,2,NA,NA
20412,6,2,NA,NA
20413,1,2,NA,NA
20413,2,2,NA,NA
20413,3,2,NA,NA
20413,4,1,15,15
20413,5,1,281,281
20413,6,2,NA,NA
20414,1,2,NA,NA
20414,2,2,NA,NA
20414,3,2,NA,NA
20414,4,2,NA,NA
20414,5,2,NA,NA
20414,6,2,NA,NA
20415,1,2,NA,NA
20415,2,2,NA,NA
20415,3,2,NA,NA
20415,4,2,NA,NA
20415,5,2,NA,NA
20415,6,2,NA,NA
20416,1,2,NA,NA
20416,2,2,NA,NA
20416,3,2,NA,NA
20416,4,2,NA,NA
20416,5,2,NA,NA
20416,6,2,NA,NA
20417,1,2,NA,NA
20417,2,2,NA,NA
20417,3,2,NA,NA
20417,4,2,NA,NA
20417,5,2,NA,NA
20417,6,2,NA,NA
20418,1,2,NA,NA
20418,2,2,NA,NA
20418,3,2,NA,NA
20418,4,2,NA,NA
20418,5,2,NA,NA
20418,6,2,NA,NA
20419,1,2,NA,NA
20419,2,2,NA,NA
20419,3,2,NA,NA
20419,4,2,NA,NA
20419,5,2,NA,NA
20419,6,2,NA,NA
20420,1,2,NA,NA
20420,2,2,NA,NA
20420,3,2,NA,NA
20420,4,2,NA,NA
20420,5,2,NA,NA
20420,6,2,NA,NA
20421,1,2,NA,NA
20421,2,2,NA,NA
20421,3,2,NA,NA
20421,4,2,NA,NA
20421,5,2,NA,NA
20421,6,2,NA,NA
20422,1,2,NA,NA
20422,2,2,NA,NA
20422,3,2,NA,NA
20422,4,2,NA,NA
20422,5,2,NA,NA
20422,6,2,NA,NA
20423,1,2,NA,NA
20423,2,2,NA,NA
20423,3,2,NA,NA
20423,4,2,NA,NA
20423,5,2,NA,NA
20423,6,2,NA,NA
20424,1,2,NA,NA
20424,2,2,NA,NA
20424,3,2,NA,NA
20424,4,2,NA,NA
20424,5,2,NA,NA
20424,6,2,NA,NA
20425,1,2,NA,NA
20425,2,2,NA,NA
20425,3,2,NA,NA
20425,4,2,NA,NA
20425,5,2,NA,NA
20425,6,2,NA,NA
20426,1,2,NA,NA
20426,2,2,NA,NA
20426,3,2,NA,NA
20426,4,2,NA,NA
20426,5,2,NA,NA
20426,6,2,NA,NA
20427,1,2,NA,NA
20427,2,2,NA,NA
20427,3,2,NA,NA
20427,4,2,NA,NA
20427,5,2,NA,NA
20427,6,2,NA,NA
20428,1,2,NA,NA
20428,2,2,NA,NA
20428,3,2,NA,NA
20428,4,2,NA,NA
20428,5,2,NA,NA
20428,6,2,NA,NA
20429,1,2,NA,NA
20429,2,2,NA,NA
20429,3,2,NA,NA
20429,4,2,NA,NA
20429,5,2,NA,NA
20429,6,2,NA,NA
20430,1,2,NA,NA
20430,2,2,NA,NA
20430,3,2,NA,NA
20430,4,2,NA,NA
20430,5,2,NA,NA
20430,6,2,NA,NA
20431,1,2,NA,NA
20431,2,2,NA,NA
20431,3,2,NA,NA
20431,4,2,NA,NA
20431,5,2,NA,NA
20431,6,2,NA,NA
20432,1,2,NA,NA
20432,2,2,NA,NA
20432,3,2,NA,NA
20432,4,2,NA,NA
20432,5,2,NA,NA
20432,6,2,NA,NA
20433,1,2,NA,NA
20433,2,2,NA,NA
20433,3,2,NA,NA
20433,4,2,NA,NA
20433,5,2,NA,NA
20433,6,2,NA,NA
20434,1,2,NA,NA
20434,2,2,NA,NA
20434,3,2,NA,NA
20434,4,2,NA,NA
20434,5,2,NA,NA
20434,6,2,NA,NA
20435,1,2,NA,NA
20435,2,2,NA,NA
20435,3,2,NA,NA
20435,4,2,NA,NA
20435,5,2,NA,NA
20435,6,2,NA,NA
20436,1,2,NA,NA
20436,2,2,NA,NA
20436,3,2,NA,NA
20436,4,2,NA,NA
20436,5,2,NA,NA
20436,6,2,NA,NA
20437,1,2,NA,NA
20437,2,2,NA,NA
20437,3,2,NA,NA
20437,4,2,NA,NA
20437,5,2,NA,NA
20437,6,2,NA,NA
20438,1,2,NA,NA
20438,2,2,NA,NA
20438,3,2,NA,NA
20438,4,2,NA,NA
20438,5,2,NA,NA
20438,6,2,NA,NA
20439,1,2,NA,NA
20439,2,2,NA,NA
20439,3,2,NA,NA
20439,4,2,NA,NA
20439,5,1,6,6
20439,6,2,NA,NA
20440,1,2,NA,NA
20440,2,2,NA,NA
20440,3,2,NA,NA
20440,4,2,NA,NA
20440,5,2,NA,NA
20440,6,2,NA,NA
20441,1,2,NA,NA
20441,2,2,NA,NA
20441,3,2,NA,NA
20441,4,2,NA,NA
20441,5,2,NA,NA
20441,6,2,NA,NA
20442,1,2,NA,NA
20442,2,2,NA,NA
20442,3,2,NA,NA
20442,4,2,NA,NA
20442,5,2,NA,NA
20442,6,2,NA,NA
20443,1,2,NA,NA
20443,2,2,NA,NA
20443,3,2,NA,NA
20443,4,2,NA,NA
20443,5,2,NA,NA
20443,6,2,NA,NA
20444,1,2,NA,NA
20444,2,2,NA,NA
20444,3,2,NA,NA
20444,4,2,NA,NA
20444,5,2,NA,NA
20444,6,2,NA,NA
20445,1,2,NA,NA
20445,2,2,NA,NA
20445,3,2,NA,NA
20445,4,2,NA,NA
20445,5,2,NA,NA
20445,6,2,NA,NA
20446,1,2,NA,NA
20446,2,1,7,7
20446,3,2,NA,NA
20446,4,2,NA,NA
20446,5,1,4,4
20446,6,2,NA,NA
20447,1,2,NA,NA
20447,2,2,NA,NA
20447,3,2,NA,NA
20447,4,2,NA,NA
20447,5,2,NA,NA
20447,6,2,NA,NA
20448,1,2,NA,NA
20448,2,2,NA,NA
20448,3,2,NA,NA
20448,4,2,NA,NA
20448,5,2,NA,NA
20448,6,2,NA,NA
20449,1,2,NA,NA
20449,2,2,NA,NA
20449,3,2,NA,NA
20449,4,2,NA,NA
20449,5,2,NA,NA
20449,6,2,NA,NA
20450,1,2,NA,NA
20450,2,2,NA,NA
20450,3,2,NA,NA
20450,4,2,NA,NA
20450,5,2,NA,NA
20450,6,2,NA,NA
20451,1,2,NA,NA
20451,2,2,NA,NA
20451,3,2,NA,NA
20451,4,2,NA,NA
20451,5,2,NA,NA
20451,6,2,NA,NA
20452,1,2,NA,NA
20452,2,2,NA,NA
20452,3,2,NA,NA
20452,4,2,NA,NA
20452,5,2,NA,NA
20452,6,2,NA,NA
20453,1,2,NA,NA
20453,2,2,NA,NA
20453,3,2,NA,NA
20453,4,2,NA,NA
20453,5,2,NA,NA
20453,6,2,NA,NA
20454,1,2,NA,NA
20454,2,2,NA,NA
20454,3,2,NA,NA
20454,4,2,NA,NA
20454,5,2,NA,NA
20454,6,2,NA,NA
20455,1,2,NA,NA
20455,2,2,NA,NA
20455,3,2,NA,NA
20455,4,2,NA,NA
20455,5,2,NA,NA
20455,6,2,NA,NA
20456,1,2,NA,NA
20456,2,2,NA,NA
20456,3,2,NA,NA
20456,4,2,NA,NA
20456,5,2,NA,NA
20456,6,2,NA,NA
20457,1,2,NA,NA
20457,2,2,NA,NA
20457,3,2,NA,NA
20457,4,2,NA,NA
20457,5,2,NA,NA
20457,6,2,NA,NA
20458,1,2,NA,NA
20458,2,2,NA,NA
20458,3,2,NA,NA
20458,4,2,NA,NA
20458,5,2,NA,NA
20458,6,2,NA,NA
20459,1,2,NA,NA
20459,2,2,NA,NA
20459,3,2,NA,NA
20459,4,2,NA,NA
20459,5,2,NA,NA
20459,6,2,NA,NA
20460,1,2,NA,NA
20460,2,2,NA,NA
20460,3,2,NA,NA
20460,4,2,NA,NA
20460,5,2,NA,NA
20460,6,2,NA,NA
20461,1,2,NA,NA
20461,2,2,NA,NA
20461,3,2,NA,NA
20461,4,2,NA,NA
20461,5,2,NA,NA
20461,6,2,NA,NA
20462,1,2,NA,NA
20462,2,2,NA,NA
20462,3,2,NA,NA
20462,4,2,NA,NA
20462,5,2,NA,NA
20462,6,2,NA,NA
20463,1,2,NA,NA
20463,2,2,NA,NA
20463,3,2,NA,NA
20463,4,2,NA,NA
20463,5,2,NA,NA
20463,6,2,NA,NA
20464,1,2,NA,NA
20464,2,2,NA,NA
20464,3,2,NA,NA
20464,4,2,NA,NA
20464,5,2,NA,NA
20464,6,2,NA,NA
20465,1,2,NA,NA
20465,2,2,NA,NA
20465,3,2,NA,NA
20465,4,2,NA,NA
20465,5,2,NA,NA
20465,6,2,NA,NA
20466,1,2,NA,NA
20466,2,2,NA,NA
20466,3,2,NA,NA
20466,4,2,NA,NA
20466,5,2,NA,NA
20466,6,2,NA,NA
20467,1,2,NA,NA
20467,2,2,NA,NA
20467,3,2,NA,NA
20467,4,2,NA,NA
20467,5,2,NA,NA
20467,6,2,NA,NA
20468,1,0,NA,NA
20468,2,0,NA,NA
20468,3,0,NA,NA
20468,4,0,NA,NA
20468,5,0,NA,NA
20468,6,0,NA,NA
20469,1,2,NA,NA
20469,2,2,NA,NA
20469,3,2,NA,NA
20469,4,2,NA,NA
20469,5,2,NA,NA
20469,6,2,NA,NA
20470,1,2,NA,NA
20470,2,2,NA,NA
20470,3,2,NA,NA
20470,4,2,NA,NA
20470,5,2,NA,NA
20470,6,2,NA,NA
20471,1,2,NA,NA
20471,2,2,NA,NA
20471,3,2,NA,NA
20471,4,2,NA,NA
20471,5,2,NA,NA
20471,6,2,NA,NA
20472,1,2,NA,NA
20472,2,2,NA,NA
20472,3,2,NA,NA
20472,4,2,NA,NA
20472,5,2,NA,NA
20472,6,2,NA,NA
20473,1,2,NA,NA
20473,2,2,NA,NA
20473,3,2,NA,NA
20473,4,2,NA,NA
20473,5,2,NA,NA
20473,6,2,NA,NA
20474,1,2,NA,NA
20474,2,2,NA,NA
20474,3,2,NA,NA
20474,4,2,NA,NA
20474,5,2,NA,NA
20474,6,2,NA,NA
20475,1,2,NA,NA
20475,2,2,NA,NA
20475,3,2,NA,NA
20475,4,2,NA,NA
20475,5,2,NA,NA
20475,6,2,NA,NA
20476,1,2,NA,NA
20476,2,2,NA,NA
20476,3,2,NA,NA
20476,4,2,NA,NA
20476,5,2,NA,NA
20476,6,2,NA,NA
20477,1,2,NA,NA
20477,2,2,NA,NA
20477,3,2,NA,NA
20477,4,2,NA,NA
20477,5,2,NA,NA
20477,6,2,NA,NA
20478,1,2,NA,NA
20478,2,2,NA,NA
20478,3,2,NA,NA
20478,4,2,NA,NA
20478,5,2,NA,NA
20478,6,2,NA,NA
20479,1,2,NA,NA
20479,2,2,NA,NA
20479,3,2,NA,NA
20479,4,2,NA,NA
20479,5,2,NA,NA
20479,6,2,NA,NA
20480,1,2,NA,NA
20480,2,2,NA,NA
20480,3,2,NA,NA
20480,4,2,NA,NA
20480,5,2,NA,NA
20480,6,2,NA,NA
20481,1,2,NA,NA
20481,2,2,NA,NA
20481,3,2,NA,NA
20481,4,2,NA,NA
20481,5,2,NA,NA
20481,6,2,NA,NA
20482,1,2,NA,NA
20482,2,2,NA,NA
20482,3,2,NA,NA
20482,4,2,NA,NA
20482,5,2,NA,NA
20482,6,2,NA,NA
20483,1,2,NA,NA
20483,2,2,NA,NA
20483,3,2,NA,NA
20483,4,1,1,1
20483,5,2,NA,NA
20483,6,2,NA,NA
20484,1,2,NA,NA
20484,2,2,NA,NA
20484,3,2,NA,NA
20484,4,2,NA,NA
20484,5,2,NA,NA
20484,6,2,NA,NA
20485,1,2,NA,NA
20485,2,2,NA,NA
20485,3,2,NA,NA
20485,4,2,NA,NA
20485,5,2,NA,NA
20485,6,2,NA,NA
20486,1,2,NA,NA
20486,2,2,NA,NA
20486,3,2,NA,NA
20486,4,2,NA,NA
20486,5,2,NA,NA
20486,6,2,NA,NA
20487,1,2,NA,NA
20487,2,2,NA,NA
20487,3,2,NA,NA
20487,4,2,NA,NA
20487,5,1,1,1
20487,6,2,NA,NA
20488,1,2,NA,NA
20488,2,2,NA,NA
20488,3,2,NA,NA
20488,4,2,NA,NA
20488,5,2,NA,NA
20488,6,2,NA,NA
20489,1,2,NA,NA
20489,2,2,NA,NA
20489,3,2,NA,NA
20489,4,2,NA,NA
20489,5,2,NA,NA
20489,6,2,NA,NA
20490,1,2,NA,NA
20490,2,2,NA,NA
20490,3,2,NA,NA
20490,4,2,NA,NA
20490,5,2,NA,NA
20490,6,2,NA,NA
20491,1,2,NA,NA
20491,2,2,NA,NA
20491,3,2,NA,NA
20491,4,2,NA,NA
20491,5,2,NA,NA
20491,6,2,NA,NA
20492,1,2,NA,NA
20492,2,2,NA,NA
20492,3,2,NA,NA
20492,4,2,NA,NA
20492,5,2,NA,NA
20492,6,2,NA,NA
20493,1,2,NA,NA
20493,2,2,NA,NA
20493,3,2,NA,NA
20493,4,2,NA,NA
20493,5,2,NA,NA
20493,6,2,NA,NA
20494,1,2,NA,NA
20494,2,2,NA,NA
20494,3,2,NA,NA
20494,4,2,NA,NA
20494,5,2,NA,NA
20494,6,2,NA,NA
20495,1,9,NSS,NSS
20495,2,9,NSS,NSS
20495,3,9,NSS,NSS
20495,4,9,NSS,NSS
20495,5,9,NSS,NSS
20495,6,9,NSS,NSS
20496,1,2,NA,NA
20496,2,1,1,1
20496,3,2,NA,NA
20496,4,2,NA,NA
20496,5,1,1,1
20496,6,2,NA,NA
20497,1,2,NA,NA
20497,2,2,NA,NA
20497,3,2,NA,NA
20497,4,2,NA,NA
20497,5,2,NA,NA
20497,6,2,NA,NA
20498,1,0,NA,NA
20498,2,0,NA,NA
20498,3,0,NA,NA
20498,4,0,NA,NA
20498,5,0,NA,NA
20498,6,0,NA,NA
20499,1,2,NA,NA
20499,2,2,NA,NA
20499,3,2,NA,NA
20499,4,2,NA,NA
20499,5,2,NA,NA
20499,6,2,NA,NA
20500,1,1,50,50
20500,2,1,50,50
20500,3,2,NA,NA
20500,4,2,NA,NA
20500,5,1,1,1
20500,6,2,NA,NA
20501,1,2,NA,NA
20501,2,2,NA,NA
20501,3,2,NA,NA
20501,4,2,NA,NA
20501,5,2,NA,NA
20501,6,2,NA,NA
20502,1,2,NA,NA
20502,2,2,NA,NA
20502,3,2,NA,NA
20502,4,2,NA,NA
20502,5,2,NA,NA
20502,6,2,NA,NA
20503,1,2,NA,NA
20503,2,2,NA,NA
20503,3,2,NA,NA
20503,4,2,NA,NA
20503,5,2,NA,NA
20503,6,2,NA,NA
20504,1,1,4,4
20504,2,1,54,54
20504,3,2,NA,NA
20504,4,2,NA,NA
20504,5,2,NA,NA
20504,6,2,NA,NA
20505,1,2,NA,NA
20505,2,2,NA,NA
20505,3,2,NA,NA
20505,4,2,NA,NA
20505,5,2,NA,NA
20505,6,2,NA,NA
20506,1,2,NA,NA
20506,2,2,NA,NA
20506,3,2,NA,NA
20506,4,2,NA,NA
20506,5,2,NA,NA
20506,6,2,NA,NA
20507,1,2,NA,NA
20507,2,2,NA,NA
20507,3,2,NA,NA
20507,4,2,NA,NA
20507,5,2,NA,NA
20507,6,2,NA,NA
20508,1,2,NA,NA
20508,2,1,1,1
20508,3,2,NA,NA
20508,4,2,NA,NA
20508,5,2,NA,NA
20508,6,2,NA,NA
20509,1,9,NSS,NSS
20509,2,9,NSS,NSS
20509,3,9,NSS,NSS
20509,4,9,NSS,NSS
20509,5,9,NSS,NSS
20509,6,9,NSS,NSS
20510,1,2,NA,NA
20510,2,2,NA,NA
20510,3,2,NA,NA
20510,4,2,NA,NA
20510,5,2,NA,NA
20510,6,2,NA,NA
20511,1,2,NA,NA
20511,2,2,NA,NA
20511,3,2,NA,NA
20511,4,2,NA,NA
20511,5,2,NA,NA
20511,6,2,NA,NA
20512,1,2,NA,NA
20512,2,2,NA,NA
20512,3,2,NA,NA
20512,4,2,NA,NA
20512,5,2,NA,NA
20512,6,2,NA,NA
20513,1,2,NA,NA
20513,2,2,NA,NA
20513,3,2,NA,NA
20513,4,2,NA,NA
20513,5,1,1,1
20513,6,2,NA,NA
20514,1,2,NA,NA
20514,2,2,NA,NA
20514,3,2,NA,NA
20514,4,2,NA,NA
20514,5,2,NA,NA
20514,6,2,NA,NA
20515,1,2,NA,NA
20515,2,1,1,1
20515,3,2,NA,NA
20515,4,2,NA,NA
20515,5,2,NA,NA
20515,6,2,NA,NA
20516,1,2,NA,NA
20516,2,2,NA,NA
20516,3,2,NA,NA
20516,4,2,NA,NA
20516,5,2,NA,NA
20516,6,2,NA,NA
20517,1,2,NA,NA
20517,2,2,NA,NA
20517,3,2,NA,NA
20517,4,2,NA,NA
20517,5,2,NA,NA
20517,6,2,NA,NA
20518,1,2,NA,NA
20518,2,2,NA,NA
20518,3,2,NA,NA
20518,4,2,NA,NA
20518,5,2,NA,NA
20518,6,2,NA,NA
20519,1,2,NA,NA
20519,2,2,NA,NA
20519,3,2,NA,NA
20519,4,2,NA,NA
20519,5,2,NA,NA
20519,6,2,NA,NA
20520,1,2,NA,NA
20520,2,2,NA,NA
20520,3,2,NA,NA
20520,4,2,NA,NA
20520,5,1,5,5
20520,6,2,NA,NA
20521,1,2,NA,NA
20521,2,2,NA,NA
20521,3,2,NA,NA
20521,4,2,NA,NA
20521,5,2,NA,NA
20521,6,2,NA,NA
20522,1,2,NA,NA
20522,2,2,NA,NA
20522,3,2,NA,NA
20522,4,2,NA,NA
20522,5,2,NA,NA
20522,6,2,NA,NA
20523,1,2,NA,NA
20523,2,2,NA,NA
20523,3,2,NA,NA
20523,4,2,NA,NA
20523,5,2,NA,NA
20523,6,2,NA,NA
20524,1,2,NA,NA
20524,2,2,NA,NA
20524,3,2,NA,NA
20524,4,2,NA,NA
20524,5,2,NA,NA
20524,6,2,NA,NA
20525,1,2,NA,NA
20525,2,2,NA,NA
20525,3,2,NA,NA
20525,4,2,NA,NA
20525,5,2,NA,NA
20525,6,2,NA,NA
20526,1,2,NA,NA
20526,2,2,NA,NA
20526,3,2,NA,NA
20526,4,2,NA,NA
20526,5,2,NA,NA
20526,6,2,NA,NA
20527,1,2,NA,NA
20527,2,2,NA,NA
20527,3,2,NA,NA
20527,4,2,NA,NA
20527,5,2,NA,NA
20527,6,2,NA,NA
20528,1,2,NA,NA
20528,2,2,NA,NA
20528,3,2,NA,NA
20528,4,2,NA,NA
20528,5,2,NA,NA
20528,6,2,NA,NA
20529,1,2,NA,NA
20529,2,2,NA,NA
20529,3,2,NA,NA
20529,4,2,NA,NA
20529,5,2,NA,NA
20529,6,2,NA,NA
20530,1,2,NA,NA
20530,2,2,NA,NA
20530,3,2,NA,NA
20530,4,2,NA,NA
20530,5,2,NA,NA
20530,6,2,NA,NA
20531,1,2,NA,NA
20531,2,2,NA,NA
20531,3,2,NA,NA
20531,4,2,NA,NA
20531,5,2,NA,NA
20531,6,2,NA,NA
20532,1,2,NA,NA
20532,2,2,NA,NA
20532,3,2,NA,NA
20532,4,2,NA,NA
20532,5,2,NA,NA
20532,6,2,NA,NA
20533,1,9,NSS,NSS
20533,2,9,NSS,NSS
20533,3,9,NSS,NSS
20533,4,9,NSS,NSS
20533,5,9,NSS,NSS
20533,6,9,NSS,NSS
20534,1,2,NA,NA
20534,2,2,NA,NA
20534,3,2,NA,NA
20534,4,2,NA,NA
20534,5,2,NA,NA
20534,6,2,NA,NA
20535,1,2,NA,NA
20535,2,2,NA,NA
20535,3,2,NA,NA
20535,4,2,NA,NA
20535,5,2,NA,NA
20535,6,2,NA,NA
20536,1,2,NA,NA
