ubicageo_f,aniorefe_b,rnsnni1,forfastt,forfas1,forfas2,forfas3
29003,1,1,4590347.12,4590347.12,0,0
29003,2,1,4692310.78,4692310.78,0,0
29004,1,1,7896545,7896545,0,0
29004,2,1,9795694.03,9795694.03,0,0
29005,1,1,56436078.43,56436078.43,0,0
29005,2,1,64871424.95,64871424.95,0,0
29006,1,1,19947866.34,19947866.34,0,0
29006,2,1,30952675.31,30952675.31,0,0
29007,1,1,7780949.98,7780949.98,0,0
29007,2,1,6469052.34,6469052.34,0,0
29008,1,1,10954049.5,10954049.5,0,0
29008,2,1,12006252,12006252,0,0
29009,1,1,15949058.72,15949058.72,0,0
29009,2,1,14275274.16,14275274.16,0,0
29010,1,1,31264464.22,31264464.22,0,0
29010,2,1,43795106.31,43795106.31,0,0
29011,1,1,1979055.69,1979055.69,0,0
29011,2,1,2023846.12,2023846.12,0,0
29012,1,1,6358444.7,6358444.7,0,0
29012,2,1,7036971.42,7036971.42,0,0
29013,1,1,41191922.83,41191922.83,0,0
29013,2,1,45246139.04,45246139.04,0,0
29014,1,1,5959038.38,5959038.38,0,0
29014,2,1,9258512.05,9258512.05,0,0
29015,1,1,23578197,23578197,0,0
29015,2,1,15563619.91,15563619.91,0,0
29016,1,1,5438573.88,5438573.88,NA,NA
29016,2,1,5537909.33,5537909.33,NA,NA
29017,1,1,8808119.87,8808119.87,0,0
29017,2,1,8608195.96,8608195.96,0,0
29018,1,1,11951051.89,11951051.89,0,0
29018,2,1,13858778.23,13858778.23,0,0
29019,1,1,7773321.82,7773321.82,0,0
29019,2,1,8161785.12,8161785.12,0,0
29020,1,1,6731830.48,6731830.48,0,0
29020,2,1,6566345.43,6566345.43,0,0
29021,1,1,12034119.69,12034119.69,0,0
29021,2,1,13653100.65,13653100.65,0,0
29022,1,1,4703352.76,4703352.76,0,0
29022,2,1,4850305.41,4850305.41,0,0
29023,1,1,12553831.36,12553831.36,0,0
29023,2,1,13575769.41,13575769.41,0,0
29024,1,1,10554371.27,10554371.27,0,0
29024,2,1,13808127.31,13808127.31,0,0
29025,1,1,28998160.39,28998160.39,0,0
29025,2,1,40630669.21,40630669.21,0,0
29026,1,1,8122714.53,8122714.53,0,0
29026,2,1,9142588.65,9142588.65,0,0
29027,1,1,9284218.3,9284218.3,0,0
29027,2,1,9695888.95,9695888.95,0,0
29028,1,1,7955963.84,7955963.84,0,0
29028,2,1,9865190.35,9865190.35,0,0
29029,1,1,8999766,8999766,0,0
29029,2,1,8921980,8921980,0,0
29030,1,1,10431394.99,10431394.99,0,0
29030,2,1,11438768.57,11438768.57,0,0
29031,1,1,13796120.45,13796120.45,0,0
29031,2,1,9105214.27,9105214.27,0,0
29032,1,1,4609890.5,4609890.5,0,0
29032,2,1,5166457.17,5166457.17,0,0
29033,1,1,24386452.23,24386452.23,0,0
29033,2,1,28752164.18,28752164.18,0,0
29034,1,1,16121299.72,16121299.72,0,0
29034,2,1,17244942.05,17244942.05,0,0
29035,1,1,4333364,4333364,0,0
29035,2,1,4696609,4696609,0,0
29036,1,1,12017637.84,12017637.84,0,0
29036,2,1,11095025.12,11095025.12,0,0
29037,1,1,2432475.97,2432475.97,0,0
29037,2,1,2625081.77,2625081.77,0,0
29038,1,1,12408131.8,12408131.8,0,0
29038,2,1,13511448.73,13511448.73,0,0
29039,1,1,7005131.36,7005131.36,0,0
29039,2,1,7232765.02,7232765.02,0,0
29040,1,1,5401169.52,5401169.52,0,0
29040,2,1,4248386.41,4248386.41,0,0
29041,1,1,11374205.53,11374205.53,0,0
29041,2,1,14819463.29,14819463.29,0,0
29042,1,1,NSS,NSS,0,0
29042,2,1,8390485.12,8390485.12,0,0
29043,1,1,27513193.44,27513193.44,0,0
29043,2,1,31569096,31569096,0,0
29044,1,1,31402541.24,31402541.24,0,0
29044,2,1,32550948.73,32550948.73,0,0
29045,1,1,2072484.96,2072484.96,0,0
29045,2,1,2905031.66,2905031.66,0,0
29046,1,1,3347297.33,3347297.33,0,0
29046,2,1,3700086.33,3700086.33,0,0
29047,1,1,2231419.51,2231419.51,0,0
29047,2,1,2690783.65,2690783.65,0,0
29048,1,1,15298127.81,15298127.81,0,0
29048,2,1,15273071.35,15273071.35,0,0
29049,1,1,3467476.26,3467476.26,0,0
29049,2,1,4038567.35,4038567.35,0,0
29050,1,1,5164904.08,5164904.08,0,0
29050,2,1,7205544.78,7205544.78,0,0
29051,1,1,2867471.32,2867471.32,0,0
29051,2,1,3058129.74,3058129.74,0,0
29052,1,1,2389244.81,2389244.81,0,0
29052,2,1,4638346.31,4638346.31,0,0
29053,1,1,5101241,5101241,0,0
29053,2,1,5844950,5844950,0,0
29054,1,1,2617359.37,2617359.37,0,0
29054,2,1,4268774.19,4268774.19,0,0
29055,1,1,2199664.79,2199664.79,0,0
29055,2,1,2574009.54,2574009.54,0,0
29056,1,1,6262893.67,6262893.67,0,0
29056,2,1,5622275.16,5622275.16,0,0
29057,1,1,3130038.4,3130038.4,0,0
29057,2,1,3464822,3464822,0,0
29058,1,1,5164530.87,5164530.87,0,0
29058,2,1,4466524.85,4466524.85,0,0
29059,1,1,3518609.29,3518609.29,0,0
29059,2,1,4232302.91,4232302.91,0,0
29060,1,9,NSS,NSS,NSS,NSS
29060,2,9,NSS,NSS,NSS,NSS
30001,1,1,1077535.38,1077535.38,0,0
30001,2,1,2797909.3,2797909.3,0,0
30002,1,9,NSS,NSS,NSS,NSS
30002,2,1,1048521.32,1048521.32,0,0
30003,1,9,NSS,NSS,NSS,NSS
30003,2,2,NA,NA,NA,NA
30004,1,1,7749609.29,7749609.29,0,0
30004,2,1,7815079.63,7815079.63,0,0
30005,1,2,NA,NA,NA,NA
30005,2,1,1000000,1000000,0,0
30006,1,9,NSS,NSS,NSS,NSS
30006,2,9,NSS,NSS,NSS,NSS
30007,1,1,965456.77,965456.77,0,0
30007,2,1,2021248.57,2021248.57,0,0
30008,1,2,NA,NA,NA,NA
30008,2,2,NA,NA,NA,NA
30009,1,1,19767489,19767489,0,0
30009,2,1,19649262,19649262,0,0
30010,1,1,8798600.5,8798600.5,0,0
30010,2,1,12752118.85,12752118.85,0,0
30011,1,2,NA,NA,NA,NA
30011,2,1,420000,320000,100000,0
30012,1,9,NSS,NSS,NSS,NSS
30012,2,2,NA,NA,NA,NA
30013,1,1,184265.99,184265.99,0,0
30013,2,1,200455.42,200455.42,0,0
30014,1,1,1509999.4,1509999.4,0,0
30014,2,1,942319.64,942319.64,0,0
30015,1,9,NSS,NSS,NSS,NSS
30015,2,2,NA,NA,NA,NA
30016,1,2,NA,NA,NA,NA
30016,2,2,NA,NA,NA,NA
30017,1,1,3232531,3232531,0,0
30017,2,1,3516539,3516539,0,0
30018,1,2,NA,NA,NA,NA
30018,2,2,NA,NA,NA,NA
30019,1,2,NA,NA,NA,NA
30019,2,2,NA,NA,NA,NA
30020,1,2,NA,NA,NA,NA
30020,2,2,NA,NA,NA,NA
30021,1,2,NA,NA,NA,NA
30021,2,2,NA,NA,NA,NA
30022,1,9,NSS,NSS,NSS,NSS
30022,2,1,1190590.45,1190590.45,0,0
30023,1,1,21011941.48,21011941.48,0,0
30023,2,1,12422218.37,12422218.37,0,0
30024,1,1,6219635.3,6219635.3,0,0
30024,2,1,5132399.95,5132399.95,0,0
30025,1,1,3955612,3955612,0,0
30025,2,1,4260446.26,4260446.26,0,0
30026,1,9,NSS,NSS,NSS,NSS
30026,2,2,NA,NA,NA,NA
30027,1,9,NSS,NSS,NSS,NSS
30027,2,1,3231284.02,3231284.02,0,0
30028,1,1,99227514,99227514,0,0
30028,2,1,35145561,35145561,0,0
30029,1,9,NSS,NSS,NSS,NSS
30029,2,1,1713385.35,1713385.35,0,0
30030,1,2,NA,NA,NA,NA
30030,2,2,NA,NA,NA,NA
30031,1,2,NA,NA,NA,NA
30031,2,2,NA,NA,NA,NA
30032,1,9,NSS,NSS,NSS,NSS
30032,2,2,NA,NA,NA,NA
30033,1,1,4447859.88,4447859.88,0,0
30033,2,1,5650000,5650000,0,0
30034,1,2,NA,NA,NA,NA
30034,2,2,NA,NA,NA,NA
30035,1,2,NA,NA,NA,NA
30035,2,2,NA,NA,NA,NA
30036,1,2,NA,NA,NA,NA
30036,2,1,1776000,1776000,0,0
30037,1,2,NA,NA,NA,NA
30037,2,2,NA,NA,NA,NA
30038,1,1,64821161.53,64821161.53,0,0
30038,2,1,68712177.58,68712177.58,0,0
30039,1,1,94695960,94695960,0,0
30039,2,1,114525030,114038550,486480,0
30040,1,1,1606986.6,1606986.6,0,0
30040,2,1,1436876.29,1436876.29,0,0
30041,1,9,NSS,NSS,NSS,NSS
30041,2,1,502523.79,502523.79,0,0
30042,1,2,NA,NA,NA,NA
30042,2,2,NA,NA,NA,NA
30043,1,2,NA,NA,NA,NA
30043,2,2,NA,NA,NA,NA
30044,1,1,43349055.7,42664823.48,0,684232.22
30044,2,1,69518875.48,68620667,0,898208.48
30045,1,9,NSS,NSS,NSS,NSS
30045,2,2,NA,NA,NA,NA
30046,1,1,1761417.47,1761417.47,0,0
30046,2,1,4492549,4266591.62,0,225957.38
30047,1,9,NSS,NSS,NSS,NSS
30047,2,2,NA,NA,NA,NA
30048,1,9,NSS,NSS,NSS,NSS
30048,2,9,NSS,NSS,NSS,NSS
30049,1,2,NA,NA,NA,NA
30049,2,2,NA,NA,NA,NA
30050,1,2,NA,NA,NA,NA
30050,2,2,NA,NA,NA,NA
30051,1,9,NSS,NSS,NSS,NSS
30051,2,9,NSS,NSS,NSS,NSS
30052,1,1,2591501.91,2591501.91,0,0
30052,2,1,3677377.67,3677377.67,0,0
30053,1,9,NSS,NSS,NSS,NSS
30053,2,1,1488852.69,1488852.69,0,0
30054,1,2,NA,NA,NA,NA
30054,2,1,1909821,1909821,0,0
30055,1,2,NA,NA,NA,NA
30055,2,1,3600200,3600200,0,0
30056,1,1,2738299.25,2738299.25,0,0
30056,2,1,1328629.84,1328629.84,0,0
30057,1,1,3731322,3731322,0,0
30057,2,1,5098340.59,5098340.59,0,0
30058,1,2,NA,NA,NA,NA
30058,2,1,15530947.15,15362947.15,168000,0
30059,1,2,NA,NA,NA,NA
30059,2,1,3500000,3500000,0,0
30060,1,1,5002993,5002993,0,0
30060,2,1,5320839.49,5320839.49,0,0
30061,1,1,28138676.54,28138676.54,0,0
30061,2,1,22883334.18,22883334.18,0,0
30062,1,9,NSS,NSS,NSS,NSS
30062,2,1,4386883,4386883,0,0
30063,1,2,NA,NA,NA,NA
30063,2,2,NA,NA,NA,NA
30064,1,2,NA,NA,NA,NA
30064,2,1,29266,29266,0,0
30065,1,1,12927613.47,12927613.47,0,0
30065,2,1,14768016,14768016,0,0
30066,1,2,NA,NA,NA,NA
30066,2,2,NA,NA,NA,NA
30067,1,2,NA,NA,NA,NA
30067,2,2,NA,NA,NA,NA
30068,1,1,45560022,45560022,0,0
30068,2,1,5676503.86,5676503.86,0,0
30069,1,2,NA,NA,NA,NA
30069,2,2,NA,NA,NA,NA
30070,1,2,NA,NA,NA,NA
30070,2,2,NA,NA,NA,NA
30071,1,9,NSS,NSS,NSS,NSS
30071,2,2,NA,NA,NA,NA
30072,1,2,NA,NA,NA,NA
30072,2,2,NA,NA,NA,NA
30073,1,1,15378121.66,15378121.66,0,0
30073,2,1,13082339.43,13082339.43,0,0
30074,1,9,NSS,NSS,NSS,NSS
30074,2,9,NSS,NSS,NSS,NSS
30075,1,9,NSS,NSS,NSS,NSS
30075,2,9,NSS,NSS,NSS,NSS
30076,1,2,NA,NA,NA,NA
30076,2,2,NA,NA,NA,NA
30077,1,1,15510711.49,15510711.49,0,0
30077,2,1,11944560.97,11944560.97,0,0
30078,1,2,NA,NA,NA,NA
30078,2,2,NA,NA,NA,NA
30079,1,1,2453433.2,2453433.2,0,0
30079,2,1,2826684.91,2826684.91,0,0
30080,1,1,3644378.78,3644378.78,0,0
30080,2,1,3644378.84,3644378.84,0,0
30081,1,9,NSS,NSS,NSS,NSS
30081,2,1,9682210.95,9682210.95,0,0
30082,1,9,NSS,NSS,NSS,NSS
30082,2,9,NSS,NSS,NSS,NSS
30083,1,1,27606111.41,27606111.41,0,0
30083,2,1,27644418.44,27644418.44,0,0
30084,1,1,2956622,2956622,0,0
30084,2,1,1927129,1927129,0,0
30085,1,1,34113604.57,34113604.57,0,0
30085,2,1,29099867.6,29099867.6,0,0
30086,1,1,12316114.7,12316114.7,0,0
30086,2,1,13110173.35,13110173.35,0,0
30087,1,1,104476436.7,104476436.7,0,0
30087,2,1,100614136.2,100614136.2,0,0
30088,1,1,1120719.87,1120719.87,0,0
30088,2,1,998344.91,998344.91,0,0
30089,1,1,9258164.68,9258164.68,0,0
30089,2,1,9073265.19,9073265.19,0,0
30090,1,2,NA,NA,NA,NA
30090,2,2,NA,NA,NA,NA
30091,1,1,337139.12,337139.12,0,0
30091,2,1,13704011.71,13704011.71,0,0
30092,1,9,NSS,NSS,NSS,NSS
30092,2,9,NSS,NSS,NSS,NSS
30093,1,9,NSS,NSS,NSS,NSS
30093,2,9,NSS,NSS,NSS,NSS
30094,1,1,7689328,7689328,0,0
30094,2,1,6627571,6627571,0,0
30095,1,1,2451320,2451320,0,0
30095,2,1,4816622,4816622,0,0
30096,1,1,1059205.16,1059205.16,0,0
30096,2,1,1152341.64,1152341.64,0,0
30097,1,9,NSS,NSS,NSS,NSS
30097,2,2,NA,NA,NA,NA
30098,1,1,1475884.73,1475884.73,0,0
30098,2,1,1711282.73,1711282.73,0,0
30099,1,9,NSS,NSS,NSS,NSS
30099,2,9,NSS,NSS,NSS,NSS
30100,1,2,NA,NA,NA,NA
30100,2,2,NA,NA,NA,NA
30101,1,1,1324413.1,1324413.1,0,0
30101,2,1,4325356.58,4325356.58,0,0
30102,1,1,28309014,28309014,0,0
30102,2,1,23504601,23504601,0,0
30103,1,2,NA,NA,NA,NA
30103,2,2,NA,NA,NA,NA
30104,1,2,NA,NA,NA,NA
30104,2,1,4343322,4343322,0,0
30105,1,9,NSS,NSS,NSS,NSS
30105,2,9,NSS,NSS,NSS,NSS
30106,1,9,NSS,NSS,NSS,NSS
30106,2,1,1678152,1678152,0,0
30107,1,1,2012201.99,2012201.99,0,0
30107,2,1,2191023,2191023,0,0
30108,1,2,NA,NA,NA,NA
30108,2,2,NA,NA,NA,NA
30109,1,2,NA,NA,NA,NA
30109,2,2,NA,NA,NA,NA
30110,1,2,NA,NA,NA,NA
30110,2,1,5205677.8,5205677.8,0,0
30111,1,1,11322184.52,11322184.52,0,0
30111,2,1,12379993.32,12379993.32,0,0
30112,1,9,NSS,NSS,NSS,NSS
30112,2,9,NSS,NSS,NSS,NSS
30113,1,1,2554501,2554501,0,0
30113,2,1,2330490,2330490,0,0
30114,1,2,NA,NA,NA,NA
30114,2,1,5343134.89,5343134.89,0,0
30115,1,2,NA,NA,NA,NA
30115,2,2,NA,NA,NA,NA
30116,1,1,5114992.29,5114992.29,0,0
30116,2,1,4590721.4,4590721.4,0,0
30117,1,9,NSS,NSS,NSS,NSS
30117,2,9,NSS,NSS,NSS,NSS
30118,1,1,345492282,345492282,0,0
30118,2,1,368087647,368087647,0,0
30119,1,9,NSS,NSS,NSS,NSS
30119,2,9,NSS,NSS,NSS,NSS
30120,1,9,NSS,NSS,NSS,NSS
30120,2,1,3267560.75,3267560.75,0,0
30121,1,2,NA,NA,NA,NA
30121,2,1,5359791,5359791,0,0
30122,1,2,NA,NA,NA,NA
30122,2,1,2000000,2000000,0,0
30123,1,1,66027526,66027526,0,0
30123,2,1,71828054,71828054,0,0
30124,1,1,10977151,10977151,0,0
30124,2,1,11941195,11941195,0,0
30125,1,9,NSS,NSS,NSS,NSS
30125,2,9,NSS,NSS,NSS,NSS
30126,1,1,5265033.66,5265033.66,0,0
30126,2,1,4077036.78,4077036.78,0,0
30127,1,1,19397932,19397932,0,0
30127,2,1,21102122,21102122,0,0
30128,1,1,28705887.2,28705887.2,0,0
30128,2,1,28705887.2,28705887.2,0,0
30129,1,1,4352645,4352645,0,0
30129,2,1,6227442,6227442,0,0
30130,1,1,3357871.43,3357871.43,0,0
30130,2,1,12256773.63,12256773.63,0,0
30131,1,1,40570376.85,40570376.85,0,0
30131,2,1,47451668.63,47451668.63,0,0
30132,1,2,NA,NA,NA,NA
30132,2,2,NA,NA,NA,NA
30133,1,1,7816760.61,7816760.61,0,0
30133,2,1,10447475.94,10447475.94,0,0
30134,1,1,1616189,1616189,0,0
30134,2,1,1758194,1758194,0,0
30135,1,1,NSS,NSS,0,0
30135,2,1,NSS,NSS,0,0
30136,1,2,NA,NA,NA,NA
30136,2,2,NA,NA,NA,NA
30137,1,2,NA,NA,NA,NA
30137,2,2,NA,NA,NA,NA
30138,1,9,NSS,NSS,NSS,NSS
30138,2,9,NSS,NSS,NSS,NSS
30139,1,2,NA,NA,NA,NA
30139,2,2,NA,NA,NA,NA
30140,1,9,NSS,NSS,NSS,NSS
30140,2,2,NA,NA,NA,NA
30141,1,9,NSS,NSS,NSS,NSS
30141,2,9,NSS,NSS,NSS,NSS
30142,1,1,16880365.28,16880365.28,0,0
30142,2,1,16359010.88,16359010.88,0,0
30143,1,9,NSS,NSS,NSS,NSS
30143,2,2,NA,NA,NA,NA
30144,1,9,NSS,NSS,NSS,NSS
30144,2,9,NSS,NSS,NSS,NSS
30145,1,1,3796048.98,3796048.98,0,0
30145,2,1,6845788.87,6845788.87,0,0
30146,1,2,NA,NA,NA,NA
30146,2,2,NA,NA,NA,NA
30147,1,9,NSS,NSS,NSS,NSS
30147,2,9,NSS,NSS,NSS,NSS
30148,1,2,NA,NA,NA,NA
30148,2,2,NA,NA,NA,NA
30149,1,2,NA,NA,NA,NA
30149,2,1,7058991,7058991,0,0
30150,1,1,3005740,3005740,0,0
30150,2,1,2721797,2721797,0,0
30151,1,9,NSS,NSS,NSS,NSS
30151,2,9,NSS,NSS,NSS,NSS
30152,1,1,1498115.97,1498115.97,0,0
30152,2,1,958860.49,958860.49,0,0
30153,1,1,1333131.84,1333131.84,0,0
30153,2,1,1844923.99,1844923.99,0,0
30154,1,2,NA,NA,NA,NA
30154,2,2,NA,NA,NA,NA
30155,1,2,NA,NA,NA,NA
30155,2,2,NA,NA,NA,NA
30156,1,9,NSS,NSS,NSS,NSS
30156,2,2,NA,NA,NA,NA
30157,1,2,NA,NA,NA,NA
30157,2,2,NA,NA,NA,NA
30158,1,1,3528746.18,3528746.18,0,0
30158,2,1,3650334.64,3650334.64,0,0
30159,1,2,NA,NA,NA,NA
30159,2,2,NA,NA,NA,NA
30160,1,9,NSS,NSS,NSS,NSS
30160,2,1,6293025.37,6293025.37,0,0
30161,1,1,9731204.21,9731204.21,0,0
30161,2,1,10835423.65,10835423.65,0,0
30162,1,9,NSS,NSS,NSS,NSS
30162,2,2,NA,NA,NA,NA
30163,1,1,1467483.29,1467483.29,0,0
30163,2,1,2983464.36,2983464.36,0,0
30164,1,2,NA,NA,NA,NA
30164,2,2,NA,NA,NA,NA
30165,1,2,NA,NA,NA,NA
30165,2,2,NA,NA,NA,NA
30166,1,9,NSS,NSS,NSS,NSS
30166,2,1,2978665,2978665,0,0
30167,1,1,3200000,3200000,0,0
30167,2,1,3629768.69,3629768.69,0,0
30168,1,2,NA,NA,NA,NA
30168,2,2,NA,NA,NA,NA
30169,1,9,NSS,NSS,NSS,NSS
30169,2,9,NSS,NSS,NSS,NSS
30170,1,2,NA,NA,NA,NA
30170,2,1,2761125.01,2761125.01,0,0
30171,1,2,NA,NA,NA,NA
30171,2,2,NA,NA,NA,NA
30172,1,1,4342283.18,4342283.18,0,0
30172,2,1,3364056.94,3364056.94,0,0
30173,1,2,NA,NA,NA,NA
30173,2,9,NSS,NSS,NSS,NSS
30174,1,2,NA,NA,NA,NA
30174,2,1,19392687,19392687,0,0
30175,1,2,NA,NA,NA,NA
30175,2,2,NA,NA,NA,NA
30176,1,2,NA,NA,NA,NA
30176,2,2,NA,NA,NA,NA
30177,1,2,NA,NA,NA,NA
30177,2,2,NA,NA,NA,NA
30178,1,2,NA,NA,NA,NA
30178,2,2,NA,NA,NA,NA
30179,1,1,1050471,1050471,0,0
30179,2,1,1073173.05,1073173.05,0,0
30180,1,9,NSS,NSS,NSS,NSS
30180,2,1,NSS,NSS,NSS,NSS
30181,1,2,NA,NA,NA,NA
30181,2,2,NA,NA,NA,NA
30182,1,9,NSS,NSS,NSS,NSS
30182,2,9,NSS,NSS,NSS,NSS
30183,1,2,NA,NA,NA,NA
30183,2,1,19405793.9,19405793.9,0,0
30184,1,2,NA,NA,NA,NA
30184,2,2,NA,NA,NA,NA
30185,1,9,NSS,NSS,NSS,NSS
30185,2,2,NA,NA,NA,NA
30186,1,1,3074333.74,3074333.74,0,0
30186,2,1,2049783.79,2049783.79,0,0
30187,1,1,1685000,1685000,0,0
30187,2,1,1621201.74,1621201.74,0,0
30188,1,2,NA,NA,NA,NA
30188,2,2,NA,NA,NA,NA
30189,1,1,49545861.64,49545861.64,0,0
30189,2,1,51237007.04,51237007.04,0,0
30190,1,1,155022,155022,0,0
30190,2,1,168626,168626,0,0
30191,1,9,NSS,NSS,NSS,NSS
30191,2,9,NSS,NSS,NSS,NSS
30192,1,2,NA,NA,NA,NA
30192,2,1,6981385,6981385,0,0
30193,1,1,5247650.16,5247650.16,0,0
30193,2,1,5356439.2,5356439.2,0,0
30194,1,1,3157426.3,3157426.3,0,0
30194,2,1,3922905.38,3922905.38,0,0
30195,1,2,NA,NA,NA,NA
30195,2,2,NA,NA,NA,NA
30196,1,1,3377702.54,3377702.54,0,0
30196,2,1,3237100.92,3237100.92,0,0
30197,1,1,2784992.19,2784992.19,0,0
30197,2,1,1856130.61,1856130.61,0,0
30198,1,2,NA,NA,NA,NA
30198,2,1,1568859.24,1568859.24,0,0
30199,1,2,NA,NA,NA,NA
30199,2,2,NA,NA,NA,NA
30200,1,9,NSS,NSS,NSS,NSS
30200,2,2,NA,NA,NA,NA
30201,1,1,30933549.17,30933549.17,0,0
30201,2,1,33546916.05,33546916.05,0,0
30202,1,1,3129389.77,3129389.77,0,0
30202,2,1,5220189.37,5220189.37,0,0
30203,1,2,NA,NA,NA,NA
30203,2,1,10846085,10846085,0,0
30204,1,9,NSS,NSS,NSS,NSS
30204,2,1,10361171.19,10361171.19,0,0
30205,1,2,NA,NA,NA,NA
30205,2,2,NA,NA,NA,NA
30206,1,1,3898426.28,3898426.28,0,0
30206,2,1,6693135.59,6693135.59,0,0
30207,1,2,NA,NA,NA,NA
30207,2,2,NA,NA,NA,NA
30208,1,9,NSS,NSS,NSS,NSS
30208,2,1,17207.9,17207.9,0,0
30209,1,2,NA,NA,NA,NA
30209,2,1,4000000,4000000,0,0
30210,1,2,NA,NA,NA,NA
30210,2,2,NA,NA,NA,NA
30211,1,2,NA,NA,NA,NA
30211,2,1,22665210,22665210,0,0
30212,1,2,NA,NA,NA,NA
30212,2,1,7036334.23,7024334.23,12000,0
31001,1,1,4227396,4227396,0,0
31001,2,1,4908414.65,4908414.65,0,0
31002,1,1,11518781,11518781,0,0
31002,2,1,12446460,12446460,0,0
31003,1,1,7928784,7928784,0,0
31003,2,1,9205565,9205565,0,0
31004,1,1,4150532,4150532,0,0
31004,2,1,4597294,4597294,0,0
31005,1,1,1697626.86,1697626.86,0,0
31005,2,1,1623954.69,1623954.69,0,0
31006,1,1,5383827.85,5383827.85,0,0
31006,2,1,7098549.24,7098549.24,0,0
31007,1,1,5159774,5159774,0,0
31007,2,1,5558310,5558310,0,0
31008,1,1,2851304,2851304,0,0
31008,2,1,2930543,2930543,0,0
31009,1,1,240198,240198,0,0
31009,2,1,278877,278877,0,0
31010,1,1,1778356.08,1778356.08,0,0
31010,2,1,2064531.5,2064531.5,0,0
31011,1,1,5596898,5596898,0,0
31011,2,1,6286165,6286165,0,0
31012,1,1,181451.09,181451.09,0,0
31012,2,1,2797291.4,2797291.4,0,0
31013,1,1,7957508,7957508,0,0
31013,2,1,12371508,12371508,0,0
31014,1,1,1122712.05,1122712.05,0,0
31014,2,1,1284575.14,1284575.14,0,0
31015,1,1,3700552,3700552,0,0
31015,2,1,4126062,4126062,0,0
31016,1,1,1826761,1826761,0,0
31016,2,1,2325934,2325934,0,0
31017,1,1,3024360,3024360,0,0
31017,2,1,3275578,3275578,0,0
31018,1,1,1512861.86,1512861.86,0,0
31018,2,1,2536647.05,2536647.05,0,0
31019,1,1,25632733,25632733,0,0
31019,2,1,29801062,29801062,0,0
31020,1,1,2943859.53,2943859.53,0,0
31020,2,1,3088278.95,3088278.95,0,0
31021,1,1,5979024,5979024,0,0
31021,2,1,6980169,6980169,0,0
31022,1,1,2841867.16,2841867.16,0,0
31022,2,1,3237771,3237771,0,0
31023,1,1,2877540.86,2877540.86,0,0
31023,2,1,3608820,3608820,0,0
31024,1,1,2093688,2093688,0,0
31024,2,1,2430976.1,2430976.1,0,0
31025,1,1,2703641.55,2703641.55,0,0
31025,2,1,4351155.07,4351155.07,0,0
31026,1,1,2864425.89,2864425.89,0,0
31026,2,1,2687877,2687877,0,0
31027,1,1,4505895,4505895,0,0
31027,2,1,4249961,4249961,0,0
31028,1,1,1959914,1959914,0,0
31028,2,1,2178798,2178798,0,0
31029,1,1,3936980.2,3936980.2,0,0
31029,2,1,4579629.83,4579629.83,0,0
31030,1,1,2555204.67,2555204.67,0,0
31030,2,1,3008753.43,3008753.43,0,0
31031,1,1,1863490,1863490,0,0
31031,2,1,2091231,2091231,0,0
31032,1,1,10182647.24,10182647.24,0,0
31032,2,1,12451654,12451654,0,0
31033,1,1,13718064,13718064,0,0
31033,2,1,15773283,15773283,0,0
31034,1,1,3487823.99,3487823.99,0,0
31034,2,1,4881437.13,4881437.13,0,0
31035,1,9,NSS,NSS,NSS,NSS
31035,2,1,4880242.93,4880242.93,0,0
31036,1,1,5177223.26,5177223.26,0,0
31036,2,1,6039644.55,6039644.55,0,0
31037,1,1,3332929.85,3332929.85,0,0
31037,2,1,3813674.52,3813674.52,0,0
31038,1,1,24280963.27,24280963.27,0,0
31038,2,1,26024952.52,26024952.52,0,0
31039,1,1,2701661,2701661,0,0
31039,2,1,3136713,3136713,0,0
31040,1,1,20794606.66,18069688.05,2724918.61,0
31040,2,1,24045749.36,21304977.71,2740771.65,0
31041,1,1,69488096.9,69488096.9,0,0
31041,2,1,108404002.3,108404002.3,0,0
31042,1,1,3583928,3583928,0,0
31042,2,1,4161053,4161053,0,0
31043,1,1,2197954.12,2197954.12,0,0
31043,2,1,2551715.06,2551715.06,0,0
31044,1,1,5133346,5133346,0,0
31044,2,1,5587994,5587994,0,0
31045,1,1,1727748,1727748,0,0
31045,2,1,2006080,2006080,0,0
31046,1,1,2127252,2127252,0,0
31046,2,1,2469806,2469806,0,0
31047,1,1,3851772,3851772,0,0
31047,2,1,4472277.24,4472277.24,0,0
31048,1,1,15483884,15483884,0,0
31048,2,1,17803661,17803661,0,0
31049,1,1,2642741,2642741,0,0
31049,2,1,2971277.25,2971277.25,0,0
31050,1,1,119739634,119739634,0,0
31050,2,1,120579957,120579957,0,0
31051,1,1,1972900.36,1972900.36,0,0
31051,2,1,1602901.94,1602901.94,0,0
31052,1,1,24398844,24398844,0,0
31052,2,1,28327834,28327834,0,0
31053,1,1,9086745,9086745,0,0
31053,2,1,10013864,10013864,0,0
31054,1,1,1929437,1929437,0,0
31054,2,1,2202156,2202156,0,0
31055,1,1,5098355,5098355,0,0
31055,2,1,5326539.68,5326539.68,0,0
31056,1,1,20032098,20032098,0,0
31056,2,1,25369475,25369475,0,0
31057,1,1,5012208,5012208,0,0
31057,2,1,5819328,5819328,0,0
31058,1,1,12563104,12563104,0,0
31058,2,1,19448222,19448222,0,0
31059,1,1,42228150,42228150,0,0
31059,2,1,48984373,48984373,0,0
31060,1,1,702423.15,702423.15,0,0
