ubicageo_f,capobg1,capobg2,capobg3,capobg4,capobg5,capobg6,capobg7,capobg8,capobg9,capobgne
21109,8863710,0,0,0,0,0,0,0,0,
21110,8402597.97,1856591.3,0,0,0,0,0,0,0,
21111,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21112,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21113,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,138712.21
21114,0,25842278.5,100652369.78,4564162.8,205260231.44,0,0,0,0,
21115,0,3738018.81,0,0,0,0,0,0,0,
21116,5102291,9,0,0,684955,0,0,0,0,
21117,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,1784578
21118,NSS,NSS,NSS,0,0,0,0,0,0,8342511.76
21119,56192076.49,5828884.84,17362151.74,3796798,29542524.48,0,0,5776004.3,0,
21120,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21121,812627.76,617509.63,112171,0,0,0,0,0,0,
21122,2703857.99,0,0,0,0,0,0,0,0,
21123,0,236771.71,11294.02,0,570000,0,0,141438.62,0,
21124,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21125,1973541,0,0,0,0,0,0,361673,0,
21126,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,154478.21
21127,1226003.01,245200.6,163467.07,0,0,0,0,0,0,
21128,2520833.16,9419.2,163818,0,0,0,0,0,0,
21129,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,2203613.05
21130,1407658,0,0,0,0,0,0,0,0,
21131,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21132,43763941.51,6103656.34,7818852.77,6084144.51,3222541.26,0,0,0,0,
21133,512237,79095.25,53056.5,0,0,0,0,0,0,
21134,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21135,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21136,0,0,3168642,0,0,0,0,0,0,
21137,1350000,60000,1042574.36,0,15000,0,0,0,0,
21138,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,31951.01
21139,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,173731.19
21140,NSS,NSS,NSS,NSS,NSS,0,0,0,0,
21141,896290.71,0,0,0,0,0,0,0,0,
21142,3439332.31,757793.95,683395.66,0,3310528.58,0,0,0,0,
21143,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21144,3394073.77,310875.36,441946.95,0,439900,0,0,0,0,
21145,1859824.11,156117.49,71540.02,0,974322.06,0,0,493238.65,0,
21146,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21147,739245,0,0,0,0,0,0,0,0,
21148,1707215.4,2123.38,18096,0,0,0,0,0,0,
21149,5988887.55,273501.22,448730.81,0,0,0,0,0,0,
21150,1922919.88,123817.63,106168.53,167343.68,0,0,0,0,0,
21151,0,3508347.41,0,0,0,0,0,0,0,
21152,2093906,0,9359.02,0,1175368,0,0,0,0,
21153,2933526.3,2710570.64,729150.35,30627.62,0,0,0,0,0,
21154,10903237.53,494207.44,155279.83,0,0,0,0,0,0,
21155,1949417.18,59160,2453268,255426.5,0,0,0,0,0,
21156,89640940.75,12489220.24,3213059.63,10680,10522200.84,0,0,0,0,
21157,1342089.31,223570.85,59619.4,473904,0,0,0,0,0,
21158,1499821.84,0,0,0,0,0,0,0,0,
21159,1007224.39,299068.27,165536.6,149686.45,0,0,0,0,0,
21160,192000,59200,72800,0,0,0,0,0,0,
21161,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21162,1222300,310155.9,0,0,898640.47,0,0,0,155386.65,
21163,NSS,NSS,0,0,NSS,0,0,0,0,
21164,23769852,8596845,8596845.48,0,0,0,0,0,0,
21165,402254,0,0,0,0,0,0,0,0,
21166,0,0,0,0,0,0,0,0,0,
21167,2732607.1,678532.57,72032.22,0,0,0,0,0,0,
21168,1576319.82,0,0,0,0,0,0,0,0,
21169,0,0,0,0,0,0,0,0,0,
21170,2866119.79,0,0,0,0,0,0,0,0,
21171,0,0,0,0,0,0,0,0,0,
21172,3415532,853566.73,219310.58,0,0,356352.03,0,0,0,
21173,1381523.76,198106.17,17979.39,0,1494080,0,0,0,0,
21174,32810635.16,8309554.81,6122390.23,0,1246880.45,0,0,0,0,
21175,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21176,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
21177,0,0,202247.9,0,0,0,0,0,0,
21178,3401126.3,0,0,0,0,0,0,0,0,
21179,5147794.9,0,0,0,0,0,0,0,0,
21180,0,0,0,0,0,0,0,0,0,
21181,1119410.23,10605.21,218010.4,0,0,0,0,0,0,
21182,1074980.12,0,0,0,0,0,0,0,0,
21183,0,1231963.29,0,0,0,0,0,0,0,
21184,660000.07,0,0,0,0,0,0,0,0,
21185,2106490.32,1678516.8,500000,0,1000000,0,0,0,0,
21186,0,1856818.87,653445.1,0,57420,0,0,10763691.5,0,
21187,3033880.46,0,0,0,0,0,0,0,0,
21188,0,510802.82,1241262.88,0,0,0,0,0,0,
21189,0,0,0,0,0,0,0,0,0,
21190,364102.1,82785,146044.06,0,0,0,0,0,0,
21191,1559087.21,365202.71,108462.81,0,4895.2,0,0,0,0,
21192,3402977.23,0,0,0,0,0,0,0,0,
21193,0,0,0,0,0,678721.72,0,0,0,
21194,8694758.56,982751.27,9059.6,0,0,0,0,0,0,
21195,1500000,2157067.25,568895.36,0,0,1110167.82,0,0,0,
21196,438322.5,187852.5,626175,0,0,0,0,0,0,
21197,14969195.48,8068290.24,3079610.72,495650,5056481.72,0,0,0,0,
21198,0,253407,0,0,0,0,0,0,0,
21199,2136381.1,0,0,0,0,0,0,0,0,
21200,365192,1397809,123940,0,0,0,0,0,0,
21201,0,0,0,0,0,0,0,1137433,0,
21202,2297500,2297500,0,0,0,0,0,0,0,
21203,0,0,0,0,0,0,0,0,0,
21204,0,160520.8,1141409.13,296414.4,0,0,0,0,0,
21205,7608409,2314349,505840,589340,2417388,0,0,0,0,
21206,820845,605628,143583,0,0,0,0,0,0,
21207,8563781.12,2919310,3403617,1634029,335941,0,0,0,0,
21208,16391193.71,0,46042.11,0,0,0,0,0,0,
21209,0,0,7740704.49,0,0,0,0,0,0,
21210,0,0,1904289,0,0,0,0,0,0,
21211,0,0,0,0,0,0,0,0,0,
21212,147785.2,4420408.99,529855.7,0,0,0,0,0,0,
21213,2821803.06,1333287.97,37230,555541.79,0,0,0,0,0,
21214,NSS,NSS,NSS,514000,NSS,2067000,NSS,NSS,NSS,884066.5
21215,0,0,2617049.14,0,0,0,0,0,0,
21216,1167798.54,45000,0,0,0,0,0,91699.2,0,
21217,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
22001,14513800.63,4968321.09,3075060.64,19286.97,584148.74,0,0,0,0,
22002,0,0,0,0,0,0,0,0,0,
22003,7802939.33,2540181.12,1209077.4,0,50786.46,0,0,0,0,
22004,24982052.04,11832260.68,11537234.84,1165672.44,44172.8,0,0,0,0,
22005,22781090.95,58475.14,377415.44,0,0,0,0,0,0,
22006,185304174.42,41947500.29,71542308.65,3192000,21061121,37371488.25,0,0,0,
22007,18835797.8,3534060.21,1076056.08,4900,1825386.57,0,0,0,0,
22008,22040507,5406474,12836738,0,744142,0,0,0,0,
22009,16041632.21,3137001.04,521957.27,28965.33,161340,0,0,0,0,
22010,8494439.06,2725182.86,1787464.65,0,1280719.43,0,0,0,0,
22011,118280276.62,32708046.01,32901196.59,1650000,42447390.79,0,0,0,0,
22012,48168508,7707319,5148405,1842745,4870924,0,0,0,0,
22013,9715456,1741073,3095075,0,0,0,0,0,0,
22014,548876510.12,219732636.86,219718081.93,1268000,78773419.11,0,13240805.53,0,0,
22015,4416377.89,1090980.39,233127.42,0,0,0,0,0,0,
22016,108988744.83,7385625.62,4941142.42,11636123.31,15938622.04,0,0,0,0,
22017,32733723,9429265,12694909,0,28175,0,0,0,0,
22018,17473093.2,2335840.62,1391339.41,0,55416.21,0,0,0,0,
23001,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,41797227.75
23002,28165318.55,6690321.78,1849318.9,0,2970547.14,0,0,0,0,
23003,0,9205789.12,8083640,0,350000,0,0,0,0,
23004,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,61179199.6
23005,445369887,51766614,87182771,4595023,12094936,0,0,0,0,
23006,28423009,0,0,0,839470,0,0,0,0,
23007,18996011.59,7810500,1650230,0,0,0,0,0,0,
23008,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,588608622.6
23009,0,3800586.86,8122700.62,0,28915897.83,0,0,0,0,
23010,11493511,9421679,13376467.84,0,762697,4578619,0,0,0,
23011,NSS,NSS,NSS,NSS,5547360.86,NSS,NSS,NSS,NSS,
24001,3284650.75,798003.3,3020275.87,0,163528.26,0,0,0,0,
24002,880391.85,110847.17,0,0,149174.2,0,0,0,0,
24003,2667711.83,101290,12839,0,0,0,0,0,0,
24004,534900,85818,0,0,0,0,0,0,0,
24005,5567912.64,0,3067436.64,0,0,0,0,0,0,
24006,77439.13,20155.39,8486.48,0,0,0,0,0,0,
24007,2621675,155658,138337,0,0,0,0,0,0,
24008,2623683.42,769857.7,5723203.56,99934,1826618.42,0,0,0,0,
24009,2529147.3,611814.69,228498.23,0,0,0,0,0,0,
24010,7265309.63,4170758.33,313723.03,0,0,0,0,0,0,
24011,10059386.12,781194.03,2643045.79,0,567927.82,0,0,0,0,
24012,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
24013,900888,1250742,2576959,0,1385233,0,0,0,0,
24014,3058925,321723,3657972,0,666982,0,0,0,0,
24015,1037024,330471,780473,0,0,0,0,0,0,
24016,7471727,414750,11953078,0,4021884,5389334,0,1278043,15196,
24017,4580133,0,0,0,0,0,0,0,0,
24018,2667711,0,12839,0,0,0,0,0,0,
24019,272531.22,181687.48,555156.2,0,0,0,0,0,0,
24020,3789021.1,564322.3,3547168.68,0,161234.94,0,0,0,0,
24021,4883075.84,0,1500000,0,0,0,0,0,0,
24022,660515,52700,0,0,0,0,0,0,0,
24023,2666855,265892.67,3381183.14,0,0,0,0,0,0,
24024,24008559.78,4382290.46,20767534.94,0,6677475.29,603267.76,0,0,0,
24025,3662244,1129300,8274140,0,73437.63,0,0,0,0,
24026,1564339,339112,0,0,0,0,0,0,0,
24027,1778203.98,1497208.82,342847.01,0,0,0,0,0,0,
24028,407454254,58207750,332615717,0,33261572,0,0,0,0,
24029,6907601,1207832,4325843,223044,1232917,113700,0,0,0,
24030,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24031,1426237.26,1889490.92,146145.67,27588,40722,0,0,0,0,
24032,4724023.77,311408.8,27327.01,0,0,0,0,0,0,
24033,1045396,107765,2230889,0,0,0,0,0,0,
24034,0,0,0,0,0,0,0,0,0,
24035,0,0,234600,0,26799999.99,0,0,0,0,
24036,5648748.04,1324726.23,81539.58,0,564990,0,0,0,0,
24037,16147860.56,2277181.12,14037659.23,0,514255.72,0,0,0,0,
24038,0,0,0,0,0,0,0,0,0,
24039,3426553.76,375708.03,0,0,0,0,0,0,0,
24040,0,0,0,0,0,0,0,0,0,
24041,1978645,34336,2968092,0,54375,0,0,0,0,
24042,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24043,2129813.65,101858.88,96761.4,0,0,1448672,0,0,0,
24044,1437067,209272,1640552,0,0,0,0,0,0,
24045,2222416.4,150000,95120,0,0,0,0,0,0,
24046,1804292,0,0,0,0,0,0,0,0,
24047,1185303,426404,288058,0,18160,0,0,0,0,
24048,861537,59705,0,0,0,0,0,0,0,
24049,3174111,464603,0,0,511500,0,0,0,0,
24050,9082046.88,1824245.46,6979119.44,0,0,0,0,0,0,
24051,1364945,472837,0,0,0,0,0,0,0,
24052,267414.08,219477.53,675778.33,0,0,0,0,0,0,
24053,11232074.16,128998.96,4657889,0,0,0,0,0,0,
24054,6806868.87,1770494.91,9032131,0,313278.53,0,0,0,0,
24055,4316493.28,0,3707296,0,0,0,0,0,0,
24056,1704988,0,0,0,0,0,0,0,0,
24057,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24058,6000786.74,297852.43,0,0,1513097.1,2760506,0,0,0,
25001,234355733,81065166,48379225,28824122,241825,0,0,0,0,
25002,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,36000000
25003,6837046,4875226,3451839,2389271,0,0,0,0,2851775,
25004,10842175.93,1617794.13,757017.45,6162727.05,19950,0,0,0,0,
25005,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
25006,712260782.94,98591496.39,55021947.43,75187.06,36130000,1960775.28,0,0,0,
25007,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,347857203
25008,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,38099000
25009,29177240,7319133,5382040,0,89980,0,0,0,0,
25010,29538343.99,18542582,27998636,652000,1256321,0,0,0,0,
25011,128274596.58,39152608.47,13888118.46,2611.5,233654.44,0,0,0,5470805.54,
25012,291050249.95,85811026.58,28831039.96,1959000,3912668.02,0,0,0,0,
25013,10625814.21,4159318.18,11320689.52,4039006.7,0,0,0,0,0,
25014,15600000,9535728,2000000,560000,287534,0,0,0,1200000,
25015,24178184.26,9412291.76,20887062.47,2400129.57,0,1717779.71,0,0,0,
25016,9125788,2678911,0,1985213,1119216,0,0,0,0,
25017,29877458,11512331,12545780,13987999,100000,0,0,0,0,
25018,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26001,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26002,39072845,3300000,719238,0,0,0,0,0,0,
26003,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,25835704
26004,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26005,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,1112961.33
26006,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26007,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,467657
26008,521500,555000,56400,0,0,0,0,0,0,
26009,968268,215700,60000,0,2400,0,0,0,0,
26010,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,876406
26011,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26012,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26013,1153141,346800,442200,NA,NA,NA,NA,NA,NA,
26014,1564799,786000,408000,0,6000,0,0,0,0,
26015,521024,283689,99545,0,11179,0,0,0,0,
26016,0,0,0,4938113.2,0,0,0,0,0,
26017,52302017,10645877,6265095,0,5070453,0,0,0,0,
26018,185771922.95,57414450,10361120,0,0,0,0,0,0,
26019,25239599.04,4000804.77,565780.98,783697.63,5788.15,0,0,0,0,
26020,14746125.75,1633714.61,5174840,820932.71,46806.23,4530338.36,0,0,1071820.08,
26021,1313000,382000,233200,0,0,0,0,0,0,
26022,736227.98,448339.56,248642.45,0,0,0,0,0,0,
26023,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,5225274.31
26024,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26025,44131944.3,2921542.24,843501.62,6633769.18,86773.49,0,0,0,0,
26026,21328834.6,1411098.55,995478.48,0,980000,0,0,0,0,
26027,4213216.09,1448327.88,549294.09,464103.2,166875,0,0,0,0,
26028,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26029,78214287,23642908,4522696,0,21096193,0,0,0,0,
26030,478388084,65769456,122953431,2575396,15801497,31711523,0,0,20389715,
26031,709329,166442,34838,0,0,0,0,0,0,
26032,565253,240000,97200,0,6000,0,0,0,0,
26033,39410983.94,9368101.69,2338813.11,19315142.1,794153.93,0,0,0,0,
26034,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26035,4326763,2223007,341454,0,11600,0,0,0,0,
26036,14992238,3200580,982580,52600,23480,0,0,0,443400,
26037,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26038,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26039,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,4421783
26040,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26041,7135125,1810360,878665,687097,0,0,0,0,0,
26042,75266399.74,19238712.39,5646927.97,0,0,0,0,0,22612893,
26043,137304872.19,24570309.12,5319434.33,411900,5788373.3,0,0,0,0,
26044,522092,183621,65188,0,0,0,0,0,0,
26045,1016544,648741,156000,0,0,0,0,0,0,
26046,288208.29,202108.91,142645.66,0,7500,0,0,0,0,
26047,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,6759185.72
26048,44451273,7049472,10616933,133630,0,0,0,0,0,
26049,1068692,557953,326695,0,0,0,0,0,351465,
26050,747660.22,302854.93,609361.89,0,0,0,0,0,0,
26051,1233608,659602,187583,0,35916,0,0,0,0,
26052,2228390,469800,359252,0,0,0,0,0,0,
26053,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26054,328727,122400,114000,0,0,0,0,0,0,
26055,84769273.8,47689269.1,12436297.2,308160,2527898.5,0,0,0,0,
26056,725100,210000,240000,0,10000,0,0,0,0,
26057,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,1438546
26058,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,12085730.66
26059,987506,287303,96000,0,0,0,0,0,0,
26060,1808001.5,602667.16,1199334.34,0,6000,0,0,0,0,
26061,772314,434784.39,180304.22,0,0,0,0,0,0,266310.62
26062,866946,396000,300000,0,6000,0,0,0,0,
26063,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26064,386458,197546,99289,0,0,0,0,0,0,
26065,607700,378154,153609,0,0,0,0,0,0,
26066,4057097,844618,1456420,0,17757,0,0,0,0,
26067,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26068,513672,399996,55129,0,0,0,0,0,0,
26069,2090783,1402008,1307364,0,0,0,0,0,0,
26070,5125619.91,1996265.74,526167.32,286170.96,11650,0,0,0,0,4531428.07
26071,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
26072,1511445.29,140175.29,2061351.27,1813699,183699,0,0,0,4774447.88,
27001,41456051.63,7312435.85,684567.06,0,1876319.76,0,0,0,0,
27002,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,157167385.37
27003,64110230.74,10031808.92,1247685.18,0,0,0,0,0,0,
27004,NA,NA,NA,NA,NA,NA,NA,NA,NA,
27005,107568163.15,14178692.92,1683138.69,1328600,2762035.17,0,0,0,0,
27006,78759943,8447694,2312722,344271,4571134,0,0,0,0,
27007,21370304.15,5045755.23,892706.11,0,79582.5,0,0,0,0,
27008,112509132.49,17729496.26,10572629.37,0,2236770.61,0,0,0,0,
27009,37310852.5,1917803.55,225035.57,0,56932.8,0,0,0,0,
27010,54159608.03,7038717.82,970380.41,0,872026.91,0,0,0,0,
27011,166393097.37,33174161.25,52053120.63,23543697.98,4703120.57,85116821.4,0,0,5635384,
27012,100720108,9267790,2688266,0,1467694,0,0,0,0,
27013,80478574.27,8760965.43,1169161.4,0,0,0,0,0,0,
27014,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,80481949.05
27015,26258333.16,7280483.01,2168306.24,0,0,0,0,0,0,
27016,55266495.23,2860745.06,86384,0,0,0,0,0,0,
27017,24146156.06,5156339.85,2850421.97,0,3190029.03,0,0,0,0,
28001,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28002,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28004,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28005,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28006,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28007,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28008,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28009,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28010,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28011,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28012,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28013,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28014,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28015,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28016,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28017,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28018,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28019,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28020,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28021,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28022,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28023,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28024,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28025,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28026,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28027,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28028,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28029,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28030,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28031,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28032,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28033,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28034,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28035,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28036,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28037,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28038,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28039,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28040,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28041,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28042,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28043,NA,NA,NA,NA,NA,NA,NA,NA,NA,
29001,3032837.57,1871268.3,3590541.13,0,27260,0,0,0,0,
29002,4105788.85,1466743.5,4718469.39,12000,393839.05,0,0,0,0,
29003,2095813.6,1058938.46,1522901.78,0,14656.94,0,0,0,0,
29004,4375106.13,1154813.13,4240889.04,0,300643.81,0,0,0,0,
29005,3337313.55,370833.3,834333.1,0,0,0,0,60328945,0,
29006,21018453.25,2166529.03,7624711.02,0,142982.01,0,0,0,0,
29007,3731368.81,1863383.73,478751.7,0,395548.1,0,0,0,0,
29008,3541996.73,933057.56,6470017.7,0,702977.43,358202.58,0,0,0,
29009,6777244.54,1572103.7,2354774.69,0,1464778.09,2106373.14,0,0,0,
29010,17335612.56,7619685.17,7039410.02,0,3326248.96,8474149.6,0,0,0,
29011,1219157.55,427417.02,458009.68,0,0,0,0,0,0,
29012,2679714,1079595.61,2893209.2,0,80214,304238.61,0,0,0,
29013,31962725.64,8888981.93,3026429.25,0,1368002.22,0,0,0,0,
29014,3721289,2178223.87,2124817.16,0,1234182.02,0,0,0,0,
29015,9729900.46,3728095.97,851973.47,3866.7,1249783.31,0,0,0,0,
29016,2541507.55,678050.28,3619389.12,0,968851,0,0,0,0,
29017,2398040.36,814655.37,5263977.28,0,0,131522.95,0,0,0,
29018,7431293.47,2566704.32,2123610.18,0,1737170.26,0,0,0,0,
29019,4890821.73,2411204.6,859758.79,0,0,0,0,0,0,
29020,3188781.81,2762218.32,615345.3,0,0,0,0,0,0,
29021,7775776.21,2618776.01,3065846.79,0,192701.64,0,0,0,0,
29022,1771380.98,1083007.24,1497699.19,0,416960,81258,0,0,0,
29023,5435622.07,2388783.78,4501450.65,0,1249912.91,0,0,0,0,
29024,4113700.39,2358451.21,5870371.21,0,1873906.97,0,0,0,0,
29025,18175243.7,7023061.06,9763351.58,0,5669012.87,0,0,0,0,
29026,4667980,2411099.37,869702.28,6200,94551.6,1093055.4,0,0,0,
29027,2132249.98,707016.45,6739946.56,49000,67675.96,0,0,0,0,
29028,5970297,1724866,1085588.35,0,1025377,59062,0,0,0,
29029,5962940,500000,2459040,0,0,0,0,0,0,
29030,3432103.57,2582786,4999805,156600,0,267474,0,0,0,
29031,7216945.88,1966391.19,263709.57,0,0,0,0,0,0,
29032,2886968,1045818,702908,0,530763.17,0,0,0,0,
29033,25876463.66,8411646.05,5927133.17,0,24786.3,0,0,0,0,
29034,8833759.08,3612871.3,2191898.48,0,4225940.47,0,0,0,0,
29035,2110562,801145,1378336,0,0,406566,0,0,0,
29036,5200937.2,1646899.9,4548853.48,0,8564,0,0,0,0,
29037,2180137.52,444944.25,0,0,0,0,0,0,0,
29038,5047463.22,1602630.99,4914201.09,0,1839996.88,107156.55,0,0,0,
29039,4191382.94,2074443.01,608932.64,6206.43,351800,0,0,0,0,
29040,3003237,954165.55,564071.44,0,97882.01,406165.3,0,0,0,
29041,7469412.44,4213741.3,2422054.41,0,125913.11,588342.03,0,0,0,
29042,2575230.04,3054541.46,1192147.52,0,2280645.68,0,0,0,0,
29043,8332750.35,4837000,9994896,0,4404449.65,4000000,0,0,0,
29044,6968175,5359800.55,13763544.1,0,4702802.95,1756626.13,0,0,0,
29045,2277610.19,411316.92,216104.55,0,0,0,0,0,0,
29046,1323794.33,561032.31,1657731.69,0,0,157528,0,0,0,
29047,1827783.65,663000,200000,0,0,0,0,0,0,
29048,4234239,1295895,9708429.35,0,34508,0,0,0,0,
29049,1561825,1305113.84,861305.48,0,10323.03,300000,0,0,0,
29050,2555308.83,1413104.55,3237131.4,0,0,0,0,0,0,
29051,1502258,181054,1084362.98,0,0,290454.76,0,0,0,
29052,1667869.25,718328.68,2219197.56,0,13140.48,19810.34,0,0,0,
29053,2469809,720537,2654604,0,0,0,0,0,0,
29054,2093507.64,387148.52,1268678.03,0,519440,0,0,0,0,
29055,1457352.31,808568.08,308089.15,0,0,0,0,0,0,
29056,2335421,510444.24,2770911.91,0,5498.01,0,0,0,0,
29057,1553152,231050,1611065,0,32712,36843,0,0,0,
29058,2063454.96,747302.5,1296211.22,0,359556.17,0,0,0,0,
29059,1998232,1674368.05,273468.02,0,501364,0,0,0,0,
29060,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30001,2228019.74,495000,74889.56,0,0,0,0,0,0,
30002,1048521.32,1000204,521000.29,0,0,0,0,0,0,
30003,1242000,1046539.82,204047.5,0,2007721.02,0,0,0,0,
30004,5057400.63,1852713.8,0,0,904965.2,0,0,0,0,
30005,1000000,30000,270000,0,0,0,0,0,0,
30006,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30007,1517315.17,430000,0,0,73933.4,0,0,0,0,
30008,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,391025.68
30009,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,19649262
30010,9334579.78,2736003.98,681535.09,0,0,0,0,0,0,
30011,312000,40000,55000,0,0,13000,0,0,0,
30012,600000,250000,50000,0,0,0,0,0,0,
30013,6604442.39,3863966.48,212415.3,0,0,0,0,0,0,
30014,0,24003.2,449816.44,0,468500,0,0,0,0,
30015,6627566.97,935648.88,251646.43,0,2069467.18,0,0,0,0,
30016,0,0,0,0,0,0,0,0,0,
30017,2800000,280342.43,436196.57,0,0,0,0,0,0,
