ubicageo_f,capobg1,capobg2,capobg3,capobg4,capobg5,capobg6,capobg7,capobg8,capobg9,capobgne
29036,3906610.25,1899751.71,6596998.21,11202.4,330041.92,122076.23,0,0,0,
29037,2037286.37,255803.6,139386,0,0,0,0,0,0,
29038,5210636,1114135.64,3313481.93,0,1910982.23,858896,0,0,0,
29039,4437798.12,1601569.95,372354.49,0,593408.8,0,0,0,0,
29040,2786802,1262956.2,1883710.29,0,63527.4,0,0,0,0,
29041,6003758.45,3112672.77,1269974.31,0,987800,0,0,0,0,
29042,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,4962588.25
29043,8332750.29,4837000,9994896,0,0,4348547.15,0,0,0,
29044,9862489.68,2645207.2,8687247.91,722170,4122460.56,5362965.89,0,0,0,
29045,1900287.75,101449.45,70747.76,0,0,0,0,0,0,
29046,1525748.45,487551.86,1157573.11,0,30300.01,146123.9,0,0,0,
29047,1321682.59,329736.92,580000,0,0,0,0,0,0,
29048,5686312,1230723,9071805,0,685462,0,0,885071,0,
29049,1857192.78,762084.7,848198.78,0,0,0,0,0,0,
29050,2622448.75,881900.06,1660555.27,0,0,0,0,0,0,
29051,1342218.23,415685.6,758500.37,0,0,351067.12,0,0,0,
29052,870469.23,249965.46,545250.4,0,0,723559.72,0,0,0,
29053,1644417,464155,2694279,0,298390,0,0,0,0,
29054,1526955.77,651450.63,213968.61,0,0,224984.36,0,0,0,
29055,1387703.2,595653.15,216308.44,0,0,0,0,0,0,
29056,2457078,788861.22,2815730.44,0,201224.01,0,0,0,0,
29057,1668278.43,387119.84,1074640.13,0,0,0,0,0,0,
29058,1533572.7,755146.83,1964149.11,300,911362.23,0,0,0,0,
29059,1706193,1637601.18,1085081.31,0,0,0,0,0,0,
29060,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30001,794225.62,198500,84809.76,0,0,0,0,0,0,
30002,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30003,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30004,6457678.74,1291930.55,0,0,0,0,0,0,0,
30005,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30006,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30007,480469.48,484987.29,0,0,0,0,0,0,0,
30008,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30009,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,19767489
30010,4649000,3699600.5,450000,0,0,0,0,0,0,
30011,0,0,0,0,0,0,0,0,0,
30012,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30013,6964443.27,3386244.4,898000,243785.77,0,0,0,0,0,
30014,0,1100000,409999.4,0,0,0,0,0,0,
30015,0,0,8430009.38,0,0,0,0,0,0,
30016,0,0,0,0,0,0,0,0,0,
30017,2069600,518431,450000,0,65000,0,0,0,129500,
30018,1230275,0,0,0,0,0,0,0,0,
30019,995210,150000,65689,0,0,0,0,0,0,
30020,1421896.61,355055.12,2208680.51,0,1550000,2415376.44,0,0,0,
30021,5426375.11,601537.63,154455.44,0,0,0,0,0,0,
30022,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,2023782.55
30023,9128108.25,6812718.8,5071114.43,0,0,0,0,0,0,
30024,3888604.68,2128676.03,202354.59,0,0,0,0,0,0,
30025,3955612,0,0,0,0,0,0,0,0,
30026,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30027,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,4415311.07
30028,0,0,99227514,0,0,0,0,0,0,
30029,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,82016.85
30030,1987655.13,0,32538,0,0,0,0,0,0,
30031,2883834.71,961278.24,961278.24,0,0,0,0,0,0,
30032,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30033,3378508.88,941904,127447,0,0,0,0,0,0,
30034,6853289.07,1554782.77,310084.84,0,0,0,0,0,0,
30035,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,3764755.24
30036,3794599.91,0,0,0,0,0,0,0,0,
30037,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,1387714.27
30038,22073520.83,4345766.25,29266347.54,0,0,0,0,0,9135526.91,
30039,0,0,165231351,0,0,0,0,0,0,
30040,1606986.6,0,0,0,0,0,0,0,0,
30041,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30042,2639000,423529,0,0,0,0,0,0,0,
30043,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,4591679.38
30044,39931246.01,2938716.17,467739.67,11353.85,0,0,0,0,0,
30045,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30046,1761417.47,0,0,0,0,0,0,0,0,
30047,147196.51,0,0,0,0,0,0,0,0,
30048,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30049,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30050,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,3719218
30051,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30052,2554587.86,36914.05,0,0,0,0,0,0,0,
30053,2004522.48,0,1336348.32,0,0,0,0,0,0,
30054,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30055,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30056,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,2738299.25
30057,1641322,1040000,1050000,0,0,0,0,0,0,
30058,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30059,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30060,2850000,1715000,437993,0,0,0,0,0,0,
30061,22634466.95,5715046.92,1009257.42,10500,0,0,0,0,0,
30062,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30063,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,4311469.88
30064,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30065,10892267.03,2035346.44,0,0,0,0,0,0,0,
30066,4272000,0,0,0,0,0,0,0,0,
30067,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,232850.42
30068,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,45560022
30069,3503323,998000,550000,0,0,0,0,0,0,
30070,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30071,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30072,108310.21,0,0,0,0,0,0,0,0,
30073,7143773,8210836.66,23512,0,0,0,0,0,0,
30074,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30075,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30076,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30077,14081006.82,1493732.28,15590.4,0,0,0,0,0,0,
30078,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30079,1463200.92,801000,189232.28,0,0,0,0,0,0,
30080,3644378.1,735378.84,0,0,0,0,0,0,0,
30081,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,4922115.96
30082,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30083,21866588.53,5673730,65792.88,0,0,0,0,0,0,
30084,2956622,0,0,0,0,0,0,0,0,
30085,15892560.1,7461767.5,10759276.97,0,0,0,0,0,0,
30086,10061584.05,1639832.88,614697.77,0,0,0,0,0,0,
30087,81748421.41,18852073.18,10057623.35,2586833.88,6891005.35,0,0,0,0,
30088,1120719.87,0,0,0,0,0,0,0,0,
30089,7147838.14,1503415.26,606911.28,0,0,0,0,0,0,
30090,0,0,0,0,0,0,0,0,0,
30091,337139.12,0,0,0,0,0,0,0,0,
30092,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30093,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30094,7150000,194453.82,344874.18,0,0,0,0,0,0,
30095,1451320,500000,500000,0,0,0,0,0,0,
30096,756074,69005,23647.16,0,0,210479,0,0,0,
30097,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30098,1333875.87,142008.86,0,0,0,0,0,0,0,
30099,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30100,1660561.91,1577917.12,5458520.97,0,97000,3624704,0,0,4000000,
30101,1324413.1,0,0,0,0,0,0,0,0,
30102,23273584,7755333,980616,0,30190,0,0,0,0,
30103,3948352,0,0,0,0,0,0,0,0,
30104,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30105,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30106,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30107,1970100,2025,14426.99,25650,0,0,0,0,0,
30108,0,797501.33,797501.33,0,797501.35,0,0,0,0,
30109,14024450.51,4033145.76,497000,245845.56,0,0,0,0,0,
30110,3607617.25,1373403.95,0,0,0,0,0,0,0,
30111,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,11322184.52
30112,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30113,1362959,821987,353640,0,15915,0,0,0,0,
30114,0,0,0,0,0,0,0,0,0,
30115,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30116,3977087.45,1095024.84,42880,0,0,0,0,0,0,
30117,0,0,0,0,0,0,0,0,0,
30118,190020755.1,98465300.37,57006226.53,0,0,0,0,0,0,
30119,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30120,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30121,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30122,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30123,14927731,0,0,66027526,0,0,0,0,0,
30124,41838056.03,14348539.11,2891129.84,0,6040000,0,0,0,0,
30125,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30126,4926120,301531.3,37382.36,0,0,0,0,0,0,
30127,6731375,891975,5958937,0,3703800,2111845,0,0,0,
30128,20585181.15,349837.07,4063716.64,0,3707152.34,0,0,0,0,
30129,2282220,1804553,265872,0,0,0,0,0,0,
30130,922628.51,148870,417600,0,643546.25,1182200,43026.67,0,0,
30131,38068823.05,4749922.67,2615829.07,1863424,28873.77,0,0,0,0,
30132,2361923.97,998704.22,231083.52,0,0,0,0,0,0,
30133,5937052.88,1689626.78,190080.95,0,0,0,0,0,0,
30134,7043850.07,3465254,165200,0,0,0,0,0,0,
30135,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30136,0,0,0,0,0,0,0,0,0,
30137,3830177,0,0,0,0,0,0,0,0,
30138,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30139,17734.76,0,0,0,0,0,0,0,0,
30140,2714270.7,1564557.31,600167.12,0,0,0,0,0,0,
30141,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30142,11109875.74,5452462.93,318026.62,0,0,0,0,0,0,
30143,0,0,0,0,0,0,0,0,0,
30144,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30145,2740997.03,1055051.95,0,0,0,0,0,0,0,
30146,822859.35,0,0,0,0,0,0,0,0,
30147,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30148,0,0,0,0,0,0,0,0,0,
30149,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30150,3005740,0,0,0,0,0,0,0,0,
30151,622262,0,0,0,0,0,0,0,0,
30152,1920819.33,1075412.61,0,0,0,0,0,0,0,
30153,1210196.15,99738.89,23196.8,0,0,0,0,0,0,
30154,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,1080000
30155,0,0,0,0,0,0,0,0,0,
30156,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30157,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30158,3528746.18,0,0,0,0,0,0,0,0,
30159,3064000,4850962.25,2347869.15,253894.75,0,0,0,0,0,
30160,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30161,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,9731204.21
30162,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,1711431.24
30163,1053633.62,313849.67,100000,0,0,0,0,0,0,
30164,3156412.93,2700359.5,118640.42,0,0,0,0,0,0,
30165,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30166,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30167,2000000,500000,700000,0,0,0,0,0,0,
30168,985340.45,850343.8,1813375.65,0,0,0,0,0,0,
30169,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30170,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30171,11673121.97,1469060.57,3862207.48,933194.85,8500,18396586.97,0,0,221458.71,
30172,2343111.18,1999172,0,0,0,0,0,0,0,
30173,4500644.63,0,3000429.76,0,0,0,0,0,0,
30174,0,0,0,0,0,0,0,0,0,
30175,4631210.52,2083642.88,400146.6,0,0,0,0,0,0,
30176,1820150.73,281697.44,28750,0,0,0,0,0,0,
30177,3696996.35,0,0,0,0,0,0,0,0,
30178,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30179,933205,117266,0,0,0,0,0,0,0,
30180,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,1382546.02
30181,3495071.6,0,0,0,0,0,3495071.5,3495071.6,0,
30182,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30183,0,0,0,0,0,0,0,0,0,
30184,1781711.57,44528.4,48024,251260,0,0,0,0,0,
30185,2341272.15,499308.36,670159.15,0,52980,244749.34,0,0,0,
30186,2499822.7,567512.5,6998.54,0,0,0,0,0,0,
30187,1685000,0,0,0,0,0,0,0,0,
30188,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30189,52983743.6,11617999.4,3497878.54,360000,0,0,0,0,0,
30190,744398.61,520423.12,30047.96,0,0,0,0,0,0,
30191,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30192,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30193,41447023.26,6646157.85,2336650,0,1197616,0,0,0,0,
30194,2566476,583300.3,7650,0,0,0,0,0,0,
30195,2230000,260000,130000,60000,0,0,0,0,0,
30196,3377702.54,0,0,0,0,0,0,0,0,
30197,1706072.19,949000,129920,0,0,0,0,0,0,
30198,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30199,0,0,0,0,0,0,0,0,0,
30200,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30201,11125437.05,5846103.26,6181499.83,984679.2,2917299.65,3361995.18,0,0,516535,
30202,2214598.52,638538.32,276252.93,0,0,0,0,0,0,
30203,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30204,0,663263.04,23627.85,0,0,0,0,0,0,
30205,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30206,3934567.06,636705.88,73569.38,0,0,0,0,0,0,
30207,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30208,0,0,0,0,0,0,0,0,0,
30209,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30210,4825407,262323.84,75663.18,0,0,0,0,0,0,
30211,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30212,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
31001,981564.9,923285.42,3075167.4,0,0,0,0,0,0,
31002,827725.4,505455.49,6094504.06,10667.37,0,4660693.61,0,0,0,
31003,2503429,2661044,3684405,0,0,0,0,0,0,
31004,226982,1820199,2008443,0,0,0,0,0,0,
31005,1574562.1,1455722.93,16148.41,0,0,0,0,0,0,
31006,1185351.42,2713590.95,1484885.48,0,0,0,0,0,0,
31007,1374368.27,1874835.47,176751.41,0,0,0,0,0,0,
31008,310948.32,0,55344.69,0,0,0,0,0,0,
31009,1475582.95,1129286.65,196750.13,0,0,0,0,0,0,
31010,545279.34,2952513.24,53035.93,0,0,0,0,0,0,
31011,5716000,0,0,0,0,0,0,0,0,
31012,0,152496.11,28954.98,0,0,0,0,0,0,
31013,4950970,2080381.76,5200289,0,0,0,0,0,0,
31014,1012846.13,652969.85,169110.67,0,0,0,0,0,0,
31015,1168135.38,1155345.63,88382.68,0,16848.1,0,0,0,0,
31016,1108522.36,1402425.58,1193555.24,0,0,0,0,0,0,
31017,476800,1015000,1532560,0,0,0,0,0,0,
31018,922211.59,756527.31,916787.71,0,0,0,0,0,0,
31019,8142456,7022303,11699661,0,130824,130000,0,0,270717,
31020,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,615135.01
31021,2555460.16,2210534.83,226715.63,0,0,0,0,0,0,
31022,342808.84,121288.94,21688.68,0,241200,0,0,0,0,
31023,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,271373.74
31024,893025.6,1172722.97,1354556.99,0,0,0,0,0,0,
31025,1130979.01,1485528.8,87133.74,0,0,0,0,0,0,
31026,880522.33,988260.03,840252.25,0,155391.28,0,0,0,0,
31027,1640064.01,2853742.7,179891.16,0,0,0,0,0,0,
31028,947214.55,2411366.72,59738.77,0,0,0,0,0,0,
31029,1332272.18,1702668.06,53802.42,0,0,0,0,0,0,
31030,1028112.63,1165723.65,86077.03,0,0,0,0,0,0,
31031,1303375.81,81363.88,302312.77,0,720000,0,0,0,0,
31032,0,1622599.21,4295328.01,0,0,0,0,0,218387.46,
31033,2494320.6,6548641.12,5266828.26,0,0,0,0,0,0,
31034,1075921.79,2477879.23,117592.66,0,0,0,0,0,0,
31035,1652353.13,1776326.9,878542.28,0,0,0,0,0,0,
31036,1543370.37,2164300.2,1778324.18,0,0,0,0,0,561940.09,
31037,1427994.24,246964.25,1657971.36,0,0,0,0,0,0,
31038,8537265.42,7684231.39,5505390.31,0,261798.97,0,0,0,0,
31039,2162133,0,0,0,0,0,0,0,0,
31040,5559569.1,6143879.79,8733000.68,0,358157.09,0,0,0,0,
31041,26163697.81,10491872.62,10220521.18,0,0,3714361.1,0,0,0,
31042,1550187.15,854161.2,180468.8,0,0,0,0,0,0,
31043,555638,997418,874704,0,0,0,0,0,0,
31044,1841773.27,924256.45,148977.19,0,111601.28,0,0,0,0,
31045,810554,687778,902288,0,5999,0,0,0,0,
31046,1111447.31,1008323.8,10978.14,0,0,0,0,0,0,
31047,1374368.27,1874835.47,176751.41,0,0,0,0,0,0,
31048,3304304.76,4381852.78,0,0,0,0,0,0,0,
31049,872062.22,1075082.87,730781.51,0,0,0,0,0,0,
31050,109370492.8,9498832,13783055,278843,246857,0,5042065,0,2903378,
31051,445151.24,709966.53,330326.34,0,0,0,0,0,0,
31052,4023617.21,4035500.11,3250000.11,0,785350.56,0,0,0,0,
31053,1844436.11,3088494.02,196840.7,0,0,170205.43,0,0,0,
31054,131719,172482,1625236,0,0,0,0,0,0,
31055,867049.85,1577569.38,2058267.16,0,0,0,0,0,0,
31056,10899046,5877599,7635505,0,48592,0,0,0,0,
31057,1716477,1961688.1,2452110,0,0,0,0,0,0,
31058,3752225.43,1808037.57,8437361.04,0,0,0,0,0,0,
31059,34972292.21,9944793,15737569,83587,2263221,0,0,0,2041493,
31060,1400000,400000,114197.16,0,0,0,0,0,0,
31061,1650976,1396801,1063927,0,0,0,0,0,0,
31062,1371138.82,856103.41,1308970.33,0,6840.28,0,0,0,0,
31063,52445.46,593593.51,1787998.22,0,51245.32,0,0,0,0,
31064,731354.03,2128136.58,121176.83,0,0,0,0,0,0,
31065,1035890.21,1482860,373938,0,0,0,0,0,0,
31066,1046242.86,1087016.86,48616.59,0,0,0,0,0,0,
31067,1927651.41,1273136.01,126022.57,0,0,0,0,0,0,
31068,1172676,1602981.24,187668.95,0,0,0,0,0,225093.29,
31069,2399451.02,1452243.74,47228.88,0,1429,0,0,0,0,
31070,1380304.65,1006967.97,228743.87,0,12314.48,0,0,0,0,
31071,716428,85482.32,422416.92,0,0,0,0,0,0,
31072,945243.47,817092.56,262132.65,0,68353.22,0,0,0,0,
31073,1238088.54,2015000,1814449.46,0,0,0,0,0,0,
31074,199539,1211882,1151416,0,0,0,0,0,0,
31075,1398243.32,1036587.52,91921.78,0,0,0,0,0,0,
31076,409135.41,209135.42,309135.42,0,0,309135.42,0,0,0,
31077,939909.48,944182.44,616667.11,0,0,0,0,0,0,
31078,754970.49,1193494.23,773474.41,0,0,0,0,0,0,
31079,7922688,20555405,220101,30312957,0,0,0,0,0,
31080,1797503.93,2733743.58,2950993.62,0,8644.32,0,0,0,0,
31081,1233182,545376.57,555974.58,346162.48,75722.04,1665143.92,0,0,0,
31082,1202085.77,1973011.03,91622.01,0,0,0,0,0,0,
31083,1576506.45,1841892.25,60902.92,0,0,0,0,0,0,
31084,2747299.75,2521724.2,2026408.53,17980,0,0,0,0,0,
31085,3655110,1596503.25,432374.64,0,120600,0,0,0,0,
31086,788036.69,587816.98,479717.83,0,0,0,0,0,0,
31087,488608.95,332240,78174,29315,48859,0,0,0,0,
31088,1314184.23,914325.07,57497.52,0,0,0,0,0,123325.25,
31089,8744923.91,8342846.92,741144.88,1280184,46485.86,0,0,0,0,
31090,1279371.53,2405170.73,2192190.47,0,0,0,0,0,0,
31091,673905.97,355196,5797490,0,0,0,0,0,0,
31092,2243959.78,1014396.34,2387343.55,0,0,0,0,0,0,
31093,2150630.29,4137418.65,1953615.35,0,0,0,0,0,0,
31094,982450.91,2433008.49,646726.43,0,0,0,0,0,0,
31095,2631614,1096506,657904,0,0,0,0,0,0,
31096,25743685.5,12253010.2,16808611.6,0,0,0,0,0,0,.05
31097,716835.42,551935.61,46993.16,0,0,0,0,0,0,
31098,3364189.82,1096018.92,5874505.19,10000,264337.61,0,0,10550480,0,
31099,1530581.76,2041516.28,444914.04,0,0,0,0,0,0,
31100,1245621.9,1830165.54,746902.45,0,0,0,0,0,0,
31101,18755206.4,6929049.88,468780.3,7200000,333723.2,0,0,0,0,
31102,49880989.45,8081850.81,585139.82,0,16287,0,0,0,0,
31103,624055.55,355834.9,1448251.89,0,0,0,0,0,0,
31104,2685935.26,4919051.16,5972085.08,0,280000,0,0,0,0,
31105,1279989.28,1730628.57,1367281.41,0,0,0,0,0,0,
31106,843545.62,536330.18,817704.85,0,0,0,0,0,0,
32001,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,4184547
32002,NA,NA,NA,NA,NA,NA,NA,NA,NA,
32003,0,0,583135.26,0,0,0,0,0,0,
32004,1041978,95066,700137,0,64701,0,0,0,0,
32005,0,2852768.4,296681.34,2000,0,0,0,0,0,
32006,29839,6220,15463,0,0,0,0,0,0,
32007,2064756.93,212000,5000,0,0,0,0,0,0,2380920.36
32008,1097661.64,256964.42,211514.53,0,0,0,0,0,0,
32009,3080000,2600000,2300000,0,0,0,0,0,0,
32010,52252347.5,7380531.93,509405.17,0,6704.8,0,0,0,0,
32011,149799.16,217749.92,110422.39,0,0,0,0,0,0,
32012,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,459329.98
32013,2032696.95,211760.7,138915.42,0,9628,0,0,0,0,
32014,3117814.6,146156.24,132524.5,0,0,0,0,0,0,
32015,511334.61,0,0,0,0,0,0,0,0,
32016,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32017,47488920,11416026,2501707,0,2532810,0,0,0,0,
32018,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32019,5041978.24,1109859.51,36829,2000000,480000,0,0,0,0,
32020,2258290,0,0,0,0,0,0,0,0,
32021,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32022,1000000,0,667407.37,0,0,0,0,0,0,
32023,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32024,3649053,88452,76000,12902.68,62640,3889048.24,0,0,0,
32025,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,1722257.32
32026,0,392300,16000,0,831000,0,0,0,0,
32027,800606,100000,0,0,0,0,0,0,0,
32028,804790,84216,0,0,0,0,0,0,0,
32029,1233689,0,0,0,0,0,0,0,0,
32030,0,0,1056574.13,0,0,0,0,0,0,
32031,0,0,0,0,0,0,0,0,0,
32032,1460669.36,1231469.92,279693.14,0,8700,0,0,2160000,0,
32033,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32034,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32035,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32036,0,411132.67,78226,0,0,2988932.8,0,0,0,
32037,1050442.23,1144671.11,102097.34,0,159449.99,0,0,0,0,
32038,7487110.8,2730431.65,466285.2,0,500000,0,0,0,0,
32039,9574557.98,1307000,1073000,0,20000,0,0,0,0,
32040,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32041,0,700000,0,0,0,0,0,0,0,
32042,5899094.95,569669.79,572040,0,0,0,0,0,0,
32043,174388.01,15964,5957.49,0,41336,0,0,0,0,
32044,2516259.85,656364.37,61009.48,0,36433,0,0,0,0,
32045,1466537.27,480082.78,57261.2,0,14616,0,0,0,0,
32046,1383307.57,420468.09,137182.05,322400.23,717068.4,996760.14,0,0,0,
32047,978329,260305,0,0,70000,0,0,0,0,
32048,4087553.92,2111270.21,213105.31,0,11342.01,0,0,0,0,
32049,987228.93,1848465.12,188973.24,0,38530.03,0,0,0,0,
32050,1109251.26,222243.43,40522,0,12898,0,0,0,0,
32051,1300000,150000,50000,0,0,0,0,0,0,
32052,1534467,0,0,0,0,0,0,0,0,
32053,1280432.36,311395.2,19350,0,18096,300,0,0,0,
32054,458300,0,0,0,0,0,0,0,0,
32055,5471612.61,0,0,0,0,0,0,0,0,
32056,0,9022000,1319000,0,818000,0,0,0,0,
32057,650600.81,644294.73,19300,0,0,0,0,0,0,
32058,974518.21,4521,0,0,0,0,0,0,0,96924881.79
